"NetC","Provincia di TARANTO","","","","",""
"Stat","MARTINA FRANCA","","","","",""
,NO2,NOX,CO,O3,PM10
04/08/2012 7.00,,,"0,562479","11,085469",
04/08/2012 8.00,,,"0,445338","78,666154","40,039063"
04/08/2012 9.00,,,"0,495756","89,632512",
04/08/2012 10.00,,,"0,46299","101,401478","51,757813"
04/08/2012 11.00,,,"0,29993","117,318092",
04/08/2012 12.00,,,"0,24732","132,735293","50,78125"
04/08/2012 13.00,,,"0,39942","153,20832",
04/08/2012 14.00,,,"0,285778","155,644536","45,898438"
04/08/2012 15.00,,,"0,216362","150,004025",
04/08/2012 16.00,,,"0,194441","135,661462","40,527344"
04/08/2012 17.00,,,"0,205055","130,853991",
04/08/2012 18.00,,,"0,228283","118,625537","37,597656"
04/08/2012 19.00,,,"0,223553","109,100596",
04/08/2012 20.00,,,"0,248628","97,01425","32,714844"
04/08/2012 21.00,,,"0,309006","89,041053",
04/08/2012 22.00,,,"0,23686","95,633052","36,621094"
04/08/2012 23.00,,,"0,189442","111,518547",
05/08/2012 0.00,,,"0,434839","97,48526","41,015625"
05/08/2012 1.00,,,"1,018778","59,407848",
05/08/2012 2.00,,,"0,600975","87,839186","28,808594"
05/08/2012 3.00,,,,"73,953417",
05/08/2012 4.00,,,"0,521096",,"26,855469"
05/08/2012 5.00,,,"0,658309","53,642809",
05/08/2012 6.00,,,"0,384113","73,532497","33,691406"
05/08/2012 7.00,,,"0,416885","82,091065",
05/08/2012 8.00,,,"0,425154","90,941982","36,132813"
05/08/2012 9.00,,,"0,298661","114,852781",
05/08/2012 10.00,,,"0,221057","121,355458","42,96875"
05/08/2012 11.00,,,"0,193186","122,522805",
05/08/2012 12.00,,,"0,204021","125,702748","33,691406"
05/08/2012 13.00,,,"0,198392","128,003622",
05/08/2012 14.00,,,"0,204326","127,730228","26,367188"
05/08/2012 15.00,,,"0,208079","124,524571",
05/08/2012 16.00,,,"0,213898","121,28778","25,390625"
05/08/2012 17.00,,,"0,22033","122,715674",
05/08/2012 18.00,,,"0,248546","119,141205","32,714844"
05/08/2012 19.00,,,"0,202948","110,015539",
05/08/2012 20.00,,,"0,207237","107,45074","32,226563"
05/08/2012 21.00,,,"0,17098","106,400454",
05/08/2012 22.00,,,"0,182006","106,076308","31,738281"
05/08/2012 23.00,,,"1,422745","31,358859",
06/08/2012 0.00,,,"0,588822","70,472334","37,109375"
06/08/2012 1.00,,,"0,35291","81,178831",
06/08/2012 2.00,,,"0,302282","56,849212","46,875"
06/08/2012 3.00,,,"0,263094","50,330908",
06/08/2012 4.00,,,"0,24709","45,835407","41,992188"
06/08/2012 5.00,,,"0,348163","12,45178",
06/08/2012 6.00,,,"0,51053","2,390877","41,015625"
06/08/2012 7.00,,,"0,550613","8,360963",
06/08/2012 8.00,,,"0,541042","42,720431","48,828125"
06/08/2012 9.00,,,"0,590736","63,967633",
06/08/2012 10.00,,,"0,473662","94,833839","57,617188"
06/08/2012 11.00,,,"0,445789","98,704045",
06/08/2012 12.00,,,"0,385108","92,798916","62,988281"
06/08/2012 13.00,,,"0,353408","126,858596",
06/08/2012 14.00,,,"0,315698","152,972157","52,246094"
06/08/2012 15.00,,,"0,311142","156,935749",
06/08/2012 16.00,,,"0,274197","138,066551","66,40625"
06/08/2012 17.00,,,"0,338324","135,836057",
06/08/2012 18.00,,,"0,419679","113,44045","62,011719"
06/08/2012 19.00,,,"0,628715","90,900026",
06/08/2012 20.00,,,"0,911373","55,532909","67,382813"
06/08/2012 21.00,,,"0,854405","36,127758",
06/08/2012 22.00,,,"0,892154","9,989169","70,3125"
06/08/2012 23.00,,,"0,936947","8,036136",
07/08/2012 0.00,,,"1,073088","11,069904","84,472656"
07/08/2012 1.00,,,"0,806319","22,819239",
07/08/2012 2.00,,,"0,450039","51,692482","76,171875"
07/08/2012 3.00,,,,"99,90726",
07/08/2012 4.00,,,"0,220407",,"68,359375"
07/08/2012 5.00,,,"0,234448","61,093572",
07/08/2012 6.00,,,"0,422667","58,15049","69,824219"
07/08/2012 7.00,,,"0,37448","64,372997",
07/08/2012 8.00,,,"0,456543","76,531748","64,453125"
07/08/2012 9.00,,,"0,457503","85,778554",
07/08/2012 10.00,,,"0,461952","88,308156","72,753906"
07/08/2012 11.00,,,"0,523874","96,432273",
07/08/2012 12.00,,,"0,443767","118,536207","59,570313"
07/08/2012 13.00,,,"0,377704","105,100467",
07/08/2012 14.00,,,"0,27945","120,065608","52,734375"
07/08/2012 15.00,,,"0,337958","104,876472",
07/08/2012 16.00,,,"0,363661","93,924315","62,988281"
07/08/2012 17.00,,,"0,371718","88,539594",
07/08/2012 18.00,,,"0,472273","71,651196","56,640625"
07/08/2012 19.00,,,"0,585411","54,864977",
07/08/2012 20.00,,,"0,728705","23,603569","56,640625"
07/08/2012 21.00,,,"0,671156","30,526486",
07/08/2012 22.00,,,"0,47937","39,593274","68,847656"
07/08/2012 23.00,,,"0,422667","34,04885",
08/08/2012 0.00,,,"0,479178","28,81572","71,289063"
08/08/2012 1.00,,,"0,281215","59,993219",
08/08/2012 2.00,,,"0,208015","77,988074","77,636719"
08/08/2012 3.00,,,"0,214154","89,483639",
08/08/2012 4.00,,,"0,175635","85,938257","67,382813"
08/08/2012 5.00,,,"0,225548","76,217076",
08/08/2012 6.00,,,"0,385299","59,981712","66,894531"
08/08/2012 7.00,,,"0,352958","59,857196",
08/08/2012 8.00,,,"0,39608","65,194538","64,941406"
08/08/2012 9.00,,,"0,380772","78,926693",
08/08/2012 10.00,,,"0,38058","93,473616","60,546875"
08/08/2012 11.00,,,"0,348239","106,351056",
08/08/2012 12.00,,,"0,400224","106,388955","62,988281"
08/08/2012 13.00,"48,619041","66,510158","0,399878","113,509484",
08/08/2012 14.00,"22,821538","35,45669","0,335924","114,513742","63,964844"
08/08/2012 15.00,"18,768049","32,053431","0,307073","107,32284",
08/08/2012 16.00,"16,896482","29,895265","0,337343","103,998081","59,082031"
08/08/2012 17.00,"25,098856","42,647119","0,40452","94,664654",
08/08/2012 18.00,"21,914641","36,653798","0,377704","91,17883","49,316406"
08/08/2012 19.00,"25,243958","39,897532","0,433256","83,378875",
08/08/2012 20.00,"48,987172","71,925023","0,510945","67,98672","41,015625"
08/08/2012 21.00,"40,834514","58,523384","0,480866","75,435458",
08/08/2012 22.00,"20,292976","29,860246","0,364544","97,7079","39,550781"
08/08/2012 23.00,"17,364039","27,261108","0,330974","98,738558",
09/08/2012 0.00,"15,651011","24,542651","0,320693","95,01858","43,457031"
09/08/2012 1.00,"13,195002","21,577767","0,345169","97,61857",
09/08/2012 2.00,,,"0,323455","92,172274","40,039063"
09/08/2012 3.00,"26,089129","33,797861",,"106,591298",
09/08/2012 4.00,"8,056101","17,048731","0,183108",,"40,039063"
09/08/2012 5.00,"7,34376","16,881422","0,212455","103,995372",
09/08/2012 6.00,"16,465601","27,683922","0,282419","94,124626","20,507813"
09/08/2012 7.00,"23,752541","39,17771","0,322464","87,112377",
09/08/2012 8.00,"28,65023","45,602924","0,365376","80,437821","18,066406"
09/08/2012 9.00,"24,740671","41,125766","0,301792","89,459948",
09/08/2012 10.00,"22,277968","37,789948","0,256359","96,01608","25,390625"
09/08/2012 11.00,"20,140946","34,675914","0,272026","105,913896",
09/08/2012 12.00,"21,277365","36,823704","0,259951","108,474625","39,0625"
09/08/2012 13.00,"16,393536","31,310264","0,268319","109,380763",
09/08/2012 14.00,"7,274467","19,182255","0,238476","117,251106","38,574219"
09/08/2012 15.00,"9,09828","21,389704","0,251583","118,833291",
09/08/2012 16.00,"12,960718","26,198886","0,259493","122,061277","46,386719"
09/08/2012 17.00,"14,474096","27,503644","0,286279","120,240204",
09/08/2012 18.00,"15,265433","27,904409","0,329495","117,62736","54,199219"
09/08/2012 19.00,"20,300323","32,449008","0,321624","108,807576",
09/08/2012 20.00,"38,718622","55,038413","0,374011","76,5419","52,246094"
09/08/2012 21.00,"25,336598","37,560383","0,282381","80,115699",
09/08/2012 22.00,"9,378227","19,075902","0,189872","97,831065","56,152344"
09/08/2012 23.00,"11,120275","21,571281","0,19908","95,48959",
10/08/2012 0.00,"12,996751","22,235332","0,169467","90,186749","43,457031"
10/08/2012 1.00,"7,622321","17,133035","0,135803","86,483026",
10/08/2012 2.00,"1,322126","10,352451","0,130988","87,265999","43,945313"
10/08/2012 3.00,"0,225898","8,247462","0,133892","88,609305",
10/08/2012 4.00,,"6,474497","0,156016","98,848862","35,644531"
10/08/2012 5.00,"2,569415","11,79728","0,169314","98,003629",
10/08/2012 6.00,"12,281639","25,970619","0,187808","88,381923","21,972656"
10/08/2012 7.00,"14,501813","27,99001","0,210047","84,931967",
10/08/2012 8.00,"17,309601","34,058553","0,207449","86,769281","34,667969"
10/08/2012 9.00,"10,500787","23,726854","0,197017","96,828824",
10/08/2012 10.00,"13,88787","28,098954","0,228159","99,535062","42,480469"
10/08/2012 11.00,"21,196983","40,385197","0,286392","97,539392",
10/08/2012 12.00,"17,004708","34,512495","0,292163","103,947321","61,035156"
10/08/2012 13.00,"15,503803","30,499655","0,279057","110,049375",
10/08/2012 14.00,"7,6833","20,140718","0,23114","120,014862","56,152344"
10/08/2012 15.00,"8,369309","20,690636","0,227815","121,289804",
10/08/2012 16.00,"11,861718","24,577668","0,249328","116,598056","57,128906"
10/08/2012 17.00,"15,665951","29,843385","0,28647","112,033538",
10/08/2012 18.00,"18,968493","34,24013","0,344321","97,391866","53,710938"
10/08/2012 19.00,"23,346478","39,557726","0,324261","94,925871",
10/08/2012 20.00,"23,713736","38,911833","0,272522","90,933177","46,386719"
10/08/2012 21.00,"14,181677","26,594464","0,149864","90,686854",
10/08/2012 22.00,"7,451858","18,239354","0,13351","92,189184","45,898438"
10/08/2012 23.00,"3,538142","13,367918","0,125371","95,047004",
11/08/2012 0.00,"3,060015","12,961964","0,116621","91,539537","41,992188"
11/08/2012 1.00,"1,790552","11,278492","0,105081","87,931225",
11/08/2012 2.00,,,"0,134389","84,582783","38,574219"
11/08/2012 3.00,"28,775251","33,870492",,"86,232632",
11/08/2012 4.00,"11,416608","18,156348","0,14195",,"24,902344"
11/08/2012 5.00,"7,834135","14,802371","0,15465","88,92804",
11/08/2012 6.00,"8,752362","16,257577","0,153582","84,725567","19,042969"
11/08/2012 7.00,"8,599324","16,542911","0,178334","82,735986",
11/08/2012 8.00,"11,406869","20,640054","0,197747","79,718463","17,578125"
11/08/2012 9.00,"18,669201","31,555391","0,314907","83,899284",
11/08/2012 10.00,"25,369468","42,665277","0,323717","95,135657","30,761719"
11/08/2012 11.00,"24,074213","39,805446","0,329437","102,934942",
11/08/2012 12.00,"26,216739","44,383768","0,372533","105,760274","41,992188"
11/08/2012 13.00,"20,920245","34,564371","0,304037","112,59454",
11/08/2012 14.00,"9,383989","18,54544","0,224405","122,022708","35,15625"
11/08/2012 15.00,"7,96213","16,934597","0,223985","122,013226",
11/08/2012 16.00,"10,876801","19,872244","0,208158","121,177476","42,96875"
11/08/2012 17.00,"12,679864","22,061538","0,222956","117,672702",
11/08/2012 18.00,"21,184584","32,626694","0,323983","110,416162","35,644531"
11/08/2012 19.00,"31,962609","44,251474","0,391031","105,615457",
11/08/2012 20.00,"37,481702","48,768839","0,382373","91,342605","42,96875"
11/08/2012 21.00,"32,822402","44,771563","0,29046","88,580203",
11/08/2012 22.00,"16,537803","24,368855","0,184665","102,506573","44,921875"
11/08/2012 23.00,"8,419852","15,814011","0,152629","104,607813",
12/08/2012 0.00,"7,970478","15,522192","0,15774","101,044843","42,96875"
12/08/2012 1.00,"7,759008","15,142177","0,149463","96,81868",
12/08/2012 2.00,"3,796725","11,31351","0,147671","99,892374","37,597656"
12/08/2012 3.00,"1,683413","8,793488","0,142713","102,139786",
12/08/2012 4.00,"0,883676","8,268212","0,128373","101,761492","31,738281"
12/08/2012 5.00,"0,549868","7,623616","0,112126","98,622836",
12/08/2012 6.00,"0,882053","7,934891","0,137678","93,345032","25,390625"
12/08/2012 7.00,"1,090741","8,246165","0,147213","90,997469",
12/08/2012 8.00,"2,21348","9,910182","0,149349","92,422661","29,785156"
12/08/2012 9.00,"4,317052","12,771309","0,173796","97,106289",
12/08/2012 10.00,"7,520037","17,446903","0,208959","104,632843","29,785156"
12/08/2012 11.00,"10,641681","21,227584","0,246525","104,809471",
12/08/2012 12.00,"11,846504","22,903275","0,261856","107,769483","33,203125"
12/08/2012 13.00,"6,762872","15,894426","0,225205","110,138697",
12/08/2012 14.00,"0,971418","8,619693","0,212964","115,904414","24,902344"
12/08/2012 15.00,"2,665636","10,668914","0,215405","116,003218",
12/08/2012 16.00,"4,694081","13,173372","0,20873","115,447619","22,949219"
12/08/2012 17.00,"6,632094","15,493659","0,213688","113,110208",
12/08/2012 18.00,"15,051948","24,920071","0,241262","104,621344","16,113281"
12/08/2012 19.00,"26,22787","37,824965","0,286951","88,641108",
12/08/2012 20.00,"33,16743","44,260555","0,378483","77,087347","16,601563"
12/08/2012 21.00,"45,953033","61,992789","0,433479","63,979817",
12/08/2012 22.00,"19,330045","27,862906","0,264945","82,597257","17,578125"
12/08/2012 23.00,"26,378125","35,063709","0,266738","72,39356",
13/08/2012 0.00,"29,345662","36,967667","0,327798","51,605861","25,878906"
13/08/2012 1.00,"12,003715","19,078496","0,189318","92,430782",
13/08/2012 2.00,,,"0,119716","101,595693","26,855469"
13/08/2012 3.00,"28,700907","37,158321",,"93,826195",
13/08/2012 4.00,"15,288685","24,316976","0,277391",,"25,390625"
13/08/2012 5.00,"32,661889","52,681811","0,277048","62,085658",
13/08/2012 6.00,"53,12013","102,214567","0,423309","35,686531","30,761719"
13/08/2012 7.00,"31,294299","47,30585","0,455327","62,816522",
13/08/2012 8.00,"26,534225","44,369501","0,428352","72,772531","30,273438"
13/08/2012 9.00,"24,678961","44,650943","0,393965","86,7104",
13/08/2012 10.00,"29,314465","51,108582","0,354496","88,187023","32,226563"
13/08/2012 11.00,"32,273609","55,444366","0,35014","77,345177",
13/08/2012 12.00,"26,807212","49,554805","0,293974","90,952812","29,785156"
13/08/2012 13.00,"14,565133","30,415351","0,261192","104,053568",
13/08/2012 14.00,"10,290079","24,556917","0,235019","110,008766","25,878906"
13/08/2012 15.00,"19,095948","34,99886","0,223174","107,546835",
13/08/2012 16.00,"9,020549","21,704871","0,206057","125,371828","21,484375"
13/08/2012 17.00,"7,279254","18,76852","0,211063","127,216593",
13/08/2012 18.00,"6,019001","17,236793","0,219086","123,871522","25,878906"
13/08/2012 19.00,"9,627486","21,240552","0,229899","113,858668",
13/08/2012 20.00,"21,444181","36,140197","0,31602","87,747824","31,25"
13/08/2012 21.00,"11,091817","22,847504","0,226804","89,71169",
13/08/2012 22.00,"6,074658","16,865857","0,184622","86,478285","34,667969"
13/08/2012 23.00,"3,562546","13,933399","0,17847","88,440797",
14/08/2012 0.00,"4,260477","14,596153","0,197842","81,435314","41,015625"
14/08/2012 1.00,"4,17169","14,168151","0,219544","84,48397",
14/08/2012 2.00,"2,487819","12,899709","0,192416","86,371368","33,691406"
14/08/2012 3.00,"0,111758","8,631367","0,176445","91,968576",
14/08/2012 4.00,"3,64824","15,094192","0,162308","81,433289","40,039063"
14/08/2012 5.00,"33,772837","78,13364","0,173236","41,642406",
14/08/2012 6.00,"63,927035","144,313065","0,19001","15,735937","34,667969"
14/08/2012 7.00,"27,060322","50,823245","0,222334","55,038896",
14/08/2012 8.00,"21,299735","39,198464","0,343454","68,671565","46,386719"
14/08/2012 9.00,"14,57971","30,711061","0,299667","78,848193",
14/08/2012 10.00,"27,086827","51,487296","0,421131","77,26329","45,410156"
14/08/2012 11.00,"25,407815","49,986697","0,342269","82,624327",
14/08/2012 12.00,"30,523037","58,302899","0,373753","79,484986","23,4375"
14/08/2012 13.00,"16,127529","34,806908","0,225734","88,049649",
14/08/2012 14.00,"10,578794","26,953726","0,164104","95,243937","28,808594"
14/08/2012 15.00,"0,702703","10,531433","0,17293","97,659856",
14/08/2012 16.00,"9,696042","25,283222","0,216221","96,458666","30,761719"
14/08/2012 17.00,"6,865884","21,367657","0,217825","103,448578",
14/08/2012 18.00,"31,39501","54,011208","0,372224","81,18154","11,230469"
14/08/2012 19.00,"46,040977","73,953489","0,459148","58,406292",
14/08/2012 20.00,"47,763723","76,747173","0,456397","47,718064","16,601563"
14/08/2012 21.00,"33,064746","49,550913","0,342881","41,064478",
14/08/2012 22.00,"20,809414","32,262242","0,242508","46,574396","28,808594"
14/08/2012 23.00,"24,052702","41,963612","0,234135","36,175003",
15/08/2012 0.00,"23,194753","36,671955","0,25653","24,906945","39,550781"
15/08/2012 1.00,"23,747355","36,342524","0,249385","14,624074",
15/08/2012 2.00,,,"0,179273","19,044457","41,015625"
15/08/2012 3.00,,,,"7,681531",
15/08/2012 4.00,,,"0,276987",,"49,804688"
15/08/2012 5.00,,,"0,331249","2,376665",
15/08/2012 6.00,,,"0,374735","2,35298","36,621094"
15/08/2012 7.00,,,"0,350593","15,028757",
15/08/2012 8.00,,,"0,226037","59,164904","32,714844"
15/08/2012 9.00,,,"0,33243","77,596926",
15/08/2012 10.00,,,"0,325766","85,421242","40,527344"
15/08/2012 11.00,,,"0,311448","100,584662",
15/08/2012 12.00,,,"0,319521","108,764943","21,484375"
15/08/2012 13.00,,,"0,264649","100,629327",
15/08/2012 14.00,,,"0,211643","109,920121","21,484375"
15/08/2012 15.00,,,"0,198963","114,104999",
15/08/2012 16.00,,,"0,192033","116,003888","28,808594"
15/08/2012 17.00,,,"0,205207","113,896567",
15/08/2012 18.00,,,"0,231558","117,152301","31,25"
15/08/2012 19.00,,,"0,22638","109,24001",
15/08/2012 20.00,,,"0,232929","95,875997","27,832031"
15/08/2012 21.00,,,"0,275806","100,926419",
15/08/2012 22.00,,,"0,282089","95,97277","38,574219"
15/08/2012 23.00,,,"0,264116","103,89589",
16/08/2012 0.00,,,"0,2343","99,479575","28,808594"
16/08/2012 1.00,,,"0,205284","92,706884",
16/08/2012 2.00,,,"0,207264","79,045117","25,390625"
16/08/2012 3.00,,,"0,228627","60,275413",
16/08/2012 4.00,,,"0,213281","57,074493","28,808594"
16/08/2012 5.00,,,"0,24877","27,470386",
16/08/2012 6.00,,,"0,348042","32,505238","24,414063"
16/08/2012 7.00,,,"0,451388","58,182971",
16/08/2012 8.00,,,"0,405199","77,1381","32,714844"
16/08/2012 9.00,,,"0,3576","97,870319",
16/08/2012 10.00,,,"0,434976","96,552729","41,015625"
16/08/2012 11.00,,,"0,384674","103,619788",
16/08/2012 12.00,,,"0,382428","101,464415","46,875"
16/08/2012 13.00,,,"0,329917","112,666275",
16/08/2012 14.00,,,"0,252083","124,534715","44,433594"
16/08/2012 15.00,,,"0,275806","121,452223",
16/08/2012 16.00,,,"0,32409","104,268088","48,339844"
16/08/2012 17.00,,,"0,33144","111,218762",
16/08/2012 18.00,,,"0,39587","88,071308","39,550781"
16/08/2012 19.00,,,"0,543654","109,102628",
16/08/2012 20.00,,,"0,578648","69,075574","45,898438"
16/08/2012 21.00,,,"0,55919","50,158344",
16/08/2012 22.00,,,"0,587978","61,011016","56,152344"
16/08/2012 23.00,,,"0,368986","86,767249",
17/08/2012 0.00,,,"0,352612","86,583856","63,964844"
17/08/2012 1.00,,,"0,392633","80,754525",
17/08/2012 2.00,,,"0,405541","60,430382","54,199219"
17/08/2012 3.00,,,,"74,977987",
17/08/2012 4.00,,,"0,225229",,"54,6875"
17/08/2012 5.00,,,"0,264057","75,861788",
17/08/2012 6.00,,,"0,201733","65,191829","42,480469"
17/08/2012 7.00,,,"0,247046","65,654042",
17/08/2012 8.00,,,"0,277674","80,865514","45,410156"
17/08/2012 9.00,,,"0,319935","93,99605",
17/08/2012 10.00,,,"0,327563","100,808657","37,109375"
17/08/2012 11.00,,,"0,330501","99,669734",
17/08/2012 12.00,,,"0,305861","101,976696","25,390625"
17/08/2012 13.00,,,"0,298728","110,619175",
17/08/2012 14.00,,,"0,234611","119,172331","29,785156"
17/08/2012 15.00,,,"0,214739","121,46373",
17/08/2012 16.00,,,"0,220804","122,407768","21,972656"
17/08/2012 17.00,,,"0,234192","118,01716",
17/08/2012 18.00,,,"0,322376","109,926879","27,34375"
17/08/2012 19.00,,,"0,300826","106,362563",
17/08/2012 20.00,,,"0,362158","94,613224","28,320313"
17/08/2012 21.00,,,"0,315015","86,485058",
17/08/2012 22.00,,,"0,216113","97,998888","35,644531"
17/08/2012 23.00,,,"0,195821","104,27757",
18/08/2012 0.00,,,"0,198986","108,732462","48,339844"
18/08/2012 1.00,,,"0,200932","118,182959",
18/08/2012 2.00,,,"0,202229","120,03245","46,875"
18/08/2012 3.00,,,"0,202916","115,421227",
18/08/2012 4.00,,,"0,198873","117,017628","27,34375"
18/08/2012 5.00,,,"0,227937","106,090516",
18/08/2012 6.00,,,"0,266651","99,556721","29,785156"
18/08/2012 7.00,,,"0,236137","96,589944",
18/08/2012 8.00,,,"0,241439","100,150212","34,179688"
18/08/2012 9.00,,,"0,281335","100,215174",
18/08/2012 10.00,,,"0,351746","108,910437","41,015625"
18/08/2012 11.00,,,"0,343163","116,81597",
18/08/2012 12.00,,,"0,385006","120,697675","41,015625"
18/08/2012 13.00,,,"0,294875","123,766629",
18/08/2012 14.00,,,"0,284349","130,460827","41,015625"
18/08/2012 15.00,,,"0,271114","129,062019",
18/08/2012 16.00,,,"0,281487","129,269781","34,179688"
18/08/2012 17.00,,,"0,306738","123,495945",
18/08/2012 18.00,,,"0,377301","106,471512","27,832031"
18/08/2012 19.00,,,"0,452135","92,529579",
18/08/2012 20.00,,,"0,477538","78,959844","31,738281"
18/08/2012 21.00,,,"0,472236","84,339153",
18/08/2012 22.00,,,"0,349953","97,243663","42,480469"
