"NetC","ENEL Brindisi"
14/11/2012 12.00,"15,63661"
14/11/2012 13.00,
14/11/2012 14.00,"20,2408"
14/11/2012 15.00,
14/11/2012 16.00,"25,08716"
14/11/2012 17.00,
14/11/2012 18.00,"39,33659"
14/11/2012 19.00,
14/11/2012 20.00,"27,93888"
14/11/2012 21.00,
14/11/2012 22.00,"16,58322"
14/11/2012 23.00,
15/11/2012 0.00,"13,16951"
15/11/2012 1.00,
15/11/2012 2.00,"26,34376"
15/11/2012 3.00,
15/11/2012 4.00,"40,29647"
15/11/2012 5.00,
15/11/2012 6.00,"30,42124"
15/11/2012 7.00,
15/11/2012 8.00,"36,57373"
15/11/2012 9.00,
15/11/2012 10.00,"37,1052"
15/11/2012 11.00,
15/11/2012 12.00,"38,65757"
15/11/2012 13.00,
15/11/2012 14.00,"48,38285"
15/11/2012 15.00,
15/11/2012 16.00,"50,74752"
15/11/2012 17.00,
15/11/2012 18.00,"53,6925"
15/11/2012 19.00,
15/11/2012 20.00,"56,39532"
15/11/2012 21.00,
15/11/2012 22.00,"40,73767"
15/11/2012 23.00,
16/11/2012 0.00,"36,62867"
16/11/2012 1.00,
16/11/2012 2.00,"23,4093"
16/11/2012 3.00,
16/11/2012 4.00,"14,51363"
16/11/2012 5.00,
16/11/2012 6.00,"8,349953"
16/11/2012 7.00,
16/11/2012 8.00,"5,340863"
16/11/2012 9.00,
16/11/2012 10.00,"4,084928"
16/11/2012 11.00,
16/11/2012 12.00,"4,774115"
16/11/2012 13.00,
16/11/2012 14.00,"8,610772"
16/11/2012 15.00,
16/11/2012 16.00,"9,516348"
16/11/2012 17.00,
16/11/2012 18.00,"10,29914"
16/11/2012 19.00,
16/11/2012 20.00,"14,20601"
16/11/2012 21.00,
16/11/2012 22.00,"12,23002"
16/11/2012 23.00,
17/11/2012 0.00,"17,69603"
17/11/2012 1.00,
17/11/2012 2.00,"14,42104"
17/11/2012 3.00,
17/11/2012 4.00,"19,0293"
17/11/2012 5.00,
17/11/2012 6.00,"22,76182"
17/11/2012 7.00,
17/11/2012 8.00,"21,84269"
17/11/2012 9.00,
17/11/2012 10.00,"31,9848"
17/11/2012 11.00,
17/11/2012 12.00,"31,56592"
17/11/2012 13.00,
17/11/2012 14.00,"21,22846"
17/11/2012 15.00,
17/11/2012 16.00,"15,49416"
17/11/2012 17.00,
17/11/2012 18.00,"15,99816"
17/11/2012 19.00,
17/11/2012 20.00,"20,24657"
17/11/2012 21.00,
17/11/2012 22.00,"19,68524"
17/11/2012 23.00,
18/11/2012 0.00,"13,83937"
18/11/2012 1.00,
18/11/2012 2.00,"17,9036"
18/11/2012 3.00,
18/11/2012 4.00,"28,03758"
18/11/2012 5.00,
18/11/2012 6.00,"29,13443"
18/11/2012 7.00,
18/11/2012 8.00,"21,76909"
18/11/2012 9.00,
18/11/2012 10.00,"35,14345"
18/11/2012 11.00,
18/11/2012 12.00,"36,38922"
18/11/2012 13.00,
18/11/2012 14.00,"24,13003"
18/11/2012 15.00,
18/11/2012 16.00,"22,3593"
18/11/2012 17.00,
18/11/2012 18.00,"16,69278"
18/11/2012 19.00,
18/11/2012 20.00,"13,20105"
18/11/2012 21.00,
18/11/2012 22.00,"19,48446"
18/11/2012 23.00,
19/11/2012 0.00,"17,17745"
19/11/2012 1.00,
19/11/2012 2.00,"13,79629"
19/11/2012 3.00,
19/11/2012 4.00,"16,67886"
19/11/2012 5.00,
19/11/2012 6.00,"22,82152"
19/11/2012 7.00,
19/11/2012 8.00,"24,1765"
19/11/2012 9.00,
19/11/2012 10.00,"17,18388"
19/11/2012 11.00,
19/11/2012 12.00,"11,4981"
19/11/2012 13.00,
19/11/2012 14.00,"11,27662"
19/11/2012 15.00,
19/11/2012 16.00,"12,44776"
19/11/2012 17.00,
19/11/2012 18.00,"16,96649"
19/11/2012 19.00,
19/11/2012 20.00,"19,80904"
19/11/2012 21.00,
19/11/2012 22.00,"28,08879"
19/11/2012 23.00,
20/11/2012 0.00,"28,87904"
20/11/2012 1.00,
20/11/2012 2.00,"24,30335"
20/11/2012 3.00,
20/11/2012 4.00,"42,40536"
20/11/2012 5.00,
20/11/2012 6.00,"32,43352"
20/11/2012 7.00,
20/11/2012 8.00,"35,9154"
20/11/2012 9.00,
20/11/2012 10.00,"24,20261"
20/11/2012 11.00,
20/11/2012 12.00,"14,34405"
20/11/2012 13.00,
20/11/2012 14.00,"8,435761"
20/11/2012 15.00,
20/11/2012 16.00,"9,270791"
20/11/2012 17.00,
20/11/2012 18.00,"18,11117"
20/11/2012 19.00,
20/11/2012 20.00,"14,25349"
20/11/2012 21.00,
20/11/2012 22.00,"11,53269"
20/11/2012 23.00,
21/11/2012 0.00,"10,64814"
21/11/2012 1.00,
21/11/2012 2.00,"17,08993"
21/11/2012 3.00,
21/11/2012 4.00,"16,0833"
21/11/2012 5.00,
21/11/2012 6.00,"11,48826"
21/11/2012 7.00,
21/11/2012 8.00,"7,269027"
21/11/2012 9.00,
21/11/2012 10.00,"8,297382"
21/11/2012 11.00,
21/11/2012 12.00,"18,49138"
21/11/2012 13.00,
21/11/2012 14.00,"14,60758"
21/11/2012 15.00,
21/11/2012 16.00,"18,56193"
21/11/2012 17.00,
21/11/2012 18.00,"16,71888"
21/11/2012 19.00,
21/11/2012 20.00,"27,87327"
21/11/2012 21.00,
21/11/2012 22.00,"31,78334"
21/11/2012 23.00,
22/11/2012 0.00,"35,28252"
22/11/2012 1.00,
22/11/2012 2.00,"32,7079"
22/11/2012 3.00,
22/11/2012 4.00,"19,72765"
22/11/2012 5.00,
22/11/2012 6.00,"20,26081"
22/11/2012 7.00,
22/11/2012 8.00,"14,4597"
22/11/2012 9.00,
22/11/2012 10.00,"18,90516"
22/11/2012 11.00,
22/11/2012 12.00,"16,83319"
22/11/2012 13.00,
22/11/2012 14.00,"10,25641"
22/11/2012 15.00,
22/11/2012 16.00,"8,592118"
22/11/2012 17.00,
22/11/2012 18.00,"22,67738"
22/11/2012 19.00,
22/11/2012 20.00,"18,62705"
22/11/2012 21.00,
22/11/2012 22.00,"20,27471"
22/11/2012 23.00,
23/11/2012 0.00,"15,41174"
23/11/2012 1.00,
23/11/2012 2.00,"12,94125"
23/11/2012 3.00,
23/11/2012 4.00,"24,39221"
23/11/2012 5.00,
23/11/2012 6.00,"31,03784"
23/11/2012 7.00,
23/11/2012 8.00,"37,60649"
23/11/2012 9.00,
23/11/2012 10.00,"45,84418"
23/11/2012 11.00,
23/11/2012 12.00,"51,28408"
23/11/2012 13.00,
23/11/2012 14.00,"47,79676"
23/11/2012 15.00,
23/11/2012 16.00,"38,29636"
23/11/2012 17.00,
23/11/2012 18.00,"25,39343"
23/11/2012 19.00,
23/11/2012 20.00,"24,44308"
23/11/2012 21.00,
23/11/2012 22.00,"34,04354"
23/11/2012 23.00,
24/11/2012 0.00,"30,05052"
24/11/2012 1.00,
24/11/2012 2.00,"25,04578"
24/11/2012 3.00,
24/11/2012 4.00,"27,10113"
24/11/2012 5.00,
24/11/2012 6.00,"27,25239"
24/11/2012 7.00,
24/11/2012 8.00,"22,41519"
24/11/2012 9.00,
24/11/2012 10.00,"16,4964"
24/11/2012 11.00,
24/11/2012 12.00,"13,22242"
24/11/2012 13.00,
24/11/2012 14.00,"11,58492"
24/11/2012 15.00,
24/11/2012 16.00,"15,00746"
24/11/2012 17.00,
24/11/2012 18.00,"13,92517"
24/11/2012 19.00,
24/11/2012 20.00,"18,0681"
24/11/2012 21.00,
24/11/2012 22.00,"28,96995"
24/11/2012 23.00,
25/11/2012 0.00,"26,08429"
25/11/2012 1.00,
25/11/2012 2.00,"29,49599"
25/11/2012 3.00,
25/11/2012 4.00,"24,76292"
25/11/2012 5.00,
25/11/2012 6.00,"24,21788"
25/11/2012 7.00,
25/11/2012 8.00,"15,90896"
25/11/2012 9.00,
25/11/2012 10.00,"36,14162"
25/11/2012 11.00,
25/11/2012 12.00,"34,06253"
25/11/2012 13.00,
25/11/2012 14.00,"26,3743"
25/11/2012 15.00,
25/11/2012 16.00,"21,47028"
25/11/2012 17.00,
25/11/2012 18.00,"13,21326"
25/11/2012 19.00,
25/11/2012 20.00,"20,73938"
25/11/2012 21.00,
25/11/2012 22.00,"23,2041"
25/11/2012 23.00,
26/11/2012 0.00,"32,29581"
26/11/2012 1.00,
26/11/2012 2.00,"55,56573"
26/11/2012 3.00,
26/11/2012 4.00,"44,76427"
26/11/2012 5.00,
26/11/2012 6.00,"55,44226"
26/11/2012 7.00,
26/11/2012 8.00,"50,0451"
26/11/2012 9.00,
26/11/2012 10.00,"43,1651"
26/11/2012 11.00,
26/11/2012 12.00,"52,47964"
26/11/2012 13.00,
26/11/2012 14.00,"39,49498"
26/11/2012 15.00,
26/11/2012 16.00,"38,88821"
26/11/2012 17.00,
26/11/2012 18.00,"45,24927"
26/11/2012 19.00,
26/11/2012 20.00,"34,60961"
26/11/2012 21.00,
26/11/2012 22.00,"31,02055"
26/11/2012 23.00,
27/11/2012 0.00,"54,42306"
27/11/2012 1.00,
27/11/2012 2.00,"48,74678"
27/11/2012 3.00,
27/11/2012 4.00,"47,23782"
27/11/2012 5.00,
27/11/2012 6.00,"41,97021"
27/11/2012 7.00,
27/11/2012 8.00,"31,4133"
27/11/2012 9.00,
27/11/2012 10.00,"29,63402"
27/11/2012 11.00,
27/11/2012 12.00,"25,88454"
27/11/2012 13.00,
27/11/2012 14.00,"25,26929"
27/11/2012 15.00,
27/11/2012 16.00,"25,39682"
27/11/2012 17.00,
27/11/2012 18.00,"30,62542"
27/11/2012 19.00,
27/11/2012 20.00,"22,91581"
27/11/2012 21.00,
27/11/2012 22.00,"28,66062"
27/11/2012 23.00,
28/11/2012 0.00,"37,2134"
28/11/2012 1.00,
28/11/2012 2.00,"39,6147"
28/11/2012 3.00,
28/11/2012 4.00,"30,35453"
28/11/2012 5.00,
28/11/2012 6.00,"25,2062"
28/11/2012 7.00,
28/11/2012 8.00,"20,37883"
28/11/2012 9.00,
28/11/2012 10.00,"23,34893"
28/11/2012 11.00,
28/11/2012 12.00,"19,3861"
28/11/2012 13.00,
28/11/2012 14.00,"28,12372"
28/11/2012 15.00,
28/11/2012 16.00,"19,1826"
28/11/2012 17.00,
28/11/2012 18.00,"22,84968"
28/11/2012 19.00,
28/11/2012 20.00,"23,71659"
28/11/2012 21.00,
28/11/2012 22.00,"41,81555"
28/11/2012 23.00,
29/11/2012 0.00,"36,36039"
29/11/2012 1.00,
29/11/2012 2.00,"41,04835"
29/11/2012 3.00,
29/11/2012 4.00,"30,41853"
29/11/2012 5.00,
29/11/2012 6.00,"17,62039"
29/11/2012 7.00,
29/11/2012 8.00,"10,52163"
29/11/2012 9.00,
29/11/2012 10.00,"15,04443"
29/11/2012 11.00,
29/11/2012 12.00,"14,28028"
29/11/2012 13.00,
29/11/2012 14.00,"9,809388"
29/11/2012 15.00,
29/11/2012 16.00,"11,87525"
29/11/2012 17.00,
29/11/2012 18.00,"11,72466"
29/11/2012 19.00,
29/11/2012 20.00,"18,65689"
29/11/2012 21.00,
29/11/2012 22.00,"21,49403"
29/11/2012 23.00,
30/11/2012 0.00,"23,66774"
30/11/2012 1.00,
30/11/2012 2.00,"26,49572"
30/11/2012 3.00,
30/11/2012 4.00,"17,62956"
30/11/2012 5.00,
30/11/2012 6.00,"19,76631"
30/11/2012 7.00,
30/11/2012 8.00,"15,91473"
30/11/2012 9.00,
30/11/2012 10.00,"13,07726"
30/11/2012 11.00,
30/11/2012 12.00,"9,01879"
30/11/2012 13.00,
30/11/2012 14.00,"7,864944"
30/11/2012 15.00,
30/11/2012 16.00,"19,99287"
30/11/2012 17.00,
30/11/2012 18.00,"23,30891"
30/11/2012 19.00,
30/11/2012 20.00,"24,96303"
30/11/2012 21.00,
30/11/2012 22.00,"24,83007"
30/11/2012 23.00,
01/12/2012 0.00,"21,37871"
01/12/2012 1.00,
01/12/2012 2.00,"23,2197"
01/12/2012 3.00,
01/12/2012 4.00,"23,35232"
01/12/2012 5.00,
01/12/2012 6.00,"25,13633"
01/12/2012 7.00,
01/12/2012 8.00,"20,63715"
01/12/2012 9.00,
01/12/2012 10.00,"25,46736"
01/12/2012 11.00,
01/12/2012 12.00,"21,31868"
01/12/2012 13.00,
01/12/2012 14.00,"38,07489"
01/12/2012 15.00,
01/12/2012 16.00,"33,31739"
01/12/2012 17.00,
01/12/2012 18.00,"26,13789"
01/12/2012 19.00,
01/12/2012 20.00,"21,42992"
01/12/2012 21.00,
01/12/2012 22.00,"28,06912"
01/12/2012 23.00,
02/12/2012 0.00,"30,48941"
02/12/2012 1.00,
02/12/2012 2.00,"44,24297"
02/12/2012 3.00,
02/12/2012 4.00,"53,26685"
02/12/2012 5.00,
02/12/2012 6.00,"34,05168"
02/12/2012 7.00,
02/12/2012 8.00,"31,08058"
02/12/2012 9.00,
02/12/2012 10.00,"23,28924"
02/12/2012 11.00,
02/12/2012 12.00,"16,38176"
02/12/2012 13.00,
02/12/2012 14.00,"13,20648"
02/12/2012 15.00,
02/12/2012 16.00,"12,11979"
02/12/2012 17.00,
02/12/2012 18.00,"8,100326"
02/12/2012 19.00,
02/12/2012 20.00,"15,75973"
02/12/2012 21.00,
02/12/2012 22.00,"16,34207"
02/12/2012 23.00,
03/12/2012 0.00,"10,66375"
03/12/2012 1.00,
03/12/2012 2.00,"14,68287"
03/12/2012 3.00,
03/12/2012 4.00,"13,59822"
03/12/2012 5.00,
03/12/2012 6.00,"17,69095"
03/12/2012 7.00,
03/12/2012 8.00,"18,25803"
03/12/2012 9.00,
03/12/2012 10.00,"23,47069"
03/12/2012 11.00,
03/12/2012 12.00,"16,74094"
03/12/2012 13.00,
03/12/2012 14.00,"12,69196"
03/12/2012 15.00,
03/12/2012 16.00,"13,94044"
03/12/2012 17.00,
03/12/2012 18.00,"23,66334"
03/12/2012 19.00,
03/12/2012 20.00,"18,04877"
03/12/2012 21.00,
03/12/2012 22.00,"13,36555"
03/12/2012 23.00,
04/12/2012 0.00,"9,419007"
04/12/2012 1.00,
04/12/2012 2.00,"20,28624"
04/12/2012 3.00,
04/12/2012 4.00,"17,25511"
04/12/2012 5.00,
04/12/2012 6.00,"15,08309"
04/12/2012 7.00,
04/12/2012 8.00,"10,46533"
04/12/2012 9.00,
04/12/2012 10.00,"7,346357"
04/12/2012 11.00,
04/12/2012 12.00,"4,721435"
04/12/2012 13.00,
04/12/2012 14.00,"6,462149"
04/12/2012 15.00,
04/12/2012 16.00,"7,852395"
04/12/2012 17.00,
04/12/2012 18.00,"8,638584"
04/12/2012 19.00,
04/12/2012 20.00,"6,865419"
04/12/2012 21.00,
04/12/2012 22.00,"10,77703"
04/12/2012 23.00,
05/12/2012 0.00,"22,93277"
05/12/2012 1.00,
05/12/2012 2.00,"22,21678"
05/12/2012 3.00,
05/12/2012 4.00,"26,06261"
05/12/2012 5.00,
05/12/2012 6.00,"20,89574"
05/12/2012 7.00,
05/12/2012 8.00,"14,05609"
05/12/2012 9.00,
05/12/2012 10.00,"8,838353"
05/12/2012 11.00,
05/12/2012 12.00,"17,81576"
05/12/2012 13.00,
05/12/2012 14.00,"13,95706"
05/12/2012 15.00,
05/12/2012 16.00,"10,28388"
05/12/2012 17.00,
05/12/2012 18.00,"8,616199"
05/12/2012 19.00,
05/12/2012 20.00,"17,93786"
05/12/2012 21.00,
05/12/2012 22.00,"20,90489"
05/12/2012 23.00,
06/12/2012 0.00,"33,18817"
06/12/2012 1.00,
06/12/2012 2.00,"24,82972"
06/12/2012 3.00,
06/12/2012 4.00,"15,62813"
06/12/2012 5.00,
06/12/2012 6.00,"9,227038"
06/12/2012 7.00,
06/12/2012 8.00,"14,58146"
06/12/2012 9.00,
06/12/2012 10.00,"14,24094"
06/12/2012 11.00,
06/12/2012 12.00,"13,23226"
06/12/2012 13.00,
06/12/2012 14.00,"9,217203"
06/12/2012 15.00,
06/12/2012 16.00,"8,167142"
06/12/2012 17.00,
06/12/2012 18.00,"11,88203"
06/12/2012 19.00,
06/12/2012 20.00,"13,49409"
06/12/2012 21.00,
06/12/2012 22.00,"8,886515"
06/12/2012 23.00,
07/12/2012 0.00,"14,13817"
07/12/2012 1.00,
07/12/2012 2.00,"11,43739"
07/12/2012 3.00,
07/12/2012 4.00,"10,84554"
07/12/2012 5.00,
07/12/2012 6.00,"15,99816"
07/12/2012 7.00,
07/12/2012 8.00,"21,96072"
07/12/2012 9.00,
07/12/2012 10.00,"16,68633"
07/12/2012 11.00,
07/12/2012 12.00,"10,49314"
07/12/2012 13.00,
07/12/2012 14.00,"9,663547"
07/12/2012 15.00,
07/12/2012 16.00,"9,384661"
07/12/2012 17.00,
07/12/2012 18.00,"7,734704"
07/12/2012 19.00,
07/12/2012 20.00,"7,30871"
07/12/2012 21.00,
07/12/2012 22.00,"15,00508"
07/12/2012 23.00,
08/12/2012 0.00,"15,54368"
08/12/2012 1.00,
08/12/2012 2.00,"15,7058"
08/12/2012 3.00,
08/12/2012 4.00,"27,02685"
08/12/2012 5.00,
08/12/2012 6.00,"19,36508"
08/12/2012 7.00,
08/12/2012 8.00,"13,89533"
08/12/2012 9.00,
08/12/2012 10.00,"13,18715"
08/12/2012 11.00,
08/12/2012 12.00,"9,374577"
08/12/2012 13.00,
08/12/2012 14.00,"18,35334"
08/12/2012 15.00,
08/12/2012 16.00,"16,96954"
08/12/2012 17.00,
08/12/2012 18.00,"12,99348"
08/12/2012 19.00,
08/12/2012 20.00,"15,039"
08/12/2012 21.00,
08/12/2012 22.00,"10,64611"
08/12/2012 23.00,
09/12/2012 0.00,"19,66456"
09/12/2012 1.00,
09/12/2012 2.00,"16,50522"
09/12/2012 3.00,
09/12/2012 4.00,"20,85843"
09/12/2012 5.00,
09/12/2012 6.00,"14,33353"
09/12/2012 7.00,
09/12/2012 8.00,"8,155271"
09/12/2012 9.00,
09/12/2012 10.00,"6,318003"
09/12/2012 11.00,
09/12/2012 12.00,"6,105006"
09/12/2012 13.00,
09/12/2012 14.00,"16,87015"
09/12/2012 15.00,
09/12/2012 16.00,"13,10032"
09/12/2012 17.00,
09/12/2012 18.00,"15,72615"
09/12/2012 19.00,
09/12/2012 20.00,"20,12752"
09/12/2012 21.00,
09/12/2012 22.00,"14,65574"
09/12/2012 23.00,
10/12/2012 0.00,"16,41194"
10/12/2012 1.00,
10/12/2012 2.00,"14,93114"
10/12/2012 3.00,
10/12/2012 4.00,"15,53656"
10/12/2012 5.00,
10/12/2012 6.00,"15,10378"
10/12/2012 7.00,
10/12/2012 8.00,"16,04972"
10/12/2012 9.00,
10/12/2012 10.00,"21,74467"
10/12/2012 11.00,
10/12/2012 12.00,"17,04212"
10/12/2012 13.00,
10/12/2012 14.00,"11,34954"
10/12/2012 15.00,
10/12/2012 16.00,"8,800028"
10/12/2012 17.00,
10/12/2012 18.00,"9,106296"
10/12/2012 19.00,
10/12/2012 20.00,"10,08695"
10/12/2012 21.00,
10/12/2012 22.00,"22,78422"
10/12/2012 23.00,
11/12/2012 0.00,"27,87851"
11/12/2012 1.00,
11/12/2012 2.00,"18,7271"
11/12/2012 3.00,
11/12/2012 4.00,"22,83781"
11/12/2012 5.00,
11/12/2012 6.00,"20,43718"
11/12/2012 7.00,
11/12/2012 8.00,"13,52971"
11/12/2012 9.00,
11/12/2012 10.00,"8,129833"
11/12/2012 11.00,
11/12/2012 12.00,"5,736332"
11/12/2012 13.00,
11/12/2012 14.00,"4,786325"
11/12/2012 15.00,
11/12/2012 16.00,"18,64672"
11/12/2012 17.00,
11/12/2012 18.00,"16,51641"
11/12/2012 19.00,
11/12/2012 20.00,"15,47313"
11/12/2012 21.00,
11/12/2012 22.00,"11,97903"
11/12/2012 23.00,
12/12/2012 0.00,"20,49585"
12/12/2012 1.00,
12/12/2012 2.00,"22,58241"
12/12/2012 3.00,
12/12/2012 4.00,"17,08486"
12/12/2012 5.00,
12/12/2012 6.00,"16,19623"
12/12/2012 7.00,
12/12/2012 8.00,"12,7771"
12/12/2012 9.00,
12/12/2012 10.00,"9,364401"
12/12/2012 11.00,
12/12/2012 12.00,"6,670398"
12/12/2012 13.00,
12/12/2012 14.00,"6,882716"
12/12/2012 15.00,
12/12/2012 16.00,"7,064849"
12/12/2012 17.00,
12/12/2012 18.00,"7,041785"
12/12/2012 19.00,
12/12/2012 20.00,"12,68281"
12/12/2012 21.00,
12/12/2012 22.00,"13,22513"
12/12/2012 23.00,
13/12/2012 0.00,"20,04307"
13/12/2012 1.00,
13/12/2012 2.00,"16,40822"
13/12/2012 3.00,
13/12/2012 4.00,"12,9789"
13/12/2012 5.00,
13/12/2012 6.00,"28,0023"
13/12/2012 7.00,
13/12/2012 8.00,"31,27594"
13/12/2012 9.00,
13/12/2012 10.00,"33,38081"
13/12/2012 11.00,
13/12/2012 12.00,"35,1533"
13/12/2012 13.00,
13/12/2012 14.00,"24,68252"
13/12/2012 15.00,
13/12/2012 16.00,"17,49253"
13/12/2012 17.00,
13/12/2012 18.00,"19,6113"
13/12/2012 19.00,
13/12/2012 20.00,"16,48012"
13/12/2012 21.00,
13/12/2012 22.00,"41,29798"
13/12/2012 23.00,
14/12/2012 0.00,"53,84046"
14/12/2012 1.00,
14/12/2012 2.00,"48,32587"
14/12/2012 3.00,
14/12/2012 4.00,"31,39804"
14/12/2012 5.00,
14/12/2012 6.00,"21,01139"
14/12/2012 7.00,
14/12/2012 8.00,"14,1124"
14/12/2012 9.00,
14/12/2012 10.00,"14,42545"
14/12/2012 11.00,
14/12/2012 12.00,"21,4211"
14/12/2012 13.00,
14/12/2012 14.00,"16,09754"
14/12/2012 15.00,
14/12/2012 16.00,"32,93751"
14/12/2012 17.00,
14/12/2012 18.00,"32,80659"
14/12/2012 19.00,
14/12/2012 20.00,"22,83577"
14/12/2012 21.00,
14/12/2012 22.00,"27,01906"
14/12/2012 23.00,
15/12/2012 0.00,"28,80917"
15/12/2012 1.00,
15/12/2012 2.00,"24,97558"
15/12/2012 3.00,
15/12/2012 4.00,"29,67845"
15/12/2012 5.00,
15/12/2012 6.00,"25,89167"
15/12/2012 7.00,
15/12/2012 8.00,"22,88495"
15/12/2012 9.00,
15/12/2012 10.00,"16,16537"
15/12/2012 11.00,
15/12/2012 12.00,"22,65126"
15/12/2012 13.00,
15/12/2012 14.00,"21,44824"
15/12/2012 15.00,
15/12/2012 16.00,"14,75512"
15/12/2012 17.00,
15/12/2012 18.00,"21,08058"
15/12/2012 19.00,
15/12/2012 20.00,"21,67378"
15/12/2012 21.00,
15/12/2012 22.00,"33,24174"
15/12/2012 23.00,
16/12/2012 0.00,"24,92165"
16/12/2012 1.00,
16/12/2012 2.00,"24,6086"
16/12/2012 3.00,
16/12/2012 4.00,"17,54002"
16/12/2012 5.00,
16/12/2012 6.00,"19,20227"
16/12/2012 7.00,
16/12/2012 8.00,"25,62542"
16/12/2012 9.00,
16/12/2012 10.00,"27,10724"
16/12/2012 11.00,
16/12/2012 12.00,"25,29982"
16/12/2012 13.00,
16/12/2012 14.00,"32,53527"
16/12/2012 15.00,
16/12/2012 16.00,"22,40366"
16/12/2012 17.00,
16/12/2012 18.00,"19,031"
16/12/2012 19.00,
16/12/2012 20.00,"27,47184"
16/12/2012 21.00,
16/12/2012 22.00,"30,00407"
16/12/2012 23.00,
17/12/2012 0.00,"30,60778"
17/12/2012 1.00,
17/12/2012 2.00,"36,96241"
17/12/2012 3.00,
17/12/2012 4.00,"26,57477"
17/12/2012 5.00,
17/12/2012 6.00,"15,15126"
17/12/2012 7.00,
17/12/2012 8.00,"13,12712"
17/12/2012 9.00,
17/12/2012 10.00,"14,69305"
17/12/2012 11.00,
17/12/2012 12.00,"38,27566"
17/12/2012 13.00,
17/12/2012 14.00,"41,16368"
17/12/2012 15.00,
17/12/2012 16.00,"25,20146"
17/12/2012 17.00,
17/12/2012 18.00,"36,30001"
17/12/2012 19.00,
17/12/2012 20.00,"43,39574"
17/12/2012 21.00,
17/12/2012 22.00,"41,06261"
17/12/2012 23.00,
18/12/2012 0.00,"38,94146"
18/12/2012 1.00,
18/12/2012 2.00,"32,42401"
18/12/2012 3.00,
18/12/2012 4.00,"33,81663"
18/12/2012 5.00,
18/12/2012 6.00,"25,68137"
18/12/2012 7.00,
18/12/2012 8.00,"17,27648"
18/12/2012 9.00,
18/12/2012 10.00,"13,31603"
18/12/2012 11.00,
18/12/2012 12.00,"14,5835"
18/12/2012 13.00,
18/12/2012 14.00,"10,92287"
18/12/2012 15.00,
18/12/2012 16.00,"8,612807"
18/12/2012 17.00,
18/12/2012 18.00,"6,728734"
18/12/2012 19.00,
18/12/2012 20.00,"8,630105"
18/12/2012 21.00,
18/12/2012 22.00,"7,551554"
18/12/2012 23.00,
19/12/2012 0.00,"13,19597"
19/12/2012 1.00,
19/12/2012 2.00,"11,26136"
19/12/2012 3.00,
19/12/2012 4.00,"9,815494"
19/12/2012 5.00,
19/12/2012 6.00,"10,10819"
19/12/2012 7.00,
19/12/2012 8.00,"7,686542"
19/12/2012 9.00,
19/12/2012 10.00,"6,280355"
19/12/2012 11.00,
19/12/2012 12.00,"17,5797"
19/12/2012 13.00,
19/12/2012 14.00,"23,32519"
19/12/2012 15.00,
19/12/2012 16.00,"15,92151"
19/12/2012 17.00,
19/12/2012 18.00,"10,22724"
19/12/2012 19.00,
19/12/2012 20.00,"13,26312"
19/12/2012 21.00,
19/12/2012 22.00,"12,67568"
19/12/2012 23.00,
20/12/2012 0.00,"9,526524"
20/12/2012 1.00,
20/12/2012 2.00,"7,262244"
20/12/2012 3.00,
20/12/2012 4.00,"5,110229"
20/12/2012 5.00,
20/12/2012 6.00,"5,802808"
20/12/2012 7.00,
20/12/2012 8.00,"10,67695"
20/12/2012 9.00,
20/12/2012 10.00,"10,61558"
20/12/2012 11.00,
20/12/2012 12.00,"9,102225"
20/12/2012 13.00,
20/12/2012 14.00,"8,407272"
20/12/2012 15.00,
20/12/2012 16.00,"9,443427"
20/12/2012 17.00,
20/12/2012 18.00,"7,644146"
20/12/2012 19.00,
20/12/2012 20.00,"4,58893"
20/12/2012 21.00,
20/12/2012 22.00,"3,702347"
20/12/2012 23.00,
21/12/2012 0.00,"4,58893"
21/12/2012 1.00,
21/12/2012 2.00,"17,47794"
21/12/2012 3.00,
21/12/2012 4.00,"17,18219"
21/12/2012 5.00,
21/12/2012 6.00,"16,30545"
21/12/2012 7.00,
21/12/2012 8.00,"16,36141"
21/12/2012 9.00,
21/12/2012 10.00,"19,60181"
21/12/2012 11.00,
21/12/2012 12.00,"16,12365"
21/12/2012 13.00,
21/12/2012 14.00,"16,09856"
21/12/2012 15.00,
21/12/2012 16.00,"14,88502"
21/12/2012 17.00,
21/12/2012 18.00,"9,442748"
21/12/2012 19.00,
21/12/2012 20.00,"7,815425"
21/12/2012 21.00,
21/12/2012 22.00,"7,213743"
21/12/2012 23.00,
22/12/2012 0.00,"16,43874"
22/12/2012 1.00,
22/12/2012 2.00,"22,47761"
22/12/2012 3.00,
22/12/2012 4.00,"15,25132"
22/12/2012 5.00,
22/12/2012 6.00,"12,37145"
22/12/2012 7.00,
22/12/2012 8.00,"12,68993"
22/12/2012 9.00,
22/12/2012 10.00,"12,70417"
22/12/2012 11.00,
22/12/2012 12.00,"14,00861"
22/12/2012 13.00,
22/12/2012 14.00,"13,04673"
22/12/2012 15.00,
22/12/2012 16.00,"9,251798"
22/12/2012 17.00,
22/12/2012 18.00,"14,37016"
22/12/2012 19.00,
22/12/2012 20.00,"9,988808"
22/12/2012 21.00,
22/12/2012 22.00,"19,37422"
22/12/2012 23.00,
23/12/2012 0.00,"23,78747"
23/12/2012 1.00,
23/12/2012 2.00,"18,05724"
23/12/2012 3.00,
23/12/2012 4.00,"17,17745"
23/12/2012 5.00,
23/12/2012 6.00,"13,73796"
23/12/2012 7.00,
