,,,ARPA Puglia,,
,,,Viale Pitagora,,
Parm,NO2,CO,O3,PM2.5,Benzene



02/08/2008 4.00,"80,4021708","14,51055231","0,26321581",,
02/08/2008 5.00,"70,99827945","20,8021776","0,30094805","16,36915016",
02/08/2008 6.00,"72,01864215","28,11192568","0,32775832","16,36141014",
02/08/2008 7.00,"92,8252752","22,029108","0,3256933","16,3721199",
02/08/2008 8.00,"102,7001262","20,23280312","0,34714128","16,37578964",
02/08/2008 9.00,"108,9617529","21,00060496","0,34471768","16,35110092",
02/08/2008 10.00,"116,99478","17,38075685","0,28351214","16,40645027",
02/08/2008 11.00,"119,2601823","17,97736586","0,2469701","16,37903976",
02/08/2008 12.00,"120,67705125","17,83210357","0,2631761","16,38570023",
02/08/2008 13.00,"117,6213696","27,1534592","0,23362453","16,36860085",
02/08/2008 14.00,"112,78339485","16,84770081","0,1902123","16,39274979",
02/08/2008 15.00,"112,07157885","6,39408554","0,16181355","16,39764023",
02/08/2008 16.00,"108,2729193","12,65328522","0,17563566","16,36371994",
02/08/2008 17.00,"105,4770465","16,78803876","0,20888045","16,38800049",
02/08/2008 18.00,"99,16536525","25,70213648","0,32839371","16,37117958",
02/08/2008 19.00,"108,2621064","21,71135272","0,35488629","16,37537956",
02/08/2008 20.00,"96,858048","22,05115336","0,39837794","16,38515091",
02/08/2008 21.00,"95,4560418","20,00971096","0,35619678","16,36289978",
02/08/2008 22.00,"93,5939088","12,4807865","0,32168122","16,37688065",
02/08/2008 23.00,"89,0699271","13,27453609","0,32783774","16,34202957",
03/08/2008 0.00,"83,7677757","15,16811779","0,31111549",,
03/08/2008 1.00,"80,1004071","15,43659127","0,2829153",,
03/08/2008 2.00,,"13,47816026",,,
03/08/2008 3.00,"79,6917114","12,4289082",,,
03/08/2008 4.00,"79,31822745",,"0,27630558",,
03/08/2008 5.00,"70,2282693","14,66359644","0,30001949","19,82374954",
03/08/2008 6.00,"70,3595403","17,21863646","0,32691035","19,82146072",
03/08/2008 7.00,"87,2024076","16,11102059","0,29751646","19,84032059",
03/08/2008 8.00,"115,19088105","11,82192468","0,27316717","19,83691978",
03/08/2008 9.00,"124,1292591","12,52358853","0,25727886","19,81805992",
03/08/2008 10.00,"129,7548399","11,20197015","0,26033669","19,82607079",
03/08/2008 11.00,"130,18382475","11,17343738","0,24059515","19,8328495",
03/08/2008 12.00,"130,4747556","9,82069164","0,22951317","19,80952072",
03/08/2008 13.00,"132,2705748","7,46927771","0,20865853","19,80747986",
03/08/2008 14.00,"136,44812475","6,62494616","0,19992072","19,83012962",
03/08/2008 15.00,"136,85275065","6,18916312","0,20718918","19,82621002",
03/08/2008 16.00,"140,2143057","7,79741133","0,24524262","19,82213974",
03/08/2008 17.00,"137,69312445","10,20978555","0,23471661","19,83448029",
03/08/2008 18.00,"130,0430775","20,58556712","0,27010818","19,80504036",
03/08/2008 19.00,"106,3133904","39,08430096","0,32194518","19,84058952",
03/08/2008 20.00,"118,49420205","32,9029388","0,3417276","19,84181023",
03/08/2008 21.00,"119,92868685","22,50119992","0,34224386","19,85387993",
03/08/2008 22.00,"112,6331913","18,44557259","0,33886717","19,82999992",
03/08/2008 23.00,"94,20695235","21,70615208","0,31404133","19,8185997",
04/08/2008 0.00,"85,59876675","27,01078576","0,31833139",,
04/08/2008 1.00,"85,78011225","26,68394848","0,2953323",,
04/08/2008 2.00,"87,54073965","17,6155103","0,27404083",,
04/08/2008 3.00,"87,63681885","16,58052558","0,2296323",,
04/08/2008 4.00,"93,2745492","13,86076867","0,20127093",,
04/08/2008 5.00,"84,92485575","24,4596424","0,23817272","21,71808052",
04/08/2008 6.00,"76,0189164","37,6771072","0,27618645","21,7066803",
04/08/2008 7.00,"94,91876835","29,29216504","0,30700997","21,67424965",
04/08/2008 8.00,"103,03574505","27,8058336","0,37715888","21,67926979",
04/08/2008 9.00,"108,21201195","28,3207352","0,40746731","21,67752075",
04/08/2008 10.00,"106,9967976","28,7876456","0,40877781","21,69325066",
04/08/2008 11.00,"111,8590914","31,17797064","0,41926411","21,66612053",
04/08/2008 12.00,"114,96488745","36,55004056","0,40540112","21,7149601",
04/08/2008 13.00,"116,6537547","38,00782584","0,36500467","21,68769073",
04/08/2008 14.00,"129,11877405","16,3613339","0,27841032","21,68769073",
04/08/2008 15.00,"128,0550999","11,32258867","0,25850994","21,69556046",
04/08/2008 16.00,"123,2130753","18,61677498","0,2811119","21,70586967",
04/08/2008 17.00,"119,9571156","21,61797064","0,30212422","21,69108009",
04/08/2008 18.00,"109,75474545","34,92361688","0,37553069","21,68769073",
04/08/2008 19.00,"103,56621555","38,39043616","0,41962152","21,69540977",
04/08/2008 20.00,"84,0858186","51,0229628","0,50494392","21,67616081",
04/08/2008 21.00,"80,30339835","44,65871784","0,48274024","21,66094971",
04/08/2008 22.00,"76,1935188","39,47083088","0,36750653","21,67790985",
04/08/2008 23.00,"31,2227874","84,1866028","0,70542061","21,70030975",
05/08/2008 0.00,"62,19522225","52,5858316","0,4446868",,
05/08/2008 1.00,"61,6525623","49,84272344","0,38069442",,
05/08/2008 2.00,,"33,29073064",,,
05/08/2008 3.00,"88,65582495","15,48328422",,,
05/08/2008 4.00,"73,5410865",,"0,26929291",,
05/08/2008 5.00,"63,93011415","34,54232584","0,30695274","18,17770958",
05/08/2008 6.00,"66,8166597","31,67080776","0,38576587","18,18367958",
05/08/2008 7.00,"70,60175325","42,83516696","0,41341477","18,20675087",
05/08/2008 8.00,"88,52998035","39,43840336","0,43780494","18,18951988",
05/08/2008 9.00,"109,2513471","32,96519352","0,37221941","18,19210052",
05/08/2008 10.00,"123,61365135","28,6229268","0,36765136","18,16999054",
05/08/2008 11.00,"114,75241995","36,44497616","0,31589027","18,17270088",
05/08/2008 12.00,"106,23217395","45,9141944","0,32173027","18,15695953",
05/08/2008 13.00,"114,5791941","29,68125704","0,26178501","18,20268059",
05/08/2008 14.00,"124,38775125","12,7336963","0,22937067","18,2033596",
05/08/2008 15.00,"116,8472697","16,29129925","0,22857526","18,17243004",
05/08/2008 16.00,"105,17933265","27,67484248","0,2672676","18,17078972",
05/08/2008 17.00,"98,11116735","40,9065708","0,35164275","18,19548988",
05/08/2008 18.00,"92,48151675","45,447284","0,40542915","18,19454002",
05/08/2008 19.00,"82,14115245","57,07335296","0,5514969","18,18559074",
05/08/2008 20.00,"94,76451495","35,34773672","0,36137453","18,16481972",
05/08/2008 21.00,"93,5046126","33,33870272","0,35704475","18,19832993",
05/08/2008 22.00,"92,84692095","36,850932","0,38803062","18,19156075",
05/08/2008 23.00,"99,58758705","30,53595928","0,34016248","18,18642044",
06/08/2008 0.00,"88,67342085","30,76941448","0,34532621",,
06/08/2008 1.00,"77,02305975","32,16884552","0,31450035",,
06/08/2008 2.00,"82,3333308","27,77340608","0,28279966",,
06/08/2008 3.00,"83,61078915","26,707294","0,27556974",,
06/08/2008 4.00,"51,61936815","46,66901376","0,58013859",,
06/08/2008 5.00,"23,9110326","75,47354232","0,79822755","17,78347015",
06/08/2008 6.00,"54,3800292","55,04359288","0,5764045","17,75469971",
06/08/2008 7.00,"67,59073965","41,5044532","0,46128291","17,75646973",
06/08/2008 8.00,"101,30623965","30,55800464","0,42159778","17,7968998",
06/08/2008 9.00,"109,66544925","31,68637144","0,34381715","17,78022003",
06/08/2008 10.00,"101,66486085","50,22793408","0,33658723","17,76988983",
06/08/2008 11.00,"95,97300615","60,48051784","0,32323933","17,76773071",
06/08/2008 12.00,"112,8564717","28,78116392","0,31418266","17,76379967",
06/08/2008 13.00,"111,84015885","27,52308704","0,2890765","17,77832031",
06/08/2008 14.00,"122,3983971","9,5146053","0,2358449","17,76773071",
06/08/2008 15.00,"124,8640974","9,43938148","0,23493152","17,76745987",
06/08/2008 16.00,"121,51335525","14,54946151","0,2583289","17,77465057",
06/08/2008 17.00,"117,93260955","20,83588616","0,26837954","17,76407051",
06/08/2008 18.00,"114,0243447","27,50752336","0,34063902","17,76678085",
06/08/2008 19.00,"106,28903145","35,20378224","0,38481278","17,75172997",
06/08/2008 20.00,"103,6961499","31,17148896","0,34977512","17,75959969",
06/08/2008 21.00,"111,1012707","18,0110878","0,29920656","17,75864983",
06/08/2008 22.00,"104,0466315","14,01251455","0,27688024","17,79146957",
06/08/2008 23.00,"89,40825915","17,10579978","0,28375275","17,76626968",
07/08/2008 0.00,"84,0235746","16,56755457","0,27823162",,
07/08/2008 1.00,"78,89193585","16,32761386","0,26309667",,
07/08/2008 2.00,,"12,0916945",,,
07/08/2008 3.00,"83,23999845","7,59119257",,,
07/08/2008 4.00,"76,7875899",,"0,24448576",,
07/08/2008 5.00,"73,48831875","18,74647168","0,27530928","15,63980007",
07/08/2008 6.00,"67,9967022","24,46352376","0,30081022","15,64074993",
07/08/2008 7.00,"83,2616841","27,2701868","0,33751229","15,65445042",
07/08/2008 8.00,"97,32086805","23,28068408","0,37318301","15,62623024",
07/08/2008 9.00,"101,954475","19,490928","0,37846587","15,66164017",
07/08/2008 10.00,"107,24579355","22,9720108","0,33902251","15,63994026",
07/08/2008 11.00,"96,21523905","39,51102112","0,33806942","15,64603996",
07/08/2008 12.00,"90,3420189","48,2578284","0,34140523","15,62786007",
07/08/2008 13.00,"98,81352705","37,67970752","0,28956939","15,64089012",
07/08/2008 14.00,"118,42250175","10,71041598","0,23848691","15,64210987",
07/08/2008 15.00,"116,9433489","9,78178244","0,24488288","15,62773037",
07/08/2008 16.00,"109,46515125","14,15258767","0,27491216","15,63694954",
07/08/2008 17.00,"101,9585448","19,28341864","0,28237918","15,61917973",
07/08/2008 18.00,"96,2828895","27,81101512","0,3470455","15,64807987",
07/08/2008 19.00,"89,8494135","30,87577904","0,39010382","15,63329029",
07/08/2008 20.00,"81,2114625","39,20624832","0,44396614","15,63329029",
07/08/2008 21.00,"86,0615868","25,06532576","0,36408662","15,64183998",
07/08/2008 22.00,"79,8","22,59070064","0,33381907","15,62271023",
07/08/2008 23.00,"61,9448697","32,75768416","0,36011426","15,63140011",
08/08/2008 0.00,"60,5956512","34,03908744","0,37453322",,
08/08/2008 1.00,"66,3226977","21,26388736","0,29953944",,
08/08/2008 2.00,"70,13895315","15,63762469","0,2726077",,
08/08/2008 3.00,"73,7995587","14,25504793","0,71327774",,
08/08/2008 4.00,"71,84950605","13,38996544","0,3574921",,
08/08/2008 5.00,"56,4830385","25,4803636","0,36357037","14,92619038",
08/08/2008 6.00,"55,0011924","29,44262032","0,39363936","14,90462017",
08/08/2008 7.00,"61,6038444","24,51799664","0,37465235","14,92455959",
08/08/2008 8.00,"79,79726685","18,18099003","0,32082974","14,94301987",
08/08/2008 9.00,"92,34621585","20,26003","0,30510029","14,95645046",
08/08/2008 10.00,"105,8478372","21,81121648","0,29854664","14,92673969",
08/08/2008 11.00,"111,898353","22,30795408","0,29513024","14,93270969",
08/08/2008 12.00,"103,2116841","32,02489104","0,27121778","14,93013",
08/08/2008 13.00,"108,1132395","31,4749616","0,24396834","14,96308994",
08/08/2008 14.00,"124,29841515","6,1787867","0,19038517","14,92294025",
08/08/2008 15.00,"122,7042705","5,93754966","0,18796157","14,94532013",
08/08/2008 16.00,"123,4458519","5,5432704","0,18569798","14,95333004",
08/08/2008 17.00,"121,47820335","11,34852878","0,26128744","14,9363699",
08/08/2008 18.00,"104,8518534","38,76784584","0,5581253","14,92158031",
08/08/2008 19.00,"96,2598672","55,21995576","0,67637595","14,93432999",
08/08/2008 20.00,"87,14014365","63,35849848","0,71724894","14,93120956",
08/08/2008 21.00,"102,1290375","29,625484","0,45794827","14,91683006",
08/08/2008 22.00,"101,3941992","20,97725944","0,39526755","14,94641018",
08/08/2008 23.00,"93,703554","21,75804376","0,39653834","14,93857956",
09/08/2008 0.00,"89,51650785","23,43502072","0,39550582",,
09/08/2008 1.00,"89,39604975","16,86715541","0,3186853",,
09/08/2008 2.00,"83,8459797","14,88667522","0,29890405",,
09/08/2008 3.00,"74,7319818","19,57134672",,,
09/08/2008 4.00,"65,7435093",,"0,31960568",,
09/08/2008 5.00,"46,93024035","37,80809832","0,3675112","15,11653042",
09/08/2008 6.00,"61,66068195","23,73593128","0,28159195","15,13024044",
09/08/2008 7.00,"57,00810255","31,06902488","0,35912963","15,12833977",
09/08/2008 8.00,"66,98988555","34,57991576","0,41748174","15,13729",
09/08/2008 9.00,"92,8374447","33,84974208","0,33601141","15,13471031",
09/08/2008 10.00,"108,69244785","22,8643652","0,28830445","15,15452003",
09/08/2008 11.00,"105,9669387","22,36242696","0,28055944","15,12792969",
09/08/2008 12.00,"103,4904255","24,60101568","0,30077752","15,14150047",
09/08/2008 13.00,"91,35561855","36,76663192","0,24961562","15,12086964",
09/08/2008 14.00,"110,85901785","7,70792017","0,21600992","15,15235043",
09/08/2008 15.00,"110,1580347","5,84416758","0,21962488","15,14284992",
09/08/2008 16.00,"107,2484868","7,85577513","0,21525539","15,1409502",
09/08/2008 17.00,"94,2854556","26,49718432","0,29549466","15,12996006",
09/08/2008 18.00,"94,57099995","24,63342408","0,31603043","15,14136028",
09/08/2008 19.00,"90,2716353","24,82927024","0,32083675","15,14610958",
09/08/2008 20.00,"95,0121543","22,77486448","0,32786811","15,12874031",
09/08/2008 21.00,"101,7365811","16,41191777","0,24822453","15,11246014",
09/08/2008 22.00,"101,0992185","12,52877578","0,24210771","15,13430977",
09/08/2008 23.00,"102,65007165","13,05404998","0,23146256","15,1311903",
10/08/2008 0.00,"100,70945535","9,95817209","0,21032994",,
10/08/2008 1.00,"99,29527965","7,2033969","0,18661603",,
10/08/2008 2.00,"102,5512593","5,3227843","0,1752549",,
10/08/2008 3.00,"108,76550475","5,35391166","0,16254355",,
10/08/2008 4.00,"103,47691935","6,24104142","0,16631736",,
10/08/2008 5.00,"99,2032503","5,78450744","0,16584082","6,913445",
10/08/2008 6.00,"94,14470835","8,05550838","0,17390469","6,941257",
10/08/2008 7.00,"83,4145809","12,90100586","0,18693373","6,94491911",
10/08/2008 8.00,"79,68901815","12,85561306","0,19094581","6,94369793",
10/08/2008 9.00,"88,800642","13,04626814","0,21084619","6,92456913",
10/08/2008 10.00,"92,210895","14,95800811","0,21946603","6,94451189",
10/08/2008 11.00,"100,1586558","11,28108489","0,2071121","6,95577288",
10/08/2008 12.00,"95,9960085","9,09698052","0,20544419","6,94966698",
10/08/2008 13.00,"104,646129","7,58989623","0,18721171","6,97232389",
10/08/2008 14.00,"105,69085065","4,87013933","0,17243418","6,94844723",
10/08/2008 15.00,"105,61508055","5,01410337","0,1681044","6,93121719",
10/08/2008 16.00,"105,26188575","6,6586681","0,17680366","6,96052122",
10/08/2008 17.00,"105,66651165","8,39661301","0,18268338","6,94613981",
10/08/2008 18.00,"103,5987141","13,62601522","0,17771821","6,94926119",
10/08/2008 19.00,"95,63601075","17,33925306","0,21144187","6,94980288",
10/08/2008 20.00,"85,6515345","26,27411128","0,24179002","6,94030714",
10/08/2008 21.00,"83,8313763","23,80466768","0,22947579","6,90978098",
10/08/2008 22.00,"81,9164955","21,00578648","0,21009166","6,95780802",
10/08/2008 23.00,"76,451991","23,88378624","0,21743955","6,95288897",
11/08/2008 0.00,"75,67384125","23,2534572","0,22010142",,
11/08/2008 1.00,"75,0053367","21,06415984","0,2143023",,
11/08/2008 2.00,,"18,92804858","0,20699296",,
11/08/2008 3.00,"72,8644224","12,10207092",,,
11/08/2008 4.00,"75,06620415",,"0,15963523",,
11/08/2008 5.00,"67,5230493","19,509092","0,19010018","9,99063969",
11/08/2008 6.00,"66,4878039","24,2767596","0,2504741","9,97327423",
11/08/2008 7.00,"68,5826736","27,50492304","0,29416664","9,96459103",
11/08/2008 8.00,"77,25719295",,"0,29150477",,
11/08/2008 9.00,"86,14954635","23,25215704","0,32653776",,
11/08/2008 10.00,"91,9037049","27,96017024",,,
11/08/2008 11.00,"94,677912","34,41391592","0,31392803",,
11/08/2008 12.00,"90,79669935","34,73813376","0,28607824",,"2,764864"
11/08/2008 13.00,"97,70654145","28,18714376","0,24368568",,"1,61966708"
11/08/2008 14.00,"106,9412967","14,41327931","0,18439216",,"0,81521398"
11/08/2008 15.00,"110,6506401","11,75966996","0,17364656",,"0,15873845"
11/08/2008 16.00,"106,82895825","12,84653489","0,18117666",,"0,18564318"
11/08/2008 17.00,"104,1494937","16,73097321","0,19039218",,"0,80848856"
11/08/2008 18.00,"98,36828295","26,98095856","0,2495689",,"0,73826674"
11/08/2008 19.00,"88,60575045","37,45921568","0,39313712",,"1,8195686"
11/08/2008 20.00,"102,1507032","16,85159173","0,22768642",,"1,76710462"
11/08/2008 21.00,"85,190091","29,25325584","0,2757648",,"0,84803765"
11/08/2008 22.00,"92,4856065","21,17828712","0,22392195",,"0,98928777"
11/08/2008 23.00,"72,27440115","33,86786784","0,3574115",,"1,0990597"
12/08/2008 0.00,"48,5433774","52,25251264","0,45831386",,"3,5689164"
12/08/2008 1.00,"29,76665685","59,85148896","0,45933352","17,69244003","3,62622435"
12/08/2008 2.00,"20,70105765","58,98640456","0,45925526","17,69244003","3,23879515"
12/08/2008 3.00,"22,87576725","64,23004544","0,45647075","17,69244003","3,96818348"
12/08/2008 4.00,"51,93465795","34,09226016","0,34419558","17,69244003","2,53604307"
12/08/2008 5.00,"46,81253535","39,19584704","0,37937224","17,69244003","2,12493811"
12/08/2008 6.00,"50,05632555","38,54737312","0,50972571","17,69244003","2,89091708"
12/08/2008 7.00,"60,68632395","40,2152872","0,45780344","17,69244003","2,88096167"
12/08/2008 8.00,"97,10975715","22,28979008","0,30199925","17,69244003","3,50757401"
12/08/2008 9.00,"106,04272875","27,49456","0,28823554","17,69244003","1,21663303"
12/08/2008 10.00,"116,77690605","25,41810888","0,36066672","17,69244003","1,71464064"
12/08/2008 11.00,"136,8067659","19,8320288","0,26215643","17,69244003","0,80391409"
12/08/2008 12.00,"126,3432303","28,64497216","0,26117648","17,69244003","1,17520045"
12/08/2008 13.00,"134,51564805","11,79079732","0,18819634","17,69244003","0,5294858"
12/08/2008 14.00,"136,91367795","4,89997035","0,15721514","17,69244003","0,04842852"
12/08/2008 15.00,"134,06094765","4,62501137","0,13050998","17,69244003",0
12/08/2008 16.00,"133,6102971","4,28261041","0,14741211","17,69244003",0
12/08/2008 17.00,"131,2826907","7,23063334","0,15211798","17,69244003","0,09658856"
12/08/2008 18.00,"101,9571882","33,6512956","0,39713752","17,69244003","1,11708602"
12/08/2008 19.00,"88,956252","44,4887984","0,51223458","17,69244003","2,63128613"
12/08/2008 20.00,"85,6055298","42,90262232","0,50219562","17,69244003","3,1220283"
12/08/2008 21.00,"75,7807533","31,71621776","0,43862722","17,69244003","3,54470265"
12/08/2008 22.00,"78,34386945","21,58164264","0,35811698","17,69244003","2,80562841"
12/08/2008 23.00,"78,1895961","20,87221416","0,33047042","17,69244003","1,67239955"
13/08/2008 0.00,"71,26756455","24,01477736","0,34384285","17,69244003","2,26322875"
13/08/2008 1.00,"68,74644315","18,25232484","0,29545027","15,33360004","2,32457114"
13/08/2008 2.00,,"13,89449062","0,29850926","15,33360004","1,89544087"
13/08/2008 3.00,"58,0352283","25,33378968",,"15,33360004","4,75595474"
