,ARPA Puglia,,,,
,Baldassarre,,,,
Parm,SO2,NO2,,,PM10


01/04/2008 12.00,"0,031651","8,04657754",,,"24,51349068"
01/04/2008 13.00,"0,78540897","5,6512463",,,"24,51349068"
01/04/2008 14.00,"0,59755403","6,01386548",,,"24,51349068"
01/04/2008 15.00,"0,39144999","6,89360166",,,"24,51349068"
01/04/2008 16.00,"0,52843398","7,0480976",,,"24,51349068"
01/04/2008 17.00,"0,394187","7,6162875",,,"24,51349068"
01/04/2008 18.00,"0,67420202","7,88442029",,,"24,51349068"
01/04/2008 19.00,"0,27396899","8,12574131",,,"24,51349068"
01/04/2008 20.00,"0,072256","10,26314794",,,"24,51349068"
01/04/2008 21.00,"0,16299","10,80835391",,,"24,51349068"
01/04/2008 22.00,"0,019219","11,25397221",,,"24,51349068"
01/04/2008 23.00,"0,005589","10,23377612",,,"24,51349068"
02/04/2008 0.00,"0,017052","8,89439315",,,"24,51349068"
02/04/2008 1.00,"0,014371","6,11345879",,,"29,53248978"
02/04/2008 2.00,"0,00097","5,551653",,,"29,53248978"
02/04/2008 3.00,"0,16321801","4,90557652",,,"29,53248978"
02/04/2008 4.00,"0,29820701","4,04244205",,,"29,53248978"
02/04/2008 5.00,"0,008269","4,11521982",,,"29,53248978"
02/04/2008 6.00,"0,101797","6,2079433",,,"29,53248978"
02/04/2008 7.00,"0,929636","7,28941861",,,"29,53248978"
02/04/2008 8.00,"0,74172401","12,15668669",,,"29,53248978"
02/04/2008 9.00,"1,32941198","8,82927481",,,"29,53248978"
02/04/2008 10.00,"1,00063801","10,23505709",,,"29,53248978"
02/04/2008 11.00,"0,865022","7,83334738",,,"29,53248978"
02/04/2008 12.00,"1,15564406","5,94236303",,,"29,53248978"
02/04/2008 13.00,"0,424014","6,59609894",,,"29,53248978"
02/04/2008 14.00,"0,42686501","8,4066442",,,"29,53248978"
02/04/2008 15.00,"0,012889","6,61908288",,,"29,53248978"
02/04/2008 16.00,"0,067523","6,0215268",,,"29,53248978"
02/04/2008 17.00,"2,05933094","6,28966147",,,"29,53248978"
02/04/2008 18.00,"1,38244998","6,52332117",,,"29,53248978"
02/04/2008 19.00,"0,82316202","9,39235592",,,"29,53248978"
02/04/2008 20.00,"0,733455","15,6654138",,,"29,53248978"
02/04/2008 21.00,"1,42607701","14,16131353",,,"29,53248978"
02/04/2008 22.00,"0,55575198","28,33282584",,,"29,53248978"
02/04/2008 23.00,"0,91857201","20,24411202",,,"29,53248978"
03/04/2008 0.00,"0,44368899","16,09570195",,,"29,53248978"
03/04/2008 1.00,,"11,84130882",,,
03/04/2008 2.00,"3,1696701",,,,
03/04/2008 3.00,"4,49101877","10,80325076",,,
03/04/2008 4.00,"5,27274704","9,29148541",,,
03/04/2008 5.00,"4,38602781","7,84100869",,,
03/04/2008 6.00,"3,91009593","8,46537843",,,
03/04/2008 7.00,"4,82200003","7,58053534",,,
03/04/2008 8.00,"5,12331915","7,15662753",,,
03/04/2008 9.00,"5,55694103","9,79072727",,,
03/04/2008 10.00,"6,12946892","11,31015204",,,
03/04/2008 11.00,"5,17379999","7,56393739",,,
03/04/2008 12.00,"4,39934683","7,37241209",,,
03/04/2008 13.00,"5,78013182","7,84611561",,,
03/04/2008 14.00,"4,51139116","7,7082195",,,
03/04/2008 15.00,"5,11749792","7,33027769",,,
03/04/2008 16.00,"5,30587912","7,80525841",,,
03/04/2008 17.00,"5,54563618","7,80398121",,,
03/04/2008 18.00,"5,55358315","9,83030915",,,
03/04/2008 19.00,"6,38511992","8,69903813",,,
03/04/2008 20.00,"5,20872307","8,70031533",,,
03/04/2008 21.00,"4,98049402","7,54095345",,,
03/04/2008 22.00,"5,56074619","8,45516272",,,
03/04/2008 23.00,"4,03691387","5,96917669",,,
04/04/2008 0.00,"4,69518185","5,16604988",,,
04/04/2008 1.00,"4,88938189","4,37697038",,,"9,8526659"
04/04/2008 2.00,"6,23569202","4,4791162",,,"9,8526659"
04/04/2008 3.00,"6,08122683","4,27737707",,,"9,8526659"
04/04/2008 4.00,"6,571486","4,09223777",,,"9,8526659"
04/04/2008 5.00,"6,82333088","4,06414691",,,"9,8526659"
04/04/2008 6.00,"6,863626","4,12798805",,,"9,8526659"
04/04/2008 7.00,"7,22292614","4,93366738",,,"9,8526659"
04/04/2008 8.00,"6,95429087","8,01337977",,,"9,8526659"
04/04/2008 9.00,"6,51943779","6,91402932",,,"9,8526659"
04/04/2008 10.00,"5,82389688","6,59993054",,,"9,8526659"
04/04/2008 11.00,"6,67390299","7,4732826",,,"9,8526659"
04/04/2008 12.00,"6,22393894","7,78355167",,,"9,8526659"
04/04/2008 13.00,"5,16260719","9,74731379",,,"9,8526659"
04/04/2008 14.00,"4,91243982","10,45978392",,,"9,8526659"
04/04/2008 15.00,"6,39015722","8,58029248",,,"9,8526659"
04/04/2008 16.00,"5,95485592","6,12367262",,,"9,8526659"
04/04/2008 17.00,"5,56578398","6,65228065",,,"9,8526659"
04/04/2008 18.00,"5,39117098","9,31957815",,,"9,8526659"
04/04/2008 19.00,"6,26591301","13,28922926",,,"9,8526659"
04/04/2008 20.00,"4,37203598","13,47820016",,,"9,8526659"
04/04/2008 21.00,"3,99169397","10,60406414",,,"9,8526659"
04/04/2008 22.00,"2,86051607","12,03027972",,,"9,8526659"
04/04/2008 23.00,"2,724967","11,92940922",,,"9,8526659"
05/04/2008 0.00,"2,78250003","8,79735424",,,"9,8526659"
05/04/2008 1.00,,"6,47607797",,,"17,85618973"
05/04/2008 2.00,"0,68191701",,,,"17,85618973"
05/04/2008 3.00,"2,01498199","4,42038386",,,"17,85618973"
05/04/2008 4.00,"2,71685791","4,4791162",,,"17,85618973"
05/04/2008 5.00,"2,39045191","4,30163821",,,"17,85618973"
05/04/2008 6.00,"2,5226779","4,31185204",,,"17,85618973"
05/04/2008 7.00,"1,83909702","4,89281018",,,"17,85618973"
05/04/2008 8.00,"2,14554405","5,67422836",,,"17,85618973"
05/04/2008 9.00,"1,25697303","6,32796615",,,"17,85618973"
05/04/2008 10.00,"2,46737599","9,71794761",,,"17,85618973"
05/04/2008 11.00,"2,49190903","10,02183069",,,"17,85618973"
05/04/2008 12.00,"2,98546696","7,09406359",,,"17,85618973"
05/04/2008 13.00,"2,51062012","5,63081676",,,"17,85618973"
05/04/2008 14.00,"1,97672796","5,47759803",,,"17,85618973"
05/04/2008 15.00,"1,37464499","5,51590271",,,"17,85618973"
05/04/2008 16.00,"1,36715996","4,81747801",,,"17,85618973"
05/04/2008 17.00,"1,91394198","5,47759803",,,"17,85618973"
05/04/2008 18.00,"1,11934197","5,24266113",,,"17,85618973"
05/04/2008 19.00,"1,43701601","6,2985981",,,"17,85618973"
05/04/2008 20.00,"1,42994702","5,24138393",,,"17,85618973"
05/04/2008 21.00,"0,84532702","4,9936788",,,"17,85618973"
05/04/2008 22.00,"0,95551503","5,08305828",,,"17,85618973"
05/04/2008 23.00,"0,402913","5,30650227",,,"17,85618973"
06/04/2008 0.00,"1,09023595","6,04195634",,,"17,85618973"
06/04/2008 1.00,"0,82703203","7,19620942",,,"23,02861977"
06/04/2008 2.00,"0,68025398","5,72019436",,,"23,02861977"
06/04/2008 3.00,"1,058635","5,93342452",,,"23,02861977"
06/04/2008 4.00,"1,38795102","4,75618938",,,"23,02861977"
06/04/2008 5.00,"1,542629","4,13692656",,,"23,02861977"
06/04/2008 6.00,"1,46196306","4,04754897",,,"23,02861977"
06/04/2008 7.00,"1,11518395","4,2480109",,,"23,02861977"
06/04/2008 8.00,"2,40750098","4,63616654",,,"23,02861977"
06/04/2008 9.00,"2,55095291","7,423485",,,"23,02861977"
06/04/2008 10.00,"2,58754301","6,14921096",,,"23,02861977"
06/04/2008 11.00,"2,7143631","6,25007958",,,"23,02861977"
06/04/2008 12.00,"2,08317399","5,70487361",,,"23,02861977"
06/04/2008 13.00,"2,65282512","7,41199397",,,"23,02861977"
06/04/2008 14.00,"2,96634102","6,39691421",,,"23,02861977"
06/04/2008 15.00,"3,37923288","8,25597798",,,"23,02861977"
06/04/2008 16.00,"2,91602802","9,63878385",,,"23,02861977"
06/04/2008 17.00,"2,90189099","8,75649515",,,"23,02861977"
06/04/2008 18.00,"2,3721571","8,50879003",,,"23,02861977"
06/04/2008 19.00,"1,59834695","12,41205313",,,"23,02861977"
06/04/2008 20.00,"2,64450908","18,06330131",,,"23,02861977"
06/04/2008 21.00,"2,63411307","7,93294069",,,"23,02861977"
06/04/2008 22.00,"2,68899894","5,80318972",,,"23,02861977"
06/04/2008 23.00,"2,3322401","5,38566603",,,"23,02861977"
07/04/2008 0.00,"2,96675611","6,04450886",,,"23,02861977"
07/04/2008 1.00,,"4,84046006",,,"26,2791996"
07/04/2008 2.00,"0,46821201",,,,"26,2791996"
07/04/2008 3.00,"0,369748","4,53912763",,,"26,2791996"
07/04/2008 4.00,"0,40601799","4,23907427",,,"26,2791996"
07/04/2008 5.00,"0,53232598","4,35526552",,,"26,2791996"
07/04/2008 6.00,"0,34745201","9,5213154",,,"26,2791996"
07/04/2008 7.00,"0,23501299","13,11430943",,,"26,2791996"
07/04/2008 8.00,"0,28973901","19,6069797",,,"26,2791996"
07/04/2008 9.00,"0,28472501","15,65009117",,,"26,2791996"
07/04/2008 10.00,"0,54939401","6,40329832",,,"26,2791996"
07/04/2008 11.00,"0,58758497","6,41478935",,,"26,2791996"
07/04/2008 12.00,"0,54416698","7,84867001",,,"26,2791996"
07/04/2008 13.00,"0,88425797","8,72074487",,,"26,2791996"
07/04/2008 14.00,"0,76339102","5,67295304",,,"26,2791996"
07/04/2008 15.00,"0,25837499","5,19414073",,,"26,2791996"
07/04/2008 16.00,"0,803716","4,9540988",,,"26,2791996"
07/04/2008 17.00,"0,91711497","5,58485077",,,"26,2791996"
07/04/2008 18.00,"0,58854502","6,69058533",,,"26,2791996"
07/04/2008 19.00,"0,68722302","9,2442441",,,"26,2791996"
07/04/2008 20.00,"0,66066003","11,79789722",,,"26,2791996"
07/04/2008 21.00,"1,20269299","11,95877915",,,"26,2791996"
07/04/2008 22.00,"0,88340503","11,11351606",,,"26,2791996"
07/04/2008 23.00,"1,02198005","11,7340542",,,"26,2791996"
08/04/2008 0.00,"0,89076501","6,26412313",,,"26,2791996"
08/04/2008 1.00,"0,90207303","4,94005149",,,"32,50521088"
08/04/2008 2.00,"0,81886399","4,47784088",,,"32,50521088"
08/04/2008 3.00,"0,62929702","3,96327829",,,"32,50521088"
08/04/2008 4.00,"0,86313599","3,78452121",,,"32,50521088"
08/04/2008 5.00,"0,78718102","3,70025053",,,"32,50521088"
08/04/2008 6.00,"0,68935698","5,56186871",,,"32,50521088"
08/04/2008 7.00,"0,61094803","7,980182",,,"32,50521088"
08/04/2008 8.00,"0,27011001","8,02231828",,,"32,50521088"
08/04/2008 9.00,"0,37529501","7,82951766",,,"32,50521088"
08/04/2008 10.00,"0,352786","7,52435551",,,"32,50521088"
08/04/2008 11.00,"0,130575","7,41071678",,,"32,50521088"
08/04/2008 12.00,"0,43290201","7,50392409",,,"32,50521088"
08/04/2008 13.00,"0,35065201","7,79759521",,,"32,50521088"
08/04/2008 14.00,"0,466719","6,84508127",,,"32,50521088"
08/04/2008 15.00,"0,73970902","7,96230686",,,"32,50521088"
08/04/2008 16.00,"0,64711201","8,82289069",,,"32,50521088"
08/04/2008 17.00,"0,599213","8,29428455",,,"32,50521088"
08/04/2008 18.00,"0,63655102","13,24326703",,,"32,50521088"
08/04/2008 19.00,"0,55622202","13,5675834",,,"32,50521088"
08/04/2008 20.00,"0,66418099","11,88216602",,,"32,50521088"
08/04/2008 21.00,"0,84627998","14,80227557",,,"32,50521088"
08/04/2008 22.00,"0,66386002","13,26370221",,,"32,50521088"
08/04/2008 23.00,"0,56432998","8,46154683",,,"32,50521088"
09/04/2008 0.00,"0,87924403","5,07539696",,,"32,50521088"
09/04/2008 1.00,,"4,06797851",,,"29,33102036"
09/04/2008 2.00,"0,30025101",,,,"29,33102036"
09/04/2008 3.00,"0,41784","3,71174344",,,"29,33102036"
09/04/2008 4.00,"0,29361799","3,49085009",,,"29,33102036"
09/04/2008 5.00,"0,069653","3,58278208",,,"29,33102036"
09/04/2008 6.00,"0,149415","3,9236964",,,"29,33102036"
09/04/2008 7.00,"0,210381","5,93470172",,,"29,33102036"
09/04/2008 8.00,"0,41799799","5,44312306",,,"29,33102036"
09/04/2008 9.00,"0,238258","6,77996293",,,"29,33102036"
09/04/2008 10.00,"0,205722","7,14385931",,,"29,33102036"
09/04/2008 11.00,"0,244023","6,60759185",,,"29,33102036"
09/04/2008 12.00,"0,115141","5,4622754",,,"29,33102036"
09/04/2008 13.00,"0,57317698","12,5244109",,,"29,33102036"
09/04/2008 14.00,"0,46530199","6,90381549",,,"29,33102036"
09/04/2008 15.00,"0,41254899","6,11728851",,,"29,33102036"
09/04/2008 16.00,"0,45424601","8,71052916",,,"29,33102036"
09/04/2008 17.00,"0,37203601","8,46027151",,,"29,33102036"
09/04/2008 18.00,"0,325443","7,8933588",,,"29,33102036"
09/04/2008 19.00,"0,56133199","15,5070825",,,"29,33102036"
09/04/2008 20.00,"0,478964","19,37332188",,,"29,33102036"
09/04/2008 21.00,"0,61921799","21,62565009",,,"29,33102036"
09/04/2008 22.00,"0,62300801","25,73192952",,,"29,33102036"
09/04/2008 23.00,"0,66036201","22,4019576",,,"29,33102036"
10/04/2008 0.00,"0,42518401","14,85973635",,,"29,33102036"
10/04/2008 1.00,"0,62079698","10,4738237",,,"29,03960991"
10/04/2008 2.00,"0,215198","9,1535893",,,"29,03960991"
10/04/2008 3.00,"0,001027","9,33489889",,,"29,03960991"
10/04/2008 4.00,0,"7,28303261",,,"29,03960991"
10/04/2008 5.00,0,"6,77102441",,,"29,03960991"
10/04/2008 6.00,0,"7,92783189",,,"29,03960991"
10/04/2008 7.00,0,"12,82191738",,,"29,03960991"
10/04/2008 8.00,0,"18,3339885",,,"29,03960991"
10/04/2008 9.00,0,"18,86896935",,,"29,03960991"
10/04/2008 10.00,0,"15,08318034",,,"29,03960991"
10/04/2008 11.00,0,"9,90436412",,,"29,03960991"
10/04/2008 12.00,0,"7,76056773",,,"29,03960991"
10/04/2008 13.00,0,"7,52818523",,,"29,03960991"
10/04/2008 14.00,"0,021164","6,76591938",,,"29,03960991"
10/04/2008 15.00,"0,071943","6,78251732",,,"29,03960991"
10/04/2008 16.00,"0,053069","6,75059675",,,"29,03960991"
10/04/2008 17.00,"0,026771","8,23810284",,,"29,03960991"
10/04/2008 18.00,"0,022744","9,18423267",,,"29,03960991"
10/04/2008 19.00,"0,055675","11,80556418",,,"29,03960991"
10/04/2008 20.00,"0,34005299","16,52599763",,,"29,03960991"
10/04/2008 21.00,"0,428343","9,44853575",,,"29,03960991"
10/04/2008 22.00,"0,55935699","8,1282957",,,"29,03960991"
10/04/2008 23.00,"0,29077399","6,48501648",,,"29,03960991"
11/04/2008 0.00,"0,584786","7,01234543",,,"29,03960991"
11/04/2008 1.00,,"6,04834045",,,"54,56436157"
11/04/2008 2.00,"0,66612798",,,,"54,56436157"
11/04/2008 3.00,"0,693317","7,21663896",,,"54,56436157"
11/04/2008 4.00,"0,54430503","5,51334831",,,"54,56436157"
11/04/2008 5.00,"0,515746","8,76798618",,,"54,56436157"
11/04/2008 6.00,"0,65548497","5,11880856",,,"54,56436157"
11/04/2008 7.00,"0,75212097","8,58667659",,,"54,56436157"
11/04/2008 8.00,"0,75338602","11,67404278",,,"54,56436157"
11/04/2008 9.00,"0,21709","11,31653615",,,"54,56436157"
11/04/2008 10.00,"0,161553","12,11838012",,,"54,56436157"
11/04/2008 11.00,"0,18547501","9,59409693",,,"54,56436157"
11/04/2008 12.00,"0,216563","9,89031869",,,"54,56436157"
11/04/2008 13.00,"0,217195","9,01696851",,,"54,56436157"
11/04/2008 14.00,"0,20476","6,87444932",,,"54,56436157"
11/04/2008 15.00,"0,31404299","7,22557747",,,"54,56436157"
11/04/2008 16.00,"0,28000399","6,64334402",,,"54,56436157"
11/04/2008 17.00,"0,355142","6,39435981",,,"54,56436157"
11/04/2008 18.00,"0,279477","8,15893907",,,"54,56436157"
11/04/2008 19.00,"0,285905","8,37472363",,,"54,56436157"
11/04/2008 20.00,"0,084096","9,72688424",,,"54,56436157"
11/04/2008 21.00,"0,26082399","10,79431412",,,"54,56436157"
11/04/2008 22.00,"0,230684","9,82903195",,,"54,56436157"
11/04/2008 23.00,"0,22320201","9,67964293",,,"54,56436157"
12/04/2008 0.00,"0,22984099","7,56393739",,,"54,56436157"
12/04/2008 1.00,"0,18990099","6,0189724",,,"82,35124207"
12/04/2008 2.00,"0,53218597","5,59123488",,,"82,35124207"
12/04/2008 3.00,"0,412049","5,38311164",,,"82,35124207"
12/04/2008 4.00,"0,35155901","4,80215538",,,"82,35124207"
12/04/2008 5.00,"0,19906899","4,60935288",,,"82,35124207"
12/04/2008 6.00,"0,27199501","6,7186743",,,"82,35124207"
12/04/2008 7.00,"0,41995299","9,64389076",,,"82,35124207"
12/04/2008 8.00,"0,19369499","13,02492619",,,"82,35124207"
12/04/2008 9.00,"0,17651699","8,90843857",,,"82,35124207"
12/04/2008 10.00,"0,226574","10,19419988",,,"82,35124207"
12/04/2008 11.00,"0,231106","8,20490507",,,"82,35124207"
12/04/2008 12.00,"0,693739","10,07162452",,,"82,35124207"
12/04/2008 13.00,"0,726197","9,31702375",,,"82,35124207"
12/04/2008 14.00,"0,60405803","6,01258829",,,"82,35124207"
12/04/2008 15.00,"0,61227697","8,66328596",,,"82,35124207"
12/04/2008 16.00,"0,93727899","10,25676383",,,"82,35124207"
12/04/2008 17.00,"0,113709","6,69313785",,,"82,35124207"
12/04/2008 18.00,"0,047317","5,95513314",,,"82,35124207"
12/04/2008 19.00,"0,203601","10,03714955",,,"82,35124207"
12/04/2008 20.00,"0,012646","11,35356176",,,"82,35124207"
12/04/2008 21.00,"0,036779","12,86660806",,,"82,35124207"
12/04/2008 22.00,"0,018864","10,29506851",,,"82,35124207"
12/04/2008 23.00,"0,24902099","8,16149347",,,"82,35124207"
13/04/2008 0.00,"0,151963","6,15559319",,,"82,35124207"
13/04/2008 1.00,,"5,11625417",,,"17,73829079"
13/04/2008 2.00,,,,,"17,73829079"
13/04/2008 3.00,,"5,52611654",,,"17,73829079"
13/04/2008 4.00,,"5,45333689",,,"17,73829079"
13/04/2008 5.00,,"5,51845711",,,"17,73829079"
13/04/2008 6.00,,"5,34863855",,,"17,73829079"
13/04/2008 7.00,,"6,96510411",,,"17,73829079"
13/04/2008 8.00,,"8,9658956",,,"17,73829079"
13/04/2008 9.00,,"17,50404427",,,"17,73829079"
13/04/2008 10.00,,"11,72895105",,,"17,73829079"
13/04/2008 11.00,,"10,075458",,,"17,73829079"
13/04/2008 12.00,,"8,43728757",,,"17,73829079"
13/04/2008 13.00,,"9,83286167",,,"17,73829079"
13/04/2008 14.00,,"8,79352264",,,"17,73829079"
13/04/2008 15.00,,"9,82137064",,,"17,73829079"
13/04/2008 16.00,,"8,30577558",,,"17,73829079"
13/04/2008 17.00,,"9,49705614",,,"17,73829079"
13/04/2008 18.00,,"9,91840955",,,"17,73829079"
13/04/2008 19.00,,"15,69988688",,,"17,73829079"
13/04/2008 20.00,,"11,03052634",,,"17,73829079"
13/04/2008 21.00,,"13,33903438",,,"17,73829079"
13/04/2008 22.00,,"14,9631575",,,"17,73829079"
13/04/2008 23.00,,"14,69757534",,,"17,73829079"
14/04/2008 0.00,,"10,84410984",,,"17,73829079"
14/04/2008 1.00,,"9,39746471",,,"19,53857994"
14/04/2008 2.00,,"7,73375595",,,"19,53857994"
14/04/2008 3.00,,"6,02535839",,,"19,53857994"
14/04/2008 4.00,,"6,70335356",,,"19,53857994"
14/04/2008 5.00,,"8,62625848",,,"19,53857994"
14/04/2008 6.00,,"9,61580179",,,"19,53857994"
14/04/2008 7.00,,"11,7544875",,,"19,53857994"
14/04/2008 8.00,,"13,00195166",,,"19,53857994"
14/04/2008 9.00,,"10,36146405",,,"19,53857994"
14/04/2008 10.00,,"10,45466948",,,"19,53857994"
14/04/2008 11.00,,"8,54326311",,,"19,53857994"
14/04/2008 12.00,,"11,03179978",,,"19,53857994"
14/04/2008 13.00,,"7,22812999",,,"19,53857994"
14/04/2008 14.00,,"4,49316163",,,"19,53857994"
14/04/2008 15.00,,"8,15893907",,,"19,53857994"
14/04/2008 16.00,,"6,19389788",,,"19,53857994"
14/04/2008 17.00,,"6,93190634",,,"19,53857994"
14/04/2008 18.00,,"10,49680952",,,"19,53857994"
14/04/2008 19.00,,"13,64164402",,,"19,53857994"
14/04/2008 20.00,,"17,45680296",,,"19,53857994"
14/04/2008 21.00,,"24,97349151",,,"19,53857994"
14/04/2008 22.00,,"24,01075809",,,"19,53857994"
14/04/2008 23.00,,"21,42773127",,,"19,53857994"
15/04/2008 0.00,,"16,4455529",,,"19,53857994"
15/04/2008 1.00,,"13,37733154",,,"15,85564995"
15/04/2008 2.00,"0,224381",,,,"15,85564995"
15/04/2008 3.00,"0,072238","9,27616467",,,"15,85564995"
15/04/2008 4.00,"0,13789301","8,41430552",,,"15,85564995"
15/04/2008 5.00,"0,109305","9,04888908",,,"15,85564995"
15/04/2008 6.00,"0,062138","8,69137682",,,"15,85564995"
15/04/2008 7.00,"0,14041901","15,55687634",,,"15,85564995"
15/04/2008 8.00,"0,119135","13,79230835",,,"15,85564995"
15/04/2008 9.00,"0,142042","16,03313801",,,"15,85564995"
15/04/2008 10.00,"0,10696","13,02237555",,,"15,85564995"
15/04/2008 11.00,"0,280386","4,98984908",,,"15,85564995"
15/04/2008 12.00,"0,060424","3,93008052",,,"15,85564995"
15/04/2008 13.00,"0,074764","4,12543553",,,"15,85564995"
15/04/2008 14.00,"0,053119","4,26588792",,,"15,85564995"
15/04/2008 15.00,"0,062408","4,68596413",,,"15,85564995"
15/04/2008 16.00,"0,26974401","5,10731753",,,"15,85564995"
15/04/2008 17.00,"0,46589699","4,79832378",,,"15,85564995"
15/04/2008 18.00,"0,19696499","4,61956859",,,"15,85564995"
15/04/2008 19.00,"0,35668299","5,4163094",,,"15,85564995"
15/04/2008 20.00,"0,114084","9,42044677",,,"15,85564995"
15/04/2008 21.00,"0,33170199","14,25962023",,,"15,85564995"
15/04/2008 22.00,"0,229973","14,12811012",,,"15,85564995"
15/04/2008 23.00,"0,615605","6,98425646",,,"15,85564995"
16/04/2008 0.00,"1,03244197","9,47279688",,,"15,85564995"
16/04/2008 1.00,"1,093768","8,37216923",,,"18,54619026"
16/04/2008 2.00,"0,77045298","6,2117749",,,"18,54619026"
16/04/2008 3.00,"0,56492102","6,17602273",,,"18,54619026"
16/04/2008 4.00,"0,025793","5,57208254",,,"18,54619026"
16/04/2008 5.00,"0,231866","4,09734468",,,"18,54619026"
16/04/2008 6.00,"0,36714399","4,77789424",,,"18,54619026"
16/04/2008 7.00,"0,51856601","7,92400217",,,"18,54619026"
16/04/2008 8.00,"0,76062298","7,63671704",,,"18,54619026"
16/04/2008 9.00,"0,98617703","8,42451935",,,"18,54619026"
16/04/2008 10.00,"1,267645","6,63823522",,,"18,54619026"
16/04/2008 11.00,"1,331586","5,95130154",,,"18,54619026"
16/04/2008 12.00,"1,19811201","5,17115867",,,"18,54619026"
16/04/2008 13.00,"0,85540801","6,15304067",,,"18,54619026"
16/04/2008 14.00,"1,149773","5,28352021",,,"18,54619026"
16/04/2008 15.00,"1,39246094","11,23737051",,,"18,54619026"
16/04/2008 16.00,"1,25213301","10,15462176",,,"18,54619026"
16/04/2008 17.00,"1,76366401","10,38572142",,,"18,54619026"
16/04/2008 18.00,"0,97760898","5,39587986",,,"18,54619026"
16/04/2008 19.00,"0,95722699","8,39132158",,,"18,54619026"
16/04/2008 20.00,"0,72743499","15,53900684",,,"18,54619026"
16/04/2008 21.00,"0,940813","16,28467097",,,"18,54619026"
16/04/2008 22.00,"0,74853802","16,07527617",,,"18,54619026"
16/04/2008 23.00,"0,51243299","14,71800865",,,"18,54619026"
17/04/2008 0.00,"0,40222701","14,43965639",,,"18,54619026"
17/04/2008 1.00,,"8,70414504",,,"22,53602028"
17/04/2008 2.00,,,,,"22,53602028"
17/04/2008 3.00,,"4,20715182",,,"22,53602028"
17/04/2008 4.00,,"4,58253923",,,"22,53602028"
17/04/2008 5.00,,"4,18161536",,,"22,53602028"
17/04/2008 6.00,,"5,15711325",,,"22,53602028"
17/04/2008 7.00,,"7,47966671",,,"22,53602028"
17/04/2008 8.00,,"8,33386455",,,"22,53602028"
17/04/2008 9.00,,"8,46154683",,,"22,53602028"
17/04/2008 10.00,,"8,31726473",,,"22,53602028"
17/04/2008 11.00,,"6,22837284",,,"22,53602028"
17/04/2008 12.00,,"5,374175",,,"22,53602028"
17/04/2008 13.00,,"5,2311701",,,"22,53602028"
17/04/2008 14.00,,"5,34736135",,,"22,53602028"
17/04/2008 15.00,,"5,53760757",,,"22,53602028"
17/04/2008 16.00,,"4,24290398",,,"22,53602028"
17/04/2008 17.00,,"4,50465266",,,"22,53602028"
17/04/2008 18.00,,"5,21201776",,,"22,53602028"
17/04/2008 19.00,,"5,91682658",,,"22,53602028"
