,ARPA Puglia,,,
06/05/2008 20.00,"78,87866283","0,81174935","31,25761986","2,88478899"
06/05/2008 21.00,"93,56729778","1,18412625",,"2,75591612"
06/05/2008 22.00,"54,78489621","0,6324724","28,32722092","3,33768201"
06/05/2008 23.00,"29,37854898","0,481298",,"1,18735695"
07/05/2008 0.00,"22,6126296","0,4714011","22,95482063","0,494479"
07/05/2008 1.00,"17,89220367","0,39234435",,"0,76933497"
07/05/2008 2.00,,"0,31941365","11,72161007","0,17002501"
07/05/2008 3.00,"13,62759295",,,"0,050899"
07/05/2008 4.00,"10,89007019","0,273056","15,14041042","0,048733"
07/05/2008 5.00,"19,94533398","0,32076605",,"0,058913"
07/05/2008 6.00,"48,47353929","0,65836925","22,95482063","0,58848"
07/05/2008 7.00,"94,69728972","1,1598578",,"3,25927591"
07/05/2008 8.00,"84,56949666","1,72405355","35,65322113","5,69723606"
07/05/2008 9.00,"46,65660615","0,7922281",,"6,86921501"
07/05/2008 10.00,"45,55087911","0,62326435","21,0012207","2,06975293"
07/05/2008 11.00,,"0,5183855",,"1,83258498"
07/05/2008 12.00,,"0,6442392","23,93161964","1,630072"
07/05/2008 13.00,"34,57396503","0,51082195",,"2,62509608"
07/05/2008 14.00,"21,66012882","0,3544346","27,8388195","1,24345505"
07/05/2008 15.00,"19,70146233","0,37262415",,"0,40416101"
07/05/2008 16.00,"43,25897466","0,4302012","15,14041042","0,484083"
07/05/2008 17.00,"36,31556412","0,58688985",,"2,18281507"
07/05/2008 18.00,"51,03102213","0,84735105","29,30401993","5,46678305"
07/05/2008 19.00,"60,2369559","0,82399685",,"7,47762394"
07/05/2008 20.00,"79,27703982","0,9724722","27,8388195","3,90905309"
07/05/2008 21.00,"73,36532016","0,78532005",,"3,84450889"
07/05/2008 22.00,"45,14228829","0,52486345","34,18803024","2,05004406"
07/05/2008 23.00,"38,3227416","0,4647035",,"1,04787195"
08/05/2008 0.00,"27,56035557","0,4052508","33,69963074","1,07884502"
08/05/2008 1.00,"34,46033382","0,41033955",,"0,491447"
08/05/2008 2.00,"19,28521584","0,2622805","27,8388195","0,61620402"
08/05/2008 3.00,"9,1510349","0,2396094",,"0,040936"
08/05/2008 4.00,"9,30680804","0,2388688","21,97801971","0,027074"
08/05/2008 5.00,"23,52557295","0,26057735",,"0,06866"
08/05/2008 6.00,"43,89864633","0,50912685","25,88521957","0,78557903"
08/05/2008 7.00,"42,10341993","0,5170653",,"1,14295602"
08/05/2008 8.00,"52,85689002","0,9566804","38,0952301","1,28785598"
08/05/2008 9.00,"55,56632004","0,91529995",,"3,51918697"
08/05/2008 10.00,"48,79402407","0,89085785","29,7924099","3,61188889"
08/05/2008 11.00,"30,82648635","0,56664065",,"1,87785304"
08/05/2008 12.00,"35,69246406","0,62907415","32,23442078","1,41109705"
08/05/2008 13.00,"26,10858096","0,53486615",,"2,48041201"
08/05/2008 14.00,"17,87688104","0,3835526","34,18803024","1,16808105"
08/05/2008 15.00,"20,86465392","0,47079045",,"0,37817001"
08/05/2008 16.00,"31,89135807","0,53036505","35,16482162","0,69482702"
08/05/2008 17.00,"29,19468123","0,4390286",,"1,513978"
08/05/2008 18.00,"24,98370534","0,45426725","32,72283173","1,33962202"
08/05/2008 19.00,"47,68572006","0,9053122",,"1,80464494"
08/05/2008 20.00,"89,92069713","1,25151395","41,02563095","3,07863903"
08/05/2008 21.00,"122,01627537","1,34787015",,"4,39400291"
08/05/2008 22.00,"109,46889558","0,92309695","50,79365158","3,9465239"
08/05/2008 23.00,"77,41285596","0,74582215",,"2,93828702"
09/05/2008 0.00,"54,96748488","0,53955355","49,81684113","1,87807"
09/05/2008 1.00,"29,89695258","0,38700835",,"1,04722202"
09/05/2008 2.00,,"0,52963825","51,77045059","0,86528498"
09/05/2008 3.00,"48,70591803",,,"1,25016904"
09/05/2008 4.00,"34,58417886","0,45010885","42,00244141","1,27767599"
09/05/2008 5.00,"38,92413492","0,4417771",,"1,00715303"
09/05/2008 6.00,"40,42312263","0,5956195","46,39804077","1,01646602"
09/05/2008 7.00,"70,80144192","0,89135695",,"2,59953809"
09/05/2008 8.00,"59,23464624","0,9117798","48,84004974","2,95041704"
09/05/2008 9.00,"47,47632714","0,7092625",,"3,36627412"
09/05/2008 10.00,"33,94065114","0,537809","38,58362961","2,05675793"
09/05/2008 11.00,"29,96844939","0,61506255",,"2,54907203"
09/05/2008 12.00,"43,00870761","0,61144695","34,18803024","2,87417603"
09/05/2008 13.00,"41,24923902","0,5144065",,"1,86854005"
09/05/2008 14.00,"17,77473146","0,3309539","26,37360954","1,63137102"
09/05/2008 15.00,"15,21213982","0,33094585",,"0,374488"
09/05/2008 16.00,"20,75995746","0,38491995","15,14041042","0,70782298"
09/05/2008 17.00,"21,92952564","0,43897225",,"2,13819695"
09/05/2008 18.00,"48,45309282","0,68352665","22,95482063","1,74724805"
09/05/2008 19.00,"53,85026493","0,88561615",,"3,285918"
09/05/2008 20.00,"110,30136975","1,60738375","34,18803024","3,23783398"
09/05/2008 21.00,"128,99800188","1,39309275",,"5,40527105"
09/05/2008 22.00,"25,65149796","0,377453","43,9560318","4,25711584"
09/05/2008 23.00,"21,02553585","0,33108615",,"0,39701301"
10/05/2008 0.00,"48,82722372","0,46287155","29,7924099","0,176523"
10/05/2008 1.00,"46,8583434","0,532841",,"0,48495001"
10/05/2008 2.00,"30,90435975","0,3782741","29,30401993","0,858787"
10/05/2008 3.00,"13,52672432","0,29196775",,"0,19688199"
10/05/2008 4.00,"12,72743099","0,2716162","27,8388195","0,006281"
10/05/2008 5.00,"25,28758089","0,2954465",,"0,001733"
10/05/2008 6.00,"35,07959664","0,4816867","35,16482162","0,35087901"
10/05/2008 7.00,"40,33373751","0,5014644",,"1,204252"
10/05/2008 8.00,"35,20344168","0,57692165","35,65322113","0,61598802"
10/05/2008 9.00,"25,68339972","0,3956874",,"1,65757895"
10/05/2008 10.00,"15,65519621","0,32070395","21,48962021","0,31275901"
10/05/2008 11.00,"9,41406078","0,29919895",,"0,48754901"
10/05/2008 12.00,"9,02462982","0,29246685","13,67521","0,351096"
10/05/2008 13.00,"6,22454313","0,24863805",,"0,066061"
10/05/2008 14.00,"3,1767513","0,2492119","16,11721039","0,000433"
10/05/2008 15.00,"2,4323606","0,21728215",,0
10/05/2008 16.00,"3,74877093","0,2487427","17,09399986",0
10/05/2008 17.00,"4,09479216","0,25311385",,0
10/05/2008 18.00,"6,83997435","0,2784196","28,81562042",0
10/05/2008 19.00,"13,67100266","0,30607365",,0
10/05/2008 20.00,"15,43430285","0,31920435","36,14162064","0,061729"
10/05/2008 21.00,"47,93087079","0,680432",,"0,62811702"
10/05/2008 22.00,"64,03680162","0,66020465","39,56044006","1,10743499"
10/05/2008 23.00,"76,2241392","0,95942315",,"1,70999396"
11/05/2008 0.00,"74,78387631","0,74689165","39,56044006","2,37016702"
11/05/2008 1.00,"63,40094838","0,75831805",,"2,17826605"
11/05/2008 2.00,,"0,62077345","39,56044006","0,962318"
11/05/2008 3.00,"68,47377966",,,"1,61837602"
11/05/2008 4.00,"59,12739162","0,5301776","37,11843109","1,55144894"
11/05/2008 5.00,"26,49164661","0,4388239",,"1,03920901"
11/05/2008 6.00,"18,15523331","0,28329905","29,7924099","0,54581201"
11/05/2008 7.00,"22,91652396","0,32134335",,"0,104831"
11/05/2008 8.00,"23,08506156","0,39864635","25,88521957","0,063895"
11/05/2008 9.00,"23,59706976","0,4685307",,"0,53758103"
11/05/2008 10.00,"24,66833688","0,47641855","16,11721039","0,95322198"
11/05/2008 11.00,"27,49395627","0,4991",,"0,39852899"
11/05/2008 12.00,"20,65014468","0,40095555","20,51280975","1,98614895"
11/05/2008 13.00,"7,20897764","0,25171315",,"0,352828"
11/05/2008 14.00,"10,7343027","0,2667816","15,14041042","0,074074"
11/05/2008 15.00,"16,0037756","0,3054331",,"0,054581"
11/05/2008 16.00,"25,26971139","0,41381255","20,02441978","0,43968201"
11/05/2008 17.00,"42,40475613","0,4797846",,"0,68378103"
11/05/2008 18.00,"22,04571501","0,4311718","25,39682007","0,95755303"
11/05/2008 19.00,"14,33751432","0,2243926",,"0,234569"
11/05/2008 20.00,"26,35119234","0,29602035","31,74603081","0,018194"
11/05/2008 21.00,"68,36526477","1,14182695",,"0,39592999"
11/05/2008 22.00,"102,14371728","0,95401125","45,90964127","2,86464596"
11/05/2008 23.00,"85,69183293","1,1954296",,"2,25082397"
12/05/2008 0.00,"57,55179078","0,5485546","47,37483978","5,14774323"
12/05/2008 1.00,"59,31763596","0,5415879",,"1,31341398"
12/05/2008 2.00,"46,23268518","0,43800165","36,63003159","1,02339697"
12/05/2008 3.00,"23,31488214","0,3105207",,"0,50097698"
12/05/2008 4.00,"22,55260689","0,3010884","24,42000961","0,36344099"
12/05/2008 5.00,"37,09187163","0,3754359",,"0,225472"
12/05/2008 6.00,"42,72396183","0,88486865","20,02441978","3,2306869"
12/05/2008 7.00,"60,59064033","0,7736901",,"2,5408411"
12/05/2008 8.00,"102,59954001","1,78155815","44,4444313","3,21682501"
12/05/2008 9.00,"109,46248137","1,4821729",,"9,56015587"
12/05/2008 10.00,"79,32682989","1,0363616","43,46763992","4,74639797"
12/05/2008 11.00,"70,2307089","1,0434663",,"3,74162698"
12/05/2008 12.00,"77,7001599","1,01025545","37,11843109","2,85056806"
12/05/2008 13.00,"74,97284157","1,03563825",,"3,58546495"
12/05/2008 14.00,"40,57890705","0,6129017","45,42124176","4,39573479"
12/05/2008 15.00,"42,09576426","0,54370045",,"1,57375801"
12/05/2008 16.00,"70,68269439","0,96270065","43,46763992","1,29673696"
12/05/2008 17.00,"109,00537956","1,4408005",,"3,91316795"
12/05/2008 18.00,"35,15237253","0,5703356","40,04883957","4,49861717"
12/05/2008 19.00,"41,91447348","0,52395495",,"3,09163499"
12/05/2008 20.00,"30,45491361","0,4461632","45,42124176","1,06000102"
12/05/2008 21.00,"24,81770709","0,3244748",,"0,85575497"
12/05/2008 22.00,"12,96236413","0,29934615","40,04883957","0,175873"
12/05/2008 23.00,"12,03411132","0,2945909",,"0,023175"
13/05/2008 0.00,"19,24945803","0,31637305","39,56044006","0,073208"
13/05/2008 1.00,"32,89238865","0,39412455",,"0,495563"
13/05/2008 2.00,,"0,4048897","29,7924099","0,57440197"
13/05/2008 3.00,"26,6665608",,,"0,362142"
13/05/2008 4.00,"24,25846698","0,2613996","31,74603081","0,40676001"
13/05/2008 5.00,"31,52745981","0,2989839",,"0,396797"
13/05/2008 6.00,"55,59824061","0,6407179","31,74603081","0,70890599"
13/05/2008 7.00,"46,82642283","0,40725755",,"1,92333698"
13/05/2008 8.00,"122,66362152","1,96763965","46,88644028","2,12151909"
13/05/2008 9.00,"95,31783162","1,2357831",,"7,8237381"
13/05/2008 10.00,"29,84458554","0,39685695","32,72283173","4,32707596"
13/05/2008 11.00,"31,43295837","0,42348635",,"2,01950407"
13/05/2008 12.00,"24,11035704","0,31060465","35,65322113","1,47867405"
13/05/2008 13.00,"26,26564446","0,3493102",,"1,94001496"
13/05/2008 14.00,"34,99532784","0,46142255","31,25761986","1,46719396"
13/05/2008 15.00,"45,58533903","0,24188985",,"2,50142097"
13/05/2008 16.00,,"1,41833525","31,25761986",
13/05/2008 17.00,,,,
13/05/2008 18.00,,"1,325306","31,25761986",
13/05/2008 19.00,"135,20338326","2,12436165",,
13/05/2008 20.00,"103,99640823","1,49312665","38,58362961",
13/05/2008 21.00,"86,08893084","0,939826",,
13/05/2008 22.00,"45,44106633","0,541167","35,65322113",
13/05/2008 23.00,"26,57975265","0,3240033",,
14/05/2008 0.00,"20,71910214","0,30541815","32,72283173",
14/05/2008 1.00,"9,33489889","0,31784735",,
14/05/2008 2.00,"4,05010337","0,2202641","26,86202049",
14/05/2008 3.00,"2,58047054","0,2207218",,
14/05/2008 4.00,"2,63537505","0,1814539","15,62880993",
14/05/2008 5.00,"2,0505872","0,1828799",,
14/05/2008 6.00,"13,52034021","0,1844922","16,11721039",
14/05/2008 7.00,"24,06950172","0,2815223",,
14/05/2008 8.00,"58,13785395","0,7949145","18,07081032",
14/05/2008 9.00,"123,52421664","1,7322565",,
14/05/2008 10.00,"110,31797898","1,8704635","27,8388195",
14/05/2008 11.00,"85,741623","1,29653415",,
14/05/2008 12.00,"76,52419632","0,822894","27,35042",
14/05/2008 13.00,"92,30452605","0,99905905",,
14/05/2008 14.00,"51,61836438","0,4682409","19,04759979",
14/05/2008 15.00,"35,18813034","0,43112465",,
14/05/2008 16.00,"42,83761185","0,5004271","8,79120922",
14/05/2008 17.00,"26,04347955","0,3170688",,
14/05/2008 18.00,"32,25653541","0,41812965","11,23320961",
14/05/2008 19.00,"52,55555382","0,6638467",,
14/05/2008 20.00,"95,78388699","1,58961395","17,58241081",
14/05/2008 21.00,"126,35237538","1,340716",,
14/05/2008 22.00,"112,28174298","1,0648287","24,42000961",
14/05/2008 23.00,"90,28841382","0,698855",,
15/05/2008 0.00,"36,35514036","0,38226345","33,21123123",
15/05/2008 1.00,"49,37243157","0,4330509",,
15/05/2008 2.00,,"0,3449057","23,93161964",
15/05/2008 3.00,"26,51845086",,,
15/05/2008 4.00,"17,90113842","0,3022936","18,07081032",
15/05/2008 5.00,"21,44689866","0,23419405",,
15/05/2008 6.00,"35,25580872","0,5178818","26,37360954",
15/05/2008 7.00,"89,57592864","0,8086156",,
15/05/2008 8.00,"62,39354121","0,8126291","20,02441978",
15/05/2008 9.00,"51,73711191","0,6115056",,
15/05/2008 10.00,"70,04939931","0,84936815","27,8388195",
15/05/2008 11.00,"51,82265979","0,61682205",,
15/05/2008 12.00,"31,99987296","0,37267015","23,93161964",
15/05/2008 13.00,"25,99878699","0,32898625",,
15/05/2008 14.00,"12,25627623","0,191429","20,51280975",
15/05/2008 15.00,"10,95518665","0,1772081",,
15/05/2008 16.00,"19,20604455","0,19292285","26,86202049",
15/05/2008 17.00,"24,66322056","0,2436114",,
15/05/2008 18.00,"89,844084","1,3498332","27,8388195",
15/05/2008 19.00,"81,1450233","0,7733842",,
15/05/2008 20.00,"102,1488336","1,0584232","27,35042",
15/05/2008 21.00,"109,33741368","1,65153915",,
15/05/2008 22.00,"64,25386902","0,49291185","42,49084091",
15/05/2008 23.00,"41,14836099","0,33106775",,
16/05/2008 0.00,"21,7456767","0,23609845","35,16482162",
16/05/2008 1.00,"23,19615342","0,2286338",,
16/05/2008 2.00,"14,1625832","0,1968547","27,8388195",
16/05/2008 3.00,"8,54454031","0,19311145",,
16/05/2008 4.00,"5,39332735","0,1787215","20,02441978",
16/05/2008 5.00,"5,87213778","0,15921635",,
16/05/2008 6.00,"17,84240984","0,208886","23,44322014",
16/05/2008 7.00,"34,88551506","0,2765336",,
16/05/2008 8.00,"41,31180108","0,45151875","26,37360954",
16/05/2008 9.00,"34,65951291","0,42851415",,
16/05/2008 10.00,"25,7025483","0,2356741","33,21123123",
16/05/2008 11.00,"27,82209672","0,36575865",,
16/05/2008 12.00,"36,64882089","0,477273","24,90842056",
16/05/2008 13.00,"37,4315238","0,3556996",,
16/05/2008 14.00,"49,23451665","0,6012637","31,74603081",
16/05/2008 15.00,"29,19468123","0,2766624",,
16/05/2008 16.00,"44,02378926","0,45747805","28,32722092",
16/05/2008 17.00,"60,53445486","0,61328925",,
16/05/2008 18.00,"75,55508631","1,1031076","40,53723145",
16/05/2008 19.00,"69,89361489","0,9725021",,
16/05/2008 20.00,"56,65163823","0,61575485","37,11843109",
16/05/2008 21.00,"54,24990219","0,48017675",,
16/05/2008 22.00,"29,82161853","0,25777135","36,63003159",
16/05/2008 23.00,"20,0283237","0,19351625",,
17/05/2008 0.00,"19,85085135","0,17662045","37,11843109",
17/05/2008 1.00,"13,38499661","0,13338275",,
17/05/2008 2.00,,"0,11802565","35,16482162",
17/05/2008 3.00,"10,87475133",,,
17/05/2008 4.00,"12,25627623","0,1661474","24,42000961",
17/05/2008 5.00,"10,82750625","0,1801935",,
17/05/2008 6.00,"12,26138879","0,22583125","31,74603081",
17/05/2008 7.00,"20,50715106","0,2484874",,
17/05/2008 8.00,"23,40298818","0,33912695","38,0952301",
17/05/2008 9.00,"30,91201542","0,38630455",,
17/05/2008 10.00,"32,92814646","0,42152215","29,7924099",
17/05/2008 11.00,"28,37623932","0,43601675",,
17/05/2008 12.00,"25,13821068","0,38611365","36,14162064",
17/05/2008 13.00,"28,55117232","0,4668563",,
17/05/2008 14.00,"26,35756893","0,33949725","29,30401993",
17/05/2008 15.00,"16,53493614","0,2524917",,
17/05/2008 16.00,"14,76780248","0,2464427","30,28083038",
17/05/2008 17.00,"15,4253681","0,19757",,
17/05/2008 18.00,"18,74001928","0,20561425","23,44322014",
17/05/2008 19.00,"25,02711882","0,2801331",,
17/05/2008 20.00,"25,21864224","0,2737184","34,18803024",
17/05/2008 21.00,"30,8111562","0,3411797",,
17/05/2008 22.00,"18,65702203","0,257048","32,72283173",
17/05/2008 23.00,"15,50581283","0,2585016",,
18/05/2008 0.00,"17,85901154","0,2865754","32,72283173",
18/05/2008 1.00,"23,66218998","0,2094932",,
18/05/2008 2.00,"14,28899205","0,1746919","23,93161964",
18/05/2008 3.00,"8,39259878","0,1985314",,
18/05/2008 4.00,"5,91427218","0,2196592","21,0012207",
18/05/2008 5.00,"4,74725087","0,1498726",,
18/05/2008 6.00,"3,9262508","0,1833698","15,62880993",
18/05/2008 7.00,"5,43546363","0,1681507",,
18/05/2008 8.00,"5,62187825","0,1918131","6,83760691",
18/05/2008 9.00,"5,93342452","0,1996308",,
18/05/2008 10.00,"7,90119317","0,2393932","26,86202049",
18/05/2008 11.00,"9,42300117","0,2462587",,
18/05/2008 12.00,"10,62193552","0,1837401","40,04883957",
18/05/2008 13.00,"12,77212355","0,15988565",,
18/05/2008 14.00,"5,85936955","0,14434915","46,88644028",
18/05/2008 15.00,"4,62084579","0,1625893",,
18/05/2008 16.00,"5,63975528","0,17281165","39,07204056",
18/05/2008 17.00,"7,41582369","0,20430785",,
18/05/2008 18.00,"8,24065724","0,23439415","51,28205109",
18/05/2008 19.00,"13,36200891","0,316273",,
18/05/2008 20.00,"27,38414349","0,3578317","47,37483978",
18/05/2008 21.00,"22,70583315","0,3274901",,
18/05/2008 22.00,"16,20550721","0,2673244","57,14284134",
18/05/2008 23.00,"14,65161311","0,2762461",,
19/05/2008 0.00,"12,42098976","0,24841265","46,39804077",
19/05/2008 1.00,"10,94880254","0,2060938",,
19/05/2008 2.00,,"0,22659945","42,97924042",
19/05/2008 3.00,"14,88654437",,,
19/05/2008 4.00,"10,10738045","0,1399021","43,46763992",
19/05/2008 5.00,"9,01569131","0,1622696",,
19/05/2008 6.00,"14,59670484","0,21599875","44,93283081",
19/05/2008 7.00,"24,08737122","0,1623777",,
19/05/2008 8.00,"38,62279872","0,3120295","49,81684113",
19/05/2008 9.00,"24,6606624","0,22580595",,
19/05/2008 10.00,"26,0102799","0,26975435","70,81806183",
19/05/2008 11.00,"20,62715886","0,2838614",,
19/05/2008 12.00,"27,7148421","0,30941785","91,81929016",
19/05/2008 13.00,"26,94107394","0,3226348",,
19/05/2008 14.00,"9,9911892","0,18177015","124,54199982",
19/05/2008 15.00,"11,28078023","0,18042005",,
19/05/2008 16.00,"18,1820432","0,25020895","131,37969971",
19/05/2008 17.00,"24,52916169","0,20726565",,
19/05/2008 18.00,"21,70608165","0,31119","117,70439911",
19/05/2008 19.00,"19,17796122","0,28003075",,
19/05/2008 20.00,"16,07654585","0,23091885","124,05370331",
19/05/2008 21.00,"11,84642138","0,1663176",,
19/05/2008 22.00,"7,33538273","0,18711075","122,58850098",
19/05/2008 23.00,"5,85936955","0,1535802",,
20/05/2008 0.00,"5,93342452","0,16745955","168,4980011",
20/05/2008 1.00,"3,98881474","0,14605575",,
20/05/2008 2.00,"2,62771374","0,17006085","173,38200378",
20/05/2008 3.00,"4,05137868","0,1567933",,
20/05/2008 4.00,"7,38901192","0,16078265","132,35650635",
20/05/2008 5.00,"13,95062648","0,17888595",,
20/05/2008 6.00,"10,77004734","0,2022505","104,02919769",
20/05/2008 7.00,"17,35848309","0,2330682",,
20/05/2008 8.00,"24,19334676","0,3701666","86,93527985",
20/05/2008 9.00,"40,43845278","0,47930505",,
20/05/2008 10.00,"67,60682676","0,66423195","61,53845978",
20/05/2008 11.00,"67,80088953","0,5904675",,
20/05/2008 12.00,"51,9605559","0,5128701","52,7472496",
20/05/2008 13.00,"27,64206621","0,27749845",,
20/05/2008 14.00,"23,84349957","0,25561395","39,56044006",
20/05/2008 15.00,"37,99330326","0,25596355",,
20/05/2008 16.00,"25,51232277","0,22879825","34,18803024",
20/05/2008 17.00,"31,83005628","0,31595445",,
20/05/2008 18.00,"36,39345633","0,41185525","46,88644028",
20/05/2008 19.00,"53,56425888","0,78994995",,
20/05/2008 20.00,"30,85966719","0,5592841","62,02685165",
20/05/2008 21.00,"23,425974","0,39849455",,
20/05/2008 22.00,"13,28284515","0,17669175","59,09645081",
20/05/2008 23.00,"15,33343423","0,21251425",,
21/05/2008 0.00,"12,35076074","0,14539105","52,2588501",
21/05/2008 1.00,"10,80452231","0,10546765",,
21/05/2008 2.00,,"0,1213572","43,46763992",
21/05/2008 3.00,"9,05910479",,,
21/05/2008 4.00,"8,32620324","0,17291515","28,32722092",
21/05/2008 5.00,"8,55220163","0,12662995",,
21/05/2008 6.00,"18,22290228","0,21688655","25,88521957",
21/05/2008 7.00,"31,43295837","0,2899334",,
21/05/2008 8.00,"31,5338364","0,4765117","44,4444313",
21/05/2008 9.00,"42,2681391","0,5045648",,
21/05/2008 10.00,"69,34203045","0,58381245","30,76922989",
21/05/2008 11.00,"94,16997018","0,826735",,
21/05/2008 12.00,"93,15744669","0,89811435","28,32722092",
21/05/2008 13.00,"16,30510616","0,1744159",,
21/05/2008 14.00,"12,68274031","0,19057685","31,74603081",
21/05/2008 15.00,"17,63938787","0,2284406",,
21/05/2008 16.00,"28,93038192",,"28,81562042",
21/05/2008 17.00,"45,26613333",,,
