Stat,BR-Via Crati-Rione_PERRINO,,,,,,  ,
,,,,,,,,,,,
Parm,SO2,NO2,NOX,CO,PM10,,,
09/11/2014 6.00,"5,8","11,6","12,6","0,5","50,5",,,
09/11/2014 7.00,"5,9","12,8","14,3","0,5",,,,
09/11/2014 8.00,"6,2","12,2","15,2","0,4","61,5",,,
09/11/2014 9.00,"5,8","9,6","12,7","0,4",,,,
09/11/2014 10.00,"6,1","3,7","5,6","0,4","58,9",,,
09/11/2014 11.00,"5,6","2,6","4,4","0,4",,,,
09/11/2014 12.00,"5,9","2,6","4,3","0,4","58,9",,,
09/11/2014 13.00,"5,8","2,6","4,3","0,4",,,,
09/11/2014 14.00,"5,8","2,3","3,8","0,4","30,0",,,
09/11/2014 15.00,"5,8","2,4","4,0","0,4",,,,
09/11/2014 16.00,"5,8","4,1","5,6","0,4","26,9",,,
09/11/2014 17.00,"5,3","10,0","11,0","0,4",,,,
09/11/2014 18.00,"5,8","12,9","14,1","0,4","36,4",,,
09/11/2014 19.00,"5,9","10,8","11,8","0,5",,,,
09/11/2014 20.00,"5,8","12,2","13,5","0,5","97,2",,,
09/11/2014 21.00,"5,7","11,9","13,1","0,5",,,,
09/11/2014 22.00,"6,1","15,6","16,8","0,5","88,2",,,
09/11/2014 23.00,"5,9","11,6","12,9","0,5",,,,
10/11/2014 0.00,"5,9","7,1","8,2","0,5","75,9",,,
10/11/2014 1.00,"6,1","7,5","8,5","0,5",,,,
10/11/2014 2.00,"6,1",,,"0,5","63,5",,,
10/11/2014 3.00,"5,9","6,9","8,3","0,4",,,,
10/11/2014 4.00,"6,0","7,4","8,8","0,4","56,9",,,
10/11/2014 5.00,"5,8","7,4","8,7","0,4",,,,
10/11/2014 6.00,"5,8","31,1","42,8","0,4","43,5",,,
10/11/2014 7.00,"6,2","33,5","54,6","0,5",,,,
10/11/2014 8.00,"6,1","22,7","33,2","0,4","34,9",,,
10/11/2014 9.00,"6,1","16,5","22,3","0,4",,,,
10/11/2014 10.00,"5,9","9,7","12,9","0,4","49,6",,,
10/11/2014 11.00,"5,8","6,1","8,2","0,4",,,,
10/11/2014 12.00,"5,7","5,1","7,0","0,4","56,4",,,
10/11/2014 13.00,"6,2","4,7","6,6","0,4",,,,
10/11/2014 14.00,"6,0","4,0","5,9","0,4","29,3",,,
10/11/2014 15.00,"6,1","5,2","7,1","0,4",,,,
10/11/2014 16.00,"6,3","6,2","7,9","0,4","23,7",,,
10/11/2014 17.00,"6,2","14,4","15,9","0,4",,,,
10/11/2014 18.00,"6,1","21,2","23,0","0,4","29,3",,,
10/11/2014 19.00,"6,0","17,9","19,6","0,4",,,,
10/11/2014 20.00,"5,9","15,7","17,2","0,5","65,0",,,
10/11/2014 21.00,"6,4","14,4","16,0","0,5",,,,
10/11/2014 22.00,"6,0","14,4","16,1","0,5","58,6",,,
10/11/2014 23.00,"6,1","13,3","14,5","0,5",,,,
11/11/2014 0.00,"6,2","12,8","14,0","0,5","60,3",,,
11/11/2014 1.00,"6,2","8,0","9,3","0,5",,,,
11/11/2014 2.00,"6,3","6,1","7,5","0,4","58,1",,,
11/11/2014 3.00,"6,2","6,8","8,3","0,4",,,,
11/11/2014 4.00,"6,2","3,8","5,3","0,4","57,4",,,
11/11/2014 5.00,"6,4","6,0","7,4","0,4",,,,
11/11/2014 6.00,"5,8","5,4","6,8","0,4","63,2",,,
11/11/2014 7.00,"6,5","8,9","10,7","0,4",,,,
11/11/2014 8.00,"6,3","8,6","10,8","0,4","48,4",,,
11/11/2014 9.00,"5,9","8,5","11,1","0,4",,,,
11/11/2014 10.00,"6,1","9,4","12,0","0,4","54,2",,,
11/11/2014 11.00,"6,0","6,9","8,9","0,4",,,,
11/11/2014 12.00,"6,5","4,8","6,7","0,4","48,4",,,
11/11/2014 13.00,"6,2","4,8","6,7","0,4",,,,
11/11/2014 14.00,"6,1","5,3","7,1","0,4","44,4",,,
11/11/2014 15.00,"6,3","5,9","7,7","0,4",,,,
11/11/2014 16.00,"6,2","5,8","7,3","0,4","46,6",,,
11/11/2014 17.00,"6,1","7,3","8,8","0,4",,,,
11/11/2014 18.00,"6,0","6,3","7,4","0,4","51,3",,,
11/11/2014 19.00,"6,2","5,2","6,2","0,4",,,,
11/11/2014 20.00,"6,1","5,0","5,9","0,4","68,6",,,
11/11/2014 21.00,"6,2","4,1","5,0","0,4",,,,
11/11/2014 22.00,"6,1","4,9","6,0","0,4","70,1",,,
11/11/2014 23.00,"6,3","3,5","4,6","0,4",,,,
12/11/2014 0.00,"6,1","2,9","4,1","0,4","61,1",,,
12/11/2014 1.00,"5,9","3,2","4,0","0,4",,,,
12/11/2014 2.00,"6,0",,,"0,4","57,9",,,
12/11/2014 3.00,"6,1","3,1","4,2","0,4",,,,
12/11/2014 4.00,"6,1","3,3","4,3","0,4","54,9",,,
12/11/2014 5.00,"6,2","2,3","3,4","0,4",,,,
12/11/2014 6.00,"6,1","2,9","4,0","0,4","48,8",,,
12/11/2014 7.00,"6,6","2,4","3,7","0,4",,,,
12/11/2014 8.00,"6,2","3,2","4,9","0,4","49,8",,,
12/11/2014 9.00,"5,9","5,9","7,6","0,4",,,,
12/11/2014 10.00,"5,8","5,7","7,2","0,4","51,3",,,
12/11/2014 11.00,"5,9","17,1","19,7","0,4",,,,
12/11/2014 12.00,"6,4","10,0","12,0","0,4","68,9",,,
12/11/2014 13.00,"6,3","9,8","11,9","0,4",,,,
12/11/2014 14.00,"5,9","9,9","11,7","0,4","55,2",,,
12/11/2014 15.00,"6,1","7,8","10,4","0,5",,,,
12/11/2014 16.00,"5,8","17,6","19,5","0,4","66,2",,,
12/11/2014 17.00,"6,1","9,3","11,1","0,4",,,,
12/11/2014 18.00,"6,0","11,1","12,9","0,4","70,6",,,
12/11/2014 19.00,"6,3","6,1","7,4","0,4",,,,
12/11/2014 20.00,"6,2","4,7","5,6","0,4","65,9",,,
12/11/2014 21.00,"6,1","7,7","8,7","0,4",,,,
12/11/2014 22.00,"6,1","11,4","12,6","0,4","32,7",,,
12/11/2014 23.00,"6,3","11,0","12,4","0,4",,,,
13/11/2014 0.00,"6,3","4,7","6,0","0,4","26,9",,,
13/11/2014 1.00,"6,0","4,9","5,7","0,4",,,,
13/11/2014 2.00,"6,5","3,8","4,5","0,4","61,3",,,
13/11/2014 3.00,"6,3","3,5","4,3","0,4",,,,
13/11/2014 4.00,"6,5","3,0","3,8","0,3","30,3",,,
13/11/2014 5.00,"6,2","3,2","4,1","0,3",,,,
13/11/2014 6.00,"6,2","7,9","9,0","0,4","20,5",,,
13/11/2014 7.00,"6,2","8,8","10,5","0,4",,,,
13/11/2014 8.00,"6,4","10,7","12,7","0,3","43,5",,,
13/11/2014 9.00,"6,3","15,9","18,7","0,4",,,,
13/11/2014 10.00,"6,1","9,1","11,1","0,4","31,3",,,
13/11/2014 11.00,"6,1","18,9","25,4","0,4",,,,
13/11/2014 12.00,"6,4","7,0","9,7","0,4","20,5",,,
13/11/2014 13.00,"6,3","7,5","9,8","0,4",,,,
13/11/2014 14.00,"6,0","8,8","10,8","0,3","11,5",,,
13/11/2014 15.00,"6,0","12,4","14,3","0,4",,,,
13/11/2014 16.00,"6,2","26,0","28,9","0,4","8,1",,,
13/11/2014 17.00,"6,6","59,5","69,3","0,6",,,,
13/11/2014 18.00,"6,7","64,8","90,3","0,7","23,2",,,
13/11/2014 19.00,"6,5","51,7","67,5","0,7",,,,
13/11/2014 20.00,"6,5","31,3","34,0","0,6","33,2",,,
13/11/2014 21.00,"6,3","21,1","22,9","0,5",,,,
13/11/2014 22.00,"6,3","28,5","30,6","0,5","36,6",,,
13/11/2014 23.00,"6,4","33,4","36,6","0,5",,,,
14/11/2014 0.00,"6,4","19,6","20,8","0,4","29,8",,,
14/11/2014 1.00,"6,2","7,4","8,2","0,3",,,,
14/11/2014 2.00,"6,4",,,"0,3","32,7",,,
14/11/2014 3.00,"6,5","14,2","15,6","0,3",,,,
14/11/2014 4.00,"6,0","6,8","7,7","0,3","22,0",,,
14/11/2014 5.00,"6,3","12,7","15,3","0,3",,,,
14/11/2014 6.00,"6,1","7,0","9,2","0,3","17,6",,,
14/11/2014 7.00,"6,2","16,7","23,5","0,4",,,,
14/11/2014 8.00,"6,1","16,9","23,3","0,3","17,6",,,
14/11/2014 9.00,"6,2","17,0","24,0","0,3",,,,
14/11/2014 10.00,"6,1","12,6","17,7","0,3","20,3",,,
14/11/2014 11.00,"6,1","12,4","17,6","0,3",,,,
14/11/2014 12.00,"6,4","13,3","18,6","0,4","23,4",,,
14/11/2014 13.00,"6,3","12,2","16,8","0,4",,,,
14/11/2014 14.00,"6,6","11,6","16,0","0,4","14,2",,,
14/11/2014 15.00,"6,4","10,3","14,0","0,4",,,,
14/11/2014 16.00,"6,4","11,7","14,8","0,4","13,7",,,
14/11/2014 17.00,"6,1","15,0","17,7","0,4",,,,
14/11/2014 18.00,"6,6","14,5","17,1","0,4","15,6",,,
14/11/2014 19.00,"6,8","14,5","16,7","0,4",,,,
14/11/2014 20.00,"6,6","12,7","14,6","0,4","24,9",,,
14/11/2014 21.00,"6,5","15,9","18,6","0,4",,,,
14/11/2014 22.00,"6,4","19,6","21,0","0,5","28,3",,,
14/11/2014 23.00,"6,9","26,7","29,2","0,5",,,,
15/11/2014 0.00,"6,8","23,5","25,4","0,5","26,6",,,
15/11/2014 1.00,"6,7","12,5","13,7","0,5",,,,
15/11/2014 2.00,"6,9","9,2","9,8","0,5","28,1",,,
15/11/2014 3.00,"6,6","8,9","9,9","0,5",,,,
15/11/2014 4.00,"6,5","8,2","9,6","0,4","21,2",,,
15/11/2014 5.00,"6,6","10,6","12,0","0,4",,,,
15/11/2014 6.00,"6,7","20,2","23,9","0,5","26,6",,,
15/11/2014 7.00,"6,9","28,7","43,5","0,6",,,,
15/11/2014 8.00,"7,0","30,1","64,7","0,6","27,1",,,
15/11/2014 9.00,"6,7","32,6","78,3","0,7",,,,
15/11/2014 10.00,"7,1","10,8","16,1","0,4","23,4",,,
15/11/2014 11.00,"6,5","5,0","7,1","0,4",,,,
15/11/2014 12.00,"6,5","4,9","6,8","0,4","34,9",,,
15/11/2014 13.00,"6,3","6,8","8,8","0,4",,,,
15/11/2014 14.00,"6,6","5,9","7,8",,"17,1",,,
15/11/2014 15.00,"6,6","4,4","6,1","0,4",,,,
15/11/2014 16.00,"6,4","4,5","5,5","0,4","8,3",,,
15/11/2014 17.00,"6,7","11,7","12,8","0,4",,,,
15/11/2014 18.00,"6,6","26,0","27,8","0,4","3,9",,,
15/11/2014 19.00,"6,8","23,3","25,1","0,5",,,,
15/11/2014 20.00,"7,4","13,2","14,2","0,4","12,2",,,
15/11/2014 21.00,"7,3","7,8","8,6","0,4",,,,
15/11/2014 22.00,"6,7","9,1","10,0","0,4","23,9",,,
15/11/2014 23.00,"6,5","8,6","9,5","0,4",,,,
16/11/2014 0.00,"6,8","6,9","7,7","0,3","27,6",,,
16/11/2014 1.00,"6,7","5,0","5,7","0,3",,,,
16/11/2014 2.00,"6,4",,,"0,3","19,3",,,
16/11/2014 3.00,"6,2","3,6","4,3","0,3",,,,
16/11/2014 4.00,"6,8","3,6","4,0","0,3","18,8",,,
16/11/2014 5.00,"6,5","8,3","9,4","0,3",,,,
16/11/2014 6.00,"6,6","4,8","5,7","0,3","24,4",,,
16/11/2014 7.00,"6,6","4,6","5,6","0,3",,,,
16/11/2014 8.00,"6,7","4,5","6,0","0,3","19,5",,,
16/11/2014 9.00,"6,8","5,1","7,0","0,4",,,,
16/11/2014 10.00,"6,9","4,4","6,5","0,4","24,9",,,
16/11/2014 11.00,"6,6","3,0","4,8","0,3",,,,
16/11/2014 12.00,"6,7","3,2","4,9","0,3","20,0",,,
16/11/2014 13.00,"7,0","3,3","5,0","0,3",,,,
16/11/2014 14.00,"6,6","3,1","4,8","0,3","11,0",,,
16/11/2014 15.00,"6,6","3,4","5,0","0,3",,,,
16/11/2014 16.00,"6,6","6,9","8,3","0,3","6,1",,,
16/11/2014 17.00,"6,5","8,9","9,8","0,4",,,,
16/11/2014 18.00,"6,9","9,4","9,9","0,4","2,7",,,
16/11/2014 19.00,"6,8","9,8","10,7","0,4",,,,
16/11/2014 20.00,"6,6","9,4","10,9","0,4","7,1",,,
16/11/2014 21.00,"6,9","9,4","10,8","0,4",,,,
16/11/2014 22.00,"6,9","9,7","10,9","0,4","20,0",,,
16/11/2014 23.00,"7,0","6,0","7,0","0,4",,,,
17/11/2014 0.00,"6,8","7,2","7,8","0,3","18,8",,,
17/11/2014 1.00,"7,0","4,3","4,9",,,,,
17/11/2014 2.00,"6,5","2,8","3,4",,"23,7",,,
17/11/2014 3.00,"6,5","2,4","3,1",,,,,
17/11/2014 4.00,"6,7","5,5","6,4",,"14,9",,,
17/11/2014 5.00,"6,5","7,0","8,1","0,3",,,,
17/11/2014 6.00,"6,7","12,1","13,0","0,3","8,1",,,
17/11/2014 7.00,"6,6","22,5","25,8","0,3",,,,
17/11/2014 8.00,"6,8","41,8","68,8","0,4","11,5",,,
17/11/2014 9.00,"6,6","26,8","37,3","0,4",,,,
17/11/2014 10.00,"6,8","15,6","21,3","0,3","15,4",,,
17/11/2014 11.00,"6,7","16,1","20,9","0,3",,,,
17/11/2014 12.00,"6,5","10,5","14,2","0,3","18,6",,,
17/11/2014 13.00,"6,9","13,0","17,0","0,3",,,,
17/11/2014 14.00,"6,4","10,8","14,2","0,1","8,8",,,
17/11/2014 15.00,"6,4","8,7","10,9","0,2",,,,
17/11/2014 16.00,"6,4","15,8","18,9","0,2","6,3",,,
17/11/2014 17.00,"6,5","20,7","24,9","0,3",,,,
17/11/2014 18.00,"6,5","28,4","31,8","0,3","17,6",,,
17/11/2014 19.00,"6,8","31,1","33,4","0,4",,,,
17/11/2014 20.00,"7,0","13,1","14,6","0,3","43,2",,,
17/11/2014 21.00,"6,7","14,6","16,4",,,,,
17/11/2014 22.00,"6,8","5,8","7,4",,"38,1",,,
17/11/2014 23.00,"6,5","4,3","5,5",,,,,
18/11/2014 0.00,"6,8","4,2","5,4",,"39,6",,,
18/11/2014 1.00,"6,6","2,7","4,2",,,,,
18/11/2014 2.00,"6,4",,,,"33,2",,,
18/11/2014 3.00,"6,5","2,9","3,7",,,,,
18/11/2014 4.00,"6,5","3,1","4,4",,"31,7",,,
18/11/2014 5.00,"6,4","1,8","2,9",,,,,
18/11/2014 6.00,"6,7","4,4","5,7",,"28,6",,,
18/11/2014 7.00,"6,8","4,2","5,5",,,,,
18/11/2014 8.00,"6,8","8,0","9,8",,"24,4",,,
18/11/2014 9.00,"6,7","6,4","8,2",,,,,
18/11/2014 10.00,"6,6","8,3","10,2",,"31,3",,,
18/11/2014 11.00,"6,5","11,2","13,2",,,,,
18/11/2014 12.00,"6,6","5,5","7,4",,"37,1",,,
18/11/2014 13.00,"6,8","3,7","5,6",,,,,
18/11/2014 14.00,"6,7","3,8","5,6",,"27,8",,,
18/11/2014 15.00,"6,7","4,3","6,1",,,,,
18/11/2014 16.00,"6,6","5,8","7,6",,"15,1",,,
18/11/2014 17.00,"6,6","7,5","9,0",,,,,
18/11/2014 18.00,"6,7","8,7","10,3",,"42,2",,,
18/11/2014 19.00,"7,1","6,7","8,5",,,,,
18/11/2014 20.00,"7,2","6,5","8,1",,"72,5",,,
18/11/2014 21.00,"7,0","5,5","7,1",,,,,
18/11/2014 22.00,"6,9","4,4","5,9",,"63,7",,,
18/11/2014 23.00,"7,0","4,7","6,1",,,,,
19/11/2014 0.00,"7,2","8,5","10,0",,"45,4",,,
19/11/2014 1.00,"7,0","10,5","11,9",,,,,
19/11/2014 2.00,"7,2","12,6","13,7",,"32,5",,,
19/11/2014 3.00,"7,2","8,7","10,1",,,,,
19/11/2014 4.00,"7,4","10,7","12,3",,"35,2",,,
19/11/2014 5.00,"7,3","10,3","11,8",,,,,
19/11/2014 6.00,"7,0","22,7","26,0",,"32,0",,,
19/11/2014 7.00,"7,2","32,3","40,2",,,,,
19/11/2014 8.00,"7,4","39,6","66,9",,"22,7",,,
19/11/2014 9.00,"7,8","21,6","33,3",,,,,
19/11/2014 10.00,"7,1","11,4","16,3",,"23,0",,,
19/11/2014 11.00,"7,1","13,6","17,7",,,,,
19/11/2014 12.00,"7,1","14,7","20,4",,"11,7",,,
19/11/2014 13.00,"6,8","20,3","24,1",,,,,
19/11/2014 14.00,"7,0","26,7","31,7",,"5,9",,,
19/11/2014 15.00,"6,8","10,7","14,4",,,,,
19/11/2014 16.00,"7,1","12,6","15,0",,"4,4",,,
19/11/2014 17.00,"7,0","27,6","31,0",,,,,
19/11/2014 18.00,"6,7","43,8","48,2",,"4,4",,,
19/11/2014 19.00,"7,0","64,8","105,7",,,,,
19/11/2014 20.00,"7,2","62,6","86,4",,"34,9",,,
19/11/2014 21.00,"6,9","27,8","29,7",,,,,
19/11/2014 22.00,"7,1","16,2","17,7",,"42,7",,,
19/11/2014 23.00,"7,0","10,7","12,2",,,,,
20/11/2014 0.00,"6,6","8,3","9,5",,"34,7",,,
20/11/2014 1.00,"6,8","6,6","7,9",,,,,
20/11/2014 2.00,"6,5",,,,"28,8",,,
20/11/2014 3.00,"6,3","5,2","6,3",,,,,
20/11/2014 4.00,"6,5","4,6","5,9",,"22,0",,,
20/11/2014 5.00,"6,6","4,4","5,4",,,,,
20/11/2014 6.00,"6,5","4,1","5,4",,"15,6",,,
20/11/2014 7.00,"6,5","9,5","13,3",,,,,
20/11/2014 8.00,"6,4","10,5","14,9",,"19,3",,,
20/11/2014 9.00,"6,5","12,6","17,9",,,,,
20/11/2014 10.00,"6,3","12,4","18,2",,"14,2",,,
20/11/2014 11.00,"6,5","10,5","15,7",,,,,
20/11/2014 12.00,,,,,"17,1",,,
20/11/2014 13.00,,,,,,,,
20/11/2014 14.00,"6,0","9,0","14,5","0,6","9,5",,,
20/11/2014 15.00,"6,3","11,1","16,8","0,6",,,,
20/11/2014 16.00,"5,8","14,2","19,9","0,6","5,4",,,
20/11/2014 17.00,,"17,9","23,8","0,6",,,,
20/11/2014 18.00,,"15,3","19,7","0,6","3,9",,,
20/11/2014 19.00,,"13,9","18,3","0,6",,,,
20/11/2014 20.00,,"10,5","14,0","0,6","2,9",,,
20/11/2014 21.00,,"9,1","11,8","0,6",,,,
20/11/2014 22.00,,"10,7","14,0","0,6","2,2",,,
20/11/2014 23.00,,"7,1","9,3","0,5",,,,
21/11/2014 0.00,,"6,1","8,2","0,5","10,0",,,
21/11/2014 1.00,,"7,8","10,2","0,5",,,,
21/11/2014 2.00,,"9,8","12,5","0,4","5,6",,,
21/11/2014 3.00,,"11,0","13,7","0,4",,,,
21/11/2014 4.00,,"10,1","12,2","0,4","3,4",,,
21/11/2014 5.00,,"9,7","12,1","0,4",,,,
21/11/2014 6.00,,"11,4","15,1","0,4","2,9",,,
21/11/2014 7.00,,"23,4","33,1","0,4",,,,
21/11/2014 8.00,,"33,8","49,4","0,5","9,5",,,
21/11/2014 9.00,,"25,2","41,2","0,4",,,,
21/11/2014 10.00,,"16,7","26,2","0,3","12,5",,,
21/11/2014 11.00,,"23,0","37,2","0,3",,,,
21/11/2014 12.00,,"14,7","23,2","0,3","15,6",,,
21/11/2014 13.00,,"11,7","17,9","0,3",,,,
21/11/2014 14.00,,"9,6","15,1","0,3","8,1",,,
21/11/2014 15.00,,"11,0","16,7","0,2",,,,
21/11/2014 16.00,,"18,0","24,0","0,2","12,5",,,
21/11/2014 17.00,,"20,8","25,9","0,2",,,,
21/11/2014 18.00,,"19,8","23,8","0,2","6,6",,,
21/11/2014 19.00,,"18,1","22,1","0,3",,,,
21/11/2014 20.00,,"10,7","14,0","0,2","6,8",,,
21/11/2014 21.00,,"6,2","8,6","0,2",,,,
21/11/2014 22.00,,"8,9","11,2","0,2","8,1",,,
21/11/2014 23.00,,"22,4","24,7","0,3",,,,
22/11/2014 0.00,,"20,7","22,7","0,4","7,6",,,
22/11/2014 1.00,,"14,4","16,4","0,4",,,,
22/11/2014 2.00,,,,"0,3","15,6",,,
22/11/2014 3.00,,"11,5","13,5","0,3",,,,
22/11/2014 4.00,,"11,2","13,3","0,3","22,0",,,
22/11/2014 5.00,,"11,5","13,8","0,3",,,,
22/11/2014 6.00,,"15,2","17,7","0,3","17,1",,,
22/11/2014 7.00,,"22,1","27,2","0,3",,,,
22/11/2014 8.00,,"23,3","28,7","0,3","32,2",,,
22/11/2014 9.00,,"19,9","25,1","0,3",,,,
22/11/2014 10.00,,"16,9","22,6","0,3","27,6",,,
22/11/2014 11.00,,"12,5","17,4","0,3",,,,
22/11/2014 12.00,,"13,6","18,9","0,3","28,1",,,
22/11/2014 13.00,,"10,6","15,3","0,3",,,,
22/11/2014 14.00,,"9,6","13,9","0,2","19,3",,,
22/11/2014 15.00,,"9,2","12,5","0,2",,,,
22/11/2014 16.00,,"12,5","15,4","0,2","9,8",,,
22/11/2014 17.00,,"12,7","15,5","0,2",,,,
22/11/2014 18.00,,"9,9","12,8","0,2","5,9",,,
22/11/2014 19.00,,"20,2","26,0","0,3",,,,
22/11/2014 20.00,,"40,0","43,5","0,4","4,9",,,
22/11/2014 21.00,,"11,9","14,3","0,2",,,,
22/11/2014 22.00,,"6,8","9,2","0,2","9,3",,,
22/11/2014 23.00,,"8,9","11,1","0,2",,,,
23/11/2014 0.00,,"31,6","34,3","0,4","11,5",,,
23/11/2014 1.00,,"25,4","27,8","0,5",,,,
23/11/2014 2.00,,"20,9","23,0","0,4","19,5",,,
23/11/2014 3.00,,"21,1","23,2","0,4",,,,
23/11/2014 4.00,,"19,1","21,2","0,4","38,8",,,
23/11/2014 5.00,,"21,5","23,8","0,4",,,,
23/11/2014 6.00,,"26,6","29,5","0,3","33,7",,,
23/11/2014 7.00,,"34,5","40,2","0,4",,,,
23/11/2014 8.00,,"34,6","49,3","0,5","39,6",,,
23/11/2014 9.00,,"24,4","33,8","0,4",,,,
23/11/2014 10.00,,"11,2","15,9","0,2","54,5",,,
23/11/2014 11.00,,"9,5","13,5","0,2",,,,
23/11/2014 12.00,,"9,3","13,4","0,2","27,4",,,
23/11/2014 13.00,,"7,8","11,7","0,2",,,,
23/11/2014 14.00,,"7,5","10,9","0,2","14,7",,,
23/11/2014 15.00,,"17,9","23,6","0,2",,,,
23/11/2014 16.00,,"23,6","30,2","0,2","16,1",,,
23/11/2014 17.00,,"10,3","12,5","0,2",,,,
23/11/2014 18.00,,"5,4","7,6","0,2","16,1",,,
23/11/2014 19.00,,"4,4","6,5","0,2",,,,
23/11/2014 20.00,,"5,6","7,9","0,2","8,5",,,
23/11/2014 21.00,,"14,9","17,4","0,2",,,,
23/11/2014 22.00,,"15,9","18,7","0,2","15,6",,,
23/11/2014 23.00,,"8,1","10,4","0,2",,,,
24/11/2014 0.00,,"7,9","10,0","0,2","15,4",,,
24/11/2014 1.00,,"14,6","17,0","0,2",,,,
24/11/2014 2.00,,,,"0,2","15,6",,,
24/11/2014 3.00,,"10,9","13,0","0,2",,,,
24/11/2014 4.00,,"11,0","13,3","0,2","15,4",,,
24/11/2014 5.00,,"8,7","11,0","0,2",,,,
24/11/2014 6.00,,"10,6","13,0","0,2","24,9",,,
24/11/2014 7.00,,"18,7","24,9","0,3",,,,
24/11/2014 8.00,,"25,7","33,4","0,4","22,0",,,
24/11/2014 9.00,,"22,0","31,3","0,3",,,,
24/11/2014 10.00,,"16,0","23,7","0,3","32,0",,,
24/11/2014 11.00,,"16,5","24,4","0,3",,,,
24/11/2014 12.00,,"13,6","20,5","0,2","27,4",,,
24/11/2014 13.00,,"17,2","24,2","0,2",,,,
24/11/2014 14.00,,"17,8","25,3","0,2","22,0",,,
24/11/2014 15.00,,"15,4","20,1","0,2",,,,
24/11/2014 16.00,,"24,0","28,8","0,2","15,6",,,
24/11/2014 17.00,,"33,6","37,8","0,3",,,,
24/11/2014 18.00,,"35,7","38,8","0,3","14,2",,,
24/11/2014 19.00,,"41,4","45,5","0,4",,,,
24/11/2014 20.00,,"37,1","41,4","0,4","30,3",,,
24/11/2014 21.00,,"31,8","36,2","0,4",,,,
24/11/2014 22.00,,"20,5","23,6","0,4","33,0",,,
24/11/2014 23.00,,"13,3","15,8","0,3",,,,
25/11/2014 0.00,,"12,1","14,4","0,3","48,8",,,
25/11/2014 1.00,,"12,9","15,2","0,2",,,,
25/11/2014 2.00,,"13,5","15,7","0,2","34,7",,,
25/11/2014 3.00,,"10,5","12,7","0,2",,,,
25/11/2014 4.00,,"9,9","12,2","0,2","40,5",,,
25/11/2014 5.00,,"15,3","17,4","0,2",,,,
25/11/2014 6.00,,"26,2","29,8","0,3","35,7",,,
25/11/2014 7.00,,"11,5","14,5","0,2",,,,
25/11/2014 8.00,,"19,6","24,9","0,2","29,5",,,
25/11/2014 9.00,,"21,8","30,0","0,3",,,,
25/11/2014 10.00,,"19,3","27,3","0,3","25,9",,,
25/11/2014 11.00,,"24,3","33,7","0,2",,,,
25/11/2014 12.00,,"16,9","23,7","0,3","29,3",,,
25/11/2014 13.00,,"14,2","20,6","0,2",,,,
25/11/2014 14.00,,"13,5","19,0","0,2","21,0",,,
25/11/2014 15.00,,"20,5","27,1","0,2",,,,
25/11/2014 16.00,,"38,4","45,3","0,3","14,9",,,
25/11/2014 17.00,,"48,5","53,3","0,3",,,,
25/11/2014 18.00,,"75,7","106,1","0,6","16,4",,,
25/11/2014 19.00,,"94,8","282,7","1,1",,,,
25/11/2014 20.00,,"93,5","329,2","1,5","29,3",,,
25/11/2014 21.00,,"84,6","246,1","1,1",,,,
25/11/2014 22.00,,"75,3","158,7","0,9","58,9",,,
25/11/2014 23.00,,"65,8","112,3","0,7",,,,
26/11/2014 0.00,,"31,1","34,6","0,5","78,4",,,
26/11/2014 1.00,,"21,6","24,1","0,5",,,,
26/11/2014 2.00,,,,"0,6","77,2",,,
26/11/2014 3.00,,"20,8","23,8","0,7",,,,
26/11/2014 4.00,,"16,8","19,1","0,6","91,8",,,
26/11/2014 5.00,,"15,2","17,4","0,4",,,,
26/11/2014 6.00,,"25,1","27,7","0,4","90,4",,,
26/11/2014 7.00,,"49,5","81,5","0,5",,,,
26/11/2014 8.00,,"53,8","148,7","0,6","72,0",,,
26/11/2014 9.00,,"56,2","140,6","0,6",,,,
26/11/2014 10.00,,"21,0","28,0","0,3","76,2",,,
26/11/2014 11.00,,"10,6","15,3","0,2",,,,
26/11/2014 12.00,,"8,9","12,9","0,2","62,8",,,
26/11/2014 13.00,,"11,3","15,6","0,2",,,,
26/11/2014 14.00,,"9,0","12,8","0,2","32,2",,,
26/11/2014 15.00,,"12,7","16,6","0,2",,,,
26/11/2014 16.00,,"28,4","32,8","0,3","17,6",,,
26/11/2014 17.00,,"36,1","39,9","0,3",,,,
26/11/2014 18.00,,"31,9","35,2","0,3","18,8",,,
26/11/2014 19.00,,"16,0","18,3","0,2",,,,
26/11/2014 20.00,,"27,6","30,3","0,3","37,6",,,
26/11/2014 21.00,,"46,3","52,0","0,5",,,,
26/11/2014 22.00,,"46,7","52,7","0,5","32,5",,,
26/11/2014 23.00,,"30,5","33,6","0,5",,,,
27/11/2014 0.00,,"35,0","37,8","0,5","47,1",,,
27/11/2014 1.00,,"33,8","36,0","0,4",,,,
27/11/2014 2.00,,"18,8","21,3","0,4","59,3",,,
27/11/2014 3.00,,"34,2","41,5","0,4",,,,
27/11/2014 4.00,,"33,3","40,1","0,3","66,9",,,
27/11/2014 5.00,,"18,5","20,5","0,3",,,,
27/11/2014 6.00,,"26,8","29,0","0,3","57,1",,,
27/11/2014 7.00,,"42,3","65,3","0,4",,,,
27/11/2014 8.00,,"43,4","64,3","0,3","52,7",,,
27/11/2014 9.00,,"27,9","35,7","0,2",,,,
27/11/2014 10.00,,"28,3","42,1","0,3","52,5",,,
