,SIMAGE Brindisi,,,
,S. Pancrazio S.,,,
Parm,SO2,NO2,PM10,NOX



07/11/2010 17.00,"0,71066841","2,8124889","23,39999962","6,91287424"
07/11/2010 18.00,"0,49781438","3,73527746","23,39999962","7,20469515"
07/11/2010 19.00,"0,45371421","3,75734003","23,39999962","6,80392848"
07/11/2010 20.00,"0,35164402","4,13242472","23,39999962","7,54450153"
07/11/2010 21.00,"0,3821408","3,45104146","23,39999962","6,51210948"
07/11/2010 22.00,"0,4666952","3,51463649","23,39999962","7,14632944"
07/11/2010 23.00,"0,39938912","2,75408495","23,39999962","6,60160064"
08/11/2010 0.00,"0,30958904","2,62559473","23,39999962","6,44726209"
08/11/2010 1.00,,"2,38029851","18,10000038","5,94922242"
08/11/2010 2.00,"0,39802736",,"18,10000038",
08/11/2010 3.00,"0,48785897","2,72682939","18,10000038","6,90249973"
08/11/2010 4.00,"0,37836468","2,48412776","18,10000038","6,33831442"
08/11/2010 5.00,"0,32345482","2,68529693","18,10000038","7,00366365"
08/11/2010 6.00,"0,45091543","2,65674503","18,10000038","7,47705955"
08/11/2010 7.00,"0,59839466","3,12268031","18,10000038","6,730001"
08/11/2010 8.00,"0,2999255","4,53476497","18,10000038","7,97898823"
08/11/2010 9.00,"0,63054915","5,2096589","18,10000038","8,29285642"
08/11/2010 10.00,"0,68816627","6,04419146","18,10000038","9,69877678"
08/11/2010 11.00,"0,48547919","5,2408073","18,10000038","8,6975121"
08/11/2010 12.00,"0,29442252","4,72555198","18,10000038","7,98936466"
08/11/2010 13.00,"0,18936133","4,74761646","18,10000038","8,03475745"
08/11/2010 14.00,"0,45234228","4,48933967","18,10000038","7,72478018"
08/11/2010 15.00,"0,18442278","4,50751132","18,10000038","7,90376442"
08/11/2010 16.00,"0,12820404","3,89751066","18,10000038","7,26046437"
08/11/2010 17.00,"0,7972741","6,19993533","18,10000038","12,45873922"
08/11/2010 18.00,,,"18,10000038",
08/11/2010 19.00,"0,50326652","5,4644004","18,10000038","10,29640106"
08/11/2010 20.00,"0,12826302","4,45948762","18,10000038","8,84407072"
08/11/2010 21.00,"0,37202979","4,01561682","18,10000038","8,42125678"
08/11/2010 22.00,"0,30667838","4,68012668","18,10000038","8,29155817"
08/11/2010 23.00,"0,44990351","3,80665816","18,10000038","6,78966305"
09/11/2010 0.00,"0,64845649","3,07466043","18,10000038","5,63665248"
09/11/2010 1.00,"0,6365281","2,97602035","25,10000038","5,60293054"
09/11/2010 2.00,"0,71535475","2,69178626","25,10000038","5,61071238"
09/11/2010 3.00,"0,54633952","2,30502116","25,10000038","5,13212922"
09/11/2010 4.00,"0,62558213","2,53344589","25,10000038","5,46804467"
09/11/2010 5.00,"0,4853602","2,91372357","25,10000038","6,25530876"
09/11/2010 6.00,"0,38053699","2,48153126","25,10000038","5,9129078"
09/11/2010 7.00,"0,48872138","3,80406358","25,10000038","7,44463394"
09/11/2010 8.00,"0,61531958","6,6113614","25,10000038","10,48733721"
09/11/2010 9.00,"0,68644144","10,59192743","25,10000038","15,81790334"
09/11/2010 10.00,"0,63849091","6,12595814","25,10000038","9,9750321"
09/11/2010 11.00,"0,61665795","4,64638179","25,10000038","8,09571583"
09/11/2010 12.00,"0,53438163","4,52697739","25,10000038","8,36289298"
09/11/2010 13.00,"0,36878657","4,59446717","25,10000038","8,5094516"
09/11/2010 14.00,"0,50877052","4,65936045","25,10000038","8,09701217"
09/11/2010 15.00,"0,58426447","4,05195629","25,10000038","7,07759113"
09/11/2010 16.00,"0,66707674","4,3361923","25,10000038","8,03216286"
09/11/2010 17.00,"0,61992964","5,8806581","25,10000038","11,47692914"
09/11/2010 18.00,"0,60071444","5,04353096","25,10000038","8,33565654"
09/11/2010 19.00,"0,72067874","6,27131794","25,10000038","9,42770872"
09/11/2010 20.00,"0,80667321","5,13697805","25,10000038","8,47962058"
09/11/2010 21.00,"0,59336763","4,09348875","25,10000038","6,87785596"
09/11/2010 22.00,"0,59753123","4,62172273","25,10000038","7,71959293"
09/11/2010 23.00,"0,63156107","3,7391703","25,10000038","6,99588181"
10/11/2010 0.00,"0,64952739","3,7508507","25,10000038","7,04646377"
10/11/2010 1.00,,"3,18627534",79,"6,52508049"
10/11/2010 2.00,"0,38168824",,79,
10/11/2010 3.00,"0,31471472","3,14344654",79,"6,2760597"
10/11/2010 4.00,"0,50140948","3,17848777",79,"6,80263214"
10/11/2010 5.00,"0,41784157","2,75408495",79,"6,50432764"
10/11/2010 6.00,"0,27026368","2,86570178",79,"6,56917694"
10/11/2010 7.00,"0,21869975","4,48025576",79,"8,18391066"
10/11/2010 8.00,"0,22818327","5,02536122",79,"8,63785005"
10/11/2010 9.00,"0,36568574","5,80927549",79,"9,38361226"
10/11/2010 10.00,"0,37694698","4,46208411",79,"7,55747062"
10/11/2010 11.00,"0,40835906","3,54967962",79,"7,18005138"
10/11/2010 12.00,"0,38880012","3,97408435",79,"8,47443332"
10/11/2010 13.00,"0,36212929","3,80536182",79,"10,12159073"
10/11/2010 14.00,"0,395912","4,16746786",79,"9,79734612"
10/11/2010 15.00,"0,57075362","4,6178299",79,"9,13978064"
10/11/2010 16.00,"0,48007383","4,41146582",79,"8,97506375"
10/11/2010 17.00,"0,4113226","7,18631892",79,"13,4859421"
10/11/2010 18.00,"0,47948092","10,04034029",79,"15,80623058"
10/11/2010 19.00,"0,41191449","10,27005944",79,"17,39242961"
10/11/2010 20.00,"0,35738804","7,14349012",79,"13,38218551"
10/11/2010 21.00,"0,44391948","9,71457182",79,"15,93203636"
10/11/2010 22.00,"0,4611078","6,80863774",79,"12,79465468"
10/11/2010 23.00,"0,35264678","6,81512706",79,"12,34201162"
11/11/2010 0.00,"0,61520466","6,6684671",79,"12,27845866"
11/11/2010 1.00,"0,50140948","5,98578559",21,"11,24217569"
11/11/2010 2.00,"0,41665575","3,64312671",21,"8,30582551"
11/11/2010 3.00,"0,52985903","2,96693453",21,"7,56136154"
11/11/2010 4.00,"0,33901492","2,75019021",21,"6,8337595"
11/11/2010 5.00,"0,26018826","2,9202129",21,"6,83894676"
11/11/2010 6.00,"0,15765331","3,63533914",21,"7,51596875"
11/11/2010 7.00,"0,25544599","5,44587121",21,"9,75195333"
11/11/2010 8.00,"0,37279762","8,40502007",21,"15,07473571"
11/11/2010 9.00,"0,57016173","13,36029502",21,"25,49462712"
11/11/2010 10.00,"0,60809278","11,35507929",21,"19,65044616"
11/11/2010 11.00,"0,59031257","7,95465803",21,"13,60396795"
11/11/2010 12.00,"0,54467571","6,91246698",21,"11,8971485"
11/11/2010 13.00,"0,57431007","4,39459434",21,"8,19298883"
11/11/2010 14.00,"0,29160034","3,9753826",21,"7,64047819"
11/11/2010 15.00,"0,45458781","4,67753018",21,"7,94267362"
11/11/2010 16.00,"0,35561032","6,45172278",21,"10,14234166"
11/11/2010 17.00,"0,6264659","8,68016834",21,"12,6623634"
11/11/2010 18.00,"0,83627605","9,04616912",21,"12,52099394"
11/11/2010 19.00,"0,6021657","8,73078663",21,"11,62218951"
11/11/2010 20.00,"0,90087894","8,03512646",21,"11,00742415"
11/11/2010 21.00,"0,64365422","7,99229575",21,"11,71686793"
11/11/2010 22.00,"0,85168563","8,20384899",21,"12,1695129"
11/11/2010 23.00,"0,96903726","9,44591287",21,"13,79591937"
12/11/2010 0.00,"0,62824463","9,36284986",21,"13,43665648"
12/11/2010 1.00,,"7,91702031","31,60000038","12,30180418"
12/11/2010 2.00,"0,69061521",,"31,60000038",
12/11/2010 3.00,"0,86177427","7,75478711","31,60000038","12,06834898"
12/11/2010 4.00,"0,67967229","5,65742445","31,60000038","10,66372494"
12/11/2010 5.00,"0,78921946","5,27844502","31,60000038","11,13322993"
12/11/2010 6.00,"0,76974188","3,98706301","31,60000038","9,50552712"
12/11/2010 7.00,"0,84289265","4,50361658","31,60000038","10,87513287"
12/11/2010 8.00,"1,10549019","7,78204267","31,60000038","15,14996144"
12/11/2010 9.00,"1,00908571","11,6172489","31,60000038","21,80213448"
12/11/2010 10.00,"0,74479385","7,79631766","31,60000038","15,69209757"
12/11/2010 11.00,"0,79112227","5,14476562","31,60000038","11,53918386"
12/11/2010 12.00,"0,76995036","4,36604244","31,60000038","11,03336234"
12/11/2010 13.00,"0,76974188","4,07012794","31,60000038","11,15398278"
12/11/2010 14.00,"0,67542021","4,47895751","31,60000038","10,91533841"
12/11/2010 15.00,"0,94678937","3,79108492","31,60000038","9,41992688"
12/11/2010 16.00,"1,021367","3,87544618","31,60000038","8,64303922"
12/11/2010 17.00,"0,85026692","6,53219122","31,60000038","11,52491651"
12/11/2010 18.00,"0,86623484","12,1883155","31,60000038","17,81264897"
12/11/2010 19.00,"1,1781345","15,7483792","31,60000038","22,75281912"
12/11/2010 20.00,"0,7594539","11,12146348","31,60000038","17,43393339"
12/11/2010 21.00,"0,92966207","11,84696997","31,60000038","17,36389683"
12/11/2010 22.00,"0,88710978","12,31420158","31,60000038","18,45595093"
12/11/2010 23.00,"1,10287345","15,40314657","31,60000038","21,68540688"
13/11/2010 0.00,"1,16056074","15,34343863","31,60000038","21,59072464"
13/11/2010 1.00,"0,9950806","14,60884823","39,90000153","20,9902228"
13/11/2010 2.00,"1,13998378","16,04169338","39,90000153","22,7022276"
13/11/2010 3.00,"1,04893177","12,37650602","39,90000153","19,20560024"
13/11/2010 4.00,"1,00191992","6,69702091","39,90000153","13,73755557"
13/11/2010 5.00,"0,9728683","5,88455284","39,90000153","13,18504493"
13/11/2010 6.00,"1,06695199","5,91051015","39,90000153","12,97623158"
13/11/2010 7.00,"0,84464698","6,27521077","39,90000153","13,32252346"
13/11/2010 8.00,"1,17284203","8,60099816","39,90000153","16,4326687"
13/11/2010 9.00,"1,02190194","8,61397873","39,90000153","18,58564762"
13/11/2010 10.00,"1,07349435","10,14416954","39,90000153","17,71537788"
13/11/2010 11.00,"1,23394847","10,29601675","39,90000153","16,54550538"
13/11/2010 12.00,"1,04224194","8,26874418","39,90000153","13,7388519"
13/11/2010 13.00,"1,1437304","6,56723244","39,90000153","11,59884399"
13/11/2010 14.00,"0,83872905","6,19474425","39,90000153","10,82844183"
13/11/2010 15.00,"0,95684038","5,0331488","39,90000153","8,88557259"
13/11/2010 16.00,"1,04018963","6,6567867","39,90000153","10,24610017"
13/11/2010 17.00,"1,02205144","5,59512766","39,90000153","8,98154926"
13/11/2010 18.00,"1,35681733","6,72557472","39,90000153","10,58590654"
13/11/2010 19.00,"1,20926792","9,4095734","39,90000153","14,35361918"
13/11/2010 20.00,"0,76108924","10,29991341","39,90000153","15,75045946"
13/11/2010 21.00,"0,69807897","8,15323262","39,90000153","13,44314198"
13/11/2010 22.00,"0,63233297","13,16301295","39,90000153","19,4312736"
13/11/2010 23.00,"0,82918451","12,56469462","39,90000153","18,97214504"
14/11/2010 0.00,"1,54462875","15,60690841","39,90000153","22,95644712"
14/11/2010 1.00,,"11,04618039","33,59999084","17,27310934"
14/11/2010 2.00,"0,51173711",,"33,59999084",
14/11/2010 3.00,"0,58781888","6,6087649","33,59999084","13,21746862"
14/11/2010 4.00,"0,41541399","6,09870258","33,59999084","12,66625432"
14/11/2010 5.00,"0,45875345","4,72814847","33,59999084","11,41207983"
14/11/2010 6.00,"0,16442754","4,22457356","33,59999084","10,81287815"
14/11/2010 7.00,"0,36671698","4,94748929","33,59999084","12,48467933"
14/11/2010 8.00,"0,43315454","8,26095661","33,59999084","16,52086353"
14/11/2010 9.00,"0,3933878","7,68729734","33,59999084","15,39249482"
14/11/2010 10.00,"0,36469315","9,26421169","33,59999084","19,90336552"
14/11/2010 11.00,"0,32921205","6,69053158","33,59999084","13,33419622"
14/11/2010 12.00,"0,19383613","5,26157353","33,59999084","10,11251064"
14/11/2010 13.00,"0,34647665","6,19863708","33,59999084","11,34333961"
14/11/2010 14.00,"0,28575361","5,78461642","33,59999084","10,2084873"
14/11/2010 15.00,"0,4497052","4,3907015","33,59999084","8,55225172"
14/11/2010 16.00,"0,40374595","4,86702086","33,59999084","8,27729274"
14/11/2010 17.00,"0,2747995","7,3563397","33,59999084","11,16046637"
14/11/2010 18.00,"0,31718705","7,9533617","33,59999084","12,75185456"
14/11/2010 19.00,"0,25432119","7,9533617","33,59999084","13,65844083"
14/11/2010 20.00,"0,26134561","9,95208428","33,59999084","15,94760195"
14/11/2010 21.00,"0,33409365","14,15069862","33,59999084","20,08234784"
14/11/2010 22.00,"0,43267858","18,59849626","33,59999084","30,8705784"
14/11/2010 23.00,"0,29468389","13,20195083","33,59999084","20,27041216"
15/11/2010 0.00,"0,19788481","14,89697516","33,59999084","22,51936392"
15/11/2010 1.00,"0,21776818","13,41609866","55,20000076","19,62321928"
15/11/2010 2.00,"0,28884936","13,83661246","55,20000076","19,76847392"
15/11/2010 3.00,"0,11537357","12,98390635","55,20000076","19,08238905"
15/11/2010 4.00,"0,07310603","12,32329697","55,20000076","17,89435829"
15/11/2010 5.00,"0,2555121","11,69512466","55,20000076","17,42485522"
15/11/2010 6.00,"0,45363387","10,25837138","55,20000076","16,09804958"
15/11/2010 7.00,"0,10453845","11,64969746","55,20000076","18,21341564"
15/11/2010 8.00,"0,51959547","13,80546598","55,20000076","33,53586816"
15/11/2010 9.00,"1,4546029","9,67174302","55,20000076","85,56140728"
15/11/2010 10.00,"0,77486857","16,33371697","55,20000076","115,470938"
15/11/2010 11.00,"0,30063639","27,27865696","55,20000076","65,49332296"
15/11/2010 12.00,"0,05917516","13,24866864","55,20000076","18,05129334"
15/11/2010 13.00,"0,05798426","9,49393466","55,20000076","13,86076867"
15/11/2010 14.00,"0,15168758","7,39787025","55,20000076","11,98274874"
15/11/2010 15.00,"0,07989247","6,25574278","55,20000076","10,41730065"
15/11/2010 16.00,"0,01047815","5,87416877","55,20000076","9,0930896"
15/11/2010 17.00,"0,01428783","14,70358783","55,20000076","21,89551656"
15/11/2010 18.00,"0,06667554","23,66669776","55,20000076","29,68903888"
15/11/2010 19.00,"0,0783446","31,24366696","55,20000076","39,69258464"
15/11/2010 20.00,"0,10703823","21,4486248","55,20000076","26,31302048"
15/11/2010 21.00,"0,02214619","21,32401976","55,20000076","28,73575392"
15/11/2010 22.00,"0,02595587","14,77107761","55,20000076","21,27556968"
15/11/2010 23.00,"0,31087656","13,34731637","55,20000076","20,07974752"
16/11/2010 0.00,"0,34349989","13,1954615","55,20000076","21,80861616"
16/11/2010 1.00,,"8,8579767","21,2999897","14,48591046"
16/11/2010 2.00,"0,38655051",,"21,2999897",
16/11/2010 3.00,"0,17901641","5,98968034","21,2999897","11,34074694"
16/11/2010 4.00,"0,27579718","3,83131914","21,2999897","9,25002274"
16/11/2010 5.00,"0,45224871","3,18368076","21,2999897","8,05421205"
16/11/2010 6.00,"0,11159846","3,16940386","21,2999897","7,7442367"
16/11/2010 7.00,"0,4041141","4,00782924","21,2999897","8,96079832"
16/11/2010 8.00,"0,77503333","6,12725447","21,2999897","10,98537497"
16/11/2010 9.00,"0,67484154","7,64187204","21,2999897","13,16169941"
16/11/2010 10.00,"0,6975959","6,41408506","21,2999897","11,44709811"
16/11/2010 11.00,"0,37888538","6,09740433","21,2999897","10,99315681"
16/11/2010 12.00,"0,29526256","4,95138212","21,2999897","9,84663174"
16/11/2010 13.00,"0,63370897","5,44197838","21,2999897","10,3446695"
16/11/2010 14.00,"0,52214102","5,21744648","21,2999897","10,30835489"
16/11/2010 15.00,"0,5430241","5,30829707","21,2999897","10,69485422"
16/11/2010 16.00,"0,33180744","5,97540343","21,2999897","11,50675825"
16/11/2010 17.00,"0,44370795","5,55878628","21,2999897","11,13971543"
16/11/2010 18.00,"0,52766333","5,55748803","21,2999897","10,74673251"
16/11/2010 19.00,"0,51326871","8,5880195","21,2999897","14,44700126"
16/11/2010 20.00,"0,48982076","10,76843945","21,2999897","15,26020354"
16/11/2010 21.00,"0,62206025","11,91835449","21,2999897","16,18364982"
16/11/2010 22.00,"0,66536615","8,61787156","21,2999897","12,54822847"
16/11/2010 23.00,"0,56614051","7,94297762","21,2999897","11,68185156"
17/11/2010 0.00,"0,46217667","6,30506282","21,2999897","10,29149487"
17/11/2010 1.00,"0,12198","6,31933973","18,70000076","10,62611208"
17/11/2010 2.00,"0,47361487","5,28753084","18,70000076","9,92963931"
17/11/2010 3.00,"0,27323231","5,44327662","18,70000076","10,2279419"
17/11/2010 4.00,"0,55986359","3,95331812","18,70000076","8,70918486"
17/11/2010 5.00,"1,00197179","3,55487262","18,70000076","8,85185256"
17/11/2010 6.00,"0,9376323","3,85987103","18,70000076","9,51719988"
17/11/2010 7.00,"0,95751974","4,8397653","18,70000076","11,27978855"
17/11/2010 8.00,"1,11070435","17,07091151","18,70000076","39,53826712"
17/11/2010 9.00,"1,40880332","22,01838168","18,70000076","56,29776928"
17/11/2010 10.00,"0,8649941","17,2707767","18,70000076","25,62561824"
17/11/2010 11.00,"0,8772764","8,26484944","18,70000076","12,74536906"
17/11/2010 12.00,"0,62254333","5,85080795","18,70000076","10,03080132"
17/11/2010 13.00,"0,69635922","4,93580888","18,70000076","8,68324475"
17/11/2010 14.00,"0,57911743","4,61004232","18,70000076","7,78573857"
17/11/2010 15.00,"0,67843358","3,90529633","18,70000076","6,74426834"
17/11/2010 16.00,"0,71241359","5,4315943","18,70000076","8,45368047"
17/11/2010 17.00,"0,82159769","10,01568122","18,70000076","13,92950698"
17/11/2010 18.00,"1,31672922","19,50700792","18,70000076","26,6294756"
17/11/2010 19.00,"1,0420182","17,8703971","18,70000076","24,08741424"
17/11/2010 20.00,"1,14495589","15,62117958","18,70000076","21,35338808"
17/11/2010 21.00,"0,87697436","8,30248907","18,70000076","12,58973417"
17/11/2010 22.00,"0,89327076","10,83074197","18,70000076","14,99432464"
17/11/2010 23.00,"0,7199282","8,25706186","18,70000076","13,77127751"
18/11/2010 0.00,"0,69735487","5,77033952","18,70000076","10,57682837"
18/11/2010 1.00,,"5,21225349","22,39999962","10,17865628"
18/11/2010 2.00,"0,11412266",,"22,39999962",
18/11/2010 3.00,"0,05304265","5,42380864","22,39999962","11,25773937"
18/11/2010 4.00,"0,20431327","3,77421343","22,39999962","10,2668511"
18/11/2010 5.00,"0,16180775","3,93255189","22,39999962","9,91796655"
18/11/2010 6.00,"0,19770582","4,14929621","22,39999962","10,13715441"
18/11/2010 7.00,"0,19770582","6,94880837","22,39999962","16,35095938"
18/11/2010 8.00,"0,49506746","6,34918987","22,39999962","43,29171432"
18/11/2010 9.00,"0,36362123","15,96771428","22,39999962","36,3931036"
18/11/2010 10.00,"0,31075655","18,00148191","22,39999962","27,16772272"
18/11/2010 11.00,"0,13341108","16,08322585","22,39999962","23,97844936"
18/11/2010 12.00,"0,1478779","8,22721172","22,39999962","12,87506766"
18/11/2010 13.00,"0,07072421","5,493893","22,39999962","9,87386818"
18/11/2010 14.00,"0,19931268","4,80731866","22,39999962","8,6196937"
18/11/2010 15.00,"0,11573053","5,10972249","22,39999962","8,64174288"
18/11/2010 16.00,"0,09965685",,"22,39999962",
18/11/2010 17.00,"0,20610014","11,19024386","22,39999962","19,95393792"
18/11/2010 18.00,"0,94673649","16,27920776","22,39999962","26,3661932"
18/11/2010 19.00,"0,37665917","17,99758717","22,39999962","29,10670104"
18/11/2010 20.00,"0,45559769","20,49208944","22,39999962","32,93406616"
18/11/2010 21.00,"0,37505129","17,30581983","22,39999962","27,58794208"
18/11/2010 22.00,"0,25449917","15,0799765","22,39999962","25,27153496"
18/11/2010 23.00,"0,20252741","11,26163029","22,39999962","20,74770472"
19/11/2010 0.00,"0,20913588","9,44202004","22,39999962","19,18613608"
19/11/2010 1.00,"0,25074847","6,85536128",30,"16,39765042"
19/11/2010 2.00,"0,1625227","4,75929686",30,"14,42754666"
19/11/2010 3.00,"0,18806161","4,56072228",30,"14,31081714"
19/11/2010 4.00,"0,13984055","4,69440358",30,"14,45607943"
19/11/2010 5.00,"0,17680952","4,66844627",30,"14,27061161"
19/11/2010 6.00,"0,09483423","5,17072294",30,"14,62209266"
19/11/2010 7.00,"0,10608632","6,51791431",30,"16,12917694"
19/11/2010 8.00,"0,3089707","10,82684531",30,"20,3261852"
19/11/2010 9.00,"0,26717912","14,12863414",30,"25,87593728"
19/11/2010 10.00,"0,11894527","13,48099385",30,"25,08997144"
19/11/2010 11.00,"0,2589638","9,26550802",30,"18,8606047"
19/11/2010 12.00,"0,07072421","8,28431742",30,"17,69851595"
19/11/2010 13.00,"0,15930797","8,68795592",30,"17,36908409"
19/11/2010 14.00,"0,05465053","9,22527572",30,"17,72186147"
19/11/2010 15.00,"0,06429474","6,96827635",30,"15,20702699"
19/11/2010 16.00,"0,04661318","8,10131799",30,"16,55328914"
