,SIMAGE Brindisi,,,
26/07/2010 0.00,,,,"20,26861954"
26/07/2010 1.00,,,,
26/07/2010 2.00,,,,"22,71062088"
26/07/2010 3.00,,,,
26/07/2010 4.00,,,,"13,67521"
26/07/2010 5.00,,,,
26/07/2010 6.00,,,,"17,09399986"
26/07/2010 7.00,,,,
26/07/2010 8.00,,,,"13,43101025"
26/07/2010 9.00,,,,
26/07/2010 10.00,,,,"20,75702095"
26/07/2010 11.00,,,,
26/07/2010 12.00,,,,"17,33819962"
26/07/2010 13.00,,,,
26/07/2010 14.00,,,,"25,88521957"
26/07/2010 15.00,,,,
26/07/2010 16.00,,,,"29,05982971"
26/07/2010 17.00,,,,
26/07/2010 18.00,,,,"20,26861954"
26/07/2010 19.00,,,,
26/07/2010 20.00,,,,"18,31501007"
26/07/2010 21.00,,,,
26/07/2010 22.00,,,,"15,38461018"
26/07/2010 23.00,,,,
27/07/2010 0.00,,,,"15,38461018"
27/07/2010 1.00,,,,
27/07/2010 2.00,"0,52010092",,,"12,45421028"
27/07/2010 3.00,"0,33398585",,,
27/07/2010 4.00,"0,49824762",,,"8,30280876"
27/07/2010 5.00,"0,61534297",,,
27/07/2010 6.00,"0,36567252",,,"6,59340715"
27/07/2010 7.00,"0,88140237",,,
27/07/2010 8.00,"0,69383096",,,"13,67521"
27/07/2010 9.00,"0,86228074",,,
27/07/2010 10.00,"0,84165496",,,"14,89620972"
27/07/2010 11.00,"0,69929429",,,
27/07/2010 12.00,"1,05622569",,,"33,94382095"
27/07/2010 13.00,"0,87229717","21,89291624","15,8606461",
27/07/2010 14.00,"1,13362142","17,15119257","10,73339631",
27/07/2010 15.00,"1,30571308","18,44557259","12,1792335",
27/07/2010 16.00,"0,70020552","15,19016698","10,4348834","1,22100103"
27/07/2010 17.00,"0,73116401","36,94106368","27,90034376",
27/07/2010 18.00,"1,08991585","38,52337752","29,4298864","11,23320961"
27/07/2010 19.00,"1,19644863","30,77719632","23,55442512",
27/07/2010 20.00,"1,80559909","67,2461872","51,79351792","18,55920982"
27/07/2010 21.00,"1,97860096","69,91923968","54,59174904",
27/07/2010 22.00,"1,55338004","52,3004656","40,9991116","17,09399986"
27/07/2010 23.00,"1,91031043","44,35262576","33,1216716",
28/07/2010 0.00,"1,50056825","42,42467968","29,94385112","25,39682007"
28/07/2010 1.00,"1,31846117","27,83631088","21,10922568",
28/07/2010 2.00,"0,96152977","23,4298392","17,68090452","22,22220993"
28/07/2010 3.00,"0,96243998","14,50471689","11,15974937",
28/07/2010 4.00,"1,57705376","16,85159173","12,98455643","19,78022003"
28/07/2010 5.00,"1,09355773","14,60847348","11,58934709",
28/07/2010 6.00,"0,96517165","26,88562624","20,75881344","19,78022003"
28/07/2010 7.00,"1,39039358","28,32786696","22,86394456",
28/07/2010 8.00,"1,48144763","32,8912756","22,8444804","18,31501007"
28/07/2010 9.00,"1,06351046","17,11747062","11,35053255",
28/07/2010 10.00,"1,61529602","18,15375359","12,40246333","20,02441978"
28/07/2010 11.00,"1,40678254","19,01040607","13,43297397",
28/07/2010 12.00,"2,0787602","11,709088","7,26743552","17,33819962"
28/07/2010 13.00,"2,01320133","15,77639956","9,39854116",
28/07/2010 14.00,"1,44411559","13,31992888","7,97347785","12,94260979"
28/07/2010 15.00,"1,75096687","14,60652898","8,66589335",
28/07/2010 16.00,"3,1805119","17,98449762","11,83204681","7,57020807"
28/07/2010 17.00,"2,29637888","16,9903666","10,30445058",
28/07/2010 18.00,"2,07967042","16,13306786","10,56661829","11,72161007"
28/07/2010 19.00,"1,64989639","22,03558968","15,21949514",
28/07/2010 20.00,"1,08081065","19,61088688","15,0741277","12,21000957"
28/07/2010 21.00,"2,15342428","29,99771216","24,25203744",
28/07/2010 22.00,"2,47666552","75,21739168","60,94287768","17,09399986"
28/07/2010 23.00,"2,54586627","74,89701696","58,83772744",
29/07/2010 0.00,"4,20850974","100,194536","60,61061032","24,66422081"
29/07/2010 1.00,,"46,44529064","36,23073656",
29/07/2010 2.00,"0,09246157",,,"31,74603081"
29/07/2010 3.00,"0,00924758","20,5058176","16,6030279",
29/07/2010 4.00,"0,05362844","22,06671704","17,91322973","24,66422081"
29/07/2010 5.00,"0,00554875","22,91753792","19,45119664",
29/07/2010 6.00,"0,00000203","49,27594928","36,79791224","33,69963074"
29/07/2010 7.00,"1,03184922","87,23062152","52,16276336",
29/07/2010 8.00,"0,4253155","62,37798664","42,54941856","32,96702957"
29/07/2010 9.00,"1,20197501","40,26067808","29,8828392",
29/07/2010 10.00,"3,17783414","33,86010512","25,37533744","34,67642975"
29/07/2010 11.00,"3,97760802","42,81182144","30,30074504",
29/07/2010 12.00,"4,18379257","33,34262232","24,75235048","23,44322014"
29/07/2010 13.00,"1,35083432","34,31340208","24,7062904",
29/07/2010 14.00,"4,69139558","28,94781384","21,9015776","22,71062088"
29/07/2010 15.00,"0,86542225","22,63156008","16,49790232",
29/07/2010 16.00,"0,52332278","22,13805376","16,78602925","14,16361046"
29/07/2010 17.00,"0,55812045","27,12529544","19,42559496",
29/07/2010 18.00,"0,00000102","30,29667248","22,73480808","16,36141014"
29/07/2010 19.00,"0,83768459","36,2076396","26,65438896",
29/07/2010 20.00,"0,59359137","72,34719288","53,851958","13,91940975"
29/07/2010 21.00,"0,19601556","69,5898212","53,50735824",
29/07/2010 22.00,"0,20526213","27,0153172","23,19296152","20,75702095"
29/07/2010 23.00,"0,11835032","26,0698332","22,02163208",
30/07/2010 0.00,"0,00000203","25,05559368","20,88014896","23,93161964"
30/07/2010 1.00,"0,09338603","22,33778128","17,85027522",
30/07/2010 2.00,"0,00000102","12,13773737","9,27199926","34,4322319"
30/07/2010 3.00,,"9,70720679","7,28236059",
30/07/2010 4.00,"0,00000102","10,56904653","8,3375303","31,74603081"
30/07/2010 5.00,"0,01294641","16,95664657","13,28566393",
30/07/2010 6.00,"0,22375322","54,13958016","41,054942","23,68741989"
30/07/2010 7.00,"0,04992962","53,16491904","38,57339544",
30/07/2010 8.00,"0,11280259","43,81957928","32,27482768","26,37360954"
30/07/2010 9.00,"0,24224533","41,83586016","31,49738936",
30/07/2010 10.00,"0,2366976","39,52530376","29,68037752","32,96702957"
30/07/2010 11.00,"0,75539607","38,91181944","27,99638352",
30/07/2010 12.00,"0,73597951","40,84561624","29,81729584","20,26861954"
30/07/2010 13.00,"0,51222731","40,1484628","28,29748528",
30/07/2010 14.00,"0,6823531","23,22686128","17,15787118","19,04759979"
30/07/2010 15.00,"0,46414863","15,73424761","11,55884113",
30/07/2010 16.00,"0,23854752","15,58574448","11,36351121","10,98900986"
30/07/2010 17.00,"0,00000203","16,23487995","12,12407039",
30/07/2010 18.00,"0,14793689","20,3650944","15,54396537","14,16361046"
30/07/2010 19.00,"0,14238915","22,99210592","17,62834938",
30/07/2010 20.00,"0,04808071","31,6189352","25,09888136","28,08300972"
30/07/2010 21.00,"0,00369883","32,21230528","25,74783328",
30/07/2010 22.00,"0,00924656","39,65304448","30,78811384","34,4322319"
30/07/2010 23.00,"0,00000203","33,61498672","26,5187708",
31/07/2010 0.00,"0,01294641","35,90479792","28,2267604","36,14162064"
31/07/2010 1.00,,"33,61626776","25,97170936",
31/07/2010 2.00,"0,72222255",,,"43,9560318"
31/07/2010 3.00,"0,30954226","17,11876887","12,72693546",
31/07/2010 4.00,"0,32226594","14,05596284","11,12599874","42,73503113"
31/07/2010 5.00,"0,15269136","11,03595693","8,98387042",
31/07/2010 6.00,"0,24249551","8,03670386","5,84756329","32,23442078"
31/07/2010 7.00,"0,24445222","6,89925698","4,9208819",
31/07/2010 8.00,"0,14681921","6,83311134","4,24079879","27,8388195"
31/07/2010 9.00,"0,14339293","11,27589763","7,13959538",
31/07/2010 10.00,"0,44657182","14,71482657","9,80672257","14,89620972"
31/07/2010 11.00,"0,45947958","16,61489378","10,76390227",
31/07/2010 12.00,"0,51068248","16,86261632","10,52508774","17,33819962"
31/07/2010 13.00,"0,30122218","13,7712756","8,85732853",
31/07/2010 14.00,"0,22096156","11,50870466","6,88002034","9,27960968"
31/07/2010 15.00,"0,14241458","8,91216086","5,13373338",
31/07/2010 16.00,"0,14706329","11,01974508","6,39461708","9,03540897"
31/07/2010 17.00,"0,14241458","10,03469415","5,76125561",
31/07/2010 18.00,"0,14535066","13,7349629","9,25772236","7,08180714"
31/07/2010 19.00,"0,26990061","17,79449262","12,92485806",
31/07/2010 20.00,"0,26476273","18,76722453","15,05401728","16,11721039"
31/07/2010 21.00,"1,92722924","24,60359688","19,02484932",
31/07/2010 22.00,"0,67585244","45,06920512","36,60971408","17,58241081"
31/07/2010 23.00,"0,78351816","40,41501472","29,09178744",
01/08/2010 0.00,"0,45054829","27,59377368","19,34022416","20,26861954"
01/08/2010 1.00,"0,14755246","22,94283368","16,91840274",
01/08/2010 2.00,"0,14510556","13,37051084","9,08186042","15,14041042"
01/08/2010 3.00,"0,14987732","5,76310642","3,10256416",
01/08/2010 4.00,"0,14853183","5,90253138","3,25830803","13,91940975"
01/08/2010 5.00,"0,14631681","3,71666414","1,39903908",
01/08/2010 6.00,"0,17679426","11,97950598","8,75479562","12,45421028"
01/08/2010 7.00,"0,14926611","5,5043612","2,93838263",
01/08/2010 8.00,"0,18902877","6,96021536","4,02405256","10,25640965"
01/08/2010 9.00,"0,15232423","6,36166185","3,34786038",
01/08/2010 10.00,"0,46492358","7,27408163","4,40433024","5,61660624"
01/08/2010 11.00,"0,76553353","8,45562689","4,90141391",
01/08/2010 12.00,"1,07103626","8,48156699","5,49843591","7,57020807"
01/08/2010 13.00,"0,69457134","6,10680563","3,41210549",
01/08/2010 14.00,"0,53833268","4,99918977","2,79951025","11,72161007"
01/08/2010 15.00,"1,03139564","4,36172514","2,41663798",
01/08/2010 16.00,"1,49754267","5,31500246","2,72488298","8,79120922"
01/08/2010 17.00,"1,04950332","6,00175079","3,48738284",
01/08/2010 18.00,"1,02393289","6,81365674","4,45364837","15,62880993"
01/08/2010 19.00,"0,69457134","6,2371505","3,71126466",
01/08/2010 20.00,"0,83759612","6,23325958","3,97019152","12,94260979"
01/08/2010 21.00,"1,06608144","8,09831042","5,26741469",
01/08/2010 22.00,"0,39665339","6,48487304","3,9299573","17,33819962"
01/08/2010 23.00,"0,66422914","8,91216086","5,7781271",
02/08/2010 0.00,"0,99163297","5,81174388","3,73852022","22,22220993"
02/08/2010 1.00,,"4,71580078","2,59963742",
02/08/2010 2.00,"0,00154686",,,"20,75702095"
02/08/2010 3.00,"0,02730238","6,42197015","4,56721161",
02/08/2010 4.00,"0,03294775","3,90843392","2,34914821","17,09399986"
02/08/2010 5.00,"0,03851684","2,86501728","1,51461566",
02/08/2010 6.00,"0,0096676","6,33312716","4,74956287","22,95482063"
02/08/2010 7.00,"0,02606469","9,7999407","7,26548719",
02/08/2010 8.00,"0,03836226","7,60416166","4,86507444","12,45421028"
02/08/2010 9.00,"0,03318064","10,85308369","7,00591407",
02/08/2010 10.00,"0,01755647","7,93553994","5,05650962","15,62880993"
02/08/2010 11.00,"0,04369846","11,92049402","7,26354078",
02/08/2010 12.00,"0,04617383","12,99373977","8,77296726","24,90842056"
02/08/2010 13.00,"0,05189751","10,39395513","6,80149833",
02/08/2010 14.00,"0,05313418","9,88813362","6,18890309","21,48962021"
02/08/2010 15.00,"0,05398541","7,74682937","5,08441334",
02/08/2010 16.00,"0,04694675","7,4089675","4,72425373","16,11721039"
02/08/2010 17.00,"0,07038149","10,40951881","6,89429725",
02/08/2010 18.00,"0,04671488","10,72792608","7,2512122","12,45421028"
02/08/2010 19.00,"0,11694076","13,38348185","9,68731626",
02/08/2010 20.00,"0,04988588","21,99343008","16,47258362","18,80340958"
02/08/2010 21.00,"0,16009614","20,02917512","15,51541347",
02/08/2010 22.00,"0,05375354","20,59269888","16,33112238","24,17580986"
02/08/2010 23.00,"0,12908273","49,652728","39,43582216",
03/08/2010 0.00,"0,15220829","44,71514096","35,10093576","32,72283173"
03/08/2010 1.00,"0,11848762","36,97414128","28,65569848",
03/08/2010 2.00,"0,02722509","25,97645112","21,41940944","22,71062088"
03/08/2010 3.00,"0,01933622","16,68558042","13,09357867",
03/08/2010 4.00,"0,03426273","15,33218651","13,02090164","26,37360954"
03/08/2010 5.00,"0,02413138","22,71521008","19,60109744",
03/08/2010 6.00,"0,13086146","46,10809032","32,85691696","14,40781021"
03/08/2010 7.00,"0,07703267","59,212728","38,16975312",
03/08/2010 8.00,"0,17827196","36,3898532","25,66540696","17,33819962"
03/08/2010 9.00,"0,05282501","20,01036104","13,96314862",
03/08/2010 10.00,"0,05568685","18,99613873","12,90279549","28,81562042"
03/08/2010 11.00,"0,07053607","17,44560424","12,68604543",
03/08/2010 12.00,"0,23387949","20,39945304","13,76393352","23,19902039"
03/08/2010 13.00,"0,70349043","24,08156352","16,40314934",
03/08/2010 14.00,"1,53319971","39,28794808","27,39871144","12,94260979"
03/08/2010 15.00,"2,60606657","41,28656168","30,01522608",
03/08/2010 16.00,"2,3916789","37,23807376","26,45580864","7,08180714"
03/08/2010 17.00,"1,57960338","49,19228016","37,1483436",
03/08/2010 18.00,"1,36800026","67,994544","53,69685656","9,52380943"
03/08/2010 19.00,"1,27333587","55,99232728","48,1971224",
03/08/2010 20.00,"1,40931284","76,6260768","64,2506568","15,62880993"
03/08/2010 21.00,"1,01347101","61,71978064","51,94343784",
03/08/2010 22.00,"0,2208863","62,70029248","51,8986588","29,30401993"
03/08/2010 23.00,"0,48631923","59,41115536","44,51051872",
04/08/2010 0.00,"0,89374875","98,85864072","71,56920008","27,35042"
04/08/2010 1.00,,"35,5280192","25,60441416",
04/08/2010 2.00,"0,13024719",,,"34,92063141"
04/08/2010 3.00,"0,10189323","8,59829268","6,57631826",
04/08/2010 4.00,"0,09109981","12,76287915","10,5400109","32,47863007"
04/08/2010 5.00,"0,13024719","16,489088","14,12149473",
04/08/2010 6.00,"0,12439334","37,15442376","32,02433656","22,95482063"
04/08/2010 7.00,"0,10335669","27,07499072","20,50312168",
04/08/2010 8.00,"0,12183253","24,67688384","16,75617528","22,46640968"
04/08/2010 9.00,"0,09988059","19,176404","13,55821953",
04/08/2010 10.00,"0,12622292","16,65704382","11,66267611","21,0012207"
04/08/2010 11.00,"0,13171065","14,49628497","10,74896955",
04/08/2010 12.00,"0,12823556","15,06565754","9,50431874","21,97801971"
04/08/2010 13.00,"0,1271372","12,09558542","7,73856379",
04/08/2010 14.00,"0,20488279","8,67157199","5,74827504","16,84980965"
04/08/2010 15.00,"0,05268467","7,12946942","4,5341168",
04/08/2010 16.00,"0,08927124","6,243636","3,92800898","11,96580982"
04/08/2010 17.00,"0,11378399","7,02700917","4,60420307",
04/08/2010 18.00,"0,10482016","8,2520008","5,36605286","17,33819962"
04/08/2010 19.00,"0,08817288","8,65017289","6,26353227",
04/08/2010 20.00,"0,08762472","11,67341964","9,06174427","21,48962021"
04/08/2010 21.00,"0,07829476","9,81420805","7,60163591",
04/08/2010 22.00,"0,05652588","11,54891211","8,69833808","24,42000961"
04/08/2010 23.00,"0,08067251","8,36159473","5,92089231",
05/08/2010 0.00,"0,12311294","7,0458156","4,75799862","22,22220993"
05/08/2010 1.00,"0,04683082","5,96738068","3,44390396",
05/08/2010 2.00,"0,05122121","5,40773637","3,7294363","21,0012207"
05/08/2010 3.00,"0,06878276","3,17304813","1,46984044",
05/08/2010 4.00,"0,00347611","4,98621876","2,85596778","20,75702095"
05/08/2010 5.00,"0,00658508","7,91349076","6,34659529",
05/08/2010 6.00,"0,06366013","9,82133981","7,62889147","17,82661057"
05/08/2010 7.00,"0,08561208","22,86306504","18,0190073",
05/08/2010 8.00,"0,06878276","14,76281394","11,45826228","19,53602028"
05/08/2010 9.00,"0,06366013","14,00343446","9,77103126",
05/08/2010 10.00,"0,07610008","16,53058987","11,44657422","14,65200996"
05/08/2010 11.00,,"14,12275665","10,12210506",
05/08/2010 12.00,"0,098051","24,30788696","16,62054182","12,94260979"
05/08/2010 13.00,"0,07170969","15,07019662","10,47771794",
05/08/2010 14.00,"0,04500123","21,44677016","14,94369488","7,57020807"
05/08/2010 15.00,"0,11872255","21,2087644","16,47518776",
05/08/2010 16.00,"0,92928477","39,61738568","29,83482888","4,63980484"
05/08/2010 17.00,"1,47898852","60,95586016","46,94661704",
05/08/2010 18.00,"1,39301236","31,24540688","24,85229072","5,61660624"
05/08/2010 19.00,"0,31098233","30,5262272","22,84643064",
05/08/2010 20.00,"0,70428165","53,98526264","41,20287344","16,84980965"
05/08/2010 21.00,"0,75550184","57,70888264","47,77594704",
05/08/2010 22.00,"0,51311921","31,30506128","25,7835112","18,31501007"
05/08/2010 23.00,"0,10957667","27,04709464","21,99438608",
06/08/2010 0.00,"0,13171065","20,53434464","16,80160058","23,93161964"
06/08/2010 1.00,,"20,02462456","16,0598593",
06/08/2010 2.00,"0,00000203",,,"22,46640968"
06/08/2010 3.00,"0,00000203","20,61281312","16,70425683",
06/08/2010 4.00,"0,00000203","12,21425943","10,11431748","24,90842056"
06/08/2010 5.00,"0,00000102","11,30724678","9,33466698",
06/08/2010 6.00,"0,00000102","9,03342946","7,00266941","23,93161964"
06/08/2010 7.00,,"41,51225416","32,19500168",
06/08/2010 8.00,"0,52090537","39,47800088","27,76344456","18,31501007"
06/08/2010 9.00,"0,69031418","44,14188512","28,53436296",
06/08/2010 10.00,,"28,2934892","17,97682476","18,55920982"
06/08/2010 11.00,"1,65236363","33,7083688","23,07225696",
06/08/2010 12.00,"3,62334421","29,57879296","21,004754","13,67521"
06/08/2010 13.00,"5,84069711","32,46975608","22,6426688",
06/08/2010 14.00,"7,88114387","22,85593328","16,87168494","25,15262032"
06/08/2010 15.00,"1,69496881","18,60575039","12,99364034",
06/08/2010 16.00,"1,20453989","17,57595293","12,17662745","13,91940975"
06/08/2010 17.00,"1,17304848","17,38464777","12,32199298",
06/08/2010 18.00,"1,53581543","26,66448432","21,21499752","25,39682007"
06/08/2010 19.00,"1,43177023","42,612744","34,00813216",
06/08/2010 20.00,"1,44489156","48,1825912","40,0166304","22,95482063"
06/08/2010 21.00,"1,46681198","39,19324672","33,15736864",
06/08/2010 22.00,"1,80271895","66,92648168","47,50729192","22,22220993"
06/08/2010 23.00,"1,87558089","80,2840196","58,33609512",
07/08/2010 0.00,"1,45693284","51,31997288","39,71942912","30,52503014"
07/08/2010 1.00,"0,55109705","22,1335032","15,7405878",
07/08/2010 2.00,"0,49398029","17,00139119","12,66138828","32,47863007"
07/08/2010 3.00,"0,48780507","17,54352923","14,11955214",
07/08/2010 4.00,"0,21241164","11,83035469","9,593221","31,25761986"
07/08/2010 5.00,"0,08953363","11,35371603","8,77880651",
07/08/2010 6.00,"0,08752709","17,09023418","13,82816907","22,95482063"
07/08/2010 7.00,"0,08706435","14,61495898","11,31873408",
07/08/2010 8.00,"0,24359387","13,64871258","9,49653116","19,29179955"
07/08/2010 9.00,"0,13723398","11,81090009","8,60359466",
07/08/2010 10.00,"0,0944732","19,97340208","13,92940947","22,22220993"
07/08/2010 11.00,"0,09370231","10,05414684","6,82356281",
07/08/2010 12.00,"0,1693427","23,49662536","13,86710695","27,10622025"
07/08/2010 13.00,"0,36739735","12,94640056","8,5717981",
07/08/2010 14.00,"0,18863825","8,6002391","5,49843591","16,36141014"
07/08/2010 15.00,"0,19218961","7,83826694","4,53087214",
07/08/2010 16.00,"0,36075939","6,69498272","3,6794681","9,52380943"
07/08/2010 17.00,"0,55109705","11,09237622","6,92155281",
07/08/2010 18.00,"0,77446787","15,14347594","10,8956276","5,37240601"
07/08/2010 19.00,"0,70160593","14,87240787","10,48939452",
07/08/2010 20.00,"0,60142126","16,79582251","13,33368572","5,37240601"
07/08/2010 21.00,"0,82741696","23,59973952","19,27339976",
07/08/2010 22.00,"0,63075052","19,18613608","15,72825922","11,47741032"
07/08/2010 23.00,"0,97931608","26,25594728","20,27729536",
08/08/2010 0.00,"0,37388073","41,28269944","31,4811756","21,48962021"
08/08/2010 1.00,,"37,74519352","29,44935056",
08/08/2010 2.00,"0,48015926",,,"14,89620972"
08/08/2010 3.00,"0,23549245","21,47011568","15,35188011",
08/08/2010 4.00,"0,16362106","16,5234562","13,22531547","17,58241081"
08/08/2010 5.00,"0,13150827","14,06698743","11,16493854",
08/08/2010 6.00,"0,6927143","14,13442941","10,86253853","15,87300968"
08/08/2010 7.00,"0,40675932","12,14941013","9,35441411",
08/08/2010 8.00,,"7,65020454","5,395903","10,50061035"
08/08/2010 9.00,"0,38535045","6,93038434","4,15124454",
08/08/2010 10.00,"0,75541031","6,40964922","4,32321173","10,25640965"
08/08/2010 11.00,"0,75082262","7,15216678","4,91309432",
08/08/2010 12.00,"0,93791198","7,62231993","4,92672306","7,57020807"
08/08/2010 13.00,"1,02947554","5,90253138","3,50100966",
08/08/2010 14.00,"1,09339501","5,02129249","3,11311266","12,94260979"
08/08/2010 15.00,"0,91903137","4,31114318","2,695681",
