NetC,Provincia di TARANTO,,,
29/08/2007 4.00,"0,419266","0,408547",0,"19,735435"
29/08/2007 5.00,"0,338527","6,846728",0,"27,59924"
29/08/2007 6.00,"0,716699","48,183892","5,728345","52,373025"
29/08/2007 7.00,"2,429066","66,62817","1,409247","72,728847"
29/08/2007 8.00,"2,762886","69,996408","2,444612","71,251866"
29/08/2007 9.00,"1,351754","14,251157","0,153951","33,196966"
29/08/2007 10.00,"1,042192","12,168216","0,017764","29,59927"
29/08/2007 11.00,"0,862067","7,800006",0,"21,922341"
29/08/2007 12.00,"0,587082","26,176828","0,028761","31,307259"
29/08/2007 13.00,"0,440809","28,974409","2,009826","26,065147"
29/08/2007 14.00,"0,575858","27,148258","5,656445","18,488183"
29/08/2007 15.00,"0,262856","27,140476","9,478161","12,616611"
29/08/2007 16.00,"0,03331","36,913187","13,695739","15,924892"
29/08/2007 17.00,"0,479369","52,361457","18,836197","23,496663"
29/08/2007 18.00,"0,313364","62,350742","21,088789","30,03664"
29/08/2007 19.00,"1,128905","77,945565","22,154614","44,006935"
29/08/2007 20.00,"2,750033","72,286849","20,028053","41,607165"
29/08/2007 21.00,"2,015592","56,212167","14,676977","33,731675"
29/08/2007 22.00,"1,58293","33,92626","6,922738","23,327929"
29/08/2007 23.00,"0,931039","30,477605","1,70277","28,163817"
30/08/2007 0.00,"2,184132","18,611587",0,"22,371413"
30/08/2007 1.00,,"10,881618",0,"19,290264"
30/08/2007 2.00,"0,616282",,,
30/08/2007 3.00,"0,560497","0,003891",0,"11,2201"
30/08/2007 4.00,"0,567146",0,0,"11,230483"
30/08/2007 5.00,"0,616282","3,225576",0,"19,565418"
30/08/2007 6.00,"0,763688","7,348659",0,"25,047619"
30/08/2007 7.00,"1,344781","13,640282",0,"30,438981"
30/08/2007 8.00,"1,204789","22,869545",0,"37,565598"
30/08/2007 9.00,"0,983826","25,969319","0,262225","38,252179"
30/08/2007 10.00,"0,53337","13,719397","0,126882","29,233256"
30/08/2007 11.00,"0,295754","22,852682","0,377266","31,459111"
30/08/2007 12.00,"0,164","20,213338","0,323974","23,394141"
30/08/2007 13.00,"0,032423","28,013342","3,153466","23,200743"
30/08/2007 14.00,"0,029011","27,779887","6,218958","18,257162"
30/08/2007 15.00,"0,010239","30,893904","10,047443","15,499189"
30/08/2007 16.00,0,"42,268372","15,119376","19,09948"
30/08/2007 17.00,"0,003413","60,357308","21,097256","28,028828"
30/08/2007 18.00,0,"67,941984","23,310084","32,223545"
30/08/2007 19.00,"0,008533","80,907865","24,384374","43,550083"
30/08/2007 20.00,"0,109334","78,111584","22,785644","43,20485"
30/08/2007 21.00,"0,194894","64,584146","17,578361","37,657757"
30/08/2007 22.00,"0,355893","39,539547","9,808903","24,516791"
30/08/2007 23.00,"0,342595","29,402409","4,077175","23,167015"
31/08/2007 0.00,"0,589036","25,218361","0,345968","25,470727"
31/08/2007 1.00,"0,862841","15,453452",0,"20,995671"
31/08/2007 2.00,"0,982356","7,212477",0,"16,139038"
31/08/2007 3.00,"0,728557","1,258065",0,"11,754823"
31/08/2007 4.00,"0,795641",0,0,"9,599064"
31/08/2007 5.00,"0,669419","3,041405",0,"14,850245"
31/08/2007 6.00,"0,434451","15,278362",0,"28,289702"
31/08/2007 7.00,"0,015476","28,7656","0,411946","36,982838"
31/08/2007 8.00,"0,039426","32,668184","0,232619","40,614303"
31/08/2007 9.00,"0,029128","38,133635","2,035204","42,86352"
31/08/2007 10.00,"0,006826","57,009817","3,088333","56,854581"
31/08/2007 11.00,"0,003413","70,150765","2,235679","68,855994"
31/08/2007 12.00,"0,003413","64,791638","4,083941","59,081716"
31/08/2007 13.00,"0,001707","59,970797","6,361069","50,25229"
31/08/2007 14.00,0,"39,588838","7,63159","27,906825"
31/08/2007 15.00,0,"44,766362","14,75817","22,153368"
31/08/2007 16.00,0,"79,831373","27,251926","38,073061"
31/08/2007 17.00,0,"102,7035","37,783214","44,802535"
31/08/2007 18.00,0,"97,590849","39,065579","37,718751"
31/08/2007 19.00,0,"110,132594","36,225087","54,627424"
31/08/2007 20.00,"0,006826","113,520292","33,187508","62,678127"
31/08/2007 21.00,"0,003413","93,121473","26,412806","52,659843"
31/08/2007 22.00,0,"73,546209","21,718126","40,274252"
31/08/2007 23.00,"0,030775","58,876158","16,09468","34,222275"
01/09/2007 0.00,"0,030775","62,061532","10,416242","46,122466"
01/09/2007 1.00,,"33,525485","2,950453","29,021713"
01/09/2007 2.00,"1,01349",,,
01/09/2007 3.00,"0,243266","3,64839",0,"9,74702"
01/09/2007 4.00,"0,292533","1,804092",0,"10,21685"
01/09/2007 5.00,"0,223777","3,556305",0,"13,314865"
01/09/2007 6.00,"0,743334","2,531694",0,"12,845042"
01/09/2007 7.00,"1,443538","6,523782",0,"18,926864"
01/09/2007 8.00,"0,671871","5,99721",0,"19,906749"
01/09/2007 9.00,"0,892579","3,566681",0,"18,290912"
01/09/2007 10.00,"0,629461","11,587171","0,192862","24,727036"
01/09/2007 11.00,"0,351184","15,876266","0,058366","25,834141"
01/09/2007 12.00,"0,008121","21,589424","0,125191","25,98079"
01/09/2007 13.00,"0,032664","23,358502","1,078505","22,314301"
01/09/2007 14.00,"0,079946","20,275593","3,797186","14,46348"
01/09/2007 15.00,"0,13968","25,600972","8,312529","12,864509"
01/09/2007 16.00,"0,161336","33,425602","12,17823","14,763286"
01/09/2007 17.00,"0,189488","48,631356","17,410027","21,952187"
01/09/2007 18.00,"0,12452","47,853151","16,230017","22,983998"
01/09/2007 19.00,"0,423912","42,04788","7,536005","30,514257"
01/09/2007 20.00,"0,55132","29,545065","0,523604","30,840025"
01/09/2007 21.00,"0,79982","14,989135",0,"24,664742"
01/09/2007 22.00,"0,700023","5,610712",0,"19,414867"
01/09/2007 23.00,"0,78809","33,29073",0,"50,283438"
02/09/2007 0.00,"1,344102","16,00337","0,010151","34,197611"
02/09/2007 1.00,"0,556012","24,437596",0,"43,373586"
02/09/2007 2.00,"0,71428","18,446869","0,011842","38,683066"
02/09/2007 3.00,"0,493571","0,996077",0,"19,648475"
02/09/2007 4.00,"0,906113","10,196815",0,"29,394207"
02/09/2007 5.00,"0,915498","18,226384",0,"38,644121"
02/09/2007 6.00,"0,437266","37,504586",0,"55,691684"
02/09/2007 7.00,"0,204106","34,014441",0,"46,81683"
02/09/2007 8.00,"0,080667","27,109348",0,"39,208693"
02/09/2007 9.00,"0,339634","0,281443",0,"13,207147"
02/09/2007 10.00,"0,606362","0,422814",0,"15,383677"
02/09/2007 11.00,"0,259328","4,766381",0,"20,595929"
02/09/2007 12.00,"0,136251","4,363023",0,"18,464819"
02/09/2007 13.00,"0,1866","6,392787",0,"17,876887"
02/09/2007 14.00,"0,014798","2,272299","0,026223","11,543267"
02/09/2007 15.00,"0,008121","0,556402",0,"8,442659"
02/09/2007 16.00,"0,001624","0,219188",0,"7,627593"
02/09/2007 17.00,"0,011369","5,338348",0,"13,140948"
02/09/2007 18.00,"0,026889","5,101002",0,"14,858036"
02/09/2007 19.00,"0,009745","6,754644",0,"19,927514"
02/09/2007 20.00,"0,038259","8,723452",0,"24,534956"
02/09/2007 21.00,"0,17487","3,728801",0,"20,830837"
02/09/2007 22.00,"0,492488","0,178982",0,"14,305146"
02/09/2007 23.00,"1,031537","20,319684","0,039757","34,755703"
03/09/2007 0.00,"3,028561","38,098625",0,"56,448337"
03/09/2007 1.00,,"42,470721",0,"58,584632"
03/09/2007 2.00,"0,280871",,,
03/09/2007 3.00,"1,522799","3,438281",0,"24,637496"
03/09/2007 4.00,"0,555654",0,0,"11,940417"
03/09/2007 5.00,"0,287052","8,260431",0,"23,176098"
03/09/2007 6.00,"0,130775","17,192695",0,"40,219743"
03/09/2007 7.00,"0,991467","48,929665","1,213002","57,367245"
03/09/2007 8.00,"4,196263","47,237107","0,017764","55,001223"
03/09/2007 9.00,"2,475934","70,590429","5,906827","63,160927"
03/09/2007 10.00,"1,843182","31,324524","0,327357","41,716188"
03/09/2007 11.00,"1,883812","15,125317","0,088818","31,408481"
03/09/2007 12.00,"0,144722","15,361367","0,334125","29,073622"
03/09/2007 13.00,"0,158639","19,584309","0,019456","29,239756"
03/09/2007 14.00,"0,357224","14,749196","0,157335","19,385003"
03/09/2007 15.00,"0,297645","18,480592","0,68263","18,133867"
03/09/2007 16.00,"0,492534","34,032606","5,193744","26,087232"
03/09/2007 17.00,"0,235177","46,040003","8,685564","32,745293"
03/09/2007 18.00,"0,450226","54,638937","8,121359","42,215868"
03/09/2007 19.00,"0,183272","50,057993","3,42415","44,845368"
03/09/2007 20.00,"0,352626","58,988984","2,738135","55,9824"
03/09/2007 21.00,"1,618442","32,120872","0,573511","40,247007"
03/09/2007 22.00,"0,415125","13,090366",0,"29,290367"
03/09/2007 23.00,"0,266582","7,627507",0,"25,904215"
04/09/2007 0.00,"0,513066","1,814467",0,"21,355185"
04/09/2007 1.00,"0,451717","1,464284",0,"20,080666"
04/09/2007 2.00,"0,421959","0,36445",0,"17,012503"
04/09/2007 3.00,"0,344177",0,0,"15,543314"
04/09/2007 4.00,"0,599794",0,0,"16,122163"
04/09/2007 5.00,"0,529717","6,103563",0,"25,022956"
04/09/2007 6.00,"1,001873","76,91708","13,665287","59,937012"
04/09/2007 7.00,"0,785613","145,39475","52,766403","64,53409"
04/09/2007 8.00,"1,528049","107,258497","31,732583","61,978567"
04/09/2007 9.00,"0,401675","20,302839","0,009304","35,705737"
04/09/2007 10.00,"0,26944","11,319993","0,115041","29,030793"
04/09/2007 11.00,"0,426059","19,017539",0,"33,74856"
04/09/2007 12.00,"0,467404","15,070844",0,"26,660869"
04/09/2007 13.00,"0,197902","11,788203","0,085434","22,475235"
04/09/2007 14.00,"0,092226","6,465418","0,043985","14,202614"
04/09/2007 15.00,"0,204021","25,940773","3,682991","23,33963"
04/09/2007 16.00,"0,064673","15,028044","0,405179","15,928775"
04/09/2007 17.00,"0,088312","18,440385","0,193708","21,583593"
04/09/2007 18.00,"0,150593","28,801908","0,527833","31,536986"
04/09/2007 19.00,"0,227132","61,590702","3,656768","58,984375"
04/09/2007 20.00,"0,270403","42,494064","0,857729","49,430742"
04/09/2007 21.00,"0,423388","10,438051","0,042294","23,257855"
04/09/2007 22.00,"0,505798","0,239941",0,"13,313565"
04/09/2007 23.00,"0,408074","1,382575",0,"14,355762"
05/09/2007 0.00,"0,226511","6,505626","0,005075","19,856138"
05/09/2007 1.00,,"4,090659",0,"19,116354"
05/09/2007 2.00,"2,753619",,,
05/09/2007 3.00,"2,787225","12,44058",0,"32,34035"
05/09/2007 4.00,"2,225245","6,209914",0,"25,558984"
05/09/2007 5.00,"2,876206","2,029766",0,"17,160463"
05/09/2007 6.00,"3,100418","2,217826",0,"20,826937"
05/09/2007 7.00,"3,697965","13,716804",0,"30,018475"
05/09/2007 8.00,"3,65539","23,162655",0,"32,847835"
05/09/2007 9.00,"3,054044","21,212013","0,033836","30,493492"
05/09/2007 10.00,"5,195976","21,69967","0,038065","32,950355"
05/09/2007 11.00,"5,19719","7,431664","0,053291","23,008663"
05/09/2007 12.00,"5,187286","6,449854",0,"22,662132"
05/09/2007 13.00,"5,695634","5,801367",0,"22,432406"
05/09/2007 14.00,"5,576443","0,516196",0,"14,432336"
05/09/2007 15.00,"6,202207","0,050582",0,"10,56078"
05/09/2007 16.00,"3,710797","0,53176",0,"12,305119"
05/09/2007 17.00,"2,242406","4,429169",0,"17,836656"
05/09/2007 18.00,"7,243975","13,963229",0,"30,898437"
05/09/2007 19.00,"2,666694","13,973605","0,270684","28,288402"
05/09/2007 20.00,"6,06548","26,663203","0,333279","42,31321"
05/09/2007 21.00,"11,144906","35,677175","0,126882","48,942743"
05/09/2007 22.00,"8,339592","5,723549",0,"26,239064"
05/09/2007 23.00,"8,935955","28,228652","0,000845","44,554648"
06/09/2007 0.00,"12,150261","19,306764",0,"35,547405"
06/09/2007 1.00,"15,431703","21,40526",0,"37,411146"
06/09/2007 2.00,"11,268237","4,39026",0,"23,609566"
06/09/2007 3.00,"6,407701","17,448201",0,"34,263805"
06/09/2007 4.00,"5,18657","4,809183",0,"19,950878"
06/09/2007 5.00,"4,131908","25,800699",0,"40,925784"
06/09/2007 6.00,"5,2051","33,766703","0,101507","46,642915"
06/09/2007 7.00,"9,984451","56,712806","4,19729","52,864905"
06/09/2007 8.00,"19,56712","51,903628","4,896838","44,635105"
06/09/2007 9.00,"20,544457","41,37606","3,640697","40,127601"
06/09/2007 10.00,"12,452992","12,391295","0,032989","25,152742"
06/09/2007 11.00,"9,227223","14,629874","0,123499","26,490855"
06/09/2007 12.00,"6,310155","5,365584","0,120961","21,098193"
06/09/2007 13.00,"2,860882","2,909114",0,"19,401886"
06/09/2007 14.00,"3,320675","1,197107","0,012688","14,144207"
06/09/2007 15.00,"3,20005","2,911708",0,"17,635478"
06/09/2007 16.00,"2,551925","7,614538",0,"22,139085"
06/09/2007 17.00,"3,140502","23,588075","0,855191","33,673281"
06/09/2007 18.00,"4,715004","21,69967","0,040602","35,940667"
06/09/2007 19.00,"2,853532","26,761767","0,728309","42,684405"
06/09/2007 20.00,"1,830639","43,221677","0,021148","55,032349"
06/09/2007 21.00,"3,296507","24,137985",0,"40,101636"
06/09/2007 22.00,"1,705061","22,453208",0,"36,988039"
06/09/2007 23.00,"1,367357","14,740116",0,"29,681027"
07/09/2007 0.00,"1,053167","19,560964","0,396721","33,186584"
07/09/2007 1.00,,"5,810445",0,"19,599146"
07/09/2007 2.00,"2,496676",,,
07/09/2007 3.00,"2,602215","0,31257",0,"13,126677"
07/09/2007 4.00,"2,012919","1,664019",0,"16,560844"
07/09/2007 5.00,"0,64709","8,691026",0,"22,941169"
07/09/2007 6.00,"0,938942","34,199923",0,"46,217207"
07/09/2007 7.00,"1,6339","34,175278","0,10912","41,48388"
07/09/2007 8.00,"2,019585","66,035432","8,820907","52,55602"
07/09/2007 9.00,"5,578931","56,532524","6,723954","46,286001"
07/09/2007 10.00,"9,40724","24,724224","0,406871","31,465591"
07/09/2007 11.00,"6,106164","7,789629","0,032989","20,963225"
07/09/2007 12.00,"4,795733","8,748094",0,"20,889231"
07/09/2007 13.00,"5,056706","11,99961","0,138726","26,943808"
07/09/2007 14.00,"5,71378","6,028339","0,028761","20,772426"
07/09/2007 15.00,"4,652464","0,293115",0,"12,746393"
07/09/2007 16.00,"4,613197","1,876722",0,"15,932672"
07/09/2007 17.00,"3,863303","15,393793",0,"31,213802"
07/09/2007 18.00,"3,427169","22,645173",0,"37,930294"
07/09/2007 19.00,"3,629982","59,048658","3,109479","60,068098"
07/09/2007 20.00,"5,069304","20,922785","0,285063","34,54284"
07/09/2007 21.00,"4,010413","28,467289","0,178482","42,191223"
07/09/2007 22.00,"2,622278","22,499899",0,"38,476705"
07/09/2007 23.00,"3,495654","14,094224",0,"29,764084"
08/09/2007 0.00,"2,668426","15,584447",0,"32,589543"
08/09/2007 1.00,"2,179292","27,049695",0,"40,881657"
08/09/2007 2.00,"2,08297","5,337049",0,"20,017072"
08/09/2007 3.00,"1,569962",0,0,"8,211636"
08/09/2007 4.00,"2,837964",0,0,"8,706125"
08/09/2007 5.00,"3,298402","10,444537",0,"22,480435"
08/09/2007 6.00,"3,20964","32,141619","0,192862","41,265834"
08/09/2007 7.00,"4,342208","15,885345",0,"27,475937"
08/09/2007 8.00,"4,975286","41,749589","9,135578","33,191766"
08/09/2007 9.00,"7,106063","30,582649","2,843872","34,293669"
08/09/2007 10.00,"5,483285","30,75253","2,151937","35,420221"
08/09/2007 11.00,"6,359457","18,27567","0,83066","27,957454"
08/09/2007 12.00,"6,372361","10,69615","0,10066","25,107331"
08/09/2007 13.00,"7,255907","4,058233",0,"17,305819"
08/09/2007 14.00,"4,934453","0,125806",0,"9,970254"
08/09/2007 15.00,"5,322104","0,024642",0,"8,957913"
08/09/2007 16.00,"4,941305","0,195842","0,011842","9,526383"
08/09/2007 17.00,"5,320261","0,457832",0,"11,946908"
08/09/2007 18.00,"5,045061","0,291819",0,"16,884013"
08/09/2007 19.00,"6,468744","6,727408",0,"25,434379"
08/09/2007 20.00,"6,026312","11,939948",0,"30,32996"
08/09/2007 21.00,"7,058655","7,278623",0,"25,956126"
08/09/2007 22.00,"6,826377","3,827373",0,"23,213726"
08/09/2007 23.00,"7,104742","21,414342",0,"36,733649"
09/09/2007 0.00,"6,337857","13,933399",0,"30,963329"
09/09/2007 1.00,,"40,940298","0,105736","56,178382"
09/09/2007 2.00,"0,777343",,,
09/09/2007 3.00,"0,699585","34,39317",0,"49,136124"
09/09/2007 4.00,"1,129003","36,064966","0,082897","48,506656"
09/09/2007 5.00,"0,925621","21,834562",0,"41,119184"
09/09/2007 6.00,"0,559809","35,883382","0,063442","48,631258"
09/09/2007 7.00,"0,360604","54,336745","3,235516","52,235437"
09/09/2007 8.00,"1,71994","50,121569","2,398935","48,328857"
09/09/2007 9.00,"3,026234","23,171738","0,023686","30,969809"
09/09/2007 10.00,"4,269244","1,712007",0,"14,424544"
09/09/2007 11.00,"2,898079","0,833955",0,"15,204571"
09/09/2007 12.00,"2,314643","0,712038",0,"16,136444"
09/09/2007 13.00,"2,811965","1,350151",0,"14,56342"
09/09/2007 14.00,"2,176957","0,498038",0,"11,209714"
09/09/2007 15.00,"0,912235",0,0,"7,502997"
09/09/2007 16.00,"0,919296","1,073896",0,"8,028637"
09/09/2007 17.00,"0,573842","3,705456","0,039757","14,419355"
09/09/2007 18.00,"0,913294","4,316332",0,"21,447325"
09/09/2007 19.00,"1,619852","13,552087","0,036374","31,940608"
09/09/2007 20.00,"0,341717","29,163754","0,274914","48,622177"
09/09/2007 21.00,"1,54892","33,686323","0,031298","54,213401"
09/09/2007 22.00,"1,783194","13,404232",0,"33,447457"
09/09/2007 23.00,"0,737831","33,146775","1,300974","43,921278"
10/09/2007 0.00,"0,64757","25,741044","0,480463","40,018579"
10/09/2007 1.00,"0,067843","13,491129",0,"31,35787"
10/09/2007 2.00,"0,016328","0,483772",0,"17,673124"
10/09/2007 3.00,"0,042571",0,0,"14,728244"
10/09/2007 4.00,"0,045425","0,019455",0,"14,78665"
10/09/2007 5.00,"0,095469","5,177522",0,"23,09172"
10/09/2007 6.00,"0,034951","37,802916",0,"52,214671"
10/09/2007 7.00,"0,004354","52,565046","1,113187","58,325061"
10/09/2007 8.00,"0,021212","74,365918","9,53399","59,805944"
10/09/2007 9.00,"0,010886","43,816978","3,473212","43,421593"
10/09/2007 10.00,"0,019859","36,900223","1,47861","42,442994"
10/09/2007 11.00,"0,026243","48,212435","1,442236","52,767567"
10/09/2007 12.00,"0,458104","17,642746",0,"34,84396"
10/09/2007 13.00,"0,150808","15,034529",0,"31,767995"
10/09/2007 14.00,"0,008297","3,230764",0,"18,57384"
10/09/2007 15.00,"0,009385","3,945397",0,"17,98072"
10/09/2007 16.00,"0,017417","7,173568",0,"19,477161"
10/09/2007 17.00,"0,031156","13,305663","0,087127","24,978845"
10/09/2007 18.00,"0,014416","17,269217",0,"32,104144"
10/09/2007 19.00,"0,04922","27,386913","0,088818","44,41966"
10/09/2007 20.00,"0,104736","36,582447","1,060742","52,314613"
10/09/2007 21.00,"0,11315","24,084813","0,334972","41,307365"
10/09/2007 22.00,"0,10147","6,530267",0,"29,038576"
10/09/2007 23.00,"0,013062","18,999382",0,"41,609765"
11/09/2007 0.00,"0,024066","17,117472",0,"38,437775"
11/09/2007 1.00,,"18,075935",0,"37,803106"
11/09/2007 2.00,"0,115186",,,
11/09/2007 3.00,"0,466048","11,405596",0,"30,276749"
11/09/2007 4.00,"0,156218","2,317694",0,"21,368148"
11/09/2007 5.00,"0,710191","10,86346",0,"31,687538"
11/09/2007 6.00,"0,716146","44,316315","3,060419","48,101732"
11/09/2007 7.00,"0,356817","117,482551","36,192105","62,03308"
11/09/2007 8.00,"0,546437","93,126637","20,932305","61,073962"
11/09/2007 9.00,"0,503731","44,490117","0,893257","48,029035"
11/09/2007 10.00,"0,538343","32,439927","0,156489","43,39433"
11/09/2007 11.00,"0,135191","6,478387",0,"25,516156"
11/09/2007 12.00,"0,195109","9,618364","0,040602","27,39418"
11/09/2007 13.00,"0,123653","10,265554",0,"27,382497"
11/09/2007 14.00,"0,058337","11,436721",0,"26,693317"
11/09/2007 15.00,"0,049406","10,666319",0,"23,657597"
11/09/2007 16.00,"0,065222","20,144602","0,119271","32,244329"
11/09/2007 17.00,"0,260797","31,022335","1,160557","45,459253"
11/09/2007 18.00,"0,340348","37,084367","1,828808","49,460588"
11/09/2007 19.00,"0,29727","44,850663","0,501611","61,167401"
11/09/2007 20.00,"0,831054","73,717428","3,712597","76,689954"
11/09/2007 21.00,"0,425576","25,030297",0,"43,49297"
11/09/2007 22.00,"0,366587","0,333323",0,"18,149441"
11/09/2007 23.00,"0,362678","0,027236",0,"12,917716"
12/09/2007 0.00,"0,652319","0,022049",0,"11,643206"
12/09/2007 1.00,"0,67651","0,084304",0,"8,880041"
12/09/2007 2.00,"0,578351",0,0,"7,03836"
12/09/2007 3.00,"0,283872","4,477156",0,"20,412914"
12/09/2007 4.00,"0,155288",0,0,"6,146722"
