NetC,Provincia di TARANTO,,,,
Stat,GROTTAGLIE,,,,
Parm,SO2,NOX,NO2,CO,O3
PtId,1,2,4,5,6
Unit,ug/m3 293K,ug/m3 293K,ug/m3 293K,mg/m3 293K,ug/m3 293K
Field,Aver,Aver,Aver,Aver,Aver
,,,,,
,,,,,
11/03/2007 12.00,"0,007225",,,"0,310752","80,513293"
11/03/2007 13.00,"0,007225",,,"0,297415","82,891153"
11/03/2007 14.00,"0,093916","11,688334","11,403099","0,325188","85,632938"
11/03/2007 15.00,"0,195056","11,205861","10,510167","0,312635","86,693003"
11/03/2007 16.00,"0,003612","9,698776","9,474466","0,342918","87,918577"
11/03/2007 17.00,"0,032509","10,116403","9,544551","0,322127","89,713996"
11/03/2007 18.00,"0,065019","11,405596","10,580251","0,326442","88,308994"
11/03/2007 19.00,0,"9,947796","9,549744","0,321186","82,350409"
11/03/2007 20.00,"0,119201","10,300573","10,04034","0,32707","80,5019"
11/03/2007 21.00,"0,06863","10,453615","9,892382","0,332797","79,261151"
11/03/2007 22.00,"0,740488","9,908887","9,201913","0,331307","80,149382"
11/03/2007 23.00,"0,939156","9,172204","8,537403","0,34284","83,292947"
12/03/2007 0.00,"0,263686","9,678024","9,069531","0,341819","82,373133"
12/03/2007 1.00,"0,632123","8,894653","8,682764","0,338916","82,579076"
12/03/2007 2.00,"1,177557","8,609317","8,168806","0,318597","82,625834"
12/03/2007 3.00,"0,166158","8,243571","8,194765","0,313575","83,035193"
12/03/2007 4.00,"0,549045","7,779253","7,488723","0,308555","83,764224"
12/03/2007 5.00,"0,552657","7,338282","7,083786","0,30832","83,466052"
12/03/2007 6.00,"0,541821","8,023085","7,722338","0,313419","80,120334"
12/03/2007 7.00,"0,097527","9,729904","9,168168","0,328168","76,302068"
12/03/2007 8.00,"0,877749","11,698712","10,72301","0,326285","71,590519"
12/03/2007 9.00,"0,736875","13,888004","12,262294","0,339543","71,791408"
12/03/2007 10.00,"0,81273","12,03333","10,730801","0,33468","76,400622"
12/03/2007 11.00,"2,691042","10,601472","9,554935","0,327227","79,474697"
12/03/2007 12.00,"1,390672","9,763626","8,737276","0,313341","84,197601"
12/03/2007 13.00,"0,729652","9,086606","8,062381","0,298121","88,57814"
12/03/2007 14.00,"0,079467","7,600271","6,730764","0,298749","88,724692"
12/03/2007 15.00,"0,299808","6,477091","6,003955","0,305573","89,634415"
12/03/2007 16.00,"0,317868","6,349987","5,835232","0,33366","93,153214"
12/03/2007 17.00,"0,534596","8,347329","7,545828","0,325188","93,357901"
12/03/2007 18.00,"0,111976","8,181316","7,802807","0,303926","92,505058"
12/03/2007 19.00,"0,021673","9,076229","8,817744","0,328561","89,540907"
12/03/2007 20.00,"0,018061","8,526312","8,436168","0,340094","87,353792"
12/03/2007 21.00,0,"8,134625","7,706765","0,349115","87,39676"
12/03/2007 22.00,0,"8,391426","8,137657","0,320872","89,725366"
12/03/2007 23.00,0,"8,57819","8,373872","0,311536","86,442829"
13/03/2007 0.00,0,"7,122984","6,307659","0,339858","87,804856"
13/03/2007 1.00,,"5,896046","5,682085","0,334993","89,376638"
13/03/2007 2.00,"0,010836",,,"0,338289","84,685316"
13/03/2007 3.00,0,,,,"82,297319"
13/03/2007 4.00,0,,,"0,253121",
13/03/2007 5.00,0,,,"0,236455","83,660427"
13/03/2007 6.00,"0,003612",,,"0,251634","87,139508"
13/03/2007 7.00,"0,155322",,,"0,241227","86,519678"
13/03/2007 8.00,0,,,"0,244436","84,117419"
13/03/2007 9.00,"0,072243",,,"0,257189","83,74755"
13/03/2007 10.00,"0,130037",,,"0,251086","88,72629"
13/03/2007 11.00,"0,263686",,,"0,267361","90,228507"
13/03/2007 12.00,0,,,"0,27589","94,045874"
13/03/2007 13.00,"0,097527",,,"0,248034","99,943637"
13/03/2007 14.00,0,,,"0,235594","103,714262"
13/03/2007 15.00,0,,,"0,232855","106,985064"
13/03/2007 16.00,0,,,"0,250147","105,848873"
13/03/2007 17.00,0,,,"0,255076","104,586519"
13/03/2007 18.00,0,"13,851688","13,134458","0,282149","101,998744"
13/03/2007 19.00,0,"13,721992","13,308378","0,29013","95,635191"
13/03/2007 20.00,0,"12,648095","12,363527","0,274638","94,278157"
13/03/2007 21.00,0,"12,305694","12,072804","0,274951","92,645925"
13/03/2007 22.00,0,"11,633861","11,089015","0,262666","91,882199"
13/03/2007 23.00,0,"12,484677","11,717187","0,255154","85,577961"
14/03/2007 0.00,0,"12,904898","12,254503","0,256563","82,361482"
14/03/2007 1.00,0,"13,734962","13,277232","0,277377","73,583022"
14/03/2007 2.00,0,"12,105962","11,333016","0,251008","75,697459"
14/03/2007 3.00,0,"9,039912","8,371275","0,259458","81,655807"
14/03/2007 4.00,0,"8,68973","8,212934","0,252416","78,657706"
14/03/2007 5.00,0,"8,510748","8,402424","0,236455","76,79699"
14/03/2007 6.00,0,"8,240976","8,049403","0,246547","75,181159"
14/03/2007 7.00,0,"9,545732","8,934552","0,262744","73,038922"
14/03/2007 8.00,0,"13,724586","12,563402","0,26963","68,609305"
14/03/2007 9.00,0,"14,876298","13,456337","0,288565","69,375565"
14/03/2007 10.00,0,"11,99961","10,847605","0,270334","75,572497"
14/03/2007 11.00,0,"10,321324","9,24085","0,250695","83,514012"
14/03/2007 12.00,"1,340103","9,732498","8,939743","0,239505","89,341067"
14/03/2007 13.00,"1,621849","7,532829","6,764509","0,25273","95,228731"
14/03/2007 14.00,"0,400947","7,92192","7,148679","0,251634","98,066498"
14/03/2007 15.00,0,"7,154111","6,414085","0,243966","100,48015"
14/03/2007 16.00,0,"7,68587","7,18502","0,245062","103,048953"
14/03/2007 17.00,0,"9,976328","9,048765","0,258519","104,255851"
14/03/2007 18.00,0,"9,086604","8,698337","0,257815","96,353476"
14/03/2007 19.00,0,"9,571672","9,331701","0,280662","90,48225"
14/03/2007 20.00,"0,054182","11,548262","10,956628","0,298815","85,884711"
14/03/2007 21.00,"0,036122","11,789499","11,457612","0,316967","84,124984"
14/03/2007 22.00,"0,003612","10,668914","10,336246","0,275264","84,535256"
14/03/2007 23.00,"6,523519","7,618429","6,907276","0,233168","82,735126"
15/03/2007 0.00,"7,632445","7,377192","6,831998","0,239192","83,525367"
15/03/2007 1.00,,"7,229337","6,95919","0,227535","87,293503"
15/03/2007 2.00,"9,586611",,,"0,25938","91,819079"
15/03/2007 3.00,"0,130037",,,,"88,962355"
15/03/2007 4.00,0,,,"0,172418",
15/03/2007 5.00,0,,,"0,166757","80,211825"
15/03/2007 6.00,0,,,"0,150797","80,502882"
15/03/2007 7.00,"0,003612","34,081896","33,326732","0,167466","75,057385"
15/03/2007 8.00,0,"32,289473","31,21642","0,163376","72,28426"
15/03/2007 9.00,0,"31,612453","29,669344","0,202531","70,915947"
15/03/2007 10.00,0,"25,952454","24,514191","0,192074","83,018976"
15/03/2007 11.00,0,"21,965553","21,23578","0,235316","90,573597"
15/03/2007 12.00,0,"18,946205","17,853521","0,233822","97,461714"
15/03/2007 13.00,0,"16,544209","15,634159","0,1997","100,568726"
15/03/2007 14.00,0,"15,589635","14,302544","0,183111","102,128461"
15/03/2007 15.00,"1,184781","13,553386","12,729528","0,19176","104,718984"
15/03/2007 16.00,"0,96444","13,789434","12,924207","0,180673","108,469822"
15/03/2007 17.00,"0,162546","14,222624","13,256459","0,195218","107,439149"
15/03/2007 18.00,"0,37205","15,498845","14,5102","0,219827","105,109485"
15/03/2007 19.00,"0,10114","21,044696","20,119594","0,244829","93,983013"
15/03/2007 20.00,"0,166158","19,856674","18,907395","0,270538","92,046468"
15/03/2007 21.00,0,"14,227811","13,726288","0,263934","95,249264"
15/03/2007 22.00,0,"16,206996","15,478417","0,26928","88,309473"
15/03/2007 23.00,0,"27,03153","25,435679","0,26708","69,276775"
16/03/2007 0.00,"0,039733","12,684412","12,067607","0,231306","88,795811"
16/03/2007 1.00,"0,097527","20,694513","20,044317","0,268022","68,690903"
16/03/2007 2.00,"0,010836","19,999348","19,460278","0,275649","60,5126"
16/03/2007 3.00,0,"16,274439","15,366801","0,240976","65,164303"
16/03/2007 4.00,0,"14,894457","14,320719","0,235081","65,215969"
16/03/2007 5.00,0,"10,002268","9,464082","0,20316","75,033443"
16/03/2007 6.00,0,"16,1188","15,361614","0,269438","62,914041"
16/03/2007 7.00,0,"17,241981","16,488166","0,25961","62,752767"
16/03/2007 8.00,0,"54,353608","44,311936","0,39366","40,427818"
16/03/2007 9.00,"0,635736","61,201627","46,282099","0,343579","36,908798"
16/03/2007 10.00,,"45,298128","34,217092","0,315195","46,413815"
16/03/2007 11.00,,"54,830882","40,459851","0,468037","49,024414"
16/03/2007 12.00,"7,495184","41,6251","32,195001","0,435566","66,968542"
16/03/2007 13.00,"1,173944","12,00739","9,801532","0,250725","98,68008"
16/03/2007 14.00,"0,81273","7,571738","6,94102","0,270853","113,008154"
16/03/2007 15.00,"7,105073","7,039978","6,110383","0,223916","114,923215"
16/03/2007 16.00,"3,33039","12,930836","11,429058","0,439026","110,043523"
16/03/2007 17.00,"0,018061","8,593753","7,665233","0,319914","106,237144"
16/03/2007 18.00,"0,003612","9,190362","8,33753","0,283983","99,694338"
16/03/2007 19.00,"0,028897","14,52871","13,55238","0,285713","91,11033"
16/03/2007 20.00,0,"19,026618","18,274036","0,295934","76,602075"
16/03/2007 21.00,0,"23,789104","23,265635","0,312917","63,952237"
16/03/2007 22.00,"4,970301","17,763366","16,74774","0,199542","79,614605"
16/03/2007 23.00,"1,845802","40,909151","38,907591","0,36182","42,499164"
17/03/2007 0.00,"0,903034","48,366774","45,539728","0,463556","31,778296"
17/03/2007 1.00,,"73,074116","68,294022","0,491545","14,018131"
17/03/2007 2.00,0,,,"0,406083","35,321254"
17/03/2007 3.00,0,"85,706661","84,753622",,"51,739609"
17/03/2007 4.00,0,"65,826643","64,82869","0,401673",
17/03/2007 5.00,0,"49,292811","48,273046","0,379097","41,836964"
17/03/2007 6.00,0,"41,254154","40,161349","0,319677","48,531908"
17/03/2007 7.00,"0,003612","74,923631","64,753419","0,537368","32,621341"
17/03/2007 8.00,0,"101,742453","74,129252","0,778654","16,86227"
17/03/2007 9.00,0,"66,812336","54,617042","0,459918","48,684624"
17/03/2007 10.00,0,"36,953375","32,156071","0,349622","84,4376"
17/03/2007 11.00,"5,024482","30,673411","27,257892","0,499661","89,097796"
17/03/2007 12.00,"26,148249","49,502921","41,570835","0,612006","83,721911"
17/03/2007 13.00,"18,83006","35,137627","30,694672","0,567391","98,883953"
17/03/2007 14.00,"13,310719","29,218227","26,266329","0,505541","105,172369"
17/03/2007 15.00,"10,75333","24,990107","23,216326","0,470579","111,001441"
17/03/2007 16.00,"6,859448","19,374199","18,292201","0,335982","114,837325"
17/03/2007 17.00,"3,785519","16,175868","15,268167","0,268958","115,035528"
17/03/2007 18.00,"2,001123","19,688073","19,146193","0,236818","108,26735"
17/03/2007 19.00,"0,603226","26,652821","25,900315","0,207892","93,051129"
17/03/2007 20.00,0,"23,633467","23,006063","0,226941","96,094405"
17/03/2007 21.00,"0,180607","49,552212","48,63904","0,394227","55,851621"
17/03/2007 22.00,"0,155322","59,56744","57,791632","0,686936","53,651534"
17/03/2007 23.00,"0,104752","44,115268","43,263262","0,713119","55,566356"
18/03/2007 0.00,"0,863301","37,168685","35,829044","0,558924","32,88642"
18/03/2007 1.00,"0,718816","27,425824","26,486973","0,368828","47,896998"
18/03/2007 2.00,"1,618237","28,136551","27,39806","0,572329","65,80188"
18/03/2007 3.00,"2,676593","21,711353","21,339602","0,47779","65,616325"
18/03/2007 4.00,"0,707978","38,377452","37,913431","0,514086","31,374249"
18/03/2007 5.00,"2,712714","26,868111","26,588195","0,433892","44,506615"
18/03/2007 6.00,"1,91082","36,346412","35,431902","0,45349","35,858988"
18/03/2007 7.00,"2,188955","56,05265","50,38858","0,489628","24,038093"
18/03/2007 8.00,"2,655838","89,8579","66,423756","0,734198","19,422671"
18/03/2007 9.00,"2,904158","51,899729","39,341081","0,482416","53,062073"
18/03/2007 10.00,"3,113662","31,155904","27,065812","0,331515","77,048458"
18/03/2007 11.00,"7,300128","14,972275","13,731484","0,279932","103,479735"
18/03/2007 12.00,"0,37205","12,764824","11,891104","0,299765","114,197449"
18/03/2007 13.00,"0,646572","12,048894","11,291484","0,325008","125,162506"
18/03/2007 14.00,"4,934179","16,979991","15,431695","0,385369","119,240032"
18/03/2007 15.00,"3,352063","16,738756","15,473229","0,451452","117,659734"
18/03/2007 16.00,"2,21424","11,109884","10,357019","0,367573","121,995509"
18/03/2007 17.00,0,"7,229337","6,956594","0,294435","121,58029"
18/03/2007 18.00,0,"11,984047","11,140931","0,286203","109,381957"
18/03/2007 19.00,"0,115588","16,116207","15,590032","0,231565","93,678478"
18/03/2007 20.00,0,"16,570147","16,166288","0,213929","93,080155"
18/03/2007 21.00,"0,863301","16,500113","16,049484","0,194958","92,580309"
18/03/2007 22.00,"1,051131","15,841249","15,501782","0,232193","87,33192"
18/03/2007 23.00,0,"14,609123","14,385606","0,293886","81,092682"
19/03/2007 0.00,"0,711591","16,954053","16,594583","0,327751","73,158229"
19/03/2007 1.00,,"10,725979","10,03255","0,240345","80,299991"
19/03/2007 2.00,0,,,"0,281265","55,01855"
19/03/2007 3.00,"0,025285","85,719643","84,828915",,"76,071468"
19/03/2007 4.00,"0,043346","40,984389","40,163949","0,203711",
19/03/2007 5.00,"0,205892","27,197549","26,897098","0,22322","72,658779"
19/03/2007 6.00,"0,274523","26,961494","26,297475","0,275087","60,936655"
19/03/2007 7.00,"1,108926","60,649096","53,911","0,511078","24,624843"
19/03/2007 8.00,"3,445978","95,602579","66,824837","0,67632","22,9825"
19/03/2007 9.00,"2,831916","45,876584","39,258024","0,254168","53,702387"
19/03/2007 10.00,"4,002248","31,236325","27,559012","0,175427","75,910791"
19/03/2007 11.00,"4,504334","20,082347","18,847696","0,178717","93,532246"
19/03/2007 12.00,"7,357923","17,680358","16,449228","0,162263","97,276098"
19/03/2007 13.00,"7,867234","16,331504","15,091655","0,158737","97,713965"
19/03/2007 14.00,"4,475438","14,466455","13,505648","0,189294","95,961217"
19/03/2007 15.00,"5,208702","12,878958","11,693822","0,205121","95,448084"
19/03/2007 16.00,"4,959463","11,641644","10,751563","0,249233","95,557231"
19/03/2007 17.00,"3,716889","11,872506","11,005949","0,265059","95,668889"
19/03/2007 18.00,"6,83055","15,890533","15,086456","0,250251","86,575241"
19/03/2007 19.00,"8,463237","17,395025","17,147484","0,210214","87,516242"
19/03/2007 20.00,"10,829178","13,638984","13,152636","0,190391","91,602596"
19/03/2007 21.00,"12,505214","14,116271","13,536806","0,222985","88,607767"
19/03/2007 22.00,"9,073687","14,308224","13,895018","0,245079","89,906332"
19/03/2007 23.00,"12,476312","11,657208","11,185058","0,307134","96,922287"
20/03/2007 0.00,"12,429357","7,719593","7,242128","0,242729","92,866016"
20/03/2007 1.00,"15,196257","6,907687","6,598382","0,245236","96,936076"
20/03/2007 2.00,"13,010907","7,333093","6,839786","0,187336","101,03498"
20/03/2007 3.00,"14,477442","7,945266","7,831361","0,151529","91,990289"
20/03/2007 4.00,"20,910648","7,77666","7,706765","0,184045","89,705594"
20/03/2007 5.00,"18,898697","8,477026","8,17919","0,176367","84,995658"
20/03/2007 6.00,"14,502724","6,941409","6,645106","0,200812","90,561253"
20/03/2007 7.00,"13,473266","7,019227","6,95919","0,193917","96,80183"
20/03/2007 8.00,"13,173455","17,127847","16,939826","0,200968","77,106472"
20/03/2007 9.00,"22,059319","10,733763","10,253184","0,19282","78,185463"
20/03/2007 10.00,"13,343232","5,880484","5,718425","0,199244","79,2745"
20/03/2007 11.00,"8,47046","5,893453","4,97085","0,203633","81,186563"
20/03/2007 12.00,"9,759994","12,67663","11,719779","0,34623","70,779312"
20/03/2007 13.00,"15,720013","19,719201","18,055991","0,260594","66,164755"
20/03/2007 14.00,"12,703875","22,201608","20,093646","0,308308","60,877683"
20/03/2007 15.00,"13,137341","13,356245","12,174035","0,198382","72,910963"
20/03/2007 16.00,"14,011473","13,029408","12,511485","0,230193","73,220847"
20/03/2007 17.00,"14,325726","10,565156","10,209059","0,21468","74,42655"
20/03/2007 18.00,"11,855027","21,708751","20,64654","0,350775","58,654476"
20/03/2007 19.00,"14,892836","28,748735","27,714745","0,360569","45,754247"
20/03/2007 20.00,"14,74474","19,428672","18,663394","0,246412","57,549126"
20/03/2007 21.00,"11,782788","14,427546","13,718506","0,258477","60,806184"
20/03/2007 22.00,"11,800851","14,552056","13,993655","0,350775","58,099908"
20/03/2007 23.00,"11,078415","9,390097","8,905998","0,360882","64,492304"
21/03/2007 0.00,"11,490198","9,776595","9,482254","0,288642","65,872405"
21/03/2007 1.00,,"4,63798","4,259617","0,246099","73,435413"
21/03/2007 2.00,"8,36932",,,"0,229409","75,489225"
21/03/2007 3.00,"11,710541",,,,"80,86788"
21/03/2007 4.00,"13,88505",,,"0,188541",
21/03/2007 5.00,"13,198747",,,"0,192606","80,179032"
21/03/2007 6.00,"13,686378","20,035656","19,525172","0,194873","78,527349"
21/03/2007 7.00,"15,301009","25,537417","24,926916","0,192996","65,512909"
21/03/2007 8.00,"11,696089","30,403667","28,885443","0,193935","55,351075"
21/03/2007 9.00,"13,816423","22,367607","20,965805","0,177207","70,399123"
21/03/2007 10.00,"13,195127","18,3911","17,121525","0,145471","75,985319"
21/03/2007 11.00,"11,342102","19,021431","17,427821","0,156727","70,508065"
21/03/2007 12.00,"12,505214","14,762165","13,783403","0,15102","78,271893"
21/03/2007 13.00,"11,547994","13,431469","12,148076","0,155711","80,550941"
21/03/2007 14.00,"10,955602","11,283679","10,385571","0,129837","85,557368"
21/03/2007 15.00,"10,225955","11,304431","10,31029","0,138357","83,231981"
21/03/2007 16.00,"10,211503","12,767417","12,031273","0,157587","81,799407"
21/03/2007 17.00,"11,298758","11,382249","10,533531","0,154616","85,559864"
21/03/2007 18.00,"6,180366","12,824485","12,033865","0,158916","82,68349"
21/03/2007 19.00,"8,712474","17,415775","16,758117","0,18643","75,936484"
21/03/2007 20.00,"7,650505","13,804997","13,516037","0,17494","78,447212"
21/03/2007 21.00,"5,638545","10,002268","9,334298","0,130462","83,860601"
21/03/2007 22.00,"5,143683","10,68707","9,866424","0,154225","80,061323"
21/03/2007 23.00,"5,37486","10,056741","10,273955","0,168218","77,907481"
22/03/2007 0.00,"10,088698","10,541809","9,874212","0,1536","76,104284"
22/03/2007 1.00,"6,754696","10,728574","10,312882","0,158211","70,903756"
22/03/2007 2.00,"2,149221","8,409583","7,802807","0,14078","72,10716"
22/03/2007 3.00,"5,754134","7,519859","7,078595","0,127596","73,618616"
22/03/2007 4.00,"3,944454","7,255275","6,80085","0,126867","72,377639"
22/03/2007 5.00,"5,732461","6,230667","5,970212","0,13695","75,018603"
22/03/2007 6.00,"3,21119","14,666188","14,027395","0,171656","64,323286"
22/03/2007 7.00,"1,394285","27,233859","25,217636","0,217383","38,640058"
22/03/2007 8.00,"0,166158","38,680965","31,782276","0,219416","40,19909"
22/03/2007 9.00,,"14,536492","12,451775","0,147112","75,450618"
22/03/2007 10.00,,"9,535358","8,485486","0,141796","83,89691"
22/03/2007 11.00,,"8,596348","7,441999","0,175877","86,489039"
22/03/2007 12.00,,"10,347264","8,924168","0,160792","84,808528"
22/03/2007 13.00,,"7,218961","6,356977","0,1604","88,25216"
22/03/2007 14.00,,"6,08281","5,258977","0,157978","89,262727"
22/03/2007 15.00,,"4,941474","4,485445","0,168451","90,344656"
22/03/2007 16.00,,"6,995882","6,276509","0,171423","89,0874"
22/03/2007 17.00,,"8,056806","7,478341","0,141953","85,397095"
22/03/2007 18.00,,"12,62475","11,782084","0,159932","77,241311"
22/03/2007 19.00,,"10,033396","10,066296","0,154695","72,129702"
22/03/2007 20.00,,"16,079892","15,31229","0,269522","66,126506"
22/03/2007 21.00,,"25,547799","24,109248","0,351833","71,779064"
22/03/2007 22.00,,"9,755842","9,487447","0,210037","71,945609"
22/03/2007 23.00,,"8,344734","8,106511","0,140937","75,529507"
23/03/2007 0.00,,"7,792224","7,595148","0,149379","70,346513"
23/03/2007 1.00,,"4,661326","4,376424","0,112561","71,806636"
23/03/2007 2.00,,,,"0,116079","74,212168"
23/03/2007 3.00,,,,,"75,687291"
23/03/2007 4.00,,"46,128184","45,60202","0,175222",
23/03/2007 5.00,,"32,829021","32,122327","0,179445","84,468841"
23/03/2007 6.00,,"21,677625","20,794491","0,186013","82,635636"
23/03/2007 7.00,,"18,865794","18,445348","0,183667","80,153933"
