,ARPA Puglia,,
20/01/2008 13.00,"1,80027294","8,56369265","1,3676444"
20/01/2008 14.00,"1,83752","8,4960218","1,37981485"
20/01/2008 15.00,"1,736395","7,71715613","1,3674949"
20/01/2008 16.00,"1,65326405","7,86782235","1,3774631"
20/01/2008 17.00,"1,59568405","8,10148205","1,3441982"
20/01/2008 18.00,"1,63724995","10,5415002","1,3700709"
20/01/2008 19.00,"1,73135698","12,50270604","1,42513865"
20/01/2008 20.00,"1,22519302","13,15006348","1,52370055"
20/01/2008 21.00,"0,97814","16,41491141","1,74684655"
20/01/2008 22.00,"0,93765402","25,95281535","1,89741605"
20/01/2008 23.00,"0,80683899","20,13813648","1,72523115"
21/01/2008 0.00,"0,81871498","15,02444988","1,60423045"
21/01/2008 1.00,"0,84570599","12,88192881","1,5856752"
21/01/2008 2.00,"0,85326302","10,4776553","1,4725911"
21/01/2008 3.00,"0,81799603","6,65100345","1,39217275"
21/01/2008 4.00,"0,72820699","5,34608415","1,37156475"
21/01/2008 5.00,"0,65695202","5,38694135","1,36047645"
21/01/2008 6.00,"0,61556602","5,35374546","1,35812355"
21/01/2008 7.00,"0,70499498","6,15304067","1,3433771"
21/01/2008 8.00,"0,79010499","36,69477372","1,4240933"
21/01/2008 9.00,"1,00333095","64,60115805","1,76428285"
21/01/2008 10.00,"0,71345198","37,69198587","1,58056115"
21/01/2008 11.00,"0,92289901","23,63026941","1,5271356"
21/01/2008 12.00,"1,19730306","9,21615324","1,3941887"
21/01/2008 13.00,"1,49275994","7,8358999","1,42364595"
21/01/2008 14.00,"3,49258208","15,78926824","1,46321975"
21/01/2008 15.00,"4,85650492","18,84088602","1,47195515"
21/01/2008 16.00,"5,18759012","17,57044169","1,4766966"
21/01/2008 17.00,"2,39586496","7,62777665","1,45858985"
21/01/2008 18.00,"1,61061895","10,0486387","1,5300106"
21/01/2008 19.00,"1,16815305","14,95167023","1,528442"
21/01/2008 20.00,"0,93351501","26,20690083","1,794598"
21/01/2008 21.00,"0,85524201","27,05984028","1,9269101"
21/01/2008 22.00,"0,790645","18,80896733","1,8637038"
21/01/2008 23.00,"0,76077598","27,07387254","1,9757437"
22/01/2008 0.00,"0,80863899","13,33008834","1,686889"
22/01/2008 1.00,,"12,54867768","1,515562"
22/01/2008 2.00,"0,62291902",,"1,4389904"
22/01/2008 3.00,"0,71355098","13,39266169",
22/01/2008 4.00,"0,69762403","9,77923624","1,3959183"
22/01/2008 5.00,"0,61855698","8,8177819","1,42258105"
22/01/2008 6.00,"0,73671001","8,54581751","1,4335969"
22/01/2008 7.00,"0,61628598","12,79637905","1,47564435"
22/01/2008 8.00,"0,63633603","28,6967241","1,5467454"
22/01/2008 9.00,"0,87434602","47,78531901","1,6343133"
22/01/2008 10.00,"0,94134098","39,3046236","1,64663555"
22/01/2008 11.00,"1,69152701","28,68267303","1,54181535"
22/01/2008 12.00,"2,61786699","20,55822021","1,5171697"
22/01/2008 13.00,"2,45136499","10,03970207","1,51761705"
22/01/2008 14.00,"1,75690901","7,58691945","1,47041645"
22/01/2008 15.00,"1,41628504","8,89183875","1,4354645"
22/01/2008 16.00,"1,28423703","9,1101777","1,4519325"
22/01/2008 17.00,"1,00738001","11,65872203","1,4589153"
22/01/2008 18.00,"0,767847","14,95677338","1,47721295"
22/01/2008 19.00,"0,75574499","29,00317662","1,5777011"
22/01/2008 20.00,"0,67261302","29,13339825","1,6270315"
22/01/2008 21.00,"0,66570997","30,18295863","1,62079505"
22/01/2008 22.00,"0,59046799","27,59993181","1,65473845"
22/01/2008 23.00,"0,56058598","25,17650784","1,6585852"
23/01/2008 0.00,"0,56781697","27,57950415","1,7989933"
23/01/2008 1.00,"0,72610199","33,05708901","1,94716735"
23/01/2008 2.00,"0,48065099","20,40499395","1,81004595"
23/01/2008 3.00,"0,453877","9,87627515","1,46597285"
23/01/2008 4.00,"0,53422999","8,39898101","1,30349625"
23/01/2008 5.00,"0,468997","3,21761039","1,274407"
23/01/2008 6.00,"0,53578401","3,03885331","1,28097925"
23/01/2008 7.00,"0,445301","3,46403831","1,329561"
23/01/2008 8.00,"0,48393801","3,46276112","1,31716285"
23/01/2008 9.00,"0,49359","3,04779182","1,2921814"
23/01/2008 10.00,"0,29084101","2,71964761","1,2969608"
23/01/2008 11.00,"0,30599099",,"1,2641743"
23/01/2008 12.00,"0,30177799",,"1,27690825"
23/01/2008 13.00,"0,230241",,"1,2719414"
23/01/2008 14.00,"0,324249",,"1,3039068"
23/01/2008 15.00,"0,266278",,"1,2494612"
23/01/2008 16.00,"0,34178999",,"1,2991274"
23/01/2008 17.00,"0,49780399",,"1,2944584"
23/01/2008 18.00,"0,33951899",,"1,28262145"
23/01/2008 19.00,"0,45644701",,"1,2757502"
23/01/2008 20.00,"0,33210799",,"1,31805985"
23/01/2008 21.00,"0,266278",,"1,30058445"
23/01/2008 22.00,"0,37624401",,"1,32235395"
23/01/2008 23.00,"0,31098199",,"1,32915045"
24/01/2008 0.00,"0,33569399",,"1,3164165"
24/01/2008 1.00,,,"1,29972425"
24/01/2008 2.00,"0,88216901",,"1,2980441"
24/01/2008 3.00,"0,79297799",,
24/01/2008 4.00,"1,04082501",,"1,2052437"
24/01/2008 5.00,"1,15849698",,"1,1968027"
24/01/2008 6.00,"1,07296395",,"1,1889252"
24/01/2008 7.00,"1,11265695",,"1,20520575"
24/01/2008 8.00,"1,08075798",,"1,1970649"
24/01/2008 9.00,"1,054196",,"1,2182226"
24/01/2008 10.00,"1,50006199",,"1,2174728"
24/01/2008 11.00,"2,21724892",,"1,23472855"
24/01/2008 12.00,"2,76048994",,"1,2423427"
24/01/2008 13.00,"2,52886295",,"1,2421932"
24/01/2008 14.00,"2,42273307",,"1,2544223"
24/01/2008 15.00,"2,36654997",,"1,20591875"
24/01/2008 16.00,"2,23898411",,"1,19759045"
24/01/2008 17.00,"1,97512805",,"1,22309975"
24/01/2008 18.00,"1,86914802",,"1,2411421"
24/01/2008 19.00,"1,50707698",,"1,2692021"
24/01/2008 20.00,"1,27314198",,"1,29808665"
24/01/2008 21.00,"1,24603903",,"1,379563"
24/01/2008 22.00,"1,16758096",,"1,70776035"
24/01/2008 23.00,"1,10426295",,"1,5563594"
25/01/2008 0.00,"0,88678598",,"1,5406803"
25/01/2008 1.00,"0,94009101",,"1,32156965"
25/01/2008 2.00,"0,98575097",,"1,2247868"
25/01/2008 3.00,"0,90102702",,"1,24466915"
25/01/2008 4.00,"0,91412801",,"1,2803433"
25/01/2008 5.00,"1,06154096",,"1,26121075"
25/01/2008 6.00,"0,86876798",,"1,2504456"
25/01/2008 7.00,"0,853508",,"1,26248725"
25/01/2008 8.00,"0,81498402",,"1,29444805"
25/01/2008 9.00,"0,711312",,"1,32171915"
25/01/2008 10.00,"0,82862502",,"1,2935108"
25/01/2008 11.00,"1,33067405",,"1,29546005"
25/01/2008 12.00,"1,453233",,"1,324271"
25/01/2008 13.00,"1,97623801",,"1,3147053"
25/01/2008 14.00,"2,92888904",,"1,3274588"
25/01/2008 15.00,"3,07417297",,"1,3134288"
25/01/2008 16.00,"3,24865794",,"1,30438865"
25/01/2008 17.00,"2,60399389",,"1,2850698"
25/01/2008 18.00,"2,27675891",,"1,3027016"
25/01/2008 19.00,"2,01194406",,"1,3435519"
25/01/2008 20.00,"1,31670296",,"1,3681228"
25/01/2008 21.00,"1,44345903",,"1,41066245"
25/01/2008 22.00,"1,06028199",,"1,4189137"
25/01/2008 23.00,"0,976457",,"1,39595625"
26/01/2008 0.00,"1,08492601",,"1,38451605"
26/01/2008 1.00,,,"1,3480162"
26/01/2008 2.00,"0,90873897",,"1,29321065"
26/01/2008 3.00,"0,83870798",,
26/01/2008 4.00,"0,86584097",,"1,27801455"
26/01/2008 5.00,"0,91783398",,"1,2644986"
26/01/2008 6.00,"0,86402202",,"1,2534241"
26/01/2008 7.00,"0,87811899",,"1,2904035"
26/01/2008 8.00,"1,03743303",,"1,3046704"
26/01/2008 9.00,"1,00090098",,"1,30162865"
26/01/2008 10.00,"1,19992995",,"1,3366933"
26/01/2008 11.00,"1,31437504",,"1,35463905"
26/01/2008 12.00,"2,35893202",,"1,33537885"
26/01/2008 13.00,"4,56203699",,"1,32314055"
26/01/2008 14.00,"4,71483183",,"1,3166074"
26/01/2008 15.00,"3,5543139",,"1,2788782"
26/01/2008 16.00,"2,90341806",,"1,26660195"
26/01/2008 17.00,"2,11230707",,"1,2829699"
26/01/2008 18.00,"1,54720604",,"1,2798166"
26/01/2008 19.00,"1,45883298",,"1,27636315"
26/01/2008 20.00,"1,26920295",,"1,264011"
26/01/2008 21.00,"1,305583",,"1,4014544"
26/01/2008 22.00,"1,57873499",,"1,48175775"
26/01/2008 23.00,"1,36181998",,"1,4434271"
27/01/2008 0.00,"1,297701",,"1,4123035"
27/01/2008 1.00,"1,15824401",,"1,4607714"
27/01/2008 2.00,"1,05516803",,"1,4094883"
27/01/2008 3.00,"0,83613098",,"1,3511097"
27/01/2008 4.00,"0,94511902",,"1,35647905"
27/01/2008 5.00,"1,01954603",,"1,3566665"
27/01/2008 6.00,"0,78337997",,"1,4061464"
27/01/2008 7.00,"0,84234601",,"1,34266295"
27/01/2008 8.00,"0,83340198",,"1,34405215"
27/01/2008 9.00,"0,768525",,"1,42045125"
27/01/2008 10.00,"1,14672399",,"1,45164845"
27/01/2008 11.00,"1,86295295",,"1,42991115"
27/01/2008 12.00,"2,50536108",,"1,41861125"
27/01/2008 13.00,"2,97951198",,"1,5010927"
27/01/2008 14.00,"3,25599909",,"1,54118745"
27/01/2008 15.00,"3,80169702",,"1,5706585"
27/01/2008 16.00,"3,92175102",,"1,53499355"
27/01/2008 17.00,"2,125494",,"1,483109"
27/01/2008 18.00,"1,86113405",,"1,5104031"
27/01/2008 19.00,"1,67089701",,"1,6215667"
27/01/2008 20.00,"1,64634097",,"1,8427669"
27/01/2008 21.00,"1,62906098",,"1,86795765"
27/01/2008 22.00,"1,19523096",,"1,79050745"
27/01/2008 23.00,"1,37834299",,"1,8932243"
28/01/2008 0.00,"1,36742902",,"1,8865037"
28/01/2008 1.00,,,"1,8984798"
28/01/2008 2.00,"0,50173497",,"1,6747634"
28/01/2008 3.00,"0,50531",,
28/01/2008 4.00,"0,48743799",,"1,3690727"
28/01/2008 5.00,"0,49056599",,"1,3098868"
28/01/2008 6.00,"0,39495501",,"1,31257665"
28/01/2008 7.00,"0,255559",,"1,32262765"
28/01/2008 8.00,"0,36099899",,"1,26198355"
28/01/2008 9.00,"0,40969801",,"1,2927357"
28/01/2008 10.00,"0,56249797",,"1,3089898"
28/01/2008 11.00,"0,75103903",,"1,2736043"
28/01/2008 12.00,"0,69519103",,"1,24599165"
28/01/2008 13.00,"0,71082902",,"1,1914"
28/01/2008 14.00,"0,72289199",,"1,18572015"
28/01/2008 15.00,"0,65810901",,"1,2095608"
28/01/2008 16.00,"0,83548099",,"1,2158375"
28/01/2008 17.00,"1,17637396",,"1,24087185"
28/01/2008 18.00,"1,16386402",,"1,2132224"
28/01/2008 19.00,"1,17279994",,"1,20358195"
28/01/2008 20.00,"1,20452094",,"1,2265992"
28/01/2008 21.00,"0,81180102",,"1,23627645"
28/01/2008 22.00,"0,57679403",,"1,21684605"
28/01/2008 23.00,"0,43471801",,"1,23354865"
29/01/2008 0.00,"0,64827901",,"1,2331749"
29/01/2008 1.00,"0,72289199",,"1,2139699"
29/01/2008 2.00,"0,58706999",,"1,2120632"
29/01/2008 3.00,"0,64515197",,"1,18934495"
29/01/2008 4.00,"0,612984",,"1,21153995"
29/01/2008 5.00,"0,40344399",,"1,2135582"
29/01/2008 6.00,"0,319895",,"1,23343595"
29/01/2008 7.00,"0,401656",,"1,2235724"
29/01/2008 8.00,"0,35117",,"1,2102324"
29/01/2008 9.00,"0,39763501",,"1,25634165"
29/01/2008 10.00,"0,74701798",,"1,28933515"
29/01/2008 11.00,"1,27421904",,"1,2613867"
29/01/2008 12.00,"1,52620304",,"1,26602005"
29/01/2008 13.00,"1,72010601",,"1,2732685"
29/01/2008 14.00,"2,19726706","3,68237539","1,32188015"
29/01/2008 15.00,"2,99164104","5,12008576","1,3143327"
29/01/2008 16.00,"2,88530803","5,24393833","1,34407515"
29/01/2008 17.00,"2,22362709","4,55955717","1,3319323"
29/01/2008 18.00,"1,36983001","5,44440026","1,3404883"
29/01/2008 19.00,"0,93332499","8,65562653","1,3439268"
29/01/2008 20.00,"0,58662403","11,45059879","1,37774255"
29/01/2008 21.00,"0,64559901","39,7144935","1,9131906"
29/01/2008 22.00,"0,68536198","54,17456814","2,18102675"
29/01/2008 23.00,"0,43203801",,"1,58956795"
30/01/2008 0.00,"0,40567699","33,38652735","1,60384175"
30/01/2008 1.00,,"59,03930439","1,8603182"
30/01/2008 2.00,"0,82906002",,"1,70947385"
30/01/2008 3.00,"0,70517099",,
30/01/2008 4.00,"0,80937099",,"1,6421517"
30/01/2008 5.00,"0,72334498",,"1,5780162"
30/01/2008 6.00,"0,64640599",,"1,68545725"
30/01/2008 7.00,"0,52191103",,"1,79098815"
30/01/2008 8.00,"0,67942297",,"2,0222796"
30/01/2008 9.00,"1,87500203","51,75498141","2,32059075"
30/01/2008 10.00,"2,11066389","105,48903816","2,5105236"
30/01/2008 11.00,"1,67690003","103,24688616","1,90674715"
30/01/2008 12.00,"2,23182702","35,89675947","1,5636688"
30/01/2008 13.00,"2,57047892","12,35970678","1,45146905"
30/01/2008 14.00,"3,40408206","11,35100924","1,4914419"
30/01/2008 15.00,"2,75101209","15,76883494","1,5318621"
30/01/2008 16.00,"3,353194","13,79102739","1,58367305"
30/01/2008 17.00,"2,8061409","12,51419331","1,5674891"
30/01/2008 18.00,"2,17185211","13,92253939","1,5483462"
30/01/2008 19.00,"1,838956","36,31300596","1,64642165"
30/01/2008 20.00,"1,30492902","65,05444143","1,94450855"
30/01/2008 21.00,"1,25767505","62,54163234","2,0451324"
30/01/2008 22.00,"1,12136602","33,30863514","1,8120044"
30/01/2008 23.00,"1,11924601","21,79035045","1,80391185"
31/01/2008 0.00,"1,038975","21,55159512","1,79863105"
31/01/2008 1.00,"0,978697","17,34954834","1,74359895"
31/01/2008 2.00,"0,71274298","19,0885761","1,61840075"
31/01/2008 3.00,"0,85723001",,"1,46372"
31/01/2008 4.00,"0,65125299",,"1,37549545"
31/01/2008 5.00,"0,83966202",,"1,34852335"
31/01/2008 6.00,"0,78362399",,"1,3234982"
31/01/2008 7.00,"1,05654395",,"1,3441775"
31/01/2008 8.00,"0,82936299","25,40250999","1,3752712"
31/01/2008 9.00,"0,89115602","46,88642673","1,50863555"
31/01/2008 10.00,"1,00353503","28,51159608","1,5470352"
31/01/2008 11.00,"1,16195595","17,29336851","1,5209992"
31/01/2008 12.00,"0,77211303","11,5246594","1,46405695"
31/01/2008 13.00,"1,289783","11,26546136","1,4574249"
31/01/2008 14.00,"1,59057105","12,90363179","1,4901677"
31/01/2008 15.00,"1,43033302","11,00498989","1,46604185"
31/01/2008 16.00,"1,39095497","9,46768997","1,47529475"
31/01/2008 17.00,"1,388834","10,69726769","1,46488035"
31/01/2008 18.00,"1,39761901","15,3244976","1,55310375"
31/01/2008 19.00,"1,20527196","35,35410978","1,70741075"
31/01/2008 20.00,"1,26918602","46,54041678","1,95870645"
31/01/2008 21.00,"1,38004994","36,69477372","1,9039745"
31/01/2008 22.00,"0,97324401","36,06147864","1,83156015"
31/01/2008 23.00,"0,92326403","35,89931763","1,75348895"
01/02/2008 0.00,"0,98505801","24,77175426","1,76420235"
01/02/2008 1.00,,"14,98102888","1,66593945"
01/02/2008 2.00,"1,05960095",,"1,53560995"
01/02/2008 3.00,"0,80141699","10,70365181",
01/02/2008 4.00,"0,81901002","7,95975246","1,3564089"
01/02/2008 5.00,"0,64546001","6,94722897","1,34541605"
01/02/2008 6.00,"0,64795703","6,48629368","1,3343864"
01/02/2008 7.00,"0,75184798","13,76932253","1,3534281"
01/02/2008 8.00,"0,87701797","54,78617529","1,60909725"
01/02/2008 9.00,"2,59967208","28,24983612","2,1340366"
01/02/2008 10.00,"1,84901202","74,24504505","2,16571105"
01/02/2008 11.00,"1,06625795","51,15870441","1,5592758"
01/02/2008 12.00,"1,30696797","15,25938114","1,33032345"
01/02/2008 13.00,"2,30737209","12,53973164","1,34392565"
01/02/2008 14.00,"2,28443098","10,72919014","1,3338643"
01/02/2008 15.00,"1,62090194","10,61171793","1,3578625"
01/02/2008 16.00,"1,47623801","12,68274031","1,3918841"
01/02/2008 17.00,"1,03761005","10,89518463","1,3595392"
01/02/2008 18.00,"1,25109899","12,38268319","1,34459725"
01/02/2008 19.00,"1,02251399","26,43418206","1,52081865"
01/02/2008 20.00,"0,87773103","39,95452791","1,66536675"
01/02/2008 21.00,"1,02322698","46,36292562","1,636933"
01/02/2008 22.00,"0,82007903","47,61550233","1,7135483"
01/02/2008 23.00,"0,75351298","39,02243598","1,6906679"
02/02/2008 0.00,"0,58091402","27,66503322","1,6429337"
02/02/2008 1.00,"0,72843099","25,21736316","1,6400633"
02/02/2008 2.00,"0,57913101","28,37242089","1,6521751"
02/02/2008 3.00,"0,657704","17,03928303","1,38845595"
02/02/2008 4.00,"0,554169",,"1,2446174"
02/02/2008 5.00,"0,61954701",,"1,1906962"
02/02/2008 6.00,"0,48296601",,"1,15406525"
02/02/2008 7.00,"0,52766103",,"1,14240195"
02/02/2008 8.00,"0,579844","15,97695818","1,18514285"
02/02/2008 9.00,"0,580558","19,32479208","1,2271029"
02/02/2008 10.00,"0,67921901","24,09120846","1,28512385"
02/02/2008 11.00,"0,85514599","20,12282514","1,2913833"
02/02/2008 12.00,"0,93371803","9,63878385","1,27890005"
02/02/2008 13.00,"0,98340601","7,65459219","1,27837795"
02/02/2008 14.00,"1,27237701","7,44519174","1,27062695"
02/02/2008 15.00,"1,19903505","8,39898289","1,2607887"
02/02/2008 16.00,"0,91160899","8,63391979","1,2467035"
02/02/2008 17.00,"1,05448997","9,18678707","1,24510155"
02/02/2008 18.00,"0,95986998","11,74682243","1,2759181"
02/02/2008 19.00,"0,94180101","20,45224467","1,36237165"
02/02/2008 20.00,"0,90483302","25,61957739","1,4245648"
02/02/2008 21.00,"0,65782303","25,76512917","1,41129955"
02/02/2008 22.00,"1,00480199","42,41243061","1,60742055"
02/02/2008 23.00,"0,752918","43,28577891","1,7058341"
03/02/2008 0.00,"0,74911398","25,01434683","1,5380721"
03/02/2008 1.00,,"21,54136248","1,45825175"
03/02/2008 2.00,"0,62667102",,"1,33017625"
03/02/2008 3.00,"0,65429199","18,50507673",
03/02/2008 4.00,"0,80196297","12,30990166","1,3654019"
03/02/2008 5.00,"0,543091","7,95975246","1,3105055"
03/02/2008 6.00,"0,44121701","6,4901234","1,27695655"
03/02/2008 7.00,"0,19478101","6,78507172","1,27695655"
03/02/2008 8.00,"0,38382301","7,9380476","1,27133995"
03/02/2008 9.00,"0,32738501","10,62321648","1,28588285"
03/02/2008 10.00,"0,64711797","10,87985448","1,351641"
03/02/2008 11.00,"0,830181","7,78610606","1,3488511"
03/02/2008 12.00,"0,86689001","6,97659514","1,3789397"
03/02/2008 13.00,"0,887815","6,13261113","1,3632813"
03/02/2008 14.00,"1,00618994","6,79273115","1,3717982"
03/02/2008 15.00,"0,78331","6,39563701","1,3524207"
03/02/2008 16.00,"0,958242","7,00979291","1,32742775"
03/02/2008 17.00,"0,82073498","8,13851141","1,3695672"
03/02/2008 18.00,"0,77230901","11,69064448","1,42792395"
03/02/2008 19.00,"0,92368603","13,37477902","1,4903333"
03/02/2008 20.00,"0,70212102","13,78337172","1,45630135"
03/02/2008 21.00,"0,68765301","15,22617961","1,43971375"
03/02/2008 22.00,"0,80220199","16,25786296","1,4923044"
03/02/2008 23.00,"0,63671499","12,34948919","1,4113352"
04/02/2008 0.00,"0,55409199","11,15054167","1,4023353"
04/02/2008 1.00,"0,57681","8,47303786","1,3604546"
04/02/2008 2.00,"0,63265002","6,81826761","1,30526035"
04/02/2008 3.00,"0,55062401","5,45844569","1,28435795"
04/02/2008 4.00,"0,62667102","4,24035147","1,2784435"
04/02/2008 5.00,"0,596659","3,86623938","1,24024625"
04/02/2008 6.00,"0,513318","3,27761993","1,26498045"
04/02/2008 7.00,"0,52611202","6,74166012","1,23035395"
04/02/2008 8.00,"0,66648901","8,09509793","1,2411398"
04/02/2008 9.00,"0,43966201","18,6685187","1,34609915"
04/02/2008 10.00,"0,52288401","27,57312756","1,4892178"
04/02/2008 11.00,"0,67892402","30,05016003","1,4532895"
04/02/2008 12.00,"0,71252298","16,30765679","1,3475861"
04/02/2008 13.00,"0,81009299","13,0581296","1,3405573"
04/02/2008 14.00,"0,63755202","11,65106636","1,33520175"
04/02/2008 15.00,"0,66325998","9,65155208","1,3209935"
04/02/2008 16.00,"0,64855301","9,30553084","1,32467465"
04/02/2008 17.00,"0,811409","10,29762103","1,2991228"
04/02/2008 18.00,"0,60754001","11,31398364","1,3029546"
04/02/2008 19.00,"0,640302","11,83492471","1,31805525"
04/02/2008 20.00,"0,43918401","13,6186582","1,42799755"
04/02/2008 21.00,"0,611247","14,99891154","1,4346181"
04/02/2008 22.00,"0,49657801","9,26339644","1,33375045"
04/02/2008 23.00,"0,51750302","7,84356121","1,2910153"
05/02/2008 0.00,"0,486893","7,73120156","1,29611095"
05/02/2008 1.00,,"6,88338595","1,2766219"
05/02/2008 2.00,"0,59710097",,"1,26460785"
05/02/2008 3.00,"0,50524199","5,09454931",
05/02/2008 4.00,"0,56741601","5,35119107","1,11349095"
05/02/2008 5.00,"0,48337299","6,30625941","1,10558815"
05/02/2008 6.00,"0,619178","7,88569749","1,11848655"
05/02/2008 7.00,"0,52466398","6,39053009","1,1271725"
05/02/2008 8.00,"0,50327301","8,62498316","1,1495768"
05/02/2008 9.00,"0,55133498","10,70109929","1,1543861"
05/02/2008 10.00,"0,48668501","12,15413417","1,16691075"
05/02/2008 11.00,"0,61252499","13,34541849","1,17295055"
05/02/2008 12.00,"0,639256","13,30456129","1,1895025"
05/02/2008 13.00,"0,79155898","5,60400311","1,19267075"
05/02/2008 14.00,"0,58510798","6,8131607","1,20750805"
05/02/2008 15.00,"0,64516401","6,0662156","1,21701395"
05/02/2008 16.00,"0,57562","5,34352975","1,237032"
05/02/2008 17.00,"0,67135799","6,40457552","1,23595215"
05/02/2008 18.00,"0,668971","6,6803715","1,2333037"
05/02/2008 19.00,"0,61944699","13,76548906","1,37779545"
05/02/2008 20.00,"0,695315","9,20721661","1,3398098"
05/02/2008 21.00,"0,59259599","10,73812489","1,3442442"
05/02/2008 22.00,"0,55801803","14,98996551","1,46215715"
05/02/2008 23.00,"0,61309201","15,60923397","1,45324695"
06/02/2008 0.00,"0,57090598","11,48762439","1,3960632"
06/02/2008 1.00,"0,45729801","9,96054583","1,3824564"
06/02/2008 2.00,"0,56735599","9,82392503","1,39438535"
06/02/2008 3.00,"0,42689699","7,515417","1,24396535"
06/02/2008 4.00,"0,41251701","7,59841048","1,23021135"
06/02/2008 5.00,"0,42636001","8,24576227","1,1608721"
06/02/2008 6.00,"0,42483899",,"1,163892"
06/02/2008 7.00,"0,438503",,"1,1105458"
06/02/2008 8.00,"0,51031297",,"1,13175755"
06/02/2008 9.00,"0,43450499",,"1,1643773"
06/02/2008 10.00,"0,499394","8,59050819","1,18726575"
06/02/2008 11.00,"0,54223597","7,41327117","1,13391955"
06/02/2008 12.00,"0,68905002","6,56417837","1,11811395"
06/02/2008 13.00,"0,87718302","8,41175112","1,13895195"
06/02/2008 14.00,"1,41064703","8,77820189","1,1437992"
06/02/2008 15.00,"1,72673905","7,90101824","1,15341665"
06/02/2008 16.00,"1,30223","5,84532412","1,17008015"
06/02/2008 17.00,"0,78123701","4,82769184","1,15002415"
06/02/2008 18.00,"1,07352102","8,8739636","1,2121299"
