, Brindisi,,,
,Via Dei Mille,,,
Parm,SO2,NO2,NOX,PM10



07/04/2009 1.00,"1,9","44,9","64,1",
07/04/2009 2.00,"0,6","19,9","23,4","32,2"
07/04/2009 3.00,"0,7","11,1","11,9",
07/04/2009 4.00,"1,2","12,3","12,7","34,7"
07/04/2009 5.00,"0,2","17,6","18,3",
07/04/2009 6.00,"0,6","27,2","29,2","36,6"
07/04/2009 7.00,"1,7","48,5","61,9",
07/04/2009 8.00,"6,9","114,9","335,1","50,3"
07/04/2009 9.00,"2,2","56,2","85,7",
07/04/2009 10.00,"3,5","29,7","42,5","45,9"
07/04/2009 11.00,"4,3","24,6","37,1",
07/04/2009 12.00,"3,7","22,9","33,2","33,2"
07/04/2009 13.00,"4,1","32,9","50,6",
07/04/2009 14.00,"3,4","19,6","27,2","24,4"
07/04/2009 15.00,"3,1","19,5","24,9",
07/04/2009 16.00,"3,2","19,9","25,4","26,4"
07/04/2009 17.00,"3,2","31,6","41,8",
07/04/2009 18.00,"3,7","29,1","36,6","32,7"
07/04/2009 19.00,"3,4","79,1","87,7",
07/04/2009 20.00,"3,0","104,6","127,1","49,8"
07/04/2009 21.00,"3,4","120,0","153,3",
07/04/2009 22.00,"2,1","78,9","88,0","53,2"
07/04/2009 23.00,"2,6","70,6","85,1",
08/04/2009 0.00,"1,1","62,2","82,9","50,8"
08/04/2009 1.00,,"38,7","47,1",
08/04/2009 2.00,"0,7",,,"44,4"
08/04/2009 3.00,"0,4","21,2","22,2",
08/04/2009 4.00,"0,1","14,0","14,7","37,6"
08/04/2009 5.00,"0,1","22,9","25,4",
08/04/2009 6.00,"0,4","47,2","61,2","32,7"
08/04/2009 7.00,"0,6","70,6","110,7",
08/04/2009 8.00,"1,7","77,9","148,6","42,0"
08/04/2009 9.00,"1,8","68,3","111,3",
08/04/2009 10.00,"2,8","50,2","68,8","39,1"
08/04/2009 11.00,"17,2","74,1","121,0",
08/04/2009 12.00,"20,3","68,6","100,9","39,6"
08/04/2009 13.00,"18,8","56,9","80,4",
08/04/2009 14.00,"7,3","24,8","32,2","36,6"
08/04/2009 15.00,"4,9","24,3","32,3",
08/04/2009 16.00,"2,7","35,4","48,4","27,4"
08/04/2009 17.00,"2,2","39,0","48,0",
08/04/2009 18.00,"2,0","52,4","65,3","25,9"
08/04/2009 19.00,"1,7","58,1","73,8",
08/04/2009 20.00,"1,3","70,0","90,1","37,6"
08/04/2009 21.00,"1,0","65,7","79,9",
08/04/2009 22.00,"0,4","39,4","44,4","37,6"
08/04/2009 23.00,"0,3","44,3","53,7",
09/04/2009 0.00,"0,3","44,0","55,2","32,2"
09/04/2009 1.00,"0,2","51,6","66,4",
09/04/2009 2.00,"0,2","26,6","30,0","30,8"
09/04/2009 3.00,"0,5","12,5","14,2",
09/04/2009 4.00,"0,2","10,2","11,2","25,9"
09/04/2009 5.00,"0,0","18,2","20,6",
09/04/2009 6.00,"0,1","26,4","34,8","18,1"
09/04/2009 7.00,"0,2","31,5","40,6",
09/04/2009 8.00,"0,7","45,7","64,4","23,0"
09/04/2009 9.00,"0,4","47,5","67,8",
09/04/2009 10.00,"0,9","44,2","63,7","20,5"
09/04/2009 11.00,"1,9","40,9","58,0",
09/04/2009 12.00,"1,8","46,7","66,9","25,4"
09/04/2009 13.00,"2,3","28,9","39,7",
09/04/2009 14.00,"10,5","65,6","93,5","19,0"
09/04/2009 15.00,"6,6","31,0","39,9",
09/04/2009 16.00,"4,5","20,6","26,7","19,5"
09/04/2009 17.00,"3,2","38,3","50,5",
09/04/2009 18.00,"4,3","72,8","99,7","28,3"
09/04/2009 19.00,"2,1","62,5","73,9",
09/04/2009 20.00,"1,7","93,9","112,1","33,2"
09/04/2009 21.00,"0,9","99,6","135,0",
09/04/2009 22.00,"0,2","78,0","92,3","41,0"
09/04/2009 23.00,"1,4","98,5","133,1",
10/04/2009 0.00,"1,6","90,7","131,3","35,7"
10/04/2009 1.00,,"92,0","159,1",
10/04/2009 2.00,"0,1",,,"33,7"
10/04/2009 3.00,"0,3","41,1","51,2",
10/04/2009 4.00,"0,1","31,4","34,5","26,4"
10/04/2009 5.00,"0,5","37,0","41,2",
10/04/2009 6.00,"0,6","61,2","85,1","32,7"
10/04/2009 7.00,"0,7","79,5","118,5",
10/04/2009 8.00,"0,5","67,0","94,7","40,0"
10/04/2009 9.00,"0,6","52,1","70,8",
10/04/2009 10.00,"2,6","29,6","37,8","37,6"
10/04/2009 11.00,"3,8","46,3","64,2",
10/04/2009 12.00,"3,8","41,0","51,3","43,5"
10/04/2009 13.00,"6,5","33,3","41,9",
10/04/2009 14.00,"6,5","25,7","31,3","35,7"
10/04/2009 15.00,"6,7","26,6","31,8",
10/04/2009 16.00,"4,9","25,5","30,4","32,7"
10/04/2009 17.00,"6,5","29,0","33,2",
10/04/2009 18.00,"7,8","62,2","74,1","32,7"
10/04/2009 19.00,"4,4","56,8","65,3",
10/04/2009 20.00,"3,9","65,5","74,0","37,1"
10/04/2009 21.00,"2,9","59,3","67,1",
10/04/2009 22.00,"3,2","76,0","93,3","35,7"
10/04/2009 23.00,"3,0","64,5","82,1",
11/04/2009 0.00,"2,8","47,9","63,4","39,6"
11/04/2009 1.00,"2,4","45,2","59,8",
11/04/2009 2.00,"2,9","25,1","29,2","34,7"
11/04/2009 3.00,"2,6","15,3","18,3",
11/04/2009 4.00,"2,4","14,6","16,8","29,3"
11/04/2009 5.00,"2,3","13,7","14,8",
11/04/2009 6.00,"2,1","20,7","24,3","28,3"
11/04/2009 7.00,"3,0","50,8","61,7",
11/04/2009 8.00,"2,5","79,1","103,8","31,7"
11/04/2009 9.00,"2,7","52,0","66,1",
11/04/2009 10.00,"3,2","39,2","48,8","32,2"
11/04/2009 11.00,"3,7","37,4","51,2",
11/04/2009 12.00,"8,6","30,8","41,6","24,9"
11/04/2009 13.00,"17,9","32,1","40,3",
11/04/2009 14.00,"12,9","29,4","37,0","21,0"
11/04/2009 15.00,"21,0","32,4","38,6",
11/04/2009 16.00,"25,4","42,6","50,1","25,4"
11/04/2009 17.00,"21,2","45,8","52,3",
11/04/2009 18.00,"12,2","42,1","49,4","24,9"
11/04/2009 19.00,"5,3","56,0","63,8",
11/04/2009 20.00,"6,0","131,7","160,5","38,6"
11/04/2009 21.00,"5,6","123,0","152,1",
11/04/2009 22.00,"4,6","116,4","162,5","45,9"
11/04/2009 23.00,"5,5","133,7","252,8",
12/04/2009 0.00,"7,5","115,3","281,7","52,3"
12/04/2009 1.00,,"84,8","149,9",
12/04/2009 2.00,"1,1",,,"43,5"
12/04/2009 3.00,"0,8","56,0","63,9",
12/04/2009 4.00,"1,4","67,1","82,3","41,0"
12/04/2009 5.00,"0,6","38,6","40,3",
12/04/2009 6.00,"1,1","56,1","61,3","41,5"
12/04/2009 7.00,"0,5","35,6","39,6",
12/04/2009 8.00,"1,3","26,8","31,9","40,0"
12/04/2009 9.00,"1,8","24,4","30,3",
12/04/2009 10.00,"2,4","24,1","29,3","31,3"
12/04/2009 11.00,"3,7","24,3","31,4",
12/04/2009 12.00,"4,4","32,0","44,4","24,4"
12/04/2009 13.00,"3,2","20,1","28,5",
12/04/2009 14.00,"2,2","10,2","12,1","27,4"
12/04/2009 15.00,"1,9","11,2","13,7",
12/04/2009 16.00,"1,7","19,7","26,1","27,4"
12/04/2009 17.00,"1,6","32,1","41,9",
12/04/2009 18.00,"1,6","48,9","61,2","29,8"
12/04/2009 19.00,"2,0","59,0","68,5",
12/04/2009 20.00,"2,9","61,5","75,5","27,4"
12/04/2009 21.00,"2,8","59,6","72,5",
12/04/2009 22.00,"2,6","41,3","50,1","33,7"
12/04/2009 23.00,"1,8","34,6","43,3",
13/04/2009 0.00,"1,3","31,1","36,5","33,7"
13/04/2009 1.00,"1,8","16,7","20,7",
13/04/2009 2.00,"1,7","9,0","10,9","29,3"
13/04/2009 3.00,"1,0","10,6","12,4",
13/04/2009 4.00,"1,6","9,1","10,5","29,8"
13/04/2009 5.00,"1,5","6,7","7,8",
13/04/2009 6.00,"1,3","15,2","19,0","32,2"
13/04/2009 7.00,"1,6","15,2","19,3",
13/04/2009 8.00,"1,4","15,2","20,0","29,8"
13/04/2009 9.00,"1,9","16,9","24,0",
13/04/2009 10.00,"1,6","17,0","23,5","18,6"
13/04/2009 11.00,"1,4","26,1","37,1",
13/04/2009 12.00,"1,7","26,6","36,1","16,6"
13/04/2009 13.00,"1,5","27,1","33,9",
13/04/2009 14.00,"1,3","11,0","14,4","13,7"
13/04/2009 15.00,"2,0","15,4","19,8",
13/04/2009 16.00,"1,6","12,3","18,4","16,1"
13/04/2009 17.00,"1,4","12,6","19,6",
13/04/2009 18.00,"1,5","12,9","18,4","22,5"
13/04/2009 19.00,"1,4","15,5","22,2",
13/04/2009 20.00,"1,9","22,0","28,2","30,3"
13/04/2009 21.00,"2,1","16,4","21,6",
13/04/2009 22.00,"1,9","12,0","14,4","29,8"
13/04/2009 23.00,"1,6","11,9","14,2",
14/04/2009 0.00,"3,7","20,3","22,2","28,3"
14/04/2009 1.00,,"21,8","23,2",
14/04/2009 2.00,"0,8",,,"18,1"
14/04/2009 3.00,"1,5","24,8","25,6",
14/04/2009 4.00,"0,3","13,4","14,2","20,5"
14/04/2009 5.00,"0,0","7,3","9,0",
14/04/2009 6.00,"0,0","11,6","15,4","16,6"
14/04/2009 7.00,"0,0","16,6","22,7",
14/04/2009 8.00,"0,0","26,9","39,7","18,6"
14/04/2009 9.00,"0,2","25,1","34,3",
14/04/2009 10.00,"0,0","20,0","27,5","18,1"
14/04/2009 11.00,"0,0","11,8","16,5",
14/04/2009 12.00,"0,0","13,9","20,7","15,1"
14/04/2009 13.00,"0,3","28,2","41,3",
14/04/2009 14.00,"0,2","24,9","37,8","18,6"
14/04/2009 15.00,"0,5","16,7","22,5",
14/04/2009 16.00,"0,0","17,9","23,7","23,9"
14/04/2009 17.00,"0,0","15,9","22,5",
14/04/2009 18.00,"0,0","22,7","30,5","23,9"
14/04/2009 19.00,"0,0","38,0","50,4",
14/04/2009 20.00,"0,0","48,5","61,5","30,3"
14/04/2009 21.00,"0,0","45,7","59,6",
14/04/2009 22.00,"0,0","34,8","45,4","31,3"
14/04/2009 23.00,"0,0","36,9","51,1",
15/04/2009 0.00,"0,0","36,9","52,0","33,2"
15/04/2009 1.00,"0,0","35,5","51,4",
15/04/2009 2.00,"0,0","19,5","23,1","21,0"
15/04/2009 3.00,"0,0","15,4","18,1",
15/04/2009 4.00,"0,0","18,4","23,2","26,9"
15/04/2009 5.00,"0,0","18,9","24,2",
15/04/2009 6.00,"0,0","35,4","48,0","23,0"
15/04/2009 7.00,"0,0","48,5","78,2",
15/04/2009 8.00,"0,3","59,5","104,4","26,4"
15/04/2009 9.00,"0,0","27,4","39,6",
15/04/2009 10.00,"0,0","28,3","41,4","30,3"
15/04/2009 11.00,"0,2","27,2","39,3",
15/04/2009 12.00,"0,8","22,3","33,3","36,1"
15/04/2009 13.00,"1,3","19,8","28,6",
15/04/2009 14.00,"0,5","16,2","23,2","26,4"
15/04/2009 15.00,"0,3","15,7","21,5",
15/04/2009 16.00,"0,2","11,0","16,1","20,0"
15/04/2009 17.00,"0,2","13,2","18,3",
15/04/2009 18.00,"0,3","32,2","42,4","25,9"
15/04/2009 19.00,"0,2","47,9","61,5",
15/04/2009 20.00,"0,3","52,7","65,8","32,2"
15/04/2009 21.00,"0,0","39,6","47,7",
15/04/2009 22.00,"0,0","48,3","57,9","26,9"
15/04/2009 23.00,"0,0","37,7","47,5",
16/04/2009 0.00,"0,0","48,6","58,7","37,6"
16/04/2009 1.00,,"33,4","40,4",
16/04/2009 2.00,"0,2",,,"34,2"
16/04/2009 3.00,"0,4","23,9","30,8",
16/04/2009 4.00,"0,6","17,6","19,3","41,0"
16/04/2009 5.00,"0,3","17,9","20,9",
16/04/2009 6.00,"0,5","37,4","49,9","33,2"
16/04/2009 7.00,"0,8","55,4","89,9",
16/04/2009 8.00,"3,7","79,1","176,4","40,0"
16/04/2009 9.00,"2,2","73,3","105,2",
16/04/2009 10.00,"5,8","55,9","79,2","32,7"
16/04/2009 11.00,"5,7","46,8","62,4",
16/04/2009 12.00,"15,0","111,8","143,5","27,4"
16/04/2009 13.00,"18,0","86,9","115,7",
16/04/2009 14.00,"23,7","71,7","89,3","29,8"
16/04/2009 15.00,"6,6","30,6","37,0",
16/04/2009 16.00,"2,5","37,6","50,4","24,4"
16/04/2009 17.00,"1,5","44,0","59,7",
16/04/2009 18.00,"0,4","72,6","104,6","26,9"
16/04/2009 19.00,,"78,1","99,5",
16/04/2009 20.00,,"67,6","86,0","34,7"
16/04/2009 21.00,,"47,0","55,0",
16/04/2009 22.00,,"31,3","36,1","29,8"
16/04/2009 23.00,,"26,4","30,1",
17/04/2009 0.00,,"18,0","20,2","26,9"
17/04/2009 1.00,,"13,1","14,3",
17/04/2009 2.00,,"8,8","9,4","16,6"
17/04/2009 3.00,,"6,4","6,8",
17/04/2009 4.00,,"6,6","7,4","20,5"
17/04/2009 5.00,,"12,1","13,1",
17/04/2009 6.00,,"36,6","41,6","13,7"
17/04/2009 7.00,,"59,7","77,8",
17/04/2009 8.00,,"53,0","73,9","33,2"
17/04/2009 9.00,,"45,2","57,5",
17/04/2009 10.00,,"25,3","32,6","27,8"
17/04/2009 11.00,,"30,8","40,0",
17/04/2009 12.00,,"31,4","40,8","23,4"
17/04/2009 13.00,,"49,1","70,2",
17/04/2009 14.00,,"27,2","36,3","26,4"
17/04/2009 15.00,,"23,5","30,8",
17/04/2009 16.00,,"25,6","34,2","26,4"
17/04/2009 17.00,,"25,1","30,1",
17/04/2009 18.00,"0,2","33,4","40,9","23,9"
17/04/2009 19.00,"0,2","52,4","65,1",
17/04/2009 20.00,"0,2","61,6","73,6","35,2"
17/04/2009 21.00,"0,1","53,4","65,0",
17/04/2009 22.00,"0,0","41,7","50,4","34,7"
17/04/2009 23.00,"0,0","35,5","44,7",
18/04/2009 0.00,"0,1","47,4","65,9","39,6"
18/04/2009 1.00,,"31,0","40,9",
18/04/2009 2.00,"0,1",,,"30,8"
18/04/2009 3.00,"0,0","14,2","16,1",
18/04/2009 4.00,"0,1","15,3","16,6","35,7"
18/04/2009 5.00,"0,1","25,8","29,9",
18/04/2009 6.00,"0,1","28,3","35,2","33,2"
18/04/2009 7.00,"0,2","48,2","60,4",
18/04/2009 8.00,"0,2","49,1","70,7","38,1"
18/04/2009 9.00,"0,2","54,5","75,1",
18/04/2009 10.00,"1,2","47,3","64,1","36,6"
18/04/2009 11.00,"2,0","38,0","51,8",
18/04/2009 12.00,"0,7","21,1","30,9","27,8"
18/04/2009 13.00,"1,9","33,3","44,5",
18/04/2009 14.00,"0,4","19,5","24,1","28,8"
18/04/2009 15.00,"0,1","21,0","26,3",
18/04/2009 16.00,"0,3","23,8","30,3","22,5"
18/04/2009 17.00,"0,1","27,9","34,1",
18/04/2009 18.00,"0,2","49,7","59,8","24,9"
18/04/2009 19.00,"0,1","41,5","48,4",
18/04/2009 20.00,"0,1","56,6","72,1","25,9"
18/04/2009 21.00,"0,0","46,2","54,4",
18/04/2009 22.00,"0,0","45,8","55,2","25,4"
18/04/2009 23.00,"0,1","64,7","82,5",
19/04/2009 0.00,"0,0","46,6","60,4","34,7"
19/04/2009 1.00,"0,0","48,3","60,3",
19/04/2009 2.00,"0,0","28,3","34,2","28,8"
19/04/2009 3.00,"0,0","25,7","30,2",
19/04/2009 4.00,"0,0","19,1","21,1","26,4"
19/04/2009 5.00,"0,0","16,9","19,5",
19/04/2009 6.00,"0,0","20,0","22,5","22,5"
19/04/2009 7.00,"0,0","21,9","25,8",
19/04/2009 8.00,"0,0","28,0","36,8","21,5"
19/04/2009 9.00,"0,0","20,2","25,8",
19/04/2009 10.00,"0,3","24,1","34,6","19,0"
19/04/2009 11.00,"0,1","26,9","36,0",
19/04/2009 12.00,"0,0","36,5","50,7","16,6"
19/04/2009 13.00,"0,1","31,4","46,6",
19/04/2009 14.00,"0,1","14,4","17,6","15,6"
19/04/2009 15.00,"0,0","13,9","15,9",
19/04/2009 16.00,"0,0","19,3","22,9","22,0"
19/04/2009 17.00,"0,0","35,7","42,4",
19/04/2009 18.00,"0,0","54,7","67,9","26,4"
19/04/2009 19.00,"0,0","69,1","87,6",
19/04/2009 20.00,"0,1","76,8","106,0","27,8"
19/04/2009 21.00,"0,0","68,3","89,7",
19/04/2009 22.00,"0,0","40,3","46,5","25,9"
19/04/2009 23.00,"0,0","55,8","68,5",
20/04/2009 0.00,"0,0","41,0","50,0","28,3"
20/04/2009 1.00,,"16,7","19,2",
20/04/2009 2.00,"0,0",,,"20,5"
20/04/2009 3.00,"0,0","17,5","19,0",
20/04/2009 4.00,"0,0","11,0","11,5","25,4"
20/04/2009 5.00,"0,0","11,6","13,1",
20/04/2009 6.00,"0,0","20,5","25,3","21,5"
20/04/2009 7.00,"0,0","41,7","58,6",
20/04/2009 8.00,"0,0","42,7","56,4","34,7"
20/04/2009 9.00,"1,2","61,2","85,3",
20/04/2009 10.00,"1,7","41,0","57,8","36,1"
20/04/2009 11.00,"6,9","39,8","55,3",
20/04/2009 12.00,"4,5","25,9","37,5","24,4"
20/04/2009 13.00,"1,2","25,3","33,6",
20/04/2009 14.00,"1,7","28,0","36,8","27,4"
20/04/2009 15.00,"0,6","15,3","20,5",
20/04/2009 16.00,"0,3","24,1","32,0","25,4"
20/04/2009 17.00,"0,5","39,9","49,4",
20/04/2009 18.00,"0,9","40,0","48,2","25,4"
20/04/2009 19.00,"0,3","43,5","60,4",
20/04/2009 20.00,"1,1","47,2","65,1","33,2"
20/04/2009 21.00,"0,2","30,9","38,3",
20/04/2009 22.00,"0,0","19,7","25,6","37,1"
20/04/2009 23.00,"0,0","20,4","25,1",
21/04/2009 0.00,"0,0","17,4","20,1","33,2"
21/04/2009 1.00,"0,0","10,8","12,8",
21/04/2009 2.00,"0,0","5,4","6,7",
21/04/2009 3.00,"0,0","6,6","7,8",
21/04/2009 4.00,"0,0","5,9","6,5",
21/04/2009 5.00,"0,0","6,8","8,0",
21/04/2009 6.00,"0,0","27,0","32,4",
21/04/2009 7.00,"0,0","41,2","51,5",
21/04/2009 8.00,"0,1","72,3","103,9",
21/04/2009 9.00,"0,2","62,7","88,5",
21/04/2009 10.00,"0,0","28,9","40,0",
21/04/2009 11.00,"0,1","46,0","62,1",
21/04/2009 12.00,,,,
21/04/2009 13.00,,"35,7","52,5",
21/04/2009 14.00,"2,1","29,4","39,5",
21/04/2009 15.00,"2,0","30,1","39,6",
21/04/2009 16.00,"1,8","36,7","50,9",
21/04/2009 17.00,"1,8","39,7","58,0",
21/04/2009 18.00,"1,8","49,9","73,1",
21/04/2009 19.00,"2,4","78,1","111,4",
21/04/2009 20.00,"2,5","87,6","130,6",
21/04/2009 21.00,"1,8","50,4","61,4",
21/04/2009 22.00,"1,0","28,6","33,8",
21/04/2009 23.00,"0,8","27,6","33,0",
22/04/2009 0.00,"2,2","30,4","35,1",
22/04/2009 1.00,,"32,1","36,8",
22/04/2009 2.00,"0,4",,,"1,5"
22/04/2009 3.00,"0,1","7,1","7,8",
22/04/2009 4.00,"0,0","8,6","10,3","3,4"
22/04/2009 5.00,"0,0","23,0","25,0",
22/04/2009 6.00,"0,0","29,9","37,0","6,3"
22/04/2009 7.00,"0,0","45,3","55,1",
22/04/2009 8.00,"0,0","50,4","65,8","15,6"
22/04/2009 9.00,"0,1","36,1","49,4",
22/04/2009 10.00,"0,1","34,6","49,9","10,3"
22/04/2009 11.00,"0,3","38,5","60,2",
22/04/2009 12.00,"0,5","30,7","46,4","13,7"
22/04/2009 13.00,"0,7","28,9","44,8",
22/04/2009 14.00,"1,0","22,9","34,3","13,2"
22/04/2009 15.00,"1,0","16,8","24,3",
22/04/2009 16.00,"0,1","15,1","21,5","13,2"
22/04/2009 17.00,"0,0","19,7","30,1",
22/04/2009 18.00,"0,0","27,5","37,7","21,0"
22/04/2009 19.00,"0,2","63,3","94,7",
22/04/2009 20.00,"0,1","67,0","94,5","22,0"
22/04/2009 21.00,,"48,1","60,0",
22/04/2009 22.00,,"40,6","51,8","22,5"
22/04/2009 23.00,,"46,4","60,3",
23/04/2009 0.00,,"41,3","57,9","20,5"
23/04/2009 1.00,,"30,1","35,5",
23/04/2009 2.00,,"19,5","22,9","14,7"
23/04/2009 3.00,,"11,0","11,5",
23/04/2009 4.00,,"9,0","9,4","21,0"
23/04/2009 5.00,,"17,0","19,3",
23/04/2009 6.00,,"23,3","27,6","15,1"
23/04/2009 7.00,,"30,5","43,1",
23/04/2009 8.00,,"56,0","87,5","22,5"
23/04/2009 9.00,,"54,0","75,2",
23/04/2009 10.00,,"40,7","56,2","12,7"
23/04/2009 11.00,,"41,7","53,4",
23/04/2009 12.00,,"39,1","57,5","14,7"
23/04/2009 13.00,,"33,4","50,2",
23/04/2009 14.00,,"34,4","45,0","17,6"
23/04/2009 15.00,,"27,1","35,9",
23/04/2009 16.00,,"33,8","46,5","19,5"
23/04/2009 17.00,,"55,2","78,3",
23/04/2009 18.00,,"51,1","70,0","19,0"
23/04/2009 19.00,,"52,7","80,5",
23/04/2009 20.00,,"58,1","80,2","20,5"
23/04/2009 21.00,,"59,5","73,6",
23/04/2009 22.00,,"55,0","72,8","24,4"
23/04/2009 23.00,,"40,1","51,6",
24/04/2009 0.00,,"33,9","46,2","13,7"
24/04/2009 1.00,,"19,6","24,2",
24/04/2009 2.00,"0,2",,,"6,3"
24/04/2009 3.00,"0,1","7,6","9,4",
24/04/2009 4.00,"0,1","8,2","9,5","6,8"
24/04/2009 5.00,"0,1","16,7","19,4",
24/04/2009 6.00,"0,0","23,9","33,8","7,3"
24/04/2009 7.00,"0,1","30,3","41,0",
24/04/2009 8.00,"0,1","39,1","57,9","14,7"
24/04/2009 9.00,"0,2","32,1","51,9",
24/04/2009 10.00,"0,1","31,4","47,6","20,5"
24/04/2009 11.00,"0,1","41,2","63,8",
24/04/2009 12.00,"0,2","29,6","49,3","17,6"
24/04/2009 13.00,"0,2","38,0","59,1",
24/04/2009 14.00,"0,1","37,6","48,4","15,1"
24/04/2009 15.00,"0,0","54,8","74,3",
24/04/2009 16.00,"0,0","48,3","65,5","9,8"
24/04/2009 17.00,"0,0","37,3","49,9",
24/04/2009 18.00,"0,0","56,8","76,0","7,3"
24/04/2009 19.00,"0,0","55,6","71,8",
24/04/2009 20.00,"0,1","77,5","103,9","11,7"
24/04/2009 21.00,"0,0","64,9","80,4",
24/04/2009 22.00,"0,0","75,7","107,6","11,7"
24/04/2009 23.00,"0,1","78,8","116,1",
25/04/2009 0.00,"0,0","63,0","83,6","17,1"
25/04/2009 1.00,,"56,9","79,2",
25/04/2009 2.00,,"44,3","61,6","13,2"
25/04/2009 3.00,,"20,2","22,3",
25/04/2009 4.00,,"40,0","54,4","13,7"
25/04/2009 5.00,,"30,0","37,9",
25/04/2009 6.00,,"22,6","29,7","13,2"
25/04/2009 7.00,,"18,0","26,0",
25/04/2009 8.00,,"19,7","29,4","9,3"
25/04/2009 9.00,,"16,6","23,1",
25/04/2009 10.00,,"20,0","31,0","5,9"
25/04/2009 11.00,,"13,6","21,4",
25/04/2009 12.00,,"16,4","24,7","5,9"
25/04/2009 13.00,,"11,9","17,0",
25/04/2009 14.00,,"8,4","13,5","3,9"
25/04/2009 15.00,,"9,5","14,0",
25/04/2009 16.00,,"10,7","16,1","4,4"
25/04/2009 17.00,,"11,9","17,0",
25/04/2009 18.00,,"13,1","17,6","5,4"
25/04/2009 19.00,,"23,3","30,1",
25/04/2009 20.00,,"49,7","64,8","13,7"
25/04/2009 21.00,,"70,6","93,8",
25/04/2009 22.00,,"54,9","76,4","16,1"
25/04/2009 23.00,,"48,0","68,4",
26/04/2009 0.00,,"61,1","97,9","14,7"
26/04/2009 1.00,,"55,0","84,6",
26/04/2009 2.00,"0,7",,,"6,3"
26/04/2009 3.00,"0,6","40,8","60,2",
26/04/2009 4.00,"0,2","24,4","31,7","14,7"
26/04/2009 5.00,"0,1","24,3","28,2",
26/04/2009 6.00,"0,4","43,3","60,8","11,7"
26/04/2009 7.00,"0,4","34,0","41,7",
26/04/2009 8.00,"0,4","34,9","45,0","18,1"
26/04/2009 9.00,"0,4","27,7","36,9",
26/04/2009 10.00,"0,9","18,6","25,3","9,3"
26/04/2009 11.00,"1,2","24,7","33,1",
26/04/2009 12.00,"1,1","36,3","49,8","7,3"
26/04/2009 13.00,"0,4","14,7","19,3",
26/04/2009 14.00,"1,2","15,6","19,9","7,3"
26/04/2009 15.00,"1,5","20,5","26,1",
26/04/2009 16.00,"0,3","18,7","23,6","12,7"
26/04/2009 17.00,"0,3","24,3","31,1",
26/04/2009 18.00,"0,6","25,5","31,5","10,7"
26/04/2009 19.00,"0,1","34,8","42,8",
26/04/2009 20.00,"0,2","47,6","66,9","14,2"
26/04/2009 21.00,"0,1","43,8","53,9",
26/04/2009 22.00,"0,2","47,4","61,0","18,1"
26/04/2009 23.00,"0,1","49,5","70,1",
27/04/2009 0.00,"0,1","40,8","54,8","22,0"
27/04/2009 1.00,"0,1","26,2","34,2",
27/04/2009 2.00,"0,1","15,2","17,8","14,7"
27/04/2009 3.00,"0,1","12,2","13,8",
27/04/2009 4.00,"0,1","8,2","9,2","15,1"
27/04/2009 5.00,"0,1","12,1","13,7",
27/04/2009 6.00,"0,1","23,2","31,2","12,2"
27/04/2009 7.00,"0,1","38,6","53,3",
27/04/2009 8.00,"0,1","42,1","58,9","16,1"
27/04/2009 9.00,,"38,3","51,4",
27/04/2009 10.00,,"33,8","46,3","13,2"
27/04/2009 11.00,"0,2","32,7","44,7",
27/04/2009 12.00,"0,6","35,1","49,7","19,0"
27/04/2009 13.00,"0,9","35,0","48,8",
27/04/2009 14.00,"1,6","25,4","35,1","26,4"
27/04/2009 15.00,"0,3","23,7","30,9",
27/04/2009 16.00,"0,2","33,7","44,3","28,3"
27/04/2009 17.00,"0,3","36,7","46,6",
27/04/2009 18.00,"0,3","39,8","50,1","34,7"
27/04/2009 19.00,"0,6","45,0","61,1",
27/04/2009 20.00,"0,7","46,4","58,4","33,7"
27/04/2009 21.00,"0,2","24,4","29,7",
27/04/2009 22.00,"0,3","17,2","21,2","30,3"
27/04/2009 23.00,"0,7","15,2","19,4",
28/04/2009 0.00,"0,2","11,9","14,7","24,4"
28/04/2009 1.00,,"8,6","10,2",
28/04/2009 2.00,"0,3",,,"18,1"
28/04/2009 3.00,"0,7","6,6","7,6",
28/04/2009 4.00,"0,2","7,6","8,6","23,0"
28/04/2009 5.00,"0,2","11,5","12,9",
28/04/2009 6.00,"0,2","23,2","26,8","19,0"
28/04/2009 7.00,"0,5","61,0","86,4",
28/04/2009 8.00,"0,6","75,1","105,3","18,6"
28/04/2009 9.00,"0,2","33,5","45,2",
28/04/2009 10.00,"0,2","26,3","35,3","16,6"
28/04/2009 11.00,"0,2","26,3","35,1",
28/04/2009 12.00,"0,1","24,3","34,3","11,7"
28/04/2009 13.00,"0,1","26,1","38,3",
28/04/2009 14.00,"0,2","18,5","25,7","6,8"
28/04/2009 15.00,"0,4","20,4","28,5",
28/04/2009 16.00,"0,2","22,3","31,2","14,2"
28/04/2009 17.00,"0,2","39,1","53,1",
28/04/2009 18.00,"0,6","49,4","68,6","21,0"
28/04/2009 19.00,"0,2","54,0","69,9",
28/04/2009 20.00,"0,3","76,3","97,6","22,5"
28/04/2009 21.00,"0,3","87,6","120,5",
28/04/2009 22.00,"0,2","39,5","46,2","12,7"
28/04/2009 23.00,"0,2","27,1","34,0",
29/04/2009 0.00,"0,1","33,4","43,1","15,6"
29/04/2009 1.00,"0,1","16,9","20,0",
29/04/2009 2.00,"0,1","10,7","11,8","7,3"
29/04/2009 3.00,"0,1","6,4","7,3",
