, Brindisi,,,,,,
04/08/2009 9.00,"0,4","8,0","10,7","0,2",,,"0,1"
04/08/2009 10.00,"1,4","14,6","19,2","0,1",,"21,0","0,0"
04/08/2009 11.00,"1,3","6,6","8,6","0,1",,,"1,1"
04/08/2009 12.00,"1,4","2,5","4,1","0,1",,"27,4","0,1"
04/08/2009 13.00,"0,5","2,8","4,4","0,2",,,"0,1"
04/08/2009 14.00,"0,4","3,2","5,4","0,2",,"25,9","0,2"
04/08/2009 15.00,"0,4","2,4","4,0","0,2",,,"0,0"
04/08/2009 16.00,"0,4","5,1","6,9","0,2",,"29,3","0,0"
04/08/2009 17.00,"0,4","11,8","14,8","0,2",,,"1,1"
04/08/2009 18.00,"0,4","8,0","10,0","0,2",,"35,2","0,1"
04/08/2009 19.00,"0,4","5,1","6,9","0,2",,,"0,0"
04/08/2009 20.00,"0,4","3,0","4,1","0,1",,"37,1","0,0"
04/08/2009 21.00,"0,4","6,0","6,9","0,1",,,"0,0"
04/08/2009 22.00,"0,3","4,3","5,9","0,0",,"20,0","0,0"
04/08/2009 23.00,"0,4","5,1","6,6","0,1",,,"0,0"
05/08/2009 0.00,"0,4","4,4","6,0","0,0",,"15,1","0,0"
05/08/2009 1.00,"0,4","3,4","4,8","0,1",,,
05/08/2009 2.00,"0,4","4,8","6,4","0,1",,"6,8",
05/08/2009 3.00,"0,5","5,5","7,0","0,1",,,
05/08/2009 4.00,"0,4","2,0","3,2","0,1",,"3,4",
05/08/2009 5.00,"0,6","3,8","5,6","0,1",,,
05/08/2009 6.00,"0,5","8,0","10,2","0,1",,"4,9",
05/08/2009 7.00,"0,4","8,1","10,9","0,1",,,
05/08/2009 8.00,"0,5","9,6","13,7","0,1",,"13,2",
05/08/2009 9.00,"0,3","5,3","7,9","0,1",,,
05/08/2009 10.00,"0,3","4,9","7,2","0,1",,"20,0",
05/08/2009 11.00,"0,3","4,6","6,8","0,1",,,
05/08/2009 12.00,"0,2","3,8","5,8","0,1",,"11,7",
05/08/2009 13.00,"0,1","3,2","5,1","0,1",,,
05/08/2009 14.00,"0,3","3,3","5,3","0,1",,"24,4",
05/08/2009 15.00,"0,2","3,1","5,6","0,0",,,
05/08/2009 16.00,"0,3","3,5","5,7","0,0",,"18,1",
05/08/2009 17.00,"0,4","5,0","7,2","0,0",,,
05/08/2009 18.00,"0,4","4,0","5,6","0,0",,"16,1",
05/08/2009 19.00,"0,5","4,3","6,2","0,0",,,
05/08/2009 20.00,"0,4","2,9","4,3","0,1",,"16,6",
05/08/2009 21.00,"0,4","3,6","5,2","0,0",,,
05/08/2009 22.00,"0,4","2,3","3,6","0,0",,"20,0",
05/08/2009 23.00,"0,4","1,9","3,1","0,0",,,
06/08/2009 0.00,"0,2","1,7","2,9","0,0",,"22,5",
06/08/2009 1.00,,"3,5","5,1","0,0",,,
06/08/2009 2.00,"1,0",,,"0,0",,"14,7",
06/08/2009 3.00,"0,8","15,9","17,5",,,,"0,1"
06/08/2009 4.00,"0,7","16,0","17,9","0,1",,"9,3","0,0"
06/08/2009 5.00,"0,7","11,7","13,3","0,1",,,"0,0"
06/08/2009 6.00,"0,7","12,6","14,7","0,1",,"22,0","0,0"
06/08/2009 7.00,"0,6","12,8","15,6","0,1",,,"0,1"
06/08/2009 8.00,"0,5","9,7","12,6","0,1",,"19,0","0,2"
06/08/2009 9.00,"0,5","7,3","9,7","0,1",,,"0,1"
06/08/2009 10.00,"0,7","6,0","8,4","0,1",,"14,2","0,0"
06/08/2009 11.00,"0,5","5,1","7,4","0,1",,,"0,0"
06/08/2009 12.00,"0,5","4,6","6,7","0,1",,"21,0","0,0"
06/08/2009 13.00,"0,6","4,1","6,0","0,1",,,"0,1"
06/08/2009 14.00,"0,7","5,4","7,4","0,1",,"23,0",
06/08/2009 15.00,"0,8","5,8","8,0","0,1",,,
06/08/2009 16.00,"0,8","5,3","7,3","0,1",,"13,7",
06/08/2009 17.00,"0,8","8,7","11,4","0,1",,,
06/08/2009 18.00,"0,8","11,1","13,6","0,1",,"17,6",
06/08/2009 19.00,"0,8","19,2","22,1","0,1",,,
06/08/2009 20.00,"0,7","6,5","8,0","0,1",,"28,8",
06/08/2009 21.00,"0,6","6,0","7,7","0,1",,,
06/08/2009 22.00,"0,6","3,9","5,5","0,1",,"23,4",
06/08/2009 23.00,"0,5","3,8","5,2","0,1",,,
07/08/2009 0.00,"0,6","3,9","5,4","0,1",,"22,5",
07/08/2009 1.00,"0,6","3,3","5,0","0,2",,,
07/08/2009 2.00,"0,2","3,2","4,8","0,1",,"12,7",
07/08/2009 3.00,"0,2","4,9","6,4","0,1",,,"0,2"
07/08/2009 4.00,"0,6","3,6","5,1","0,1",,"12,7","0,2"
07/08/2009 5.00,"0,5","4,3","5,8","0,1",,,"0,0"
07/08/2009 6.00,"0,7","7,2","9,1","0,2",,"16,1","0,1"
07/08/2009 7.00,"0,4","7,6","9,5","0,2",,,"0,2"
07/08/2009 8.00,,,,,,,
07/08/2009 9.00,,,,,,,
07/08/2009 10.00,,,,,,,
07/08/2009 11.00,,,,,,,
07/08/2009 12.00,,,,,,,
07/08/2009 13.00,,,,,,,
07/08/2009 14.00,,,,,,,
07/08/2009 15.00,,,,,,,
07/08/2009 16.00,"0,5",,,,,"12,7",
07/08/2009 17.00,"0,3","4,0","5,8","0,1",,,
07/08/2009 18.00,"0,7","6,5","8,5","0,1",,"17,1",
07/08/2009 19.00,"0,7","11,0","12,6","0,2",,,
07/08/2009 20.00,"0,7","12,6","13,9","0,1",,"14,7",
07/08/2009 21.00,"0,5","6,4","7,9","0,1",,,
07/08/2009 22.00,"0,7","7,0","8,6","0,1",,"22,5",
07/08/2009 23.00,"0,5","3,4","4,8","0,1",,,
08/08/2009 0.00,"0,3","3,7","5,1","0,1",,"19,0",
08/08/2009 1.00,,"3,2","5,1","0,1",,,"0,0"
08/08/2009 2.00,"1,8",,,"0,1",,"10,3","0,0"
08/08/2009 3.00,"1,7","22,8","24,8",,,,"0,0"
08/08/2009 4.00,"1,5","17,8","19,7","0,2",,"6,8","0,0"
08/08/2009 5.00,"1,4","13,6","15,3","0,2",,,"0,1"
08/08/2009 6.00,"1,4","12,0","13,9","0,2",,"16,1","0,0"
08/08/2009 7.00,"0,9","9,6","11,1","0,2",,,"0,2"
08/08/2009 8.00,"0,6","8,8","11,7","0,2",,"16,6","0,1"
08/08/2009 9.00,"0,8","7,9","10,3","0,2",,,"0,2"
08/08/2009 10.00,"0,5","6,7","9,2","0,2",,"21,5","0,0"
08/08/2009 11.00,"0,7","5,8","8,2","0,3",,,"0,0"
08/08/2009 12.00,"1,0","6,7","8,9","0,3",,"23,4","0,2"
08/08/2009 13.00,"0,9","3,2","4,7","0,2",,,"0,1"
08/08/2009 14.00,"0,5","2,6","3,9","0,2",,"23,9","0,0"
08/08/2009 15.00,"0,5","2,1","4,0","0,2",,,"0,1"
08/08/2009 16.00,"1,2","2,8","4,1","0,2",,"12,7","0,0"
08/08/2009 17.00,"1,3","2,2","4,1","0,2",,,"0,0"
08/08/2009 18.00,"1,6","14,3","17,6","0,2",,"17,6","0,1"
08/08/2009 19.00,"1,7","7,9","9,4","0,2",,,"0,1"
08/08/2009 20.00,"0,9","5,4","7,0","0,2",,"28,8","0,1"
08/08/2009 21.00,"0,6","4,3","5,9","0,2",,,"0,1"
08/08/2009 22.00,"0,2","6,4","7,4","0,2",,"18,6","0,1"
08/08/2009 23.00,"0,8","14,0","15,6","0,2",,,"0,2"
09/08/2009 0.00,"0,7","21,0","22,7","0,3",,"26,4","0,5"
09/08/2009 1.00,"1,1","15,8","17,7","0,3",,,"2,9"
09/08/2009 2.00,"0,8","19,1","20,6","0,3",,"19,5","1,0"
09/08/2009 3.00,"0,7","16,8","18,5","0,3",,,"0,6"
09/08/2009 4.00,"1,0","10,1","11,4","0,3",,"17,6","0,5"
09/08/2009 5.00,"1,2","8,2","10,0","0,2",,,"0,3"
09/08/2009 6.00,"0,8","19,7","22,7","0,3",,"18,6","0,5"
09/08/2009 7.00,"1,1","21,7","28,9","0,3",,,"0,8"
09/08/2009 8.00,"0,3","7,8","10,1","0,2",,"16,1","0,5"
09/08/2009 9.00,"1,6","9,0","12,8","0,2",,,"0,1"
09/08/2009 10.00,"1,6","7,6","10,1","0,2",,"21,0","0,1"
09/08/2009 11.00,"0,9","5,0","7,1","0,2",,,"0,0"
09/08/2009 12.00,"1,2","5,3","7,7","0,2",,"10,7","0,0"
09/08/2009 13.00,"1,5","7,5","10,0","0,2",,,"0,0"
09/08/2009 14.00,"1,1","5,7","7,6","0,2",,"15,1","0,0"
09/08/2009 15.00,"1,7","7,6","10,4","0,2",,,"0,0"
09/08/2009 16.00,"1,6","9,8","12,1","0,2",,"19,0","0,0"
09/08/2009 17.00,"0,9","6,2","8,2","0,2",,,"0,0"
09/08/2009 18.00,"0,4","9,8","11,8","0,2",,"18,6","0,0"
09/08/2009 19.00,"0,8","9,4","11,4","0,2",,,"0,0"
09/08/2009 20.00,"0,3","11,3","12,6","0,2",,"20,0","0,0"
09/08/2009 21.00,"0,3","5,6","7,2","0,2",,,"0,1"
09/08/2009 22.00,"0,3","9,6","11,3","0,3",,"16,1","0,1"
09/08/2009 23.00,"0,7","20,4","22,3","0,3",,,"0,8"
10/08/2009 0.00,"0,7","16,6","18,5","0,3",,"20,0","0,6"
10/08/2009 1.00,,"15,7","17,6","0,3",,,"0,3"
10/08/2009 2.00,"1,7",,,"0,3",,"17,1","0,7"
10/08/2009 3.00,"1,6","32,1","34,1",,,,"1,1"
10/08/2009 4.00,"0,8","31,0","33,0","0,2",,"13,2","0,8"
10/08/2009 5.00,"1,1","49,7","59,5","0,3",,,"1,2"
10/08/2009 6.00,"2,1","60,8","108,7","0,4",,"24,4","1,6"
10/08/2009 7.00,"1,4","40,9","60,5","0,3",,,"1,5"
10/08/2009 8.00,"0,6","19,4","25,0","0,2",,"30,3","0,6"
10/08/2009 9.00,"0,3","13,0","17,1","0,2",,,"0,2"
10/08/2009 10.00,"0,7","8,1","10,7","0,1",,"21,5","0,1"
10/08/2009 11.00,"1,0","6,3","8,4","0,1",,,"0,0"
10/08/2009 12.00,"0,6","4,7","6,7","0,1",,"18,1","0,0"
10/08/2009 13.00,"0,4","3,7","5,4","0,1",,,"0,0"
10/08/2009 14.00,"0,4","5,0","6,9","0,1",,"11,2","0,2"
10/08/2009 15.00,"0,8","9,9","12,7","0,1",,,"2,2"
10/08/2009 16.00,"1,1","9,8","12,6","0,1",,"16,6","2,9"
10/08/2009 17.00,"1,2","6,4","8,9","0,1",,,"1,3"
10/08/2009 18.00,"0,7","4,0","5,6","0,1",,"10,3","0,0"
10/08/2009 19.00,"0,4","4,2","5,9","0,1",,,"0,0"
10/08/2009 20.00,"0,3","5,8","7,1","0,1",,"26,4","0,0"
10/08/2009 21.00,"0,4","9,9","11,7","0,2",,,"0,3"
10/08/2009 22.00,"0,8","11,2","12,4","0,3",,"24,4","1,0"
10/08/2009 23.00,"1,0","12,3","14,2","0,2",,,"0,7"
11/08/2009 0.00,"0,4","24,0","26,6","0,2",,"27,8","0,5"
11/08/2009 1.00,"0,4","26,6","29,4","0,3",,,"0,6"
11/08/2009 2.00,"0,3","27,5","29,6","0,3",,"16,6","0,6"
11/08/2009 3.00,"0,3","25,6","27,6","0,3",,,"0,7"
11/08/2009 4.00,"0,5","17,7","19,6","0,3",,"16,6","0,8"
11/08/2009 5.00,"0,4","12,1","13,9","0,3",,,"0,9"
11/08/2009 6.00,"0,3","15,1","17,4","0,4",,"31,3","0,6"
11/08/2009 7.00,"0,5","12,3","15,0","0,4",,,"0,6"
11/08/2009 8.00,"0,3","5,4","7,5","0,3",,"34,2","0,4"
11/08/2009 9.00,"0,4","6,2","8,7","0,3",,,"0,3"
11/08/2009 10.00,"0,4","7,1","9,5","0,3",,"17,6","0,3"
11/08/2009 11.00,"0,4","6,3","8,5","0,2",,,"0,2"
11/08/2009 12.00,"0,3","6,6","9,1","0,3",,"27,4","0,2"
11/08/2009 13.00,"0,3","6,5","8,4","0,3",,,"0,0"
11/08/2009 14.00,"0,3","3,6","5,5","0,3",,"22,0","0,7"
11/08/2009 15.00,"0,7","5,5","7,0","0,2",,,"1,0"
11/08/2009 16.00,"0,7","5,4","7,3","0,2",,"15,1","1,4"
11/08/2009 17.00,"0,4","4,5","6,0","0,3",,,"1,2"
11/08/2009 18.00,"0,2","2,7","4,1","0,3",,"27,4","0,0"
11/08/2009 19.00,"0,3","6,3","7,4","0,3",,,"0,0"
11/08/2009 20.00,"0,3","10,2","11,9","0,3",,"23,9","0,3"
11/08/2009 21.00,"0,4","12,6","14,1","0,3",,,"0,6"
11/08/2009 22.00,"0,3","5,4","7,1","0,2",,"24,9","0,1"
11/08/2009 23.00,"0,3","3,4","5,0","0,2",,,"0,0"
12/08/2009 0.00,"0,4","2,5","4,0","0,2",,"21,0","0,0"
12/08/2009 1.00,,"2,5","3,9","0,2",,,
12/08/2009 2.00,"1,8",,,"0,2",,"9,3",
12/08/2009 3.00,"1,1","10,1","11,8",,,,
12/08/2009 4.00,"0,4","13,7","15,2","0,1",,"5,4",
12/08/2009 5.00,"0,7","12,2","14,0","0,1",,,
12/08/2009 6.00,"0,6","11,8","13,8","0,1",,"11,2",
12/08/2009 7.00,"0,3","9,6","11,9","0,1",,,
12/08/2009 8.00,"0,4","9,4","12,7","0,1",,"11,2",
12/08/2009 9.00,"0,4","7,1","10,0","0,1",,,
12/08/2009 10.00,"0,3","4,8","6,9","0,1",,"16,1",
12/08/2009 11.00,"0,3","4,0","5,6","0,1",,,
12/08/2009 12.00,"0,3","3,5","5,7","0,1",,"11,2",
12/08/2009 13.00,"0,3","2,1","3,7","0,1",,,
12/08/2009 14.00,"0,3","2,6","4,4","0,1",,"7,8",
12/08/2009 15.00,"0,7","2,0","4,1","0,1",,,
12/08/2009 16.00,"0,4","2,4","4,1","0,1",,"5,4",
12/08/2009 17.00,"0,8","6,2","8,6","0,1",,,
12/08/2009 18.00,"0,8","10,4","13,2","0,1",,"17,6",
12/08/2009 19.00,"1,6","9,2","11,3","0,1",,,
12/08/2009 20.00,"1,1","3,2","4,6","0,1",,"10,3",
12/08/2009 21.00,"0,4","2,6","3,8","0,1",,,
12/08/2009 22.00,"0,4","2,9","4,5","0,1",,"14,2",
12/08/2009 23.00,"0,3","3,1","4,3","0,1",,,
13/08/2009 0.00,"0,3","3,5","5,3","0,1",,"10,7",
13/08/2009 1.00,"0,3","5,4","7,1","0,2",,,"0,0"
13/08/2009 2.00,"0,3","5,7","7,1","0,2",,"5,4","0,0"
13/08/2009 3.00,"0,6","5,4","7,0","0,1",,,"0,0"
13/08/2009 4.00,"0,6","5,5","6,6","0,1",,"3,9","0,0"
13/08/2009 5.00,"0,8","7,5","8,6","0,1",,,"0,0"
13/08/2009 6.00,"0,7","14,5","16,7","0,2",,"10,3","0,0"
13/08/2009 7.00,"0,3","9,5","11,0","0,2",,,"0,2"
13/08/2009 8.00,"0,3","7,0","9,2","0,2",,"7,8","0,2"
13/08/2009 9.00,"0,3","4,8","6,8","0,2",,,"0,2"
13/08/2009 10.00,"0,3","3,6","5,0","0,2",,"11,2","0,1"
13/08/2009 11.00,"0,3","2,9","4,6","0,2",,,"0,0"
13/08/2009 12.00,"0,3","3,0","4,9","0,2",,"14,7","0,0"
13/08/2009 13.00,"0,2","3,0","4,7","0,2",,,"0,1"
13/08/2009 14.00,"0,3","3,1","5,0","0,2",,"17,6","0,2"
13/08/2009 15.00,"0,3","6,2","8,5","0,2",,,"0,2"
13/08/2009 16.00,"0,3","3,6","5,1","0,2",,"14,7","0,7"
13/08/2009 17.00,"0,3","7,3","9,4","0,2",,,"0,7"
13/08/2009 18.00,"0,3","5,0","7,0","0,2",,"17,1","3,0"
13/08/2009 19.00,"0,3","3,9","5,4","0,2",,,"0,7"
13/08/2009 20.00,"0,3","8,9","10,4","0,2",,"22,0","0,3"
13/08/2009 21.00,"0,5","11,0","12,9","0,2",,,"0,4"
13/08/2009 22.00,"0,3","24,2","26,2","0,2",,"24,4","0,4"
13/08/2009 23.00,"0,3","29,5","31,2","0,2",,,"0,6"
14/08/2009 0.00,"0,3","32,3","36,1","0,2",,"26,4","0,6"
14/08/2009 1.00,,"28,3","30,8","0,3",,,"0,6"
14/08/2009 2.00,"2,1",,,"0,3",,"11,7","0,5"
14/08/2009 3.00,"1,2","60,9","63,8",,,,"0,6"
14/08/2009 4.00,"1,0","50,4","53,9","0,3",,"10,3","0,7"
14/08/2009 5.00,"0,5","34,9","37,4","0,3",,,"0,9"
14/08/2009 6.00,"0,4","28,3","31,0","0,3",,"14,2","0,7"
14/08/2009 7.00,"0,3","15,2","17,8","0,2",,,"0,6"
14/08/2009 8.00,"0,5","10,7","13,4","0,2",,"20,5","0,3"
14/08/2009 9.00,"0,3","9,6","12,4","0,2",,,"0,1"
14/08/2009 10.00,"0,5","6,9","9,3","0,1",,"14,7","0,1"
14/08/2009 11.00,"0,3","4,0","5,9","0,2",,,"0,1"
14/08/2009 12.00,"0,7","2,9","4,5","0,1",,"15,6","0,0"
14/08/2009 13.00,"0,4","3,2","4,8","0,2",,,"0,0"
14/08/2009 14.00,"0,3","3,6","5,0","0,2",,"19,5","0,0"
14/08/2009 15.00,"0,3","4,4","5,9","0,2",,,"0,0"
14/08/2009 16.00,"0,3","4,1","5,8","0,2",,"13,2","0,0"
14/08/2009 17.00,"0,3","4,0","5,5","0,2",,,"0,3"
14/08/2009 18.00,"0,4","4,1","5,5","0,2",,"18,1","0,7"
14/08/2009 19.00,"0,3","9,6","11,4","0,2",,,"0,5"
14/08/2009 20.00,"0,3","14,6","16,4","0,2",,"22,0","0,1"
14/08/2009 21.00,"0,3","4,2","5,4","0,2",,,"0,2"
14/08/2009 22.00,"0,2","3,5","4,7","0,2",,"18,1","2,4"
14/08/2009 23.00,"0,3","3,1","4,6","0,1",,,"0,6"
15/08/2009 0.00,"0,3","4,4","5,9","0,2",,"13,2","0,7"
15/08/2009 1.00,"0,3","4,2","5,8","0,2",,,"1,7"
15/08/2009 2.00,"0,3","15,6","17,2","0,2",,"6,8","2,7"
15/08/2009 3.00,"0,4","16,3","18,2","0,3",,,"1,4"
15/08/2009 4.00,"0,3","7,8","9,3","0,2",,"11,7","0,5"
15/08/2009 5.00,"0,3","6,3","8,3","0,2",,,"0,3"
15/08/2009 6.00,"0,3","11,7","13,2","0,2",,"15,6","0,1"
15/08/2009 7.00,"0,3","10,3","12,5","0,2",,,"0,0"
15/08/2009 8.00,"0,3","11,4","15,1","0,2",,"14,7","0,0"
15/08/2009 9.00,"0,3","7,5","10,3","0,2",,,"0,0"
15/08/2009 10.00,"0,3","3,0","4,6","0,2",,"10,3","0,0"
15/08/2009 11.00,"0,3","2,2","4,0","0,2",,,"0,0"
15/08/2009 12.00,"0,3","1,8","3,2","0,2",,"11,2","0,0"
15/08/2009 13.00,"0,3","1,6","3,2","0,2",,,"0,0"
15/08/2009 14.00,"0,3","2,4","4,2","0,2",,"14,2","0,0"
15/08/2009 15.00,"0,2","2,2","3,8","0,2",,,"0,0"
15/08/2009 16.00,"0,3","2,4","4,2","0,2",,"9,3","0,0"
15/08/2009 17.00,,"4,3","6,5",,,,"0,0"
15/08/2009 18.00,,,,,,"9,3","0,0"
15/08/2009 19.00,,,,,,,"0,0"
15/08/2009 20.00,,,,,,"6,8","0,1"
15/08/2009 21.00,,,,,,,"0,0"
15/08/2009 22.00,,,,,,"7,8","0,0"
15/08/2009 23.00,,,,,,,"0,0"
16/08/2009 0.00,,,,,,"4,9","0,0"
16/08/2009 1.00,,,,,,,
16/08/2009 2.00,,,,,,"3,4",
16/08/2009 3.00,,,,,,,
16/08/2009 4.00,,,,,,"2,4",
16/08/2009 5.00,,,,,,,
16/08/2009 6.00,,,,,,"1,5",
16/08/2009 7.00,,,,,,,
16/08/2009 8.00,,,,,,"2,0",
16/08/2009 9.00,,,,,,,
16/08/2009 10.00,,,,,,"2,4",
16/08/2009 11.00,,,,,,,
16/08/2009 12.00,,,,,,"2,4",
16/08/2009 13.00,,,,,,,
16/08/2009 14.00,,,,,,"2,4",
16/08/2009 15.00,,,,,,,
16/08/2009 16.00,,,,,,"4,4",
16/08/2009 17.00,,,,,,,
16/08/2009 18.00,,,,,,"9,8",
16/08/2009 19.00,,,,,,,
16/08/2009 20.00,,,,,,"21,5",
16/08/2009 21.00,,,,,,,
16/08/2009 22.00,,,,,,"18,1",
16/08/2009 23.00,,,,,,,
17/08/2009 0.00,,,,,,"23,0",
17/08/2009 1.00,,,,,,,
17/08/2009 2.00,,,,,,"11,7",
17/08/2009 3.00,,,,,,,
17/08/2009 4.00,,,,,,"8,8",
17/08/2009 5.00,,,,,,,
17/08/2009 6.00,,,,,,"16,1",
17/08/2009 7.00,,,,,,,
17/08/2009 8.00,,,,,,"11,7",
17/08/2009 9.00,,,,,,,
17/08/2009 10.00,,,,,,"9,3",
17/08/2009 11.00,,,,,,,
17/08/2009 12.00,,,,,,"7,3",
17/08/2009 13.00,,,,,,,
17/08/2009 14.00,,,,,,"11,7",
17/08/2009 15.00,,,,,,,
17/08/2009 16.00,,,,,,"9,8",
17/08/2009 17.00,,,,,,,
17/08/2009 18.00,,,,,,"11,7",
17/08/2009 19.00,,,,,,,
17/08/2009 20.00,,,,,,"20,0",
17/08/2009 21.00,,,,,,,
17/08/2009 22.00,,,,,,"19,0",
17/08/2009 23.00,,,,,,,
18/08/2009 0.00,,,,,,"19,5",
18/08/2009 1.00,,,,,,,
18/08/2009 2.00,,,,,,"8,8",
18/08/2009 3.00,,,,,,,
18/08/2009 4.00,,,,,,"10,7",
18/08/2009 5.00,,,,,,,
18/08/2009 6.00,,,,,,"18,1",
18/08/2009 7.00,,,,,,,
18/08/2009 8.00,,,,,,"18,6",
18/08/2009 9.00,,,,,,,
18/08/2009 10.00,,,,,,"16,1",
18/08/2009 11.00,,,,,,,
18/08/2009 12.00,,,,,,"19,5",
18/08/2009 13.00,,,,,,,
18/08/2009 14.00,,,,,,"26,4","0,5"
18/08/2009 15.00,,,,,,,"2,9"
18/08/2009 16.00,"0,9",,,,,"41,0","0,3"
18/08/2009 17.00,"0,4",,,,,,"0,2"
18/08/2009 18.00,"0,5",,,,,"16,1","0,1"
18/08/2009 19.00,"0,3",,,,,,"0,1"
18/08/2009 20.00,"0,4",,,,,"28,8","0,0"
18/08/2009 21.00,"0,4",,,,,,"0,1"
18/08/2009 22.00,"0,4",,,,,"24,9","0,0"
18/08/2009 23.00,"0,4",,,,,,"0,0"
19/08/2009 0.00,"0,5",,,,,"23,0","0,0"
19/08/2009 1.00,"0,4",,,"0,0",,,"0,0"
19/08/2009 2.00,"0,3","3,6","1,5","0,1",,"17,1","0,0"
19/08/2009 3.00,"0,6","4,3","1,7","0,0",,,"0,1"
19/08/2009 4.00,"0,3","3,0","1,0","0,0",,"18,6","0,0"
19/08/2009 5.00,"0,4","5,3","3,2","0,0",,,"0,0"
19/08/2009 6.00,"0,4","5,4","4,4","0,1",,"22,5","0,0"
19/08/2009 7.00,"0,3","7,0","5,9","0,1",,,"0,1"
19/08/2009 8.00,"0,4","5,7","5,2","0,1",,"26,4","0,1"
19/08/2009 9.00,"0,4","5,3","4,7","0,1",,,"0,1"
19/08/2009 10.00,"0,4","3,4","2,7","0,1",,"24,4","0,1"
19/08/2009 11.00,"1,4","4,9","4,5","0,1",,,"0,0"
19/08/2009 12.00,"2,1","5,1","5,0","0,1",,"32,7","0,1"
19/08/2009 13.00,"2,1","3,2","2,8","0,1",,,"0,1"
19/08/2009 14.00,"2,1","1,7","1,2","0,1",,"33,2","0,0"
19/08/2009 15.00,"2,1","2,4","2,1","0,1",,,"0,0"
19/08/2009 16.00,"2,2","1,9","1,8","0,1",,"31,7","0,0"
19/08/2009 17.00,"2,1","5,6","5,4","0,1",,,"0,0"
19/08/2009 18.00,"2,1","8,6","8,6","0,1",,"32,2","0,0"
19/08/2009 19.00,"2,3","9,4","9,4","0,1",,,"0,3"
19/08/2009 20.00,"0,8","3,8","3,8","0,1",,"35,2","0,0"
19/08/2009 21.00,"0,7","10,9","10,7","0,1",,,"0,1"
19/08/2009 22.00,"0,4","11,9","12,0","0,1",,"28,3","0,1"
19/08/2009 23.00,"0,4","3,6","3,2","0,1",,,"0,0"
20/08/2009 0.00,"0,4","5,4","5,2","0,1",,"32,2","0,1"
20/08/2009 1.00,"0,4","5,0","5,0","0,1",,,"0,2"
20/08/2009 2.00,"0,4","2,5","2,6","0,1",,"22,5","0,1"
20/08/2009 3.00,"0,4","2,4","2,7","0,1",,,"0,0"
20/08/2009 4.00,"0,4","3,4","3,4","0,1",,"24,4","0,1"
20/08/2009 5.00,"0,4","3,2","3,6","0,1",,,"0,1"
20/08/2009 6.00,"0,4","6,0","6,5","0,1",,"27,4","0,1"
20/08/2009 7.00,"0,4","5,5","5,7","0,1",,,"0,2"
20/08/2009 8.00,"0,6","9,9","11,3","0,1",,"33,2","0,2"
20/08/2009 9.00,"2,0","9,2","10,7","0,1",,,"0,0"
20/08/2009 10.00,"2,1","3,9","4,6","0,1",,"31,3","0,0"
20/08/2009 11.00,"1,9","3,2","3,8","0,1",,,"0,0"
20/08/2009 12.00,"2,1","2,8","3,3","0,1",,"27,8","0,0"
20/08/2009 13.00,"1,4","3,6","4,6","0,1",,,"0,0"
20/08/2009 14.00,"2,1","4,5","5,4","0,1",,"26,9","0,0"
20/08/2009 15.00,"2,1",,,,,,"0,0"
20/08/2009 16.00,"0,7",,,,,"24,9","0,0"
20/08/2009 17.00,"2,1","9,1","10,5","0,2",,,"0,0"
20/08/2009 18.00,"5,3","19,0","21,0","0,4",,"25,9","0,7"
20/08/2009 19.00,"2,3","6,9","7,9","0,3",,,"0,4"
20/08/2009 20.00,"1,4","6,2","7,2","0,3",,"28,8","0,4"
20/08/2009 21.00,"0,6","5,1","6,1","0,3",,,"0,2"
20/08/2009 22.00,"0,5","2,9","3,9","0,2",,"26,9","0,0"
20/08/2009 23.00,"0,5","7,7","8,7","0,2",,,"0,0"
21/08/2009 0.00,"0,5","3,7","4,9","0,2",,"16,1","0,0"
21/08/2009 1.00,"0,5","3,0","3,9","0,2",,,"0,0"
21/08/2009 2.00,"0,5","4,7","5,8","0,2",,"7,8","0,0"
21/08/2009 3.00,"0,5","5,4","6,5","0,2",,,"0,1"
21/08/2009 4.00,"0,5","4,3","5,7","0,2",,"8,8","0,0"
21/08/2009 5.00,"0,5","4,3","5,4","0,2",,,"0,1"
21/08/2009 6.00,"0,5","5,6","6,9","0,3",,"21,5","0,1"
21/08/2009 7.00,"0,5","5,6","7,0","0,3",,,"0,0"
21/08/2009 8.00,"0,5","5,5","7,2","0,3",,"23,4","0,1"
21/08/2009 9.00,"0,5","5,3","6,9","0,3",,,"0,2"
21/08/2009 10.00,"0,5","3,9","5,8","0,3",,"35,2","0,1"
21/08/2009 11.00,"0,5","4,2","6,0","0,3",,,"0,1"
21/08/2009 12.00,"0,5","3,1","4,4","0,3",,"23,9","0,0"
21/08/2009 13.00,"0,5","2,3","3,7","0,3",,,"0,0"
21/08/2009 14.00,"0,5","1,7","3,2","0,3",,"19,0","0,0"
21/08/2009 15.00,"0,5","1,9","3,4","0,3",,,"0,0"
21/08/2009 16.00,"0,5","2,1","3,9","0,3",,"21,0","0,0"
21/08/2009 17.00,"0,5","2,7","4,3","0,3",,,"0,0"
21/08/2009 18.00,"0,6","8,0","9,9","0,3",,"24,9","0,0"
21/08/2009 19.00,"0,5","3,2","4,9","0,3",,,"0,0"
21/08/2009 20.00,"0,5","16,2","18,5","0,3",,"28,3","0,2"
21/08/2009 21.00,"0,5","14,1","15,6","0,3",,,"0,1"
21/08/2009 22.00,"0,5","6,7","8,3","0,3",,"29,8","0,2"
