NetC,SIMAGE Brindisi,,
01/11/2006 17.00,"0,191022","11,573123","11,63193"
01/11/2006 18.00,"0,330856","23,796465","11,63193"
01/11/2006 19.00,"0,19887","28,544094","11,63193"
01/11/2006 20.00,"0,24346","20,026154","11,63193"
01/11/2006 21.00,"0,275921","9,644487","11,63193"
01/11/2006 22.00,"0,204756","10,93197","11,63193"
01/11/2006 23.00,"0,204756","8,493274","11,63193"
02/11/2006 0.00,"0,128597","7,583468","11,63193"
02/11/2006 1.00,,"7,462765","11,61931"
02/11/2006 2.00,"0,457749",,"11,61931"
02/11/2006 3.00,"0,19365","5,793702","11,61931"
02/11/2006 4.00,"0,19541","5,736594","11,61931"
02/11/2006 5.00,"0,073939","5,961126","11,61931"
02/11/2006 6.00,"0,227129","6,759317","11,61931"
02/11/2006 7.00,"0,174285","21,848365","11,61931"
02/11/2006 8.00,"0,179567","23,209826","11,61931"
02/11/2006 9.00,"0,169004","24,027491","11,61931"
02/11/2006 10.00,"0,214776","12,007908","11,61931"
02/11/2006 11.00,"0,183087","7,500403","11,61931"
02/11/2006 12.00,"0,105628","6,641211","11,61931"
02/11/2006 13.00,"0,084503","5,970212","11,61931"
02/11/2006 14.00,"0,144388","5,558786","11,61931"
02/11/2006 15.00,"0,051053","5,749573","11,61931"
02/11/2006 16.00,"0,177806","5,904021","11,61931"
02/11/2006 17.00,"0,139076","5,929978","11,61931"
02/11/2006 18.00,"0,103867","7,464062","11,61931"
02/11/2006 19.00,"0,375008","8,163616","11,61931"
02/11/2006 20.00,"0,286955","6,851468","11,61931"
02/11/2006 21.00,"0,366205","5,867679","11,61931"
02/11/2006 22.00,"0,30808","5,116212","11,61931"
02/11/2006 23.00,"0,288715","4,157084","11,61931"
03/11/2006 0.00,"0,338098","4,234958","11,61931"
03/11/2006 1.00,"0,359133","3,935148",
03/11/2006 2.00,"0,183087","3,553574",
03/11/2006 3.00,"0,309841","3,726192",
03/11/2006 4.00,"0,30808","3,940339",
03/11/2006 5.00,"0,251745","4,03119",
03/11/2006 6.00,"0,317062","4,299851",
03/11/2006 7.00,"0,389061","5,817063",
03/11/2006 8.00,"0,318643","6,41019",
03/11/2006 9.00,"0,30635","8,854083",
03/11/2006 10.00,,,
03/11/2006 11.00,,,
03/11/2006 12.00,,,
03/11/2006 13.00,,,
03/11/2006 14.00,,,
03/11/2006 15.00,,,
03/11/2006 16.00,,,
03/11/2006 17.00,,,
03/11/2006 18.00,,,
03/11/2006 19.00,,,
03/11/2006 20.00,,,
03/11/2006 21.00,,,
03/11/2006 22.00,,,
03/11/2006 23.00,,,
04/11/2006 0.00,,,
04/11/2006 1.00,,,
04/11/2006 2.00,,,
04/11/2006 3.00,,,
04/11/2006 4.00,,,
04/11/2006 5.00,,,
04/11/2006 6.00,,,
04/11/2006 7.00,,,
04/11/2006 8.00,,,
04/11/2006 9.00,,,
04/11/2006 10.00,,,
04/11/2006 11.00,,,
04/11/2006 12.00,,,
04/11/2006 13.00,,,
04/11/2006 14.00,,,
04/11/2006 15.00,,,
04/11/2006 16.00,,,
04/11/2006 17.00,,,
04/11/2006 18.00,,,
04/11/2006 19.00,,,
04/11/2006 20.00,,,
04/11/2006 21.00,,,
04/11/2006 22.00,,,
04/11/2006 23.00,,,
05/11/2006 0.00,,,
05/11/2006 1.00,,,
05/11/2006 2.00,,,
05/11/2006 3.00,,,
05/11/2006 4.00,,,
05/11/2006 5.00,,,
05/11/2006 6.00,,,
05/11/2006 7.00,,,
05/11/2006 8.00,,,
05/11/2006 9.00,,,
05/11/2006 10.00,,,
05/11/2006 11.00,,,
05/11/2006 12.00,,,
05/11/2006 13.00,,,
05/11/2006 14.00,,,
05/11/2006 15.00,,,
05/11/2006 16.00,,,
05/11/2006 17.00,,,
05/11/2006 18.00,,,
05/11/2006 19.00,,,
05/11/2006 20.00,,,
05/11/2006 21.00,,,
05/11/2006 22.00,,,
05/11/2006 23.00,,,
06/11/2006 0.00,,,
06/11/2006 1.00,,,
06/11/2006 2.00,,,
06/11/2006 3.00,,,
06/11/2006 4.00,,,
06/11/2006 5.00,,,
06/11/2006 6.00,,,
06/11/2006 7.00,,,
06/11/2006 8.00,,,
06/11/2006 9.00,,,
06/11/2006 10.00,,,
06/11/2006 11.00,,,
06/11/2006 12.00,,,
06/11/2006 13.00,,,
06/11/2006 14.00,,,
06/11/2006 15.00,,,
06/11/2006 16.00,"0,573865",,
06/11/2006 17.00,"0,463","12,820372",
06/11/2006 18.00,"0,633944","20,312974",
06/11/2006 19.00,"0,788894","35,299514",
06/11/2006 20.00,"0,733097","39,91344",
06/11/2006 21.00,"0,803008","52,894773",
06/11/2006 22.00,"0,776661","52,171843",
06/11/2006 23.00,"0,852599","27,09956",
07/11/2006 0.00,"0,582801","17,85223",
07/11/2006 1.00,"0,577788","21,952187","39,080311"
07/11/2006 2.00,"0,547562","18,305182","39,080311"
07/11/2006 3.00,"0,618578","14,366137","39,080311"
07/11/2006 4.00,"0,445456","11,277203","39,080311"
07/11/2006 5.00,"0,338008","10,018276","39,080311"
07/11/2006 6.00,"0,295757","10,978702","39,080311"
07/11/2006 7.00,"0,544072","29,340978","39,080311"
07/11/2006 8.00,"0,302799","41,237287","39,080311"
07/11/2006 9.00,"0,507012","43,431976","39,080311"
07/11/2006 10.00,"0,454258","24,56482","39,080311"
07/11/2006 11.00,"0,316883","13,780797","39,080311"
07/11/2006 12.00,"0,401474","12,065012","39,080311"
07/11/2006 13.00,"0,403145","12,328483","39,080311"
07/11/2006 14.00,"0,343289","24,128732","39,080311"
07/11/2006 15.00,"0,190129","14,03129","39,080311"
07/11/2006 16.00,"0,253536","11,031909","39,080311"
07/11/2006 17.00,"0,468282","16,119568","39,080311"
07/11/2006 18.00,"0,390941","23,403223","39,080311"
07/11/2006 19.00,"0,274661","36,786878","39,080311"
07/11/2006 20.00,"0,390822","32,392281","39,080311"
07/11/2006 21.00,"0,420749","33,662899","39,080311"
07/11/2006 22.00,"0,503551","39,116556","39,080311"
07/11/2006 23.00,"0,369726","35,518861","39,080311"
08/11/2006 0.00,"0,320404","28,364979","39,080311"
08/11/2006 1.00,,"25,05022","59,97517"
08/11/2006 2.00,"0,281191",,"59,97517"
08/11/2006 3.00,"0,459281","18,433671","59,97517"
08/11/2006 4.00,"0,275852","14,355762","59,97517"
08/11/2006 5.00,"0,283001","14,612733","59,97517"
08/11/2006 6.00,"0,291869","16,912566","59,97517"
08/11/2006 7.00,"0,471678","49,045285","59,97517"
08/11/2006 8.00,"0,493005","81,616681","59,97517"
08/11/2006 9.00,"0,927551","116,931702","59,97517"
08/11/2006 10.00,"0,671365","82,038491","59,97517"
08/11/2006 11.00,"0,696342","21,296773","59,97517"
08/11/2006 12.00,"0,429056","16,055974","59,97517"
08/11/2006 13.00,"0,471648","16,823012","59,97517"
08/11/2006 14.00,"0,375515","16,906077","59,97517"
08/11/2006 15.00,"0,421786","13,016354","59,97517"
08/11/2006 16.00,"0,338141","22,311701","59,97517"
08/11/2006 17.00,"0,418258","24,441516","59,97517"
08/11/2006 18.00,"0,439584","46,581903","59,97517"
08/11/2006 19.00,"0,868399","64,679439","59,97517"
08/11/2006 20.00,"0,738783","75,16754","59,97517"
08/11/2006 21.00,"0,847766","113,080956","59,97517"
08/11/2006 22.00,"1,146272","106,159416","59,97517"
08/11/2006 23.00,"0,605125","51,794168","59,97517"
09/11/2006 0.00,"0,597976","49,246445","59,97517"
09/11/2006 1.00,"0,696161","33,095726","71,65255"
09/11/2006 2.00,"0,396871","23,400623","71,65255"
09/11/2006 3.00,"0,461","21,830202","71,65255"
09/11/2006 4.00,"0,430685","19,740615","71,65255"
09/11/2006 5.00,"0,252746","18,664696","71,65255"
09/11/2006 6.00,"0,325683","21,556345","71,65255"
09/11/2006 7.00,"0,541026","29,609632","71,65255"
09/11/2006 8.00,"0,400491","51,587803","71,65255"
09/11/2006 9.00,"0,751391","72,783353","71,65255"
09/11/2006 10.00,"0,532278","41,416384","71,65255"
09/11/2006 11.00,"0,368396","24,767282","71,65255"
09/11/2006 12.00,"0,598338","22,342847","71,65255"
09/11/2006 13.00,"0,396871","21,408396","71,65255"
09/11/2006 14.00,"0,685724","21,579711","71,65255"
09/11/2006 15.00,"0,487695","17,731519","71,65255"
09/11/2006 16.00,"0,487635","21,616039","71,65255"
09/11/2006 17.00,"0,678424","22,264972","71,65255"
09/11/2006 18.00,"0,482296","26,107978","71,65255"
09/11/2006 19.00,"0,379075","36,054868","71,65255"
09/11/2006 20.00,"0,423566","37,125627","71,65255"
09/11/2006 21.00,"0,210003","38,526032","71,65255"
09/11/2006 22.00,"0,11212","33,043813","71,65255"
09/11/2006 23.00,"0,065849","29,257921","71,65255"
10/11/2006 0.00,"0,183308","48,688353","71,65255"
10/11/2006 1.00,,"29,10477","44,027531"
10/11/2006 2.00,"0,151018",,"44,027531"
10/11/2006 3.00,"0,220762","16,764606","44,027531"
10/11/2006 4.00,"0,177195","18,475203","44,027531"
10/11/2006 5.00,"0,157242","19,684804","44,027531"
10/11/2006 6.00,"0,147906","17,055337","44,027531"
10/11/2006 7.00,"0,153032","24,727036","44,027531"
10/11/2006 8.00,"0,216918","63,072673","44,027531"
10/11/2006 9.00,"0,350731","70,978024","44,027531"
10/11/2006 10.00,"0,252064","27,060612","44,027531"
10/11/2006 11.00,"0,180673","19,092991","44,027531"
10/11/2006 12.00,"0,154497","18,007971","44,027531"
10/11/2006 13.00,"0,203555","21,67315","44,027531"
10/11/2006 14.00,"0,233758","20,385666","44,027531"
10/11/2006 15.00,"0,219298","16,937223","44,027531"
10/11/2006 16.00,"0,377273","15,150061","44,027531"
10/11/2006 17.00,"0,270919","12,863207","44,027531"
10/11/2006 18.00,"0,517493","11,100691","44,027531"
10/11/2006 19.00,"0,311557","10,562083","44,027531"
10/11/2006 20.00,"0,346337","12,634779","44,027531"
10/11/2006 21.00,"0,581562","15,605606","44,027531"
10/11/2006 22.00,"0,988492","14,245438","44,027531"
10/11/2006 23.00,"0,807085","13,07476","44,027531"
11/11/2006 0.00,"0,473377","6,916361","44,027531"
11/11/2006 1.00,"0,706222","5,525041","26,83651"
11/11/2006 2.00,"0,806902","4,773574","26,83651"
11/11/2006 3.00,"0,701096","5,282339","26,83651"
11/11/2006 4.00,"0,423953","5,075977","26,83651"
11/11/2006 5.00,"0,592912","5,234318","26,83651"
11/11/2006 6.00,"0,633732","6,904679","26,83651"
11/11/2006 7.00,"0,725626","7,782042","26,83651"
11/11/2006 8.00,"0,688283","11,009846","26,83651"
11/11/2006 9.00,"0,590532","14,815204","26,83651"
11/11/2006 10.00,"0,723064","21,359065","26,83651"
11/11/2006 11.00,"0,779078","68,174617","26,83651"
11/11/2006 12.00,"0,681327","7,519871","26,83651"
11/11/2006 13.00,"0,710982","8,410211","26,83651"
11/11/2006 14.00,"0,688832","10,306402","26,83651"
11/11/2006 15.00,"0,655517","6,887808","26,83651"
11/11/2006 16.00,"0,573325","7,28236","26,83651"
11/11/2006 17.00,"0,450678","13,151334","26,83651"
11/11/2006 18.00,"0,512185","18,970989","26,83651"
11/11/2006 19.00,"0,541656","23,924969","26,83651"
11/11/2006 20.00,"0,419376","25,200771","26,83651"
11/11/2006 21.00,"0,29014","27,657634","26,83651"
11/11/2006 22.00,"0,212158","28,319548","26,83651"
11/11/2006 23.00,"0,331326","25,177407","26,83651"
12/11/2006 0.00,"0,352195","20,146858","26,83651"
12/11/2006 1.00,,"21,006054","26,30769"
12/11/2006 2.00,"0,246522",,"26,30769"
12/11/2006 3.00,"0,286283","34,842662","26,30769"
12/11/2006 4.00,"0,222053","22,689378","26,30769"
12/11/2006 5.00,"0,247592","36,291078","26,30769"
12/11/2006 6.00,"0,260437","40,402738","26,30769"
12/11/2006 7.00,"0,605448","42,424833","26,30769"
12/11/2006 8.00,"0,822148","57,249123","26,30769"
12/11/2006 9.00,"1,025697","44,984236","26,30769"
12/11/2006 10.00,"1,053225","25,246199","26,30769"
12/11/2006 11.00,"0,871086","16,49855","26,30769"
12/11/2006 12.00,"0,919412","13,866466","26,30769"
12/11/2006 13.00,"0,939598","12,553015","26,30769"
12/11/2006 14.00,"1,051542","12,38689","26,30769"
12/11/2006 15.00,"0,828419","11,905376","26,30769"
12/11/2006 16.00,"0,844017","13,303179","26,30769"
12/11/2006 17.00,"0,748742","15,242208","26,30769"
12/11/2006 18.00,"0,963455","17,457674","26,30769"
12/11/2006 19.00,"0,907483","17,429123","26,30769"
12/11/2006 20.00,"1,043743","14,285678","26,30769"
12/11/2006 21.00,"0,712957","14,906058","26,30769"
12/11/2006 22.00,"0,888061","16,459613","26,30769"
12/11/2006 23.00,"0,900754","16,088424","26,30769"
13/11/2006 0.00,"0,96315","13,495265","26,30769"
13/11/2006 1.00,"0,879956","13,011167","25,208651"
13/11/2006 2.00,"0,759447","11,453715","25,208651"
13/11/2006 3.00,"0,635268","12,212972","25,208651"
13/11/2006 4.00,"0,770458","9,037083","25,208651"
13/11/2006 5.00,"0,759294","8,498467","25,208651"
13/11/2006 6.00,"0,6839","11,016338","25,208651"
13/11/2006 7.00,"0,799821","9,937807","25,208651"
13/11/2006 8.00,"0,649643","9,530274","25,208651"
13/11/2006 9.00,"0,785139","11,410892","25,208651"
13/11/2006 10.00,"0,768164","10,519248","25,208651"
13/11/2006 11.00,"0,805632","8,921573","25,208651"
13/11/2006 12.00,"0,619975","7,743107","25,208651"
13/11/2006 13.00,"0,807161","8,384253","25,208651"
13/11/2006 14.00,"0,762812","9,429041","25,208651"
13/11/2006 15.00,"0,816337","7,03836","25,208651"
13/11/2006 16.00,"0,710357","7,118829","25,208651"
13/11/2006 17.00,"0,814196","13,591316","25,208651"
13/11/2006 18.00,"0,790492","25,68877","25,208651"
13/11/2006 19.00,"0,893413","29,826396","25,208651"
13/11/2006 20.00,"0,879038","31,395517","25,208651"
13/11/2006 21.00,"0,783457","33,32027","25,208651"
13/11/2006 22.00,"0,733755","23,993745","25,208651"
13/11/2006 23.00,"0,702558","19,329192","25,208651"
14/11/2006 0.00,"0,814808","18,403818","25,208651"
14/11/2006 1.00,,"12,455672","48,96323"
14/11/2006 2.00,"0,454966",,"48,96323"
14/11/2006 3.00,"0,373855","9,836572","48,96323"
14/11/2006 4.00,"0,280392","8,37517","48,96323"
14/11/2006 5.00,"0,474792","6,568531","48,96323"
14/11/2006 6.00,"0,488561","9,10068","48,96323"
14/11/2006 7.00,"0,478648","17,478435","48,96323"
14/11/2006 8.00,"0,461414","42,588365","48,96323"
14/11/2006 9.00,"0,627643","60,694966","48,96323"
14/11/2006 10.00,"0,634964","32,257293","48,96323"
14/11/2006 11.00,"0,546622","13,083845","48,96323"
14/11/2006 12.00,"0,638971","13,747058","48,96323"
14/11/2006 13.00,"0,751055","14,438825","48,96323"
14/11/2006 14.00,"0,603327","16,629635","48,96323"
14/11/2006 15.00,"0,638579","11,758718","48,96323"
14/11/2006 16.00,"0,610498","17,05663","48,96323"
14/11/2006 17.00,"0,773864","33,511048","48,96323"
14/11/2006 18.00,"0,845152","71,12338","48,96323"
14/11/2006 19.00,"0,811225","63,337449","48,96323"
14/11/2006 20.00,"1,0946","111,931016","48,96323"
14/11/2006 21.00,"1,134643","115,885625","48,96323"
14/11/2006 22.00,"1,169835","102,306015","48,96323"
14/11/2006 23.00,"0,818939","60,306927","48,96323"
15/11/2006 0.00,"0,839337","42,409268","48,96323"
15/11/2006 1.00,"0,798179","50,315884","76,791061"
15/11/2006 2.00,"0,915446","38,466322","76,791061"
15/11/2006 3.00,"0,582808","28,470099","76,791061"
15/11/2006 4.00,"0,611915","31,559031","76,791061"
15/11/2006 5.00,"0,664853","28,110605","76,791061"
15/11/2006 6.00,"0,545749","23,708226","76,791061"
15/11/2006 7.00,"0,712911","38,306689","76,791061"
15/11/2006 8.00,"0,495642","87,476557","76,791061"
15/11/2006 9.00,"0,761782","89,849067","76,791061"
15/11/2006 10.00,"0,749428","44,38073","76,791061"
15/11/2006 11.00,"0,80535","35,27485","76,791061"
15/11/2006 12.00,"0,919995","31,723883","76,791061"
15/11/2006 13.00,"0,740842","26,229981","76,791061"
15/11/2006 14.00,"0,767898","25,943162","76,791061"
15/11/2006 15.00,"0,842922","21,635522","76,791061"
15/11/2006 16.00,"0,687903","22,071611","76,791061"
15/11/2006 17.00,"0,773262","32,413047","76,791061"
15/11/2006 18.00,"0,785465","57,323114","76,791061"
15/11/2006 19.00,"0,774587","65,556798","76,791061"
15/11/2006 20.00,"0,78694","53,17511","76,791061"
15/11/2006 21.00,"0,884622","102,311216","76,791061"
15/11/2006 22.00,"0,807791","72,222679","76,791061"
15/11/2006 23.00,"0,884954","61,74756","76,791061"
16/11/2006 0.00,"0,873294","64,820907","76,791061"
16/11/2006 1.00,,"51,651397","85,436981"
16/11/2006 2.00,"0,593228",,"85,436981"
16/11/2006 3.00,"0,472858","39,060744","85,436981"
16/11/2006 4.00,"0,551323","31,01654","85,436981"
16/11/2006 5.00,"0,488405","24,253317","85,436981"
16/11/2006 6.00,"0,33609","44,161386","85,436981"
16/11/2006 7.00,"0,426945","50,340548","85,436981"
16/11/2006 8.00,"0,446865","46,205544","85,436981"
16/11/2006 9.00,"0,523872","46,880423","85,436981"
16/11/2006 10.00,"0,403381","47,377504","85,436981"
16/11/2006 11.00,"0,494357","37,197003","85,436981"
16/11/2006 12.00,"0,496543","23,025547","85,436981"
16/11/2006 13.00,"0,454517","21,895096","85,436981"
16/11/2006 14.00,"0,395364","24,189725","85,436981"
16/11/2006 15.00,"0,250458","17,513476","85,436981"
16/11/2006 16.00,"0,436176","22,75039","85,436981"
16/11/2006 17.00,"0,387712","42,484524","85,436981"
16/11/2006 18.00,"0,459497","77,358349","85,436981"
16/11/2006 19.00,"0,495329","61,365983","85,436981"
16/11/2006 20.00,"0,41164","49,380131","85,436981"
16/11/2006 21.00,"0,356496","40,507858","85,436981"
16/11/2006 22.00,"0,39415","44,741524","85,436981"
16/11/2006 23.00,"0,402166","51,098505","85,436981"
17/11/2006 0.00,"0,445164","49,825284","85,436981"
17/11/2006 1.00,"0,477352","40,478013","74,231453"
17/11/2006 2.00,"0,479174","23,093021","74,231453"
17/11/2006 3.00,"0,390506","17,173442","74,231453"
17/11/2006 4.00,"0,385282","15,606908","74,231453"
17/11/2006 5.00,"0,37593","12,926802","74,231453"
17/11/2006 6.00,"0,473829","16,428458","74,231453"
17/11/2006 7.00,"0,451966","34,797233","74,231453"
17/11/2006 8.00,"0,497029","37,524071","74,231453"
17/11/2006 9.00,"0,501037","49,803239","74,231453"
17/11/2006 10.00,"0,475409","45,447568","74,231453"
17/11/2006 11.00,"0,431682","23,908086","74,231453"
17/11/2006 12.00,"0,310826","21,244862","74,231453"
17/11/2006 13.00,"0,350301","17,673124","74,231453"
17/11/2006 14.00,"0,284589","20,576446","74,231453"
17/11/2006 15.00,"0,210861","16,835993","74,231453"
17/11/2006 16.00,"0,263333","25,056702","74,231453"
17/11/2006 17.00,"0,260054","37,412448","74,231453"
17/11/2006 18.00,"0,327102","70,888471","74,231453"
17/11/2006 19.00,"0,439941","71,713914","74,231453"
17/11/2006 20.00,"0,462169","79,719196","74,231453"
17/11/2006 21.00,"0,637926","119,9623","74,231453"
17/11/2006 22.00,"0,659547","108,807044","74,231453"
17/11/2006 23.00,"0,748823","115,885625","74,231453"
18/11/2006 0.00,"0,502131","61,879927","74,231453"
18/11/2006 1.00,,"25,442179","46,936371"
18/11/2006 2.00,"0,382179",,"46,936371"
18/11/2006 3.00,"0,393842","22,616704","46,936371"
18/11/2006 4.00,"0,383076","20,335037","46,936371"
18/11/2006 5.00,"0,276318","14,623119","46,936371"
18/11/2006 6.00,"0,401916","12,852821","46,936371"
18/11/2006 7.00,"0,319381","18,63355","46,936371"
18/11/2006 8.00,"0,396533","27,457772","46,936371"
18/11/2006 9.00,"0,361546","36,579216","46,936371"
18/11/2006 10.00,"0,297849","26,679052","46,936371"
18/11/2006 11.00,"0,449465","24,018409","46,936371"
18/11/2006 12.00,"0,270935","19,006032","46,936371"
18/11/2006 13.00,"0,261964","17,975523","46,936371"
18/11/2006 14.00,"0,313998","22,427224","46,936371"
18/11/2006 15.00,"0,260169","15,579657","46,936371"
18/11/2006 16.00,"0,281701","18,768529","46,936371"
18/11/2006 17.00,"0,287084","27,155369","46,936371"
18/11/2006 18.00,"0,226975","39,675932","46,936371"
18/11/2006 19.00,"0,258375","54,716965","46,936371"
18/11/2006 20.00,"0,297849","63,159628","46,936371"
18/11/2006 21.00,"0,331941","56,521011","46,936371"
18/11/2006 22.00,"0,247609","56,527513","46,936371"
18/11/2006 23.00,"0,235947","31,608362","46,936371"
19/11/2006 0.00,"0,234152","27,359132","46,936371"
19/11/2006 1.00,"0,211724","20,15984","44,425991"
19/11/2006 2.00,"0,188398","22,776355","44,425991"
19/11/2006 3.00,"0,218004","24,473962","44,425991"
19/11/2006 4.00,"0,292466","14,795735","44,425991"
19/11/2006 5.00,"0,22249","14,284376","44,425991"
19/11/2006 6.00,"0,327455","12,471245","44,425991"
19/11/2006 7.00,"0,204547","18,736081","44,425991"
19/11/2006 8.00,"0,164175","25,164424","44,425991"
19/11/2006 9.00,"0,256581","36,344308","44,425991"
19/11/2006 10.00,"0,356163","39,034779","44,425991"
19/11/2006 11.00,"0,252095","25,562866","44,425991"
19/11/2006 12.00,"0,292466","29,610932","44,425991"
19/11/2006 13.00,"0,287981","22,811383","44,425991"
19/11/2006 14.00,"0,226975","15,047528","44,425991"
19/11/2006 15.00,"0,212621","13,488785","44,425991"
19/11/2006 16.00,"0,287981","13,836612","44,425991"
19/11/2006 17.00,"0,316689","15,713336","44,425991"
19/11/2006 18.00,"0,348986","18,412912","44,425991"
19/11/2006 19.00,"0,237741","22,248107","44,425991"
19/11/2006 20.00,"0,292466","29,668044","44,425991"
19/11/2006 21.00,"0,246712","27,849732","44,425991"
19/11/2006 22.00,"0,299643","26,987937","44,425991"
19/11/2006 23.00,"0,330146","25,025556","44,425991"
20/11/2006 0.00,"0,278112","22,676415","44,425991"
20/11/2006 1.00,,"17,997586","50,177311"
20/11/2006 2.00,"0,396052",,"50,177311"
20/11/2006 3.00,"0,358496","11,740552","50,177311"
20/11/2006 4.00,"0,500637","14,604951","50,177311"
20/11/2006 5.00,"0,430195","15,356415","50,177311"
20/11/2006 6.00,"0,537924","14,170166","50,177311"
20/11/2006 7.00,"0,674044","35,812181","50,177311"
20/11/2006 8.00,"0,831099","95,390996","50,177311"
20/11/2006 9.00,"0,738376","83,903526","50,177311"
20/11/2006 10.00,"0,652481","54,06155","50,177311"
20/11/2006 11.00,"0,729122","23,134549","50,177311"
20/11/2006 12.00,"0,399467","16,569928","50,177311"
20/11/2006 13.00,"0,677728","18,329838","50,177311"
20/11/2006 14.00,"0,435497","15,831441","50,177311"
20/11/2006 15.00,"0,553108","14,848953","50,177311"
20/11/2006 16.00,"0,554905","19,948278","50,177311"
20/11/2006 17.00,"0,582129","30,108033","50,177311"
20/11/2006 18.00,"0,568472","44,12374","50,177311"
