NetC,Provincia di TARANTO,,,
Stat,S.VITO Colonia Marina,,,
Parm,SO2,NOX,NO,NO2
PtId,1,2,3,4
Unit,ug/m3 293K,ug/m3 293K,ug/m3 293K,ug/m3 293K
Field,Aver,Aver,Aver,Aver
,,,,,,,
,,,,,,,,,
28/10/2007 8.00,"0,910466","21,357269","3,990894","15,248696"
28/10/2007 9.00,"1,0563","25,013452","5,774868","16,170184"
28/10/2007 10.00,"0,719692","13,030704","3,647464","7,443297"
28/10/2007 11.00,"0,841455","14,216138","4,134694","7,881979"
28/10/2007 12.00,"0,659899","18,629744","5,101543","10,815166"
28/10/2007 13.00,"0,764504","13,288803","3,8767","7,34985"
28/10/2007 14.00,"0,798306","25,84221","6,303549","16,188351"
28/10/2007 15.00,"0,805732","19,872237","4,857928","12,432307"
28/10/2007 16.00,"1,185488","12,561199","4,047567","6,359574"
28/10/2007 17.00,"0,815719","12,943806","4,256501","6,421871"
28/10/2007 18.00,"0,841326","11,025582","3,604324","5,502977"
28/10/2007 19.00,"0,836589","18,546736","4,438367","11,749633"
28/10/2007 20.00,"0,997787","20,346929","4,209132","13,902798"
28/10/2007 21.00,"1,084211","22,564754","4,165991","16,196143"
28/10/2007 22.00,"0,817511","24,40905","4,700593","17,213672"
28/10/2007 23.00,"0,913923","32,972955","7,61721","21,321437"
29/10/2007 0.00,"0,941323","27,685204","5,487267","19,285063"
29/10/2007 1.00,"0,819817","18,654386","3,747278","12,917716"
29/10/2007 2.00,"0,844272",,,
29/10/2007 3.00,"0,933641","12,476895","3,040117","7,820976"
29/10/2007 4.00,"0,770778","11,405596","3,248205","6,429658"
29/10/2007 5.00,"0,920581","10,297978","3,34802","5,168126"
29/10/2007 6.00,"1,052459","13,288803","3,924915","7,275871"
29/10/2007 7.00,"1,330553","33,672041","11,229987","16,464801"
29/10/2007 8.00,"1,367812","61,93832","24,19574","24,950279"
29/10/2007 9.00,"1,245281","50,731151","14,904518","27,897742"
29/10/2007 10.00,"1,105722","25,76439","7,720409","13,936548"
29/10/2007 11.00,"0,681153","16,264061","5,713119","7,509489"
29/10/2007 12.00,"0,880122","22,031707","6,271405","12,424525"
29/10/2007 13.00,"0,721229","12,508022","4,12116","6,193446"
29/10/2007 14.00,"0,738129","14,581885","4,576248","7,570487"
29/10/2007 15.00,"0,711754","16,869749","4,809713","9,501722"
29/10/2007 16.00,"0,709833","16,907362","4,139769","10,56727"
29/10/2007 17.00,"0,830315","15,607792","3,190684","10,72301"
29/10/2007 18.00,"1,289453","12,325149","2,207764","8,946232"
29/10/2007 19.00,"0,807269","11,556043","2,618866","7,545828"
29/10/2007 20.00,"1,075889","13,043673","2,902238","8,599702"
29/10/2007 21.00,"1,026211","18,787974","3,095945","14,050758"
29/10/2007 22.00,"0,958223","22,366327","4,050105","16,193548"
29/10/2007 23.00,"1,14951","20,972078","4,446827","14,163677"
30/10/2007 0.00,"1,238111","16,034498","3,562875","10,578949"
30/10/2007 1.00,"1,210456","12,253816","3,244822","7,283658"
30/10/2007 2.00,"1,044392","12,437986","3,417382","7,20319"
30/10/2007 3.00,"1,212504","9,990595","3,167846","5,136978"
30/10/2007 4.00,"0,919301","8,514638","3,03758","3,859871"
30/10/2007 5.00,"1,14234","8,879089","3,405541","3,66"
30/10/2007 6.00,"0,942603","11,080055","3,545957","5,647042"
30/10/2007 7.00,"0,968467","12,553418","3,280349","7,528955"
30/10/2007 8.00,"1,3399","23,520621","5,340083","15,343438"
30/10/2007 9.00,"1,383817","19,891682","5,571856","11,356381"
30/10/2007 10.00,"0,982167","16,021528","5,042332","8,296"
30/10/2007 11.00,"0,9024","12,537854","4,531415","5,593829"
30/10/2007 12.00,"0,893949","13,246001","4,661682","6,102593"
30/10/2007 13.00,"0,911875","13,164291","4,908681","5,641849"
30/10/2007 14.00,"1,029412","12,528776","4,846931","5,107128"
30/10/2007 15.00,"0,974356","12,863394","5,134532","5,013679"
30/10/2007 16.00,"0,866166","12,919164","4,744579","5,648339"
30/10/2007 17.00,"0,871415","15,175899","5,11254","7,342063"
30/10/2007 18.00,"1,040551","9,527576","2,849793","5,161639"
30/10/2007 19.00,"0,936201","8,787003","2,705991","4,641191"
30/10/2007 20.00,"1,117629","6,853214","2,217915","3,454936"
30/10/2007 21.00,"1,052715","7,797411","2,681462","3,688552"
30/10/2007 22.00,"1,174221","7,077591","2,415853","3,375766"
30/10/2007 23.00,"0,99305","7,515969","2,584184","3,556169"
31/10/2007 0.00,"0,882555","6,368145","2,294045","2,852723"
31/10/2007 1.00,"1,241824","6,739081","2,564729","2,808596"
31/10/2007 2.00,"0,884603",,,
31/10/2007 3.00,"0,85349","5,687234","2,444612","1,940319"
31/10/2007 4.00,"0,943243","5,525112","1,885481","2,635979"
31/10/2007 5.00,"0,779997","5,362989","2,269515","1,884511"
31/10/2007 6.00,"1,015712","5,322784","2,149399","2,036362"
31/10/2007 7.00,"0,87436","6,758536","2,573188","2,815083"
31/10/2007 8.00,"0,970899","9,815504","3,197453","4,916339"
31/10/2007 9.00,"1,004189","9,921856","3,659305","4,314126"
31/10/2007 10.00,"0,950286","8,728639","3,280349","3,701532"
31/10/2007 11.00,"0,855666","8,624881","3,350557","3,489979"
31/10/2007 12.00,"0,834669","9,473103","3,867394","3,550978"
31/10/2007 13.00,"0,761816","10,226645","4,338554","3,576935"
31/10/2007 14.00,"0,793569","9,709153","3,817487","3,868957"
31/10/2007 15.00,"0,673983","9,475695","3,665227","3,858572"
31/10/2007 16.00,"0,91021","11,819329","3,72021","6,119467"
31/10/2007 17.00,"1,727722","18,075935","4,2159","11,619841"
31/10/2007 18.00,"0,841839","14,767353","3,079873","10,05202"
31/10/2007 19.00,"0,804965","20,095311","2,909004","15,645846"
31/10/2007 20.00,"0,802404","17,791899","3,048576","13,126677"
31/10/2007 21.00,"0,943884","20,868312","3,119631","16,096204"
31/10/2007 22.00,"0,835565","13,203201","2,687382","9,089"
31/10/2007 23.00,"0,860788","10,536623","2,479294","6,73985"
01/11/2007 0.00,"0,737617","8,496481","1,819501","5,710637"
01/11/2007 1.00,"0,617519","8,777924","2,364253","5,156446"
01/11/2007 2.00,"0,715851","8,911512","2,085957","5,717126"
01/11/2007 3.00,"0,995867","16,218667","2,573188","12,281765"
01/11/2007 4.00,"0,729423","6,920656","1,748449","4,242743"
01/11/2007 5.00,"1,045161","6,06595","1,802585","3,304381"
01/11/2007 6.00,"0,823146","6,512109","1,897323","3,605489"
01/11/2007 7.00,"0,935945","7,329204","2,195077","3,966297"
01/11/2007 8.00,"0,844528","14,912615","3,046038","10,249289"
01/11/2007 9.00,"1,197652","20,140702","4,743733","12,876186"
01/11/2007 10.00,"1,050538","15,406762","4,508577","8,499765"
01/11/2007 11.00,"1,280235","29,27142","8,773538","15,830139"
01/11/2007 12.00,"1,144388","15,366555","4,561866","8,377765"
01/11/2007 13.00,"1,322999","17,13044","4,705668","9,922232"
01/11/2007 14.00,"1,29099","19,083684","4,456132","12,259692"
01/11/2007 15.00,"1,304818","16,052657","5,03218","8,342721"
01/11/2007 16.00,"1,297007","15,935927","4,108472","9,643189"
01/11/2007 17.00,"1,309812","10,819361","3,053651","6,141531"
01/11/2007 18.00,"1,206358","13,509287","2,914925","9,046169"
01/11/2007 19.00,"1,513005","18,811319","3,2905","13,775609"
01/11/2007 20.00,"1,312116","26,812338","2,62817","22,798419"
01/11/2007 21.00,"1,530162","38,097327","7,54954","26,540166"
01/11/2007 22.00,"1,544502","8,838883","2,612945","4,835872"
01/11/2007 23.00,"1,435287","10,291495","3,382701","5,108424"
02/11/2007 0.00,"1,190226","9,358968","3,017279","4,735936"
02/11/2007 1.00,"1,383432","10,294087","3,335331","5,183702"
02/11/2007 2.00,"1,274474",,,
02/11/2007 3.00,"1,29432","8,470542","2,462376","4,698298"
02/11/2007 4.00,"1,138499","9,068445","2,25175","5,619787"
02/11/2007 5.00,"1,580097","14,22392","3,250743","9,246041"
02/11/2007 6.00,"1,642706","9,823286","2,299967","6,301168"
02/11/2007 7.00,"1,495592","10,921824","3,364092","5,767743"
02/11/2007 8.00,"1,510444","12,344604","3,440222","7,074702"
02/11/2007 9.00,"1,279083","14,640248","5,053328","6,896894"
02/11/2007 10.00,"1,269992","14,072174","4,976352","6,446532"
02/11/2007 11.00,"1,237471","12,749262","4,59824","5,702849"
02/11/2007 12.00,"0,986648","11,214939","3,68722","5,565275"
02/11/2007 13.00,"1,10649","9,583345","3,229595","4,634701"
02/11/2007 14.00,"1,117117","27,764322","6,059087","18,486892"
02/11/2007 15.00,"1,383688","18,009789","3,930836","12,006606"
02/11/2007 16.00,"1,102649","11,452285","3,57218","5,979296"
02/11/2007 17.00,"1,314421","14,194089","3,793803","8,382955"
02/11/2007 18.00,"1,216473","15,517004","2,668773","11,432955"
02/11/2007 19.00,"1,122623","11,67407","2,395552","8,006575"
02/11/2007 20.00,"1,152839","8,940045","2,168007","5,619787"
02/11/2007 21.00,"1,144517","10,269445","3,245668","5,296616"
02/11/2007 22.00,"1,192658","11,506758","3,225365","6,565934"
02/11/2007 23.00,"1,501353","17,23809","2,87686","12,835945"
03/11/2007 0.00,"1,326968","17,1058","2,624787","13,090333"
03/11/2007 1.00,"1,56486","17,719268","3,43853","12,455672"
03/11/2007 2.00,"1,375366","17,686844","3,044347","13,028031"
03/11/2007 3.00,"1,388297","26,30782","2,929305","21,831502"
03/11/2007 4.00,"1,53746","24,61916","2,997822","20,036535"
03/11/2007 5.00,"1,663959","20,318402","3,882621","14,37523"
03/11/2007 6.00,"1,514542","15,318568","3,046038","10,65552"
03/11/2007 7.00,"1,190226","11,757075","2,781276","7,497808"
03/11/2007 8.00,"1,241056","11,819329","2,992747","7,235637"
03/11/2007 9.00,"1,079474","23,253456","5,72327","14,488137"
03/11/2007 10.00,"1,317366","13,352354","3,523965","7,954658"
03/11/2007 11.00,"0,970899","10,200705","3,155157","5,366701"
03/11/2007 12.00,"1,162954","7,898575","2,807498","3,596403"
03/11/2007 13.00,"1,225691","9,732498","3,573872","4,255722"
03/11/2007 14.00,"0,969491","9,179986","3,551879","3,736574"
03/11/2007 15.00,"1,069103","9,790863","4,12116","3,474404"
03/11/2007 16.00,"1,216345","11,125448","4,429063","4,337488"
03/11/2007 17.00,"1,281516","13,116304","5,373919","4,879999"
03/11/2007 18.00,"1,312756","25,134061","5,322319","16,985243"
03/11/2007 19.00,"1,426837","28,751317","3,880083","22,817884"
03/11/2007 20.00,"1,029796","16,585712","2,966526","12,045544"
03/11/2007 21.00,"1,262182","22,249599","3,32941","17,161756"
03/11/2007 22.00,"1,290478","12,377028","3,016432","7,757382"
03/11/2007 23.00,"1,130305","12,441877","2,675539","8,345318"
04/11/2007 0.00,"1,30994","9,894619","2,425158","6,180467"
04/11/2007 1.00,"1,320055","17,537691","2,969909","12,99299"
04/11/2007 2.00,"1,324151",,,
04/11/2007 3.00,"1,449755","27,604805","3,784498","21,817219"
04/11/2007 4.00,"1,414673","23,18342","3,612782","17,656248"
04/11/2007 5.00,"1,346301","11,541778","3,209294","6,625638"
04/11/2007 6.00,"1,28062","18,352192","3,284579","13,325253"
04/11/2007 7.00,"1,688287","41,696436","10,993137","24,939899"
04/11/2007 8.00,"1,62875","20,990223","5,652214","12,332378"
04/11/2007 9.00,"1,352832","18,765929","5,795171","9,887189"
04/11/2007 10.00,"1,652309","23,301429","6,564926","13,244783"
04/11/2007 11.00,"1,364867","23,693121","6,714649","13,407014"
04/11/2007 12.00,"2,733831","15,562398","4,53226","8,61917"
04/11/2007 13.00,"3,518053","11,03466","3,573025","5,560084"
04/11/2007 14.00,"2,442165","8,195583","2,964833","3,652212"
04/11/2007 15.00,"2,30094","10,762296","3,650847","5,168126"
04/11/2007 16.00,"1,60852","11,396516","4,171913","5,003297"
04/11/2007 17.00,"1,754097","34,467088","7,598602","22,832147"
04/11/2007 18.00,"1,782393","25,132761","4,923907","17,595249"
04/11/2007 19.00,"1,675867","15,118834","4,15838","8,748956"
04/11/2007 20.00,"1,637841","12,13579","4,339399","5,486105"
04/11/2007 21.00,"1,602758","20,130339","4,759804","12,841145"
04/11/2007 22.00,"1,531699","32,235","4,912064","24,720553"
04/11/2007 23.00,"1,737964","27,07822","4,670986","19,930114"
05/11/2007 0.00,"1,658966","22,567354","3,791264","16,765908"
05/11/2007 1.00,"1,675867","13,085177","3,541727","7,660042"
05/11/2007 2.00,"1,332601","9,517199","3,164463","4,668446"
05/11/2007 3.00,"1,161673","9,480885","3,888541","3,521128"
05/11/2007 4.00,"1,378311","8,405693","3,497741","3,044808"
05/11/2007 5.00,"1,309683","9,48348","3,938449","3,447148"
05/11/2007 6.00,"1,414161","10,423785","3,381855","5,242105"
05/11/2007 7.00,"1,416465","22,108225","3,157694","17,278568"
05/11/2007 8.00,"1,30277","13,548196","2,840489","9,199316"
05/11/2007 9.00,"1,437207","19,838509","5,096468","12,032563"
05/11/2007 10.00,"1,393675","14,555947","3,593326","9,052658"
05/11/2007 11.00,"1,534771","14,668783","4,602471","7,617213"
05/11/2007 12.00,"1,822341","14,271909","5,272412","6,192147"
05/11/2007 13.00,"2,031424","12,593623","4,887534","5,103233"
05/11/2007 14.00,"2,020156","10,633895","4,333478","3,992254"
05/11/2007 15.00,"1,899931","11,221425","4,772493","3,906595"
05/11/2007 16.00,"1,746159","13,369214","4,502656","6,469892"
05/11/2007 17.00,"1,988276","16,156414","4,533954","9,210999"
05/11/2007 18.00,"1,968558","12,8608","3,836943","6,982553"
05/11/2007 19.00,"1,877268","13,501506","4,447672","6,686637"
05/11/2007 20.00,"1,707876","12,863394","2,537661","8,978679"
05/11/2007 21.00,"1,765621","12,853018","2,945378","8,342721"
05/11/2007 22.00,"1,473826","11,79728","3,946908","5,749573"
05/11/2007 23.00,"1,744238","12,750558","4,104242","6,462106"
06/11/2007 0.00,"1,554745","15,47161","4,576248","8,460829"
06/11/2007 1.00,"1,691616","22,074499","4,65999","14,9398"
06/11/2007 2.00,"1,822469",,,
06/11/2007 3.00,"1,659094","12,064458","4,64984","4,938404"
06/11/2007 4.00,"1,651028","11,914008","4,934057","4,351765"
06/11/2007 5.00,"1,830151","11,67407","4,891763","4,176552"
06/11/2007 6.00,"1,846411","13,960636","4,760651","6,665871"
06/11/2007 7.00,"1,854478","10,889398","4,179526","4,484149"
06/11/2007 8.00,"2,028607","18,3911","5,374764","10,157146"
06/11/2007 9.00,"2,126683","30,165029","9,439251","15,727608"
06/11/2007 10.00,"5,519261","19,2004","5,96181","10,066296"
06/11/2007 11.00,"7,876152","13,43925","5,210663","5,453659"
06/11/2007 12.00,"6,837138","12,300508","4,682829","5,123999"
06/11/2007 13.00,"5,846138","12,902304","4,981427","5,268063"
06/11/2007 14.00,"6,808329","14,18112","4,923907","6,63602"
06/11/2007 15.00,"6,230245","11,987936","4,479816","5,122701"
06/11/2007 16.00,"4,690865","12,203234","4,187986","5,785915"
06/11/2007 17.00,"3,687189","14,312115","4,943362","6,737255"
06/11/2007 18.00,"3,175301","19,238008","3,818333","13,392741"
06/11/2007 19.00,"3,120885","37,258186","7,540235","25,714736"
06/11/2007 20.00,"2,944579","53,711598","13,052872","33,721292"
06/11/2007 21.00,"3,200012","61,370228","15,181963","38,118489"
06/11/2007 22.00,"3,40743","43,435667","10,37564","27,582377"
06/11/2007 23.00,"3,0867","33,854924","7,850674","21,832784"
07/11/2007 0.00,"2,920508","32,7408","8,712633","19,538155"
07/11/2007 1.00,"2,984782","19,794419","5,016954","12,110439"
07/11/2007 2.00,"3,019993","17,414479","4,978889","9,787254"
07/11/2007 3.00,"2,864684","15,597417","4,502656","8,699638"
07/11/2007 4.00,"2,585565","18,183585","4,684521","11,008544"
07/11/2007 5.00,"2,698109","20,527211","5,042332","12,804801"
07/11/2007 6.00,"2,452663","24,223586","5,229272","16,216902"
07/11/2007 7.00,"2,532686","16,08508","4,151612","9,726254"
07/11/2007 8.00,"2,571738","16,996852","5,073628","9,223977"
07/11/2007 9.00,"2,399017","15,803636","5,954198","6,678851"
07/11/2007 10.00,"2,55202","15,350992","5,504184","6,916361"
07/11/2007 11.00,"2,424367","19,698437","7,042007","8,907296"
07/11/2007 12.00,"2,868781","14,587074","5,539713","6,097404"
07/11/2007 13.00,"3,389249","12,790764","5,903445","3,741765"
07/11/2007 14.00,"2,96404","12,460035","5,658136","3,78719"
07/11/2007 15.00,"2,947523","16,104532","7,484407","4,632105"
07/11/2007 16.00,"2,918331","19,024023","8,298994","6,303764"
07/11/2007 17.00,"2,74241","21,122514","8,694871","7,796317"
07/11/2007 18.00,"2,585821","24,484287","8,488474","11,47708"
07/11/2007 19.00,"2,476094","32,139019","7,906503","20,030034"
07/11/2007 20.00,"2,210547","20,448093","6,795007","10,036445"
07/11/2007 21.00,"2,542673","24,910988","5,700431","16,181861"
07/11/2007 22.00,"2,648687","23,171738","4,45867","16,346695"
07/11/2007 23.00,"2,779924","43,752122","6,32977","34,070423"
08/11/2007 0.00,"2,58198","39,333339","3,865704","33,429274"
08/11/2007 1.00,"2,612325","28,694262","2,884474","24,288365"
08/11/2007 2.00,"2,538064",,,
08/11/2007 3.00,"2,519114","6,43948",0,"7,02668"
08/11/2007 4.00,"2,40721","7,779253",0,"8,712617"
08/11/2007 5.00,"2,492995","7,950453",0,"8,816446"
08/11/2007 6.00,"2,280839","12,181185","0,897486","11,371955"
08/11/2007 7.00,"1,987891","17,982552","1,008298","16,71919"
08/11/2007 8.00,"2,911674","62,990152","18,68309","34,367645"
08/11/2007 9.00,,"40,804107","9,79706","25,800393"
08/11/2007 10.00,,"19,677692","2,670464","15,593929"
08/11/2007 11.00,,"13,754415","2,470836","9,972849"
08/11/2007 12.00,,"16,581821","5,066861","8,819043"
08/11/2007 13.00,,"16,908659","6,130141","7,51468"
08/11/2007 14.00,,"18,035729","6,293398","8,392041"
08/11/2007 15.00,,"16,343178","5,83831","7,396574"
08/11/2007 16.00,,"18,972145","6,145368","9,556233"
08/11/2007 17.00,,"72,358203","20,438305","41,049091"
08/11/2007 18.00,,"57,921573","12,422692","38,901111"
08/11/2007 19.00,,"47,886881","9,989077","32,593442"
08/11/2007 20.00,,"43,002486","7,288161","31,849769"
08/11/2007 21.00,,"41,302142","6,129296","31,926345"
08/11/2007 22.00,,"31,074186","4,166838","24,702388"
08/11/2007 23.00,,"29,053528","3,476595","23,739372"
09/11/2007 0.00,,"28,04837","1,915088","25,129396"
09/11/2007 1.00,,"22,274226","0,900023","21,009934"
09/11/2007 2.00,,"15,073439","0,177636","15,552397"
09/11/2007 3.00,,"11,205861","0,1954","13,008573"
09/11/2007 4.00,,"3,662656",0,"6,760616"
09/11/2007 5.00,,"5,64184",0,"8,877444"
09/11/2007 6.00,,"3,509614","0,267301","5,868978"
09/11/2007 7.00,,"0,688693",0,"3,717106"
09/11/2007 8.00,,"7,296779","0,401796","7,683404"
09/11/2007 9.00,,"5,486203","0,369652","5,08117"
09/11/2007 10.00,,"10,607955","3,112017","5,840424"
09/11/2007 11.00,,"10,851787","4,671832","4,320617"
09/11/2007 12.00,,"10,546997","3,947754","5,05651"
09/11/2007 13.00,,"12,683116","4,006965","6,543872"
09/11/2007 14.00,,"14,450892","5,599771","5,885851"
09/11/2007 15.00,,"13,768682","5,808704","4,865722"
09/11/2007 16.00,,"15,462531","6,169898","6,006551"
09/11/2007 17.00,,"15,954085","6,421973","6,111679"
09/11/2007 18.00,,"13,195421","5,39422","4,928021"
09/11/2007 19.00,,"12,31218","5,582007","3,756042"
09/11/2007 20.00,,"15,515708","6,059932","6,228489"
09/11/2007 21.00,,"15,714144","6,183432","6,237573"
09/11/2007 22.00,,"13,354949","6,351764","3,618467"
09/11/2007 23.00,,"11,13323","5,200511","3,161616"
10/11/2007 0.00,,"12,353684","5,329932","4,184339"
10/11/2007 1.00,,"12,340713","5,172598","4,412764"
10/11/2007 2.00,,,,
10/11/2007 3.00,,"9,230568","3,262585","4,231063"
10/11/2007 4.00,,"6,298108","1,958228","3,297892"
10/11/2007 5.00,,"3,501832","0,828969","2,23234"
10/11/2007 6.00,,"3,769009","0,070209","4,005232"
10/11/2007 7.00,,"1,171169",0,"2,818978"
10/11/2007 8.00,,"1,167278",0,"3,087637"
10/11/2007 9.00,,"0,944197",0,"2,972128"
10/11/2007 10.00,,"2,719755","0,030452","3,544488"
10/11/2007 11.00,,"3,905191","0,176791","3,837808"
10/11/2007 12.00,,"2,958399","0,186095","2,676213"
10/11/2007 13.00,,"4,101033","0,918632","2,694383"
10/11/2007 14.00,,"5,722253","1,825425","2,925404"
10/11/2007 15.00,,"7,292888","2,699225","3,156425"
10/11/2007 16.00,,"8,125547","3,143315","3,308276"
10/11/2007 17.00,,"8,890762","2,962294","4,351765"
10/11/2007 18.00,,"7,041274","1,97007","4,023402"
10/11/2007 19.00,,"6,697577","1,099653","5,014977"
10/11/2007 20.00,,"6,414836","0,403488","5,800191"
10/11/2007 21.00,,"4,748224","0,039757","4,894276"
10/11/2007 22.00,,"5,226807","0,027069","6,199935"
10/11/2007 23.00,,"6,216399",0,"7,512083"
11/11/2007 0.00,,"8,614506","1,13941","8,223319"
11/11/2007 1.00,,"2,23339",0,"3,723595"
11/11/2007 2.00,,"13,532632","0,484693","13,775609"
11/11/2007 3.00,,"16,528644","0,373036","16,20133"
11/11/2007 4.00,,"13,252487","0,103199","14,044268"
