NetC,Provincia di TARANTO,,,,
21/10/2007 1.00,"35,218025","23,122886","0,35945","47,243716","0,180895"
21/10/2007 2.00,,,"0,328791","53,281722","0,045774"
21/10/2007 3.00,"35,477426","29,89517",,"53,520043","0,007042"
21/10/2007 4.00,"22,352044","19,260416","0,175409",,"0,00132"
21/10/2007 5.00,"18,419635","16,200039","0,193268","53,807105","0,00176"
21/10/2007 6.00,"22,113407","17,739313","0,22208","50,914734","0,004402"
21/10/2007 7.00,"21,415643","17,378508","0,220413","49,353427","0,028609"
21/10/2007 8.00,"38,758782","26,268909","0,372963","42,221304","0,224909"
21/10/2007 9.00,"58,84113","37,017906","0,507974","32,294283","0,095069"
21/10/2007 10.00,"73,883447","42,17564","0,675208","24,502709","0,084065"
21/10/2007 11.00,"72,578699","38,531214","0,554961","28,872437","0,16373"
21/10/2007 12.00,"65,157402","36,734969","0,540039","32,058672","0,548847"
21/10/2007 13.00,"55,824375","31,930247","0,439873","38,81841","0,412846"
21/10/2007 14.00,"20,525911","15,948244","0,25232","48,255238","0,209944"
21/10/2007 15.00,"33,29073","23,208544","0,349867","41,198945","0,025087"
21/10/2007 16.00,"31,869254","21,648485","0,338834","46,561246","0,067341"
21/10/2007 17.00,"39,843059","25,985972","0,372409","43,927485","0,192778"
21/10/2007 18.00,"46,859676","28,581722","0,478527","43,377723","0,09727"
21/10/2007 19.00,"46,807804","30,050921","0,388838","44,756211","0,26144"
21/10/2007 20.00,"43,656159","27,559012","0,436109","43,509073","0,003961"
21/10/2007 21.00,"27,145676","18,990458","0,308673","50,252556","0,0647"
21/10/2007 22.00,"21,010986","15,797691","0,284545","49,911328","0,145684"
21/10/2007 23.00,"17,64145","14,541356","0,258907","54,118565","0,005281"
22/10/2007 0.00,"13,431469","11,392714","0,22208","51,882907","0,003521"
22/10/2007 1.00,"12,461332","10,795699","0,228429","53,231608","0,081425"
22/10/2007 2.00,"9,825881","9,098083","0,211841","54,45574","0,086706"
22/10/2007 3.00,"9,742873","9,34468","0,225016","55,269561","0,045774"
22/10/2007 4.00,"16,959241","13,147439","0,220968","52,088732","0,028609"
22/10/2007 5.00,"16,546802","13,085147","0,252717","49,433328","0,003521"
22/10/2007 6.00,"24,038122","16,122163","0,31153","44,536839","0,004842"
22/10/2007 7.00,"47,033478","24,402588","0,493687","34,42566","0,064259"
22/10/2007 8.00,"81,250268","35,187891","0,616315","30,424249","0,19894"
22/10/2007 9.00,"62,400033","29,170962","0,516705","29,244805","0,160649"
22/10/2007 10.00,"62,210667","27,751092","0,57139","28,531193","0,057217"
22/10/2007 11.00,"57,463744","25,928879","0,468765","30,306445","0,104312"
22/10/2007 12.00,"68,399832","29,773166","0,529165","29,33825","0,117076"
22/10/2007 13.00,"66,348026","27,953554","0,549326","32,221167","0,288288"
22/10/2007 14.00,"97,566204","34,331297","0,505751","28,850773","0,150086"
22/10/2007 15.00,"56,395031","26,258527","0,519482","30,657164","0,081425"
22/10/2007 16.00,"72,58646","32,698584","0,644412","27,502072","0,29577"
22/10/2007 17.00,"69,445179","31,174872","0,657587","26,043687","0,595062"
22/10/2007 18.00,"88,331722","37,209986","0,751245","23,621179","0,281686"
22/10/2007 19.00,"68,900449","31,520122","0,728942","25,572448","0,894793"
22/10/2007 20.00,"59,754185","29,687509","0,614887","24,8981","0,401403"
22/10/2007 21.00,"38,060997","22,728326","0,513846","25,934003","0,181776"
22/10/2007 22.00,"24,839652","17,534247","0,401061","27,873103","0,278605"
22/10/2007 23.00,"21,560897","15,081268","0,353835","29,772921","0,004402"
23/10/2007 0.00,"18,712752","13,430379","0,305816","29,397841","0,015845"
23/10/2007 1.00,"11,211048","10,193485","0,30526","32,249595","0,03037"
23/10/2007 2.00,,,"0,29518","31,980129","0,019806"
23/10/2007 3.00,"26,774729","25,308493",,"31,671382","0,017165"
23/10/2007 4.00,"18,310689","16,778887","0,218801",,"0,036532"
23/10/2007 5.00,"149,279185","54,49764","0,34205","11,955484","0,204223"
23/10/2007 6.00,"55,992976","34,48445","0,360907","18,047639","0,085827"
23/10/2007 7.00,"81,219138","41,809645","0,863922","21,179699","0,271562"
23/10/2007 8.00,"117,246476","48,221115","0,970048","15,484308","2,826543"
23/10/2007 9.00,"84,155495","37,583763","0,610246","12,486288","0,78916"
23/10/2007 10.00,"85,421331","35,686274","0,416378","17,29611","0,049735"
23/10/2007 11.00,"99,073279","40,182093","0,362881","20,307643","0,161089"
23/10/2007 12.00,"74,181738","33,191766","0,394126","29,690328","0,187057"
23/10/2007 13.00,"78,980534","35,294314","0,375742","30,753304","0,16373"
23/10/2007 14.00,"46,771496","24,228672","0,33771","31,816281","0,048855"
23/10/2007 15.00,"48,01397","26,107978","0,30457","33,250284","0,062059"
23/10/2007 16.00,"75,395723","36,732369","0,451253","23,956998","0,249996"
23/10/2007 17.00,"90,578094","43,969288","0,55225","17,195912","0,608266"
23/10/2007 18.00,"104,315641","47,346356","0,905032","11,982559","0,201141"
23/10/2007 19.00,"95,69596","43,086747","0,857925","9,462558","0,737665"
23/10/2007 20.00,"107,755234","50,905124","0,816974","10,036704","0,966975"
23/10/2007 21.00,"81,841685","43,987472","0,662165","10,602713","0,444536"
23/10/2007 22.00,"35,609719","26,289675","0,360435","20,502656","0,216106"
23/10/2007 23.00,"26,198874","21,23578","0,346626","22,63132","0,292249"
24/10/2007 0.00,"24,562105","19,805527","0,305675","23,66858","0,106953"
24/10/2007 1.00,"19,6336","16,202632","0,267958","24,833102","0,070862"
24/10/2007 2.00,"15,89572","14,569908","0,251783","22,317168","0,147445"
24/10/2007 3.00,"12,282349","11,423861","0,220064","27,056569","0,014964"
24/10/2007 4.00,"18,287341","13,48489","0,203021","27,380198","0,015845"
24/10/2007 5.00,"23,947321","15,787316","0,265198","27,500715","0,028169"
24/10/2007 6.00,"168,731209","53,827943","1,020311","6,090811","0,232391"
24/10/2007 7.00,"309,789882","70,856022","2,006772","5,220115","1,698919"
24/10/2007 8.00,"234,721128","68,039625","1,543918","6,777346","1,890817"
24/10/2007 9.00,"123,189238","54,087515","1,016918","13,247311","0,528162"
24/10/2007 10.00,"94,624669","47,572183","0,723551","29,583337","0,842857"
24/10/2007 11.00,"76,830183","42,858319","0,520847","39,851602","0,343745"
24/10/2007 12.00,"94,785488","46,295082","0,594386","40,86177","0,274644"
24/10/2007 13.00,"136,190114","60,283543","0,848063","32,559697","0,303252"
24/10/2007 14.00,"123,635364","60,71963","0,750932","21,67803","0,615307"
24/10/2007 15.00,"135,531215","65,708667","0,915369","24,10323","0,471824"
24/10/2007 16.00,"104,219678","57,851346","0,850745","29,56574","0,347706"
24/10/2007 17.00,"125,075024","70,069498","1,039248","16,6028","0,635554"
24/10/2007 18.00,"84,093221","52,036877","0,823918","26,456693","1,17956"
24/10/2007 19.00,"106,541263","62,217377","0,974389","14,62038","0,660641"
24/10/2007 20.00,"115,62009","68,431588","1,004214","7,568152","1,0484"
24/10/2007 21.00,"116,971533","61,674864","1,119099","9,648071","1,251742"
24/10/2007 22.00,"96,414492","54,253629","1,006976","4,52139","1,941433"
24/10/2007 23.00,"52,553402","39,844664","0,810267","8,086777","0,88511"
25/10/2007 0.00,"47,648242","34,34948","0,710533","8,445617","0,512756"
25/10/2007 1.00,"29,799283","24,119649","0,47453","11,573616","0,903595"
25/10/2007 2.00,,,"0,505697","13,523548","0,237233"
25/10/2007 3.00,"29,0159","28,197545",,"19,358431","0,29269"
25/10/2007 4.00,"32,694128","23,992445","0,369452",,"0,035211"
25/10/2007 5.00,"53,902262","38,232694","0,405187","29,850107","0,074823"
25/10/2007 6.00,"93,517047","56,826034","0,578252","27,370721","0,041813"
25/10/2007 7.00,"138,970794","70,040958","0,973715","18,285967","0,417248"
25/10/2007 8.00,"171,615649","72,561413","1,238332","17,832339","1,436599"
25/10/2007 9.00,"87,608012","49,555348","0,807292","29,021385","0,541365"
25/10/2007 10.00,"62,882504","38,629854","0,563073","40,230752","0,238112"
25/10/2007 11.00,"64,851293","39,450104","0,514529","40,43929","0,3948"
25/10/2007 12.00,"72,148094","41,552652","0,604895","37,468354","0,109594"
25/10/2007 13.00,"83,211289","45,20486","0,633752","34,390447","0,607825"
25/10/2007 14.00,"51,881565","32,859516","0,406295","45,870636","0,220507"
25/10/2007 15.00,"48,6495","31,551248","0,399337","47,725788","0,022007"
25/10/2007 16.00,"39,225691","25,941862","0,402026","52,991948","0,385998"
25/10/2007 17.00,"66,760463","41,378737","0,525992","42,391916","0,058537"
25/10/2007 18.00,"61,691866","38,30279","0,657472","42,199637","0,021126"
25/10/2007 19.00,"56,63887","35,488994","0,637469","40,609902","0,16505"
25/10/2007 20.00,"41,977864","28,005483","0,494527","45,452224","0,436173"
25/10/2007 21.00,"26,377855","19,538155","0,378859","51,394093","0,073503"
25/10/2007 22.00,"16,095455","12,60233","0,267305","58,505888","0,040053"
25/10/2007 23.00,"11,501571","9,495231","0,231649","63,949429","0,00132"
26/10/2007 0.00,"7,66512","6,933233","0,211725","66,875674","0,091108"
26/10/2007 1.00,"5,325377","4,892978","0,176543","69,888584","0,002201"
26/10/2007 2.00,"5,091922","4,661957","0,156462","75,451303","0,079224"
26/10/2007 3.00,"4,329301","4,119446","0,151085","75,451303","0,007482"
26/10/2007 4.00,"5,859731","5,279743","0,153932","73,918424","0,039612"
26/10/2007 5.00,"9,371939","7,51468","0,162312","71,046358","0,022887"
26/10/2007 6.00,"21,929243","14,964464","0,209512","63,70841","0,027288"
26/10/2007 7.00,"30,938034","19,976843","0,237973","61,249333","0,021126"
26/10/2007 8.00,"32,507365","20,423314","0,290707","60,768619","0,062059"
26/10/2007 9.00,"23,804667","16,259736","0,260427","61,609529","0,004402"
26/10/2007 10.00,"17,716673","13,053991","0,234969","64,018493","0,00132"
26/10/2007 11.00,"14,344539","10,33106","0,206507","67,353693","0,006162"
26/10/2007 12.00,"28,167679","17,788625","0,272522","61,306212","0,054576"
26/10/2007 13.00,"33,140294","20,078063","0,266594","59,169405","0,023327"
26/10/2007 14.00,"23,38703","15,543314","0,220343","61,828901","0,003961"
26/10/2007 15.00,"28,940681","19,187741","0,251335","61,081415","0,016726"
26/10/2007 16.00,"38,066197","25,173507","0,353799","57,572908","0,028169"
26/10/2007 17.00,"77,553893","49,721462","0,668855","34,711386","0,022447"
26/10/2007 18.00,"79,44488","47,040053","0,762622","38,99038","0,341544"
26/10/2007 19.00,"65,471257","43,081565","0,632014","47,773166","0,278165"
26/10/2007 20.00,"39,210108","27,875679","0,402578","58,662977","0,314696"
26/10/2007 21.00,"24,82927","18,81654","0,284778","64,871594","0,00176"
26/10/2007 22.00,"16,175868","13,845694","0,230541","68,797173","0,021126"
26/10/2007 23.00,"14,051423","11,566632","0,185398","71,168214","0,019366"
27/10/2007 0.00,"12,261598","10,362206","0,161759","71,161471","0,10035"
27/10/2007 1.00,"8,627475","7,74051","0,153852","71,257613","0,102551"
27/10/2007 2.00,,,"0,113847","72,059238","0,035651"
27/10/2007 3.00,"19,859274","19,597846",,"73,181783","0,029049"
27/10/2007 4.00,"11,963293","11,211016","0,132364",,"0,037411"
27/10/2007 5.00,"15,392495","12,763269","0,131261","70,052427","0,003961"
27/10/2007 6.00,"23,636048","17,915824","0,177273","65,403761",0
27/10/2007 7.00,"37,168685","24,703689","0,237075","57,545816","0,049735"
27/10/2007 8.00,"53,515751","33,305989","0,395359","49,750172","0,353868"
27/10/2007 9.00,"53,21226","35,644747","0,436171","45,801591","0,018046"
27/10/2007 10.00,"54,081243","37,049051","0,464771","43,468438","0,298411"
27/10/2007 11.00,"93,343246","45,365813","0,60911","18,513459","0,277724"
27/10/2007 12.00,"163,810484","64,911765","1,06671","11,641327","1,087131"
27/10/2007 13.00,"172,736253","65,988986","1,044886","12,254736","1,209929"
27/10/2007 14.00,"93,185009","48,112096","0,562231","19,561545","0,546647"
27/10/2007 15.00,"91,485985","48,145859","0,632982","20,267025","0,080104"
27/10/2007 16.00,"106,359701","55,227028","0,793316","18,593348","0,32658"
27/10/2007 17.00,"99,750317","52,958363","0,692547","24,877789","0,534763"
27/10/2007 18.00,"143,722931","69,981244","1,111462","17,19455","0,91856"
27/10/2007 19.00,"138,428682","69,61785","1,105","16,460622","0,646997"
27/10/2007 20.00,"152,827688","73,054613","1,251783","14,065189","0,805005"
27/10/2007 21.00,"114,450195","58,759849","0,813565","15,156606","0,470063"
27/10/2007 22.00,"70,101474","46,809047","0,469418","21,89333","0,389959"
27/10/2007 23.00,"67,743573","43,232118","0,503061","23,12963","0,114875"
28/10/2007 0.00,"54,786791","36,838791","0,420412","24,796553","0,121037"
28/10/2007 1.00,"45,492673","31,444826","0,374715","31,672739","0,0669"
28/10/2007 2.00,"33,71615","24,158577","0,214461","38,119683","0,007042"
28/10/2007 3.00,"25,30138","18,95152","0,190036","37,961259","0,062499"
28/10/2007 4.00,"16,168085","13,002081","0,139375","45,560553","0,119716"
28/10/2007 5.00,"17,488406","13,445952","0,150327","46,572079","0,003961"
28/10/2007 6.00,"16,876235","12,259692","0,143945","45,222023","0,036091"
28/10/2007 7.00,"18,663465","14,154593","0,144812","41,557787","0,064259"
28/10/2007 8.00,"18,998085","14,07153","0,186885","44,284991","0,03213"
28/10/2007 9.00,"26,541274","19,296764","0,275285","40,329603","0,00132"
28/10/2007 10.00,"46,802603","27,932789","0,445782","35,602391","0,026408"
28/10/2007 11.00,"45,062053","29,568104","0,440425","35,618631","0,26364"
28/10/2007 12.00,"53,720678","32,060013","0,508498","33,596938","0,113995"
28/10/2007 13.00,"63,639926","35,989976","0,481788","30,888705","0,172533"
28/10/2007 14.00,"60,962992","35,039942","0,391577","31,572551","0,297971"
28/10/2007 15.00,"35,005315","23,906786","0,286395","40,961979","0,076143"
28/10/2007 16.00,"39,814512","25,710836","0,33477","37,028276","0,09771"
28/10/2007 17.00,"65,528331","35,195674","0,452164","28,923889","0,16373"
28/10/2007 18.00,"87,537992","45,877178","0,583031","22,352379","0,546647"
28/10/2007 19.00,"88,627452","48,763646","0,684825","12,375254","0,463461"
28/10/2007 20.00,"77,429382","47,25552","0,662133","13,113251","0,165931"
28/10/2007 21.00,"58,314565","38,20155","0,59997","16,71249","0,566453"
28/10/2007 22.00,"106,720229","50,54173","0,897946","4,288484","0,256158"
28/10/2007 23.00,"65,079586","37,24373","0,692625","3,587052","0,894353"
29/10/2007 0.00,"73,577353","35,257987","0,695067","2,72448","0,346386"
29/10/2007 1.00,"82,52649","29,074922","0,787723","2,387305","0,42341"
29/10/2007 2.00,,,"0,397248","7,68325","0,109154"
29/10/2007 3.00,"33,254422","30,634963",,"19,561545","0,119716"
29/10/2007 4.00,"21,532369","20,885349","0,405309",,"0,247356"
29/10/2007 5.00,"20,746404","17,492718","0,253791","30,608407","0,337583"
29/10/2007 6.00,"132,548194","51,117987","0,365062","12,544516","0,007042"
29/10/2007 7.00,"79,91439","44,407975","0,390156","13,546563","0,028169"
29/10/2007 8.00,"105,324696","45,625385","0,745433","10,077326","0,42341"
29/10/2007 9.00,"127,541871","47,367121","0,86199","13,793009","0,466983"
29/10/2007 10.00,"95,950182","42,661039","0,687904","22,134345","0,023327"
29/10/2007 11.00,"86,464082","41,918668","0,590602","31,663264","0,280366"
29/10/2007 12.00,"76,129798","40,119819","0,569926","39,481927","0,109154"
29/10/2007 13.00,"87,711794","43,668186","0,6445","34,291616","0,113115"
29/10/2007 14.00,"128,159253","57,78645","0,720259","31,733686","0,018046"
29/10/2007 15.00,"85,984208","44,693516","0,575055","40,158991","0,215226"
29/10/2007 16.00,"108,219544","55,668319","0,786548","34,867093","0,32922"
29/10/2007 17.00,"137,736101","64,545774","0,958266","28,884627","0,651839"
29/10/2007 18.00,"124,283862","63,668393","1,152871","28,003097","0,299731"
29/10/2007 19.00,"167,130708","78,321387","1,434441","19,625186","0,646117"
29/10/2007 20.00,"111,283008","57,018113","0,986597","32,739784","0,777277"
29/10/2007 21.00,"115,586364","66,868949","0,968842","24,550091","0,178695"
29/10/2007 22.00,"45,458947","36,711604","0,544673","31,697119","0,327019"
29/10/2007 23.00,"38,281489","31,037305","0,451316","42,404104","0,216546"
30/10/2007 0.00,"26,580183","23,078738","0,372559","43,221993","0,237233"
30/10/2007 1.00,"24,284541","20,589429","0,322447","49,151673","0,160649"
30/10/2007 2.00,"13,758306","12,60233","0,29246","51,15982","0,199821"
30/10/2007 3.00,"9,589831","9,124041","0,256632","61,792333","0,010123"
30/10/2007 4.00,"8,798676","8,1117","0,249766","62,894589","0,048855"
30/10/2007 5.00,"21,630933","16,303863","0,229959","53,337224","0,018046"
30/10/2007 6.00,"64,986204","32,013304","0,290329","47,854426","0,003961"
30/10/2007 7.00,"87,436829","52,55602","0,431824","32,75467","0,003961"
30/10/2007 8.00,"87,978977","49,384015","0,625639","38,696538","0,183096"
30/10/2007 9.00,"118,294442","55,546314","0,707633","33,850164","0,694092"
30/10/2007 10.00,"54,721936","33,36308","0,485171","47,394016","0,272443"
30/10/2007 11.00,"39,246438","25,085248","0,370665","56,240467","0,048414"
30/10/2007 12.00,"43,466796","26,790657","0,380291","58,084763","0,000881"
30/10/2007 13.00,"59,440311","35,753769","0,443109","51,626987","0,007482"
30/10/2007 14.00,"63,507655","36,74793","0,400494","52,044063","0,111354"
30/10/2007 15.00,"42,016772","26,486973","0,326078","60,656219","0,050176"
30/10/2007 16.00,"39,417618","25,565485","0,341703","61,177552","0,1985"
30/10/2007 17.00,"33,586439","21,391513","0,357564","53,081324","0,002201"
30/10/2007 18.00,"39,762639","24,90097","0,361669","49,395401","0,157568"
30/10/2007 19.00,"34,123387","21,658887","0,41099","48,31888","0,219627"
30/10/2007 20.00,"36,315264","23,115086","0,420538","45,946465","0,046215"
30/10/2007 21.00,"27,140476","17,809396","0,347701","48,649293","0,013644"
30/10/2007 22.00,"21,555714","14,845058","0,29317","53,514617","0,026408"
30/10/2007 23.00,"14,248564","10,878762","0,269417","54,578951","0,00308"
31/10/2007 0.00,"13,301772","10,245402","0,246057","53,998048","0,104752"
31/10/2007 1.00,"9,125513","7,33817","0,186003","55,658186","0,052816"
31/10/2007 2.00,,,"0,162722","57,314275","0,064259"
31/10/2007 3.00,"21,677625","20,996971",,"57,954771","0,044893"
31/10/2007 4.00,"8,726044","8,550382","0,06452",,"0,002641"
31/10/2007 5.00,"9,794751","8,054594","0,079837","58,974414","0,035651"
31/10/2007 6.00,"15,548132","11,390121","0,090741","55,002808","0,00308"
31/10/2007 7.00,"26,857748","16,44403","0,139415","49,574153","0,136442"
31/10/2007 8.00,"30,344013","19,037189","0,200827","49,223435","0,024648"
31/10/2007 9.00,"40,623825","22,899641","0,294163","48,053485","0,198061"
31/10/2007 10.00,"40,984389","23,151432","0,244625","52,425926","0,023327"
31/10/2007 11.00,"31,604671","20,246798","0,205465","57,113858","0,00132"
31/10/2007 12.00,"30,434794","20,45186","0,235818","60,348849","0,114435"
31/10/2007 13.00,"48,032153","28,986665","0,29086","56,650758","0,062939"
31/10/2007 14.00,"65,445314","36,16129","0,303678","51,293884","0,024208"
31/10/2007 15.00,"42,34621","28,189762","0,370515","55,360291","0,132921"
31/10/2007 16.00,"82,435706","48,966108","0,506235","38,183321","0,026848"
31/10/2007 17.00,"119,542139","59,419163","0,778303","18,90074","0,243395"
31/10/2007 18.00,"119,171211","58,300397","0,857564","15,518157","0,666364"
31/10/2007 19.00,"108,707215","54,30556","0,787974","16,945396","0,128519"
31/10/2007 20.00,"104,953753","50,157552","0,684415","21,218979","0,172972"
31/10/2007 21.00,"86,025716","45,778538","0,589664","32,684263","0,287407"
31/10/2007 22.00,"68,817469","40,600018","0,425951","35,185315","0,092868"
31/10/2007 23.00,"40,948081","26,725763","0,278831","39,007975","0,351227"
01/11/2007 0.00,"18,777598","14,224677","0,222372","37,993759","0,029489"
01/11/2007 1.00,"18,349597","13,557567","0,268371","37,20294","0,121917"
01/11/2007 2.00,"15,610387","12,233742","0,251623","37,32617","0,127639"
01/11/2007 3.00,"12,412047","10,146763","0,199176","39,544233","0,028609"
01/11/2007 4.00,"9,008786","7,701572","0,199411","44,236232","0,135561"
01/11/2007 5.00,"10,27982","8,262254","0,19886","42,012766","0,16505"
01/11/2007 6.00,"10,147528","7,981915","0,181326","39,464332","0,052375"
01/11/2007 7.00,"11,768748","9,017615","0,233616","34,934806","0,172533"
01/11/2007 8.00,"22,479153","14,395991","0,299746","28,960457","0,048414"
01/11/2007 9.00,"21,44935","14,2065","0,386321","27,840604","0,586699"
01/11/2007 10.00,"34,206407","18,206545","0,434365","23,970523","0,143483"
01/11/2007 11.00,"55,261484","24,50899","0,600122","20,864188","0,4595"
01/11/2007 12.00,"57,476727","28,849096","0,601458","18,310345","0,192339"
01/11/2007 13.00,"75,722561","32,659636","0,647773","20,960327","0,59198"
01/11/2007 14.00,"53,061824","25,49019","0,465109","21,403138","0,431771"
01/11/2007 15.00,"25,104235","16,817825","0,310283","25,613066","0,088907"
01/11/2007 16.00,"30,271375","17,918417","0,362415","24,891336","0,26232"
01/11/2007 17.00,"43,736539","23,102103","0,469277","24,820912","0,417248"
01/11/2007 18.00,"42,608211","25,186488","0,486026","25,967858","0,142163"
01/11/2007 19.00,"33,832878","22,94637","0,390802","32,349804","0,205983"
01/11/2007 20.00,"38,584962","24,7556","0,370043","28,776298","0,281246"
01/11/2007 21.00,"29,098918","18,759435","0,38176","29,544075","0,412846"
01/11/2007 22.00,"30,847231","18,860676","0,33922","29,651048","0,202902"
01/11/2007 23.00,"21,205533","14,850245","0,270731","30,502793","0,242073"
02/11/2007 0.00,"17,14341","11,236975","0,268137","30,630073","0,018486"
02/11/2007 1.00,"14,624685","10,242798","0,232201","31,598266","0,019806"
02/11/2007 2.00,,,"0,202321","31,633479","0,020687"
02/11/2007 3.00,"30,279158","28,171599",,"30,194046","0,021126"
02/11/2007 4.00,"19,2056","17,181224","0,25243",,"0,124998"
02/11/2007 5.00,"12,028143","11,21361","0,261359","32,279378","0,040492"
02/11/2007 6.00,"51,866","27,901643","0,392275","22,414663","0,036971"
02/11/2007 7.00,"90,054129","43,540999","0,558587","13,542503","0,250436"
02/11/2007 8.00,"91,159147","43,639639","0,742597","10,521471","0,243835"
02/11/2007 9.00,"81,359214","38,964705","0,77578","14,843811","0,49163"
02/11/2007 10.00,"85,621062","37,295643","0,671726","19,653624","0,312936"
02/11/2007 11.00,"88,20983","36,566233","0,604964","22,426853","0,316016"
02/11/2007 12.00,"95,433978","41,248953","0,666749","28,881914","0,29269"
02/11/2007 13.00,"102,722982","43,390449","0,733432","26,004406","0,284327"
02/11/2007 14.00,"107,036702","42,993307","0,788106","27,552167","0,129839"
02/11/2007 15.00,"81,527815","40,099036","0,509048","31,674097","0,085827"
02/11/2007 16.00,"88,370648","42,445594","0,630721","26,608352","0,485908"
02/11/2007 17.00,"94,222611","43,772027","0,715576","24,241365","0,078344"
02/11/2007 18.00,"104,014769","46,009544","0,850679","15,585858","0,433972"
02/11/2007 19.00,"101,262578","45,988798","0,938537","15,426078","0,500433"
02/11/2007 20.00,"69,855034","36,067851","0,652291","22,586632","0,151846"
02/11/2007 21.00,"54,719354","30,33386","0,546577","24,491878","0,061179"
02/11/2007 22.00,"45,445982","26,704998","0,443789","28,282038","0,190578"
02/11/2007 23.00,"25,433671","18,240295","0,351191","39,089231","0,249557"
03/11/2007 0.00,"17,340552","13,29021","0,287273","46,921442","0,026408"
03/11/2007 1.00,"15,187574","11,569227","0,278899","46,458343","0,09903"
03/11/2007 2.00,"13,270645","10,49978","0,237182","45,196308","0,004842"
03/11/2007 3.00,"8,28248","7,436808","0,217667","53,242442","0,004402"
03/11/2007 4.00,"8,235789","7,257702","0,221143","56,171399","0,003521"
03/11/2007 5.00,"7,587302","6,806041","0,208502","56,409724","0,002641"
03/11/2007 6.00,"19,278218","13,378461","0,261833","48,645222","0,010564"
03/11/2007 7.00,"43,300795","24,90097","0,408392","39,655252","0,005722"
03/11/2007 8.00,"83,92462","36,623346","0,657347","30,548816","0,16417"
03/11/2007 9.00,"91,659787","40,76095","0,795769","29,797301","0,401843"
03/11/2007 10.00,"66,366187","31,574614","0,628194","41,519861","0,002641"
03/11/2007 11.00,"65,979679","33,669383","0,563248","44,419035","0,047094"
03/11/2007 12.00,"66,770827","34,479268","0,619345","46,203762","0,341544"
03/11/2007 13.00,"76,760127","39,271007","0,659243","46,727786","0,070862"
03/11/2007 14.00,"93,008625","46,43007","0,624322","44,242997","0,32482"
03/11/2007 15.00,"51,095599","28,851678","0,411948","55,283085","0,000881"
03/11/2007 16.00,"43,373393","27,722546","0,489455","54,604685","0,171652"
03/11/2007 17.00,"58,08629","36,628529","0,639097","45,040578","0,314256"
03/11/2007 18.00,"87,799975","49,101074","0,820025","32,435108","0,212585"
03/11/2007 19.00,"124,405769","59,847471","1,025208","19,718627","1,006147"
03/11/2007 20.00,"155,771805","66,061682","1,137795","17,385484","1,290474"
03/11/2007 21.00,"142,555662","63,642449","0,976698","17,399026","1,499977"
03/11/2007 22.00,"99,905936","51,182861","0,856368","20,766694","0,505274"
03/11/2007 23.00,"46,691057","32,753093","0,477366","29,03898","0,202902"
04/11/2007 0.00,"32,930185","23,683561","0,422851","33,182575","0,095069"
04/11/2007 1.00,"31,26485","21,417477","0,376947","36,265908","0,248676"
04/11/2007 2.00,,,"0,3553","38,502901","0,09991"
04/11/2007 3.00,"44,016705","36,127564",,"39,163705","0,011884"
04/11/2007 4.00,"24,824087","21,679633","0,298325",,"0,002201"
04/11/2007 5.00,"17,037059","15,395354","0,31904","38,065517","0,002641"
04/11/2007 6.00,"21,965553","17,895052","0,307971","39,124444","0,020246"
04/11/2007 7.00,"17,000745","15,249987","0,30631","39,961286","0,120597"
04/11/2007 8.00,"19,158909","16,667272","0,368458","36,291642","0,011884"
04/11/2007 9.00,"21,000604","16,906077","0,383798","40,477213","0,077024"
04/11/2007 10.00,"25,913546","17,362923","0,379607","45,893657","0,134241"
04/11/2007 11.00,"41,526497","23,654995","0,49647","45,811066","0,057658"
04/11/2007 12.00,"53,152605","28,991847","0,528018","44,99589","0,025968"
04/11/2007 13.00,"52,514494","28,82053","0,543041","49,450923","0,093309"
04/11/2007 14.00,"42,706774","25,827639","0,420327","53,384625","0,003521"
04/11/2007 15.00,"29,171536","19,688704","0,402458","58,117263","0,013644"
04/11/2007 16.00,"33,71095","22,536247","0,40483","54,030544","0,062499"
04/11/2007 17.00,"53,066984","32,101562","0,57111","43,721664","0,041373"
04/11/2007 18.00,"76,158345","45,147768","0,712405","30,376848","0,03301"
04/11/2007 19.00,"60,882571","40,104236","0,638951","31,315255","0,081425"
04/11/2007 20.00,"48,841466","34,6428","0,515684","35,510302","0,045334"
04/11/2007 21.00,"56,38983","37,993906","0,602422","30,166974","0,085827"
04/11/2007 22.00,"45,661274","29,9393","0,514339","36,043824","0,136442"
04/11/2007 23.00,"35,866537","23,538192","0,420327","40,718228","0,200701"
05/11/2007 0.00,"25,13018","18,149441","0,361975","48,956682","0,044014"
05/11/2007 1.00,"21,506424","16,296081","0,296902","47,518605","0,048855"
05/11/2007 2.00,"13,768682","11,356381","0,29026","48,727836","0,086706"
05/11/2007 3.00,"6,912874","6,232382","0,246773","53,35891","0,029489"
05/11/2007 4.00,"5,589961","5,282339","0,243847","53,580972","0,088026"
05/11/2007 5.00,"6,412242","6,001361","0,260292","48,419089","0,00176"
05/11/2007 6.00,"18,468918","12,789227","0,295162","38,914551","0,037411"
05/11/2007 7.00,"50,104724","26,772492","0,515209","36,60037","0,06382"
05/11/2007 8.00,"112,237571","46,310665","0,804995","27,293536","0,172972"
05/11/2007 9.00,"162,28524","55,507384","1,014999","27,724135","0,345505"
05/11/2007 10.00,"95,249797","41,88492","0,712801","33,345067","0,117076"
05/11/2007 11.00,"73,89123","34,744022","0,564469","42,236186","0,176934"
