NetC,Provincia di TARANTO,,,,
Stat,TA V.Archimede,,,,
Parm,SO2,NOX,NO2,CO,PM10
PtId,1,2,4,6,8
Unit,ug/m3 293K,ug/m3 293K,ug/m3 293K,mg/m3 293K,ug/m3
Field,Aver,Aver,Aver,Aver,Aver
18/01/2007 12.00,"0,511576",,,"0,289358",
18/01/2007 13.00,"0,458496",,,"0,008454",
18/01/2007 14.00,"0,349845","67,092479","45,682477","0,038772",
18/01/2007 15.00,"0,283779","64,79554","46,402806","0,008605",
18/01/2007 16.00,"0,292383","48,912802","38,559762",0,
18/01/2007 17.00,"0,264961","41,276217","32,415647","0,000186",
18/01/2007 18.00,"0,308932","47,29546","37,945877","0,034358",
18/01/2007 19.00,"0,319964","73,219407","61,221911","0,055912",
18/01/2007 20.00,"0,372856","115,141499","69,822913","0,071692",
18/01/2007 21.00,"0,436338","131,338125","67,647669","0,224757",
18/01/2007 22.00,"0,482988","107,447841","52,48723","0,20101",
18/01/2007 23.00,"0,362296","94,395092","47,701989","0,199205",
19/01/2007 0.00,"0,562924","124,099696","43,906993","0,296017",
19/01/2007 1.00,"0,409986","85,977746","42,925815","0,137717",
19/01/2007 2.00,"0,335377","54,688228","37,099661","0,067891",
19/01/2007 3.00,"0,300075","49,225355","34,143098","0,012408",
19/01/2007 4.00,"0,25251","36,116839","28,512948","0,027941",
19/01/2007 5.00,"0,237916","42,012892","26,266329","0,01585",
19/01/2007 6.00,"0,214465","43,272229","28,695945","0,003443",
19/01/2007 7.00,"0,399143","81,859831","37,919911","0,050447",
19/01/2007 8.00,"0,752046","201,840278","41,929051","0,337609",
19/01/2007 9.00,"1,287294","278,045333","51,974563","0,596201",
19/01/2007 10.00,"1,050482","201,823255","58,531425","0,543581",
19/01/2007 11.00,"4,015551","27,921261","9,557532","0,26718",
19/01/2007 12.00,"0,545555","12,62086","3,065574","0,634292",
19/01/2007 13.00,"0,290903","56,717988","36,197639","0,014456",
19/01/2007 14.00,,,,,
19/01/2007 15.00,,,,,
19/01/2007 16.00,"0,117517","43,927204","31,744648","0,006767",
19/01/2007 17.00,"0,104443","45,863601","35,095754","0,00044",
19/01/2007 18.00,"0,132545","37,409925","30,366306","0,000793",
19/01/2007 19.00,"0,520261","115,448892","52,392488","0,31907",
19/01/2007 20.00,"0,252316","109,285671","49,22048","0,272811",
19/01/2007 21.00,"0,335569","97,258811","41,065954","0,161184",
19/01/2007 22.00,"0,192956","81,00641","38,192466","0,142122",
19/01/2007 23.00,"0,411008","85,532881","37,100963","0,229819",
20/01/2007 0.00,"0,415968","78,856023","34,632418","0,355011",
20/01/2007 1.00,"0,45008","81,225622","30,733603","0,218101",
20/01/2007 2.00,"0,339326","70,676028","27,525248","0,203392",
20/01/2007 3.00,,"41,440916","26,200135","0,121532",
20/01/2007 4.00,"0,228802","35,795201","29,00873","0,306953",
20/01/2007 5.00,"0,237463","30,921149","24,920434","0,070947",
20/01/2007 6.00,"0,328768","52,601394","40,696076","1,42407",
20/01/2007 7.00,"0,530623","64,235245","38,144455","0,577616",
20/01/2007 8.00,"1,156159","164,9959","49,714982","0,79719",
20/01/2007 9.00,"1,131739","154,092226","50,570277","0,703127",
20/01/2007 10.00,"1,040796","134,627263","49,234764","0,798904",
20/01/2007 11.00,"1,000256","128,562609","47,425533","0,982369",
20/01/2007 12.00,"1,125845","133,954128","53,617681","0,944863",
20/01/2007 13.00,"0,648633","68,569731","35,46693","0,440665",
20/01/2007 14.00,"0,398659","63,188599","36,615546","0,318449",
20/01/2007 15.00,"0,31373","30,775895","21,126757","0,049319",
20/01/2007 16.00,"0,331895","24,106858","16,990439","0,008886",
20/01/2007 17.00,"0,278243","38,297054","30,463646","0,056572",
20/01/2007 18.00,"0,256951","34,406134","27,970417","0,051011",
20/01/2007 19.00,"0,251418","41,355317","34,794651","0,034733",
20/01/2007 20.00,"0,32155","60,27559","42,323592","0,192891",
20/01/2007 21.00,"0,367983","67,054873","47,127012","0,248193",
20/01/2007 22.00,"0,294604","53,907423","42,544234","0,247078",
20/01/2007 23.00,"0,276559","40,018141","32,963338","0,188773",
21/01/2007 0.00,"0,33406","36,621359","30,062604","0,132755",
21/01/2007 1.00,"0,295085","37,680988","30,483111","0,076126","52,57156"
21/01/2007 2.00,"0,26068","29,166354","23,635531","0,034957","52,57156"
21/01/2007 3.00,"0,250095","28,073015","22,289636","0,073241","52,57156"
21/01/2007 4.00,"0,336346","38,184228","28,967201","0,031598","52,57156"
21/01/2007 5.00,"0,302422","20,649122","15,200675","0,003075","52,57156"
21/01/2007 6.00,"0,403711","15,223889","9,815806","0,008008","52,57156"
21/01/2007 7.00,"0,302543","23,134128","16,462206","0,008621","52,57156"
21/01/2007 8.00,"0,269822","29,262337","22,422024","0,080026","52,57156"
21/01/2007 9.00,"0,41562","47,160589","27,181317","0,221289","52,57156"
21/01/2007 10.00,"0,409606","53,098132","29,50321","0,184741","52,57156"
21/01/2007 11.00,"0,476129","46,596396","26,206618","0,136468","52,57156"
21/01/2007 12.00,"0,428132","51,947718","30,708935","0,508024","52,57156"
21/01/2007 13.00,"0,669083","66,625588","40,692178","0,502324","52,57156"
21/01/2007 14.00,"0,568275","62,040767","41,965377","0,190517","52,57156"
21/01/2007 15.00,"0,466506","57,103198","35,600616","0,013457","52,57156"
21/01/2007 16.00,"0,321189","35,642147","26,559649","0,043313","52,57156"
21/01/2007 17.00,"0,405276","34,483951","27,183917","0,123927","52,57156"
21/01/2007 18.00,"0,356435","32,2376","26,560949","0,187271","52,57156"
21/01/2007 19.00,"0,388073","53,449615","41,313863","0,3751","52,57156"
21/01/2007 20.00,"0,454957","82,399361","43,726598","0,395228","52,57156"
21/01/2007 21.00,"0,474926","80,893584","43,217833","0,356885","52,57156"
21/01/2007 22.00,"0,313971","50,88937","35,893936","0,258476","52,57156"
21/01/2007 23.00,"0,485392","84,198265","40,075692","0,513007","52,57156"
22/01/2007 0.00,"0,341519","78,093423","37,502004","0,419141","52,57156"
22/01/2007 1.00,"0,490565","89,242217","35,151547","0,398377","33,511452"
22/01/2007 2.00,"0,335023","50,705207","30,457164","0,213916","33,511452"
22/01/2007 3.00,,"40,35146","27,229346","0,1637","33,511452"
22/01/2007 4.00,"0,164897","17,581787","12,480338","0,064538","33,511452"
22/01/2007 5.00,"0,115212","14,135725","8,99685","0,022127","33,511452"
22/01/2007 6.00,"0,143655","17,733534","10,150656","0,016192","33,511452"
22/01/2007 7.00,"0,124213","33,030028","20,928177","0,002268","33,511452"
22/01/2007 8.00,"0,178939","35,78352","23,7783","0,001812","33,511452"
22/01/2007 9.00,"0,169938","30,522995","19,891166","0,097342","33,511452"
22/01/2007 10.00,"0,173178","32,502183","20,358402","0,050398","33,511452"
22/01/2007 11.00,"0,153016","37,757524","25,213753","0,045133","33,511452"
22/01/2007 12.00,"0,206301","36,674548","24,920434","0,061952","33,511452"
22/01/2007 13.00,"0,151576","29,070373","18,16242","0,064541","33,511452"
22/01/2007 14.00,"0,1919","23,966786","15,404439","0,132142","33,511452"
22/01/2007 15.00,"0,174618","24,026439","16,379143","0,073394","33,511452"
22/01/2007 16.00,"0,105491","19,378082","13,107209","0,049639","33,511452"
22/01/2007 17.00,"0,09829","19,96432","13,939143","0,086459","33,511452"
22/01/2007 18.00,"0,09937","20,947431","15,099434","0,120276","33,511452"
22/01/2007 19.00,"0,102971","18,653089","12,128607","0,096292","33,511452"
22/01/2007 20.00,"0,073808","18,680326","12,068909","0,063353","33,511452"
22/01/2007 21.00,"0,102611","17,886578","11,902783","0,061701","33,511452"
22/01/2007 22.00,"0,112332","15,135694","9,052658","0,045149","33,511452"
22/01/2007 23.00,"0,113772","13,387372","7,820976","0,087419","33,511452"
23/01/2007 0.00,"0,168858","12,609186","6,989042","0,05641","33,511452"
23/01/2007 1.00,"0,063726","11,259037","5,980595","0,012452","35,04599"
23/01/2007 2.00,"0,082808","9,579455","4,323212","0,039933","35,04599"
23/01/2007 3.00,"0,09145","9,487368","4,337488","0,022361","35,04599"
23/01/2007 4.00,"0,071648","10,249991","5,197978","0,015698","35,04599"
23/01/2007 5.00,"0,119532","9,168313","4,099978","0,018325","35,04599"
23/01/2007 6.00,"0,10081","9,130702","4,166169","0,026999","35,04599"
23/01/2007 7.00,"0,09145","10,479555","5,282339","0,030817","35,04599"
23/01/2007 8.00,"0,070928","12,636423","7,121424","0,04015","35,04599"
23/01/2007 9.00,"0,085689","16,270547","9,981934","0,087081","35,04599"
23/01/2007 10.00,"0,09397","16,821762","10,219442","0,112741","35,04599"
23/01/2007 11.00,"0,09793","18,746471","10,643844","0,095192","35,04599"
23/01/2007 12.00,"0,124213","16,985181","9,531573","0,09664","35,04599"
23/01/2007 13.00,"0,085689","16,249795","9,345976","0,109194","35,04599"
23/01/2007 14.00,"0,10117","16,125286","9,404382","0,069393","35,04599"
23/01/2007 15.00,"0,066607","13,431469","7,704169","0,059637","35,04599"
23/01/2007 16.00,"0,061566","12,284944","6,860552","0,037675","35,04599"
23/01/2007 17.00,"0,075248","12,047598","6,527","0,050169","35,04599"
23/01/2007 18.00,"0,080648","12,781685","7,187617","0,061638","35,04599"
23/01/2007 19.00,"0,069128","13,078692","7,456274","0,088082","35,04599"
23/01/2007 20.00,"0,081728","13,203201","7,260296","0,063178","35,04599"
23/01/2007 21.00,"0,076688","11,335557","5,933871","0,076339","35,04599"
23/01/2007 22.00,"0,064086","10,890696","5,635362","0,059631","35,04599"
23/01/2007 23.00,"0,063726","11,645535","6,503637","0,077819","35,04599"
24/01/2007 0.00,"0,060486","15,826981","10,597124","0,074855","35,04599"
24/01/2007 1.00,"0,102611","20,653022","15,325271","0,038636","23,595301"
24/01/2007 2.00,"0,085329","18,829479","13,713309","0,07508","23,595301"
24/01/2007 3.00,,"18,01368","12,776247","0,085477","23,595301"
24/01/2007 4.00,"0,310264","15,546835","10,242798","0,129052","23,595301"
24/01/2007 5.00,"0,281092","25,280617","19,092991","0,462631","23,595301"
24/01/2007 6.00,"0,306242","18,310689","13,125377","0,143045","23,595301"
24/01/2007 7.00,"0,258266","15,481985","10,397247","0,159787","23,595301"
24/01/2007 8.00,"0,298405","19,424772","13,910591","0,169157","23,595301"
24/01/2007 9.00,"0,315479","37,245204","27,313703","0,248272","23,595301"
24/01/2007 10.00,"0,348288","47,763672","34,102869","0,590605","23,595301"
24/01/2007 11.00,"0,427731","31,284295","21,009934","0,264376","23,595301"
24/01/2007 12.00,"0,400406","22,42338","13,956018","0,22105","23,595301"
24/01/2007 13.00,"0,429519","24,523197","15,651033","0,217304","23,595301"
24/01/2007 14.00,"0,361489","24,297522","15,889849","0,241019","23,595301"
24/01/2007 15.00,"0,391168","23,60622","15,996266","0,164717","23,595301"
24/01/2007 16.00,"0,365988","27,656678","20,533617","0,161981","23,595301"
24/01/2007 17.00,"0,37308","27,58404","20,190986","0,154731","23,595301"
24/01/2007 18.00,"0,418702","63,319586","45,01538","1,414585","23,595301"
24/01/2007 19.00,"0,621453","45,080236","35,709639","0,930752","23,595301"
24/01/2007 20.00,"0,497788","42,399363","34,292371","0,304153","23,595301"
24/01/2007 21.00,"0,579735","38,085642","29,468182","0,344489","23,595301"
24/01/2007 22.00,"0,406366","38,88199","31,263129","0,326512","23,595301"
24/01/2007 23.00,"0,494748","34,747235","27,976919","0,169514","23,595301"
25/01/2007 0.00,"0,306331","14,283582","8,852785","0,068412","23,595301"
25/01/2007 1.00,"0,445759","17,133035","11,941719","0,083952","16,78727"
25/01/2007 2.00,"0,448501","14,183715","9,08251","0,096208","16,78727"
25/01/2007 3.00,"0,497132","12,978825","7,801508","0,110836","16,78727"
25/01/2007 4.00,"0,311486","14,191496","9,200614","0,081842","16,78727"
25/01/2007 5.00,"0,397843","16,715408","11,630227","0,075248","16,78727"
25/01/2007 6.00,"0,500559","14,912615","9,940404","0,10287","16,78727"
25/01/2007 7.00,"0,547195","16,711517","11,461509","0,089992","16,78727"
25/01/2007 8.00,"0,555001","25,940773","19,991106","0,185842","16,78727"
25/01/2007 9.00,"0,489384","30,371239","23,265635","0,197427","16,78727"
25/01/2007 10.00,"0,471595","27,302613","20,080666","0,23512","16,78727"
25/01/2007 11.00,"0,556551","30,24933","20,765945","0,129205","16,78727"
25/01/2007 12.00,"0,548685","28,731872","19,418749","0,132969","16,78727"
25/01/2007 13.00,"0,66338","36,555201","25,19817","0,160309","16,78727"
25/01/2007 14.00,"0,619278","29,843375","21,709497","0,211352","16,78727"
25/01/2007 15.00,"0,531282","23,215828","16,569928","0,131642","16,78727"
25/01/2007 16.00,"0,499605","23,598439","17,079995","0,087018","16,78727"
25/01/2007 17.00,"0,539208","29,388146","22,655632","0,153768","16,78727"
25/01/2007 18.00,"0,483514","28,825253","23,276038","0,166924","16,78727"
25/01/2007 19.00,"0,492424","37,125897","27,79132","0,184421","16,78727"
25/01/2007 20.00,"0,56275","37,992261","31,12166","0,267963","16,78727"
25/01/2007 21.00,"0,458155","35,271218","29,052859","0,161421","16,78727"
25/01/2007 22.00,"0,516621","36,063664","29,20601","0,189323","16,78727"
25/01/2007 23.00,"0,499963","39,412458","31,892597","0,128608","16,78727"
26/01/2007 0.00,"0,436313","27,360968","21,566728","0,237074","16,78727"
26/01/2007 1.00,"0,513909","21,624452","16,416781","0,267125","38,02483"
26/01/2007 2.00,"0,412713","16,697251","11,601675","0,164373","38,02483"
26/01/2007 3.00,,"18,743878","13,625057","0,154809","38,02483"
26/01/2007 4.00,"0,207253","17,384647","12,504996","0,196156","38,02483"
26/01/2007 5.00,"0,197298","15,952788","10,964419","0,173121","38,02483"
26/01/2007 6.00,"0,126705","29,901749","20,325955","0,156353","38,02483"
26/01/2007 7.00,"0,239835","63,682733","28,163817","0,20164","38,02483"
26/01/2007 8.00,"0,411792","104,28713","39,748606","0,30758","38,02483"
26/01/2007 9.00,"0,56746","147,227365","45,50338","0,459199","38,02483"
26/01/2007 10.00,"0,932189","179,87222","49,12444","1,112783","38,02483"
26/01/2007 11.00,"0,618142","119,105057","49,295776","0,900182","38,02483"
26/01/2007 12.00,"0,431703","93,654519","47,870704","0,709345","38,02483"
26/01/2007 13.00,"0,397312","80,143945","48,419697","0,630467","38,02483"
26/01/2007 14.00,"0,328529","73,499536","45,569574","0,659244","38,02483"
26/01/2007 15.00,"0,362015","75,683649","46,228888","0,542899","38,02483"
26/01/2007 16.00,"0,314049","76,51891","47,223052","0,356486","38,02483"
26/01/2007 17.00,"0,279657","57,819108","42,265181","0,283506","38,02483"
26/01/2007 18.00,"0,223545","68,69166","46,065374","0,301802","38,02483"
26/01/2007 19.00,"0,35206","79,810608","43,456643","0,35246","38,02483"
26/01/2007 20.00,"0,385547","77,971494","45,717545","0,407742","38,02483"
26/01/2007 21.00,"0,385547","108,188436","46,92067","0,515956","38,02483"
26/01/2007 22.00,"0,410887","109,81612","38,640237","0,588337","38,02483"
26/01/2007 23.00,"0,205444","56,30813","32,676521","0,432892","38,02483"
27/01/2007 0.00,"0,10408","34,555269","23,752355","0,345247","38,02483"
27/01/2007 1.00,"0,081454","33,679802","22,610221","0,636804","46,065521"
27/01/2007 2.00,"0,11494","27,294812","19,873003","0,277488","46,065521"
27/01/2007 3.00,"0,100459","26,012109","20,002789","0,387894","46,065521"
27/01/2007 4.00,"0,163812","23,258639","16,61925","0,265451","46,065521"
27/01/2007 5.00,"0,157476","23,358502","15,996266","0,257759","46,065521"
27/01/2007 6.00,"0,133946","20,227603","13,606891","0,118321","46,065521"
27/01/2007 7.00,"0,13666","30,79146","21,427859","0,185011","46,065521"
27/01/2007 8.00,"0,491436","139,468866","39,87063","0,498697","46,065521"
27/01/2007 9.00,"0,276941","59,982478","37,385203","0,467888","46,065521"
27/01/2007 10.00,"0,405458","100,296331","50,800003","0,985916","46,065521"
27/01/2007 11.00,"0,295948","75,742006","42,723331","0,894005","46,065521"
27/01/2007 12.00,"0,438038","54,130515","30,769929","0,646968","46,065521"
27/01/2007 13.00,"0,23169","31,650042","20,520634","0,565778","46,065521"
27/01/2007 14.00,"0,23893","28,973109","18,677675","0,257759","46,065521"
27/01/2007 15.00,"0,169242","23,17822","14,432336","0,158647","46,065521"
27/01/2007 16.00,"0,211779","15,679127","9,798935","0,140578","46,065521"
27/01/2007 17.00,"0,217209","21,547934","13,823631","0,168781","46,065521"
27/01/2007 18.00,"0,206348","16,022824","10,537416","0,190264","46,065521"
27/01/2007 19.00,"0,12037","20,354712","13,767818","0,276651","46,065521"
27/01/2007 20.00,"0,11856","41,369598","24,771183","0,800898","46,065521"
27/01/2007 21.00,"0,205444","61,449328","37,586363","1,74289","46,065521"
27/01/2007 22.00,"0,169242","24,678833","16,816523","0,426516","46,065521"
27/01/2007 23.00,"0,142996","27,769505","19,026802","0,691966","46,065521"
28/01/2007 0.00,"0,299567","85,602915","43,047799","1,742651","46,065521"
28/01/2007 1.00,"0,362015","23,104302","17,321402","0,607309","20,85877"
28/01/2007 2.00,"0,390071","18,273075","12,603632","0,254929","20,85877"
28/01/2007 3.00,,"16,505299","11,307057","0,236953","20,85877"
28/01/2007 4.00,"0,369642","16,714112","11,71329","0,195978","20,85877"
28/01/2007 5.00,"0,399316","16,269249","11,168183","0,382274","20,85877"
28/01/2007 6.00,"0,363999","15,079925","9,998808","0,174178","20,85877"
28/01/2007 7.00,"0,420251","15,816606","10,52055","0,168183","20,85877"
28/01/2007 8.00,"0,386209","20,265211","13,615973","0,159744","20,85877"
28/01/2007 9.00,"0,558969","36,544841","20,834719","0,237074","20,85877"
28/01/2007 10.00,"0,530752","31,93799","20,049518","0,498618","20,85877"
28/01/2007 11.00,"0,463122","14,575401","8,167509","0,230974","20,85877"
28/01/2007 12.00,"0,384661","12,166918","6,327127","0,119204","20,85877"
28/01/2007 13.00,"0,40769","10,451022","5,153849","0,120403","20,85877"
28/01/2007 14.00,"0,218181","10,326513","4,955275","0,144213","20,85877"
28/01/2007 15.00,"0,218272","10,024318","4,674935","0,130313","20,85877"
28/01/2007 16.00,"0,407234","9,528872","4,455595","0,156864","20,85877"
28/01/2007 17.00,"0,313117","11,408189","5,932575","0,11977","20,85877"
28/01/2007 18.00,"0,246944","14,400309","9,077317","0,143646","20,85877"
28/01/2007 19.00,"0,252587","20,912405","15,710741","0,205306","20,85877"
28/01/2007 20.00,"0,055706","32,478817","25,14886","0,285459","20,85877"
28/01/2007 21.00,"0,069906","48,3979","38,452041","0,271388","20,85877"
28/01/2007 22.00,"0,050244","49,432865","38,288506","0,331495","20,85877"
28/01/2007 23.00,"0,048697","59,039577","40,742789","0,412206","20,85877"
29/01/2007 0.00,"0,055797","41,621198","32,690783","0,292634","20,85877"
29/01/2007 1.00,"0,116326","34,642169","27,461654","0,175659","37,72554"
29/01/2007 2.00,"0,06854","21,693188","16,002756","0,156261","37,72554"
29/01/2007 3.00,"0,076459","22,4182","16,843785","0,295066","37,72554"
29/01/2007 4.00,"0,078097","26,235202","20,524535","0,301363","37,72554"
29/01/2007 5.00,"0,158834","37,041596","25,565485","0,316708","37,72554"
29/01/2007 6.00,"0,130799","27,319458","19,725052","0,196776","37,72554"
29/01/2007 7.00,"0,113141","33,486577","25,562866","0,147756","37,72554"
29/01/2007 8.00,"0,529205","131,602711","41,320344","0,502604","37,72554"
29/01/2007 9.00,"0,753302","190,347856","47,673424","0,644457","37,72554"
29/01/2007 10.00,"0,376105","81,322884","39,962767","0,608386","37,72554"
29/01/2007 11.00,"0,304288","69,616399","39,609756","0,715244","37,72554"
29/01/2007 12.00,"0,360176","70,628035","44,341785","0,475142","37,72554"
29/01/2007 13.00,"0,296187","48,47312","34,187228","0,27721","37,72554"
29/01/2007 14.00,"0,347615","46,687195","32,293641","0,245323","37,72554"
29/01/2007 15.00,"0,31157","29,757775","21,388913","0,253652","37,72554"
29/01/2007 16.00,"0,111957","24,57767","18,480404","0,172725","37,72554"
29/01/2007 17.00,"0,14072","40,243794","31,908162","0,276212","37,72554"
29/01/2007 18.00,"0,168938","52,932113","44,727261","0,292434","37,72554"
29/01/2007 19.00,"0,224097","90,116381","63,548988","0,426475","37,72554"
29/01/2007 20.00,"0,418339","120,922122","63,581452","0,570561","37,72554"
29/01/2007 21.00,"0,301558","79,245134","49,568331","0,444173","37,72554"
29/01/2007 22.00,"0,202434","39,474691","31,976956","0,426915","37,72554"
29/01/2007 23.00,"0,22701","50,42766","38,75186","0,624248","37,72554"
30/01/2007 0.00,"0,107134","68,19102","50,457353","0,510695","37,72554"
30/01/2007 1.00,"0,257048","43,484939","31,085334","0,343174","50,98344"
