, Brindisi,,
22/01/2007 2.00,"1,09391469",,"33,69963074"
22/01/2007 3.00,"0,37519978","15,7574612",
22/01/2007 4.00,"0,76878793","14,04426905","16,11721039"
22/01/2007 5.00,"1,53161827","12,73861205",
22/01/2007 6.00,"1,66940448","13,19027234","18,07081032"
22/01/2007 7.00,"1,06214463","17,31750789",
22/01/2007 8.00,"1,24300994","33,07106096",
22/01/2007 9.00,"2,01835956","39,46308728",
22/01/2007 10.00,"1,74416822","18,21433722","21,48962021"
22/01/2007 11.00,"1,66569243","14,6970985",
22/01/2007 12.00,"1,77110448","14,82818331","20,51280975"
22/01/2007 13.00,"1,84923449","15,4758236",
22/01/2007 14.00,"2,02535245","13,67438118","25,39682007"
22/01/2007 15.00,"2,12895119","12,0001269",
22/01/2007 16.00,"1,89412792","10,60100943","23,44322014"
22/01/2007 17.00,"1,82782461","16,18056959",
22/01/2007 18.00,"2,05125239","18,7269884","34,67642975"
22/01/2007 19.00,"1,97873317","14,98263276",
22/01/2007 20.00,"1,87073184","15,90542132","29,7924099"
22/01/2007 21.00,"1,49820779","13,99106",
22/01/2007 22.00,"1,18577217","11,27331834","25,88521957"
22/01/2007 23.00,"1,47153188","6,03121089",
23/01/2007 0.00,"1,8039963","4,20900032","21,48962021"
23/01/2007 1.00,"1,6191596","2,70217033",
23/01/2007 2.00,"1,71403858","3,33033881","19,53602028"
23/01/2007 3.00,"1,70281497","5,55748803",
23/01/2007 4.00,"1,46082592","4,14280879","11,23320961"
23/01/2007 5.00,"1,7382981","2,34914821",
23/01/2007 6.00,"1,84232804","3,4380628","18,07081032"
23/01/2007 7.00,"1,40082597","5,61848848",
23/01/2007 8.00,"1,84405491","11,7197799","21,0012207"
23/01/2007 9.00,"1,57305797","13,59001609",
23/01/2007 10.00,"1,79795328","10,34273647","24,42000961"
23/01/2007 11.00,"1,15987223","7,8287643",
23/01/2007 12.00,"0,50797828","7,05133937","21,97801971"
23/01/2007 13.00,"1,85562329","6,73076389",
23/01/2007 14.00,"1,61208026","7,98451009",
23/01/2007 15.00,"2,06679215","7,19021175",
23/01/2007 16.00,"2,01499227","7,08508426","19,04759979"
23/01/2007 17.00,"1,86995485","8,2298063",
23/01/2007 18.00,"1,918301","9,05265845","25,39682007"
23/01/2007 19.00,"2,03916534","8,08185001",
23/01/2007 20.00,"2,01153956","9,25253128","24,90842056"
23/01/2007 21.00,"1,95628696","8,5594657",
23/01/2007 22.00,"2,1099577","6,20902115","25,88521957"
23/01/2007 23.00,"1,97009986","2,38029851",
24/01/2007 0.00,,,"15,62880993"
24/01/2007 1.00,,"1,67295794",
24/01/2007 2.00,"0,10447031",,"26,86202049"
24/01/2007 3.00,"0,18256879","3,11229815",
24/01/2007 4.00,"0,06626569","2,19859542","25,39682007"
24/01/2007 5.00,"0,07674689","1,55615003",
24/01/2007 6.00,"0,1741165","6,66327602","15,62880993"
24/01/2007 7.00,"0,13489793","10,903419",
24/01/2007 8.00,"0,10954107","18,29609817","8,79120922"
24/01/2007 9.00,"0,06288518","12,92550049",
24/01/2007 10.00,"0,15078856","14,90995382","12,69841003"
24/01/2007 11.00,"0,10683687","12,83855038",
24/01/2007 12.00,"0,02670947","8,98387042","18,55920982"
24/01/2007 13.00,"0,07235141","6,91765806",
24/01/2007 14.00,"0,07370402","8,07406243","8,30280876"
24/01/2007 15.00,"0,01318541","6,75412662",
24/01/2007 16.00,"0,04361405","9,9468932","11,23320961"
24/01/2007 17.00,"0,02873737","9,96765943",
24/01/2007 18.00,"0,05037506","11,22399448","7,32600689"
24/01/2007 19.00,"0,10987973","11,55884113",
24/01/2007 20.00,"0,08181765","23,1293684","8,30280876"
24/01/2007 21.00,0,"15,96381762",
24/01/2007 22.00,"0,00676203","18,91518656","15,62880993"
24/01/2007 23.00,"0,00338051","8,5283173",
25/01/2007 0.00,"0,22043475","7,34985037","9,27960968"
25/01/2007 1.00,"0,04293774","3,21742565",
25/01/2007 2.00,"0,00743834","3,35370154","7,32600689"
25/01/2007 3.00,"0,01115649","2,17004161",
25/01/2007 4.00,"0,02130005","1,02012848","5,37240601"
25/01/2007 5.00,"0,11528915","2,22844747",
25/01/2007 6.00,"0,05544684","3,63663738","9,76801014"
25/01/2007 7.00,"0,00946624","8,53480663",
25/01/2007 8.00,"0,00067631","13,94173805","12,69841003"
25/01/2007 9.00,"0,03076628","19,1306116",
25/01/2007 10.00,"0,0118328","16,77499127","10,7448101"
25/01/2007 11.00,"0,00507178","14,85803728",
25/01/2007 12.00,"0,00067631","13,83920514","5,86080599"
25/01/2007 13.00,"0,01115649","11,29538091",
25/01/2007 14.00,"0,02163769","13,79377793","3,90720391"
25/01/2007 15.00,"0,00878993","11,10589024",
25/01/2007 16.00,"0,00540942","11,05137912","6,83760691"
25/01/2007 17.00,"1,59376002","18,4258809",
25/01/2007 18.00,"13,87185966","52,33409768","7,32600689"
25/01/2007 19.00,"5,65287755","66,55358432",
25/01/2007 20.00,"1,57888335","76,05528744","26,86202049"
25/01/2007 21.00,"0,56528725","51,41260928",
25/01/2007 22.00,"0,04631825","36,40270184","21,48962021"
25/01/2007 23.00,"0,02975234","32,3105056",
26/01/2007 0.00,"0,0584897","24,21699048","27,8388195"
26/01/2007 1.00,,"12,55171405",
26/01/2007 2.00,"0,19541452",,"23,44322014"
26/01/2007 3.00,"0,1498102","9,38621258",
26/01/2007 4.00,"0,12643853","6,96048878","13,67521"
26/01/2007 5.00,"0,11515084","6,74114796",
26/01/2007 6.00,"0,11127506","8,47770093","12,21000957"
26/01/2007 7.00,"0,18424175","21,80943832",
26/01/2007 8.00,"0,14639003","39,53706256","9,76801014"
26/01/2007 9.00,"0,86910786","49,91874456",
26/01/2007 10.00,"0,34009497","43,57862904","18,07081032"
26/01/2007 11.00,"0,69717893","36,75573352",
26/01/2007 12.00,"0,785423","11,95339762","13,18680954"
26/01/2007 13.00,"1,11206509","11,02411782",
26/01/2007 14.00,"1,46048421","9,46278627","11,72161007"
26/01/2007 15.00,"1,22197228","8,14933978",
26/01/2007 16.00,"1,58954456","27,91852688","9,27960968"
26/01/2007 17.00,"0,45182666","16,3609687",
26/01/2007 18.00,"1,32834438","46,1458332","8,30280876"
26/01/2007 19.00,"1,7949928","58,15244752",
26/01/2007 20.00,"1,68451609","74,73665752","12,69841003"
26/01/2007 21.00,"2,01286776","76,07347056",
26/01/2007 22.00,"1,07159154","54,80264264","30,76922989"
26/01/2007 23.00,"0,16702598","34,40009216",
27/01/2007 0.00,"0,52604732","24,16896104","41,02563095"
27/01/2007 1.00,"0,13077095","19,54205488",
27/01/2007 2.00,"0,4568425","16,84767022","47,86323166"
27/01/2007 3.00,"0,47622449","14,37652302",
27/01/2007 4.00,"0,58157145","13,35899295","41,5140419"
27/01/2007 5.00,"0,4842059","14,66464995",
27/01/2007 6.00,"0,27237294","17,20848565","32,72283173"
27/01/2007 7.00,"0,27909938","23,10342256",
27/01/2007 8.00,"0,34739195","30,7400844","22,46640968"
27/01/2007 9.00,"0,60140905","22,15206872",
27/01/2007 10.00,"0,7835985","11,82361489","29,7924099"
27/01/2007 11.00,"0,63971639","8,26874418",
27/01/2007 12.00,"0,25766509","6,96178702","19,53602028"
27/01/2007 13.00,"0,39949489","8,81644614",
27/01/2007 14.00,"0,33439469","7,96374386","17,58241081"
27/01/2007 15.00,"0,80685729","6,35697745",
27/01/2007 16.00,"0,24227381","3,62106414","16,11721039"
27/01/2007 17.00,"0,14593442","2,36342511",
27/01/2007 18.00,"0,15311647","3,89102134","7,32600689"
27/01/2007 19.00,"0,08619278","2,78523334",
27/01/2007 20.00,"0,24786019","3,3783606","15,14041042"
27/01/2007 21.00,"0,13886525","2,97212752",
27/01/2007 22.00,"0,06019826","3,10970166","9,27960968"
27/01/2007 23.00,"0,03602723","1,56782853",
28/01/2007 0.00,"0,1418298","1,82740356","16,11721039"
28/01/2007 1.00,,"1,45750995",
28/01/2007 2.00,"1,08809542",,"14,16361046"
28/01/2007 3.00,"0,44025523","2,21287232",
28/01/2007 4.00,"0,35930407","1,46659578","6,83760691"
28/01/2007 5.00,"0,26977959","1,43934022",
28/01/2007 6.00,"0,4771347","1,6833401","5,37240601"
28/01/2007 7.00,"0,09228563","1,97276527",
28/01/2007 8.00,"0,35671478","2,44649004","10,7448101"
28/01/2007 9.00,"0,43709033","1,64180763",
28/01/2007 10.00,"0,23957469","1,0408928","6,34920597"
28/01/2007 11.00,"0,93580069","1,20182966",
28/01/2007 12.00,"0,81348203","3,32514773","7,32600689"
28/01/2007 13.00,"0,16627543","1,25244604",
28/01/2007 14.00,"0,27392285","0,38806334","7,32600689"
28/01/2007 15.00,"0,80467989","0,62168106",
28/01/2007 16.00,"0,47914836","1,06036078","3,90720391"
28/01/2007 17.00,"0,38657492","2,82157282",
28/01/2007 18.00,"0,58599032","13,33044106","2,93040299"
28/01/2007 19.00,"1,60176483","63,8838396",
28/01/2007 20.00,"1,53962715","63,53342736","32,72283173"
28/01/2007 21.00,"3,14990732","86,23710808",
28/01/2007 22.00,"0,40187975","74,776886","42,97924042"
28/01/2007 23.00,"1,07198512","65,64635944",
29/01/2007 0.00,"1,20995338","25,62517848","36,14162064"
29/01/2007 1.00,"2,12302818","25,41881632",
29/01/2007 2.00,"1,17198063","11,59259175","24,42000961"
29/01/2007 3.00,"1,70187526","17,59265616",
29/01/2007 4.00,"1,05990316","12,53484065","14,65200996"
29/01/2007 5.00,"1,08216936","13,02024965",
29/01/2007 6.00,"1,13671209","19,6913056","19,53602028"
29/01/2007 7.00,"2,03500073","32,98282216",
29/01/2007 8.00,"3,80246537","50,0096028","22,46640968"
29/01/2007 9.00,"7,04051506","61,36856536",
29/01/2007 10.00,"16,93761633","46,88822456","28,81562042"
29/01/2007 11.00,"12,77614386","21,59529432",
29/01/2007 12.00,"8,82524022","18,9800741","19,04759979"
29/01/2007 13.00,"1,87275262","7,40955257",
29/01/2007 14.00,"2,35431839","6,95659403","20,51280975"
29/01/2007 16.00,"1,64491512","5,13957263","1,46520102"
29/01/2007 17.00,"1,92798589","7,36542361",
29/01/2007 18.00,"2,67190918","49,36067","17,58241081"
29/01/2007 19.00,"1,1575972","62,80143728",
29/01/2007 20.00,"1,10846288","59,05837224","27,35042"
29/01/2007 21.00,"1,17508757","52,47944792",
29/01/2007 22.00,"1,09085657","50,29902224","39,07204056"
29/01/2007 23.00,"0,84800308","43,01797328",
30/01/2007 0.00,"1,10708179","24,48174512","47,37483978"
30/01/2007 1.00,,"22,9333884",
30/01/2007 2.00,"0,05072084",,"45,42124176"
30/01/2007 3.00,"0,05200836","14,81520466",
30/01/2007 4.00,"0,03467258","12,31420158","31,25761986"
30/01/2007 5.00,"0,03081002","15,07867443",
30/01/2007 6.00,"0,05329589","17,78992867","25,39682007"
30/01/2007 7.00,"0,0423967","28,07295912",
30/01/2007 8.00,"0,04754577","30,85430728","28,32722092"
30/01/2007 9.00,"0,14770094","17,99109784",
30/01/2007 10.00,"0,29832068","9,95597711","20,51280975"
30/01/2007 11.00,"1,27309891","6,30895757",
30/01/2007 12.00,"0,71190203","8,10261624","11,23320961"
30/01/2007 13.00,"1,03923162","6,29208417",
30/01/2007 14.00,"1,18555961","5,57436143","7,32600689"
30/01/2007 15.00,"1,02215212","3,86506402",
30/01/2007 16.00,"1,01734578","4,24404154","5,37240601"
30/01/2007 17.00,"0,60179144","14,34537654",
30/01/2007 18.00,"0,26991282","33,3241524","13,67521"
30/01/2007 19.00,"3,80745375","87,76340032",
30/01/2007 20.00,"5,44976332","103,555832","38,58362961"
30/01/2007 21.00,"5,98873264","108,89015904",
30/01/2007 22.00,"1,08652009","70,42561376","53,23564148"
30/01/2007 23.00,"0,1245286","50,2484116",
31/01/2007 0.00,"0,04376965","25,99377384","44,4444313"
31/01/2007 1.00,"0,05544176","21,191652",
31/01/2007 2.00,"0,17327646","24,49862808","57,14284134"
31/01/2007 3.00,"0,1173201","19,4706608",
31/01/2007 4.00,"0,09002789","16,12735098","62,02685165"
31/01/2007 5.00,"0,14289562","10,69057325",
31/01/2007 6.00,"0,05226566","15,51345941","46,39804077"
31/01/2007 7.00,"0,04866142","32,93479272",
31/01/2007 8.00,"0,33874338","52,13941784","35,65322113"
31/01/2007 9.00,"0,94911728","52,31981504",
31/01/2007 10.00,"0,09131541","27,26439344","30,76922989"
31/01/2007 11.00,"0,84552872","12,96055127",
31/01/2007 12.00,"1,14384939","12,3388683","25,39682007"
31/01/2007 13.00,"1,28562936","8,78919058",
31/01/2007 14.00,"1,75387955","6,34399879","12,69841003"
31/01/2007 15.00,"2,60558756","7,92870072",
31/01/2007 16.00,"0,67070743","7,27327477","6,83760691"
31/01/2007 17.00,"0,05690013","7,53414805",
31/01/2007 18.00,"0,06041895","29,68750928","15,62880993"
31/01/2007 19.00,"1,59270438","96,80826928",
31/01/2007 20.00,"1,37994899","93,57916896","40,04883957"
31/01/2007 21.00,"2,25105221","101,04063424",
31/01/2007 22.00,"6,09172016","109,61956792","63,00365067"
31/01/2007 23.00,"2,72033262","83,85940224",
01/02/2007 0.00,"0,26596584","55,51646872","61,53845978"
01/02/2007 1.00,,"48,95442736",
01/02/2007 2.00,"0,97989272",,"57,63124084"
01/02/2007 3.00,"0,98459533","19,76918136",
01/02/2007 4.00,"0,75699175","19,56411936","45,42124176"
01/02/2007 5.00,"0,67584227","26,22608184",
01/02/2007 6.00,"0,53391686","18,92037573","42,49084091"
01/02/2007 7.00,"0,94785112","32,09896192",
01/02/2007 8.00,"2,10536798","54,47687608","36,63003159"
01/02/2007 9.00,"2,20863416","57,2802696",
01/02/2007 10.00,"2,2556521","51,53849536","38,58362961"
01/02/2007 11.00,"2,15238592","38,31707272",
01/02/2007 12.00,"2,22953045","18,2766321","30,28083038"
01/02/2007 13.00,"2,03727881","21,33960256",
01/02/2007 14.00,"2,29692399","43,27882744","35,16482162"
01/02/2007 15.00,"1,02516956","17,73282297",
01/02/2007 16.00,"1,31372195","12,71654948","34,67642975"
01/02/2007 17.00,"1,65051066","8,693147",
01/02/2007 18.00,"1,8328374","7,60553066",
01/02/2007 19.00,"2,59818787","9,77557226",
01/02/2007 20.00,"2,38260116","8,6503182","25,88521957"
01/02/2007 21.00,"0,77283864","4,27519185",
01/02/2007 22.00,"0,79634863","6,15321178","24,90842056"
01/02/2007 23.00,"1,17040326","2,3517447",
02/02/2007 0.00,"1,42430138","3,45753078","18,55920982"
02/02/2007 1.00,"2,20219044","2,94746846",
02/02/2007 2.00,"2,06026504","4,96825361","13,67521"
02/02/2007 3.00,"2,00227672","2,85921245",
02/02/2007 4.00,"1,93714804","2,76317078","9,27960968"
02/02/2007 5.00,"1,97894165","2,3543412",
02/02/2007 6.00,"1,42360474","1,70929741","18,55920982"
02/02/2007 7.00,"1,83301131","2,14019146",
02/02/2007 8.00,"1,30727824","3,19795766","10,25640965"
02/02/2007 9.00,"0,89073233","2,90204316",
02/02/2007 10.00,"1,00792938","3,28231893","14,65200996"
02/02/2007 11.00,"1,92600274","2,72293465",
02/02/2007 12.00,"1,2983978","1,62623439","14,65200996"
02/02/2007 13.00,"0,91563459","0,63465972",
02/02/2007 14.00,"0,94158233","1,13693638","8,30280876"
02/02/2007 15.00,"1,97354342","2,59574458",
02/02/2007 16.00,"1,28620804","2,3374678","7,81440783"
02/02/2007 17.00,"0,81672219","1,74434054",
02/02/2007 18.00,"1,27575938","1,09021284","11,23320961"
02/02/2007 19.00,"1,50074927","2,11812698",
02/02/2007 20.00,"1,43649114","2,56329794","11,72161007"
02/02/2007 21.00,"0,78868553","4,94099996",
02/02/2007 22.00,"0,92486489","2,04284963","16,11721039"
02/02/2007 23.00,"1,32434452","2,06491411",
03/02/2007 0.00,"2,50885357","4,24014871","14,65200996"
03/02/2007 1.00,,"1,97406352",
03/02/2007 2.00,"0,80958794",,"17,09399986"
03/02/2007 3.00,"2,04252755","3,11359449",
03/02/2007 4.00,"0,93711465","4,3361923","9,27960968"
03/02/2007 5.00,"0,2708871","5,5678721",
03/02/2007 6.00,"0,38403242","5,36280819","16,11721039"
03/02/2007 7.00,"0,23704745","9,89757316",
03/02/2007 8.00,"0,21788106","14,12863414","12,21000957"
03/02/2007 9.00,"0,56233286","22,4830168",
03/02/2007 10.00,"1,02007439","5,95593545","10,25640965"
03/02/2007 11.00,"0,95085941","4,94878562",
03/02/2007 12.00,"0,76214895","5,48870192","21,0012207"
03/02/2007 13.00,"0,99284727","6,193446",
03/02/2007 14.00,"0,68846832","5,7755306","21,97801971"
03/02/2007 15.00,"0,55119773","5,84561687",
03/02/2007 16.00,"1,01024509","7,96244561","19,53602028"
03/02/2007 17.00,"0,62945995","3,89880891",
03/02/2007 18.00,"0,74762213","5,62108498","19,53602028"
03/02/2007 19.00,"1,84766933","5,27714868",
03/02/2007 20.00,"1,33164455","5,08506342","20,51280975"
03/02/2007 21.00,"0,53063907","3,85208537",
03/02/2007 22.00,"1,38201147","3,19017009","19,04759979"
03/02/2007 23.00,"0,65428085","3,25765986",
04/02/2007 0.00,"0,6680551","2,06621236","15,62880993"
04/02/2007 1.00,"1,02862838","1,42246682",
04/02/2007 2.00,"1,24888719","1,29657309","16,11721039"
04/02/2007 3.00,"0,76026445","0,90850974",
04/02/2007 4.00,"2,08700807","1,16419194","7,32600689"
04/02/2007 5.00,"0,93844895","0,7423818",
04/02/2007 6.00,"1,48715402","0,96691561","8,79120922"
04/02/2007 7.00,"1,78677645","1,30046783",
04/02/2007 8.00,"1,49373604","1,100595","10,7448101"
04/02/2007 9.00,"1,23633232","2,4568722",
04/02/2007 10.00,"1,12423045","1,63402006","7,32600689"
04/02/2007 11.00,"1,6249748","0,52953222",
04/02/2007 12.00,"1,8998638","1,2368728","11,23320961"
04/02/2007 13.00,"1,59365832","1,04868038",
04/02/2007 14.00,"1,56408193","0,4607442","7,32600689"
04/02/2007 15.00,"1,8894243","0,69306367",
04/02/2007 16.00,"1,52951817","0,87217027","7,32600689"
04/02/2007 17.00,"1,47361164","0,94225463",
04/02/2007 18.00,"1,64411271","0,67229744","10,7448101"
04/02/2007 19.00,"2,33368346","0,66321353",
04/02/2007 20.00,"1,87898581","1,58600018","11,72161007"
04/02/2007 21.00,"1,74676055","2,21157407",
04/02/2007 22.00,"1,70312108","2,2323403","15,62880993"
04/02/2007 23.00,"0,92824234","1,16808478",
05/02/2007 0.00,"1,208495","0,79170184","15,62880993"
05/02/2007 1.00,,"0,998064",
05/02/2007 2.00,"0,99699663",,"12,69841003"
05/02/2007 3.00,"1,60588877","2,4568722",
05/02/2007 4.00,"1,31782962","2,10774482","6,34920597"
05/02/2007 5.00,"1,38855078","0,76184978",
05/02/2007 6.00,"1,60933945","1,80533908","6,83760691"
05/02/2007 7.00,"1,28850646","3,22521322",
05/02/2007 8.00,"1,44547329","4,50751132","10,7448101"
05/02/2007 9.00,"1,43167361","8,40502007",
05/02/2007 10.00,"1,60071427","9,01891356","6,34920597"
05/02/2007 11.00,"2,93234356","3,02793689",
05/02/2007 12.00,"2,23203126","2,25310654","9,76801014"
05/02/2007 13.00,"1,83530159","1,55225529",
05/02/2007 14.00,"2,42867024","1,25244604","10,7448101"
05/02/2007 15.00,"1,61278911","2,23753138",
05/02/2007 16.00,"0,88660229","3,16161628","5,86080599"
05/02/2007 17.00,"1,49549545","5,5678721",
05/02/2007 18.00,"0,64339081","3,51334015","5,86080599"
05/02/2007 19.00,"0,56921999","4,15838203",
05/02/2007 20.00,"0,50712298","9,1110624","10,25640965"
05/02/2007 21.00,"0,072446","40,26517128",
05/02/2007 22.00,"0,00172483","41,1464312","21,97801971"
05/02/2007 23.00,"0,01034899","30,01717632",
06/02/2007 0.00,0,"20,88014896","22,95482063"
06/02/2007 1.00,0,"13,08643926",
06/02/2007 2.00,"0,22596316","10,30899732","21,48962021"
06/02/2007 4.00,"0,08452084","8,96959352","1,46520102"
06/02/2007 5.00,"1,80597843","35,87187328",
06/02/2007 6.00,"1,81805327","41,768118","10,7448101"
06/02/2007 7.00,"1,42304844","58,44446728",
06/02/2007 8.00,"1,38855078","54,7092032","11,23320961"
06/02/2007 9.00,"2,98236572","51,96678336",
06/02/2007 10.00,"3,97591268","42,65065896","35,16482162"
06/02/2007 11.00,"1,66108644","15,29800951",
06/02/2007 12.00,"0,96594863","10,29342408","21,97801971"
06/02/2007 13.00,"0,84347946","9,7366363",
06/02/2007 14.00,"0,73653581","10,11431748","11,23320961"
06/02/2007 15.00,"1,17811212","9,10716957",
06/02/2007 16.00,"1,23330878","11,01113917","10,7448101"
06/02/2007 17.00,"0,91247579","13,5874215",
06/02/2007 18.00,"0,97112313","21,19293304","13,18680954"
06/02/2007 19.00,"0,8400298","38,31967304",
06/02/2007 20.00,"1,42649912","41,1191852","26,86202049"
06/02/2007 21.00,"1,47307162","47,93429888",
06/02/2007 22.00,"0,68133813","31,43314616","29,7924099"
06/02/2007 23.00,"0,19663898","26,09241392",
07/02/2007 0.00,"0,79173247","24,50510976","28,32722092"
07/02/2007 1.00,,"14,03647765",
07/02/2007 2.00,"0,08537105",,"25,88521957"
07/02/2007 3.00,"0,0092486","17,29024468",
07/02/2007 4.00,"0,03841514","11,03450381","12,21000957"
07/02/2007 5.00,"0,19562504","8,04421229",
07/02/2007 6.00,"0,04167768","19,37852152","9,76801014"
07/02/2007 7.00,"0,01940639","51,56964184",
07/02/2007 8.00,"0,76091228","49,2529288","15,14041042"
07/02/2007 9.00,"1,25461697","38,94264088",
07/02/2007 10.00,"1,1422344","34,89327344","17,58241081"
07/02/2007 11.00,"1,17801144","21,93662456",
07/02/2007 12.00,"0,08361266","14,23894889","20,02441978"
07/02/2007 13.00,"0,28766455","12,7061635",
07/02/2007 14.00,"0,66561023","10,11042465","13,18680954"
07/02/2007 15.00,"0,53282867","8,82293356",
07/02/2007 16.00,"0,05041676","10,24799687","11,72161007"
07/02/2007 17.00,"0,09257751","19,49920696",
07/02/2007 18.00,"0,02337778","29,22677464","15,14041042"
07/02/2007 19.00,"0,02221535","45,52934704",
07/02/2007 20.00,"0,02150548","34,90885624","29,7924099"
07/02/2007 21.00,"0,02329337","34,73494072",
07/02/2007 22.00,"0,01577469","30,89843624","28,32722092"
