NetC,Provincia di TARANTO,,,,
Stat,MANDURIA,,,,
Parm,NOX,NO2,CO,O3,Benzene
PtId,1,3,5,6,7
Unit,ug/m3 293K,ug/m3 293K,mg/m3 293K,ug/m3 293K,ug/m3 293K
Field,Aver,Aver,Aver,Aver,Aver
16/01/2007 16.00,"33,793948","28,075559","0,441812","71,868303",
16/01/2007 17.00,"47,798678","37,71355","0,748092","62,407091",
16/01/2007 18.00,"73,421734","49,643587","1,383461","54,451668",
16/01/2007 19.00,"116,380094","66,305671","1,522156","41,985692",
16/01/2007 20.00,"122,958348","74,339493","1,589841","39,909836",
16/01/2007 21.00,"84,50824","54,217303","1,013995","48,559918",
16/01/2007 22.00,"38,245181","29,578486","0,537551","65,613654",
16/01/2007 23.00,"21,057677","20,049518","0,44073","70,024002",
17/01/2007 0.00,"10,067118","10,369997","0,298287","74,703832",
17/01/2007 1.00,"8,21451","9,185898","0,283596","72,375386",
17/01/2007 2.00,"5,475826","7,190212","0,255496","80,476406",
17/01/2007 3.00,"3,473299","5,10583","0,219366","83,730351",
17/01/2007 4.00,"2,938945","5,37319","0,204547","84,865103",
17/01/2007 5.00,"3,953179","6,183062","0,223612","72,797234",
17/01/2007 6.00,"7,200802","8,360892","0,303532","62,312308",
17/01/2007 7.00,"27,451749","23,294201","0,421083","48,50711",
17/01/2007 8.00,"84,321492","49,293154","1,182328","36,287575",
17/01/2007 9.00,"412,129113","97,444239","4,179272","33,208309",
17/01/2007 10.00,"336,481794","90,568095","3,458736","33,972036",
17/01/2007 11.00,"143,543929","71,603597","1,528734","41,194873",
17/01/2007 12.00,"46,688457","37,562997","0,659097","61,662337",
17/01/2007 13.00,"36,016974","30,300112","0,556782","65,773433",
17/01/2007 14.00,"56,597358","42,37552","0,784056","58,880989",
17/01/2007 15.00,"55,785467","42,635074","0,711629","65,870928",
17/01/2007 16.00,,,,"76,731115",
17/01/2007 17.00,"66,150877","47,398269","0,852987","69,279226",
17/01/2007 18.00,"70,801837","44,260026","0,745511","51,469922",
17/01/2007 19.00,"98,94359","59,665774","1,327184","39,563183",
17/01/2007 20.00,"147,987383","75,097469","1,773824","36,834624",
17/01/2007 21.00,"118,053189","67,76967","1,615981","38,890171",
17/01/2007 22.00,"105,498497","63,559389","1,530649","38,523209",
17/01/2007 23.00,"189,669571","72,545848","2,544143","38,833315",
18/01/2007 0.00,"133,404197","61,080446","3,110581","36,395904",
18/01/2007 1.00,"65,595768","44,807718","1,327017","31,258378",
18/01/2007 2.00,,,"0,42483","52,733296",
18/01/2007 3.00,"9,952982","12,096159",,"46,555819",
18/01/2007 4.00,"14,471643","14,9411","0,758246",,
18/01/2007 5.00,"9,610582","10,377779","0,517299","45,509081",
18/01/2007 6.00,"9,151453","10,110424","0,482557","53,312864",
18/01/2007 7.00,"79,48897","37,261895","1,155278","31,319325",
18/01/2007 8.00,"83,390254","45,259373","0,95564","38,2727",
18/01/2007 9.00,"207,422352","75,004008","1,999879","31,907013",
18/01/2007 10.00,"172,980067","70,988388","1,719038","34,221194",
18/01/2007 11.00,"59,046058","40,158749","0,854823","46,511151",
18/01/2007 12.00,"34,502116","28,989265","0,575644","60,914871",
18/01/2007 13.00,,,,,
18/01/2007 14.00,,,,,
18/01/2007 15.00,"32,665602","28,163817","0,398568","63,973805",
18/01/2007 16.00,"78,134931","52,101769","0,668884","48,392019",
18/01/2007 17.00,"103,329963","66,959807","1,154821","45,70545",
18/01/2007 18.00,"107,934214","62,726142","1,099969","42,07912",
18/01/2007 19.00,"205,230639","94,08015","2,45368","39,750035",
18/01/2007 20.00,"170,054096","77,501123","1,742019","34,876591",
18/01/2007 21.00,"142,929187","74,726271","1,552363","35,446661",
18/01/2007 22.00,"106,26632","60,732613","1,294045","37,089204",
18/01/2007 23.00,"38,035071","31,862751","0,632342","41,523928",
19/01/2007 0.00,"19,394945","19,268198","0,469363","47,389968",
19/01/2007 1.00,"18,775006","17,510883","0,361631","45,965437",
19/01/2007 2.00,"8,360298","9,734041","0,162505","50,94452",
19/01/2007 3.00,"4,233325","5,682085","0,10126","52,642585",
19/01/2007 4.00,"3,050485","5,261573","0,076319","54,985194",
19/01/2007 5.00,"2,456471","4,612637","0,061955","58,094242",
19/01/2007 6.00,"2,347525","3,789786","0,043092","61,283187",
19/01/2007 7.00,"5,143802","5,827445","0,0689","60,091556",
19/01/2007 8.00,"13,574136","11,535488","0,122017","59,598669",
19/01/2007 9.00,"40,512297","27,478537","0,331956","53,621611",
19/01/2007 10.00,"33,876969","25,482408","0,462181","59,790948",
19/01/2007 11.00,"32,878293","22,941169","0,262976","63,666416",
19/01/2007 12.00,"22,270229","17,66993","0,131301","67,316745",
19/01/2007 13.00,"26,634656","20,023554","0,203467","68,814776",
19/01/2007 14.00,"28,883608","22,785438","0,324695","68,572379",
19/01/2007 15.00,"40,61346","29,01003","0,339769","64,829623",
19/01/2007 16.00,"19,384582","17,534247","0,216805","68,466763",
19/01/2007 17.00,"30,092393","23,826329","0,381205","61,811286",
19/01/2007 18.00,"46,211204","38,930957","0,708741","50,209223",
19/01/2007 19.00,"63,655491","45,60462","0,734391","46,004699",
19/01/2007 20.00,"52,089092","40,841429","0,862802","45,819186",
19/01/2007 21.00,"42,125736","34,73624","0,725237","48,179409",
19/01/2007 22.00,"37,983199","31,198237","0,622161","48,262004",
19/01/2007 23.00,"29,150791","25,056702","0,542447","49,281646",
20/01/2007 0.00,"28,55159","26,525883","0,7029","45,422418",
20/01/2007 1.00,"25,412908","25,510974","0,550497","43,094714",
20/01/2007 2.00,,,"0,51877","41,140711",
20/01/2007 3.00,"27,153459","26,432462",,"38,59499",
20/01/2007 4.00,"17,771146","18,126074","0,518917",,
20/01/2007 5.00,"10,352451","11,351182","0,374547","50,773908",
20/01/2007 6.00,"10,181251","11,151317","0,366988","53,717729",
20/01/2007 7.00,"20,961695","20,023554","0,507869","51,551158",
20/01/2007 8.00,"97,037038","52,449602","0,98002","37,464305",
20/01/2007 9.00,"117,762695","57,072626","1,316273","33,303092",
20/01/2007 10.00,"97,332747","53,81236","1,360797","39,406098",
20/01/2007 11.00,"113,853614","61,955205","1,27341","42,794087",
20/01/2007 12.00,"54,877573","41,749932","0,756653","59,257426",
20/01/2007 13.00,"39,332037","32,688201","0,694437","64,645461",
20/01/2007 14.00,"44,011504","34,320915","0,755739","61,69755",
20/01/2007 15.00,"36,751066","31,094415","0,587697","63,86414",
20/01/2007 16.00,"35,682335","26,795857","0,537939","69,166852",
20/01/2007 17.00,"37,342487","27,608323","0,54608","67,090969",
20/01/2007 18.00,"74,747211","48,644223","0,785809","50,163176",
20/01/2007 19.00,"98,461097","57,262102","1,279557","43,411577",
20/01/2007 20.00,"128,36158","73,765836","1,437135","42,960651",
20/01/2007 21.00,"109,871873","65,303728","1,285372","41,361437",
20/01/2007 22.00,"81,304722","52,421036","1,127213","42,416292",
20/01/2007 23.00,"26,219637","22,624484","0,494744","58,591196",
21/01/2007 0.00,"13,989169","12,244119","0,283672","66,687463",
21/01/2007 1.00,"14,178525","12,031273","0,320305","65,703014",
21/01/2007 2.00,"10,27204","9,583486","0,258503","68,858101",
21/01/2007 3.00,"7,325314","7,971529","0,23757","73,045034",
21/01/2007 4.00,"6,241041","7,210978","0,221206","70,288058",
21/01/2007 5.00,"5,473234","6,307659","0,221705","68,722706",
21/01/2007 6.00,"4,181446","5,50817","0,23865","66,397669",
21/01/2007 7.00,"31,936691","22,959334","0,520246","42,367536",
21/01/2007 8.00,"50,161779","31,21642","0,980184","35,276049",
21/01/2007 9.00,"94,004704","42,289863","1,346509","32,194074",
21/01/2007 10.00,"136,130422","64,151214","2,186396","35,392498",
21/01/2007 11.00,"91,903622","52,628698","1,406233","41,305916",
21/01/2007 12.00,"109,630656","62,339379","1,583331","45,908562",
21/01/2007 13.00,"106,092518","67,637304","1,344101","53,223488",
21/01/2007 14.00,"118,411171","73,713927","1,314611","52,366338",
21/01/2007 15.00,"46,49913","38,227512","0,611121","70,064619",
21/01/2007 16.00,"34,47355","30,157344","0,676494","74,24748",
21/01/2007 17.00,"58,913746","48,327559","0,957342","64,122754",
21/01/2007 18.00,"100,790486","77,018324","1,641811","46,18345",
21/01/2007 19.00,"160,469473","92,71997","2,270791","37,916572",
21/01/2007 20.00,"145,642429","80,800312","2,000326","36,245577",
21/01/2007 21.00,"116,297092","63,587936","1,400918","34,655865",
21/01/2007 22.00,"84,632765","54,121241","1,119321","38,631538",
21/01/2007 23.00,"56,138249","43,891432","1,008428","42,735872",
22/01/2007 0.00,"107,786342","58,915602","1,67512","32,626051",
22/01/2007 1.00,"61,287211","42,642874","1,398011","32,435108",
22/01/2007 2.00,,,"0,837062","36,827858",
22/01/2007 3.00,"20,422147","19,12803",,"37,943641",
22/01/2007 4.00,"13,784246","14,593274","0,560205",,
22/01/2007 5.00,"14,803669","15,639356","0,532742","33,905685",
22/01/2007 6.00,"16,266656","15,125393","0,506357","34,566485",
22/01/2007 7.00,"41,617318","26,640106","0,589493","35,062104",
22/01/2007 8.00,"28,948464","21,721179","0,416669","52,327076",
22/01/2007 9.00,"51,73631","31,263129","0,581113","51,552517",
22/01/2007 10.00,"53,510569","32,633688","0,588497","60,14979",
22/01/2007 11.00,"24,095195","18,312973","0,353032","74,820278",
22/01/2007 12.00,"25,630798","18,829519","0,36249","74,202807",
22/01/2007 13.00,"30,009393","21,67445","0,386108","69,728821",
22/01/2007 14.00,"44,136033","28,71671","0,468689","68,70916",
22/01/2007 15.00,"39,793747","27,753692","0,379084","73,32399",
22/01/2007 16.00,"17,939753","14,980037","0,294206","74,709236",
22/01/2007 17.00,"22,987574","16,623136","0,368547","77,242788",
22/01/2007 18.00,"23,711286","17,090379","0,331294","80,03904",
22/01/2007 19.00,"15,688206","12,488121","0,2957","85,012697",
22/01/2007 20.00,"16,020231","12,08319","0,26691","81,728965",
22/01/2007 21.00,"12,645503","9,824892","0,245173","78,737721",
22/01/2007 22.00,"10,754514","8,752849","0,217876","78,720126",
22/01/2007 23.00,"10,360233","8,145445","0,216963","74,621222",
23/01/2007 0.00,"5,213838","5,170723","0,19788","80,293606",
23/01/2007 1.00,"3,654874","4,06234","0,180208","82,04178",
23/01/2007 2.00,"1,903958","2,774851","0,171165","83,014021",
23/01/2007 3.00,"1,395544","2,362127","0,142706","81,720845",
23/01/2007 4.00,"1,841703","2,769658","0,143784","81,913128",
23/01/2007 5.00,"1,50449","2,486722","0,146523","84,070235",
23/01/2007 6.00,"2,713271","3,309574","0,146938","82,083759",
23/01/2007 7.00,"2,697708","3,319957","0,155982","80,258393",
23/01/2007 8.00,"14,375666","10,964419","0,172408","75,95366",
23/01/2007 9.00,"22,183443","14,738629","0,306984","69,132994",
23/01/2007 10.00,"23,475229","16,277905","0,362324","69,40246",
23/01/2007 11.00,"13,5041","10,33106","0,259692","73,979368",
23/01/2007 12.00,"13,013844","9,689912","0,230487","72,942112",
23/01/2007 13.00,"14,437921","10,824252","0,22833","72,839205",
23/01/2007 14.00,"28,362225","16,763313","0,404804","69,769422",
23/01/2007 15.00,"21,789171","16,457009","0,275954","72,709213",
23/01/2007 16.00,"8,049025","7,294041","0,197051","84,372197",
23/01/2007 17.00,"10,640381","8,976084","0,241853","84,667402",
23/01/2007 18.00,"12,002203","9,414764","0,245919","82,037709",
23/01/2007 19.00,"11,236988","9,352466","0,235631","83,236091",
23/01/2007 20.00,"12,310882","9,998808","0,266578","82,052617",
23/01/2007 21.00,"11,187702","9,331701","0,261766","85,152187",
23/01/2007 22.00,"11,09432","9,57051","0,213396","82,844768",
23/01/2007 23.00,"5,662591","5,744382","0,1744","82,202921",
24/01/2007 0.00,"4,889594","4,667148","0,181286","81,295672",
24/01/2007 1.00,"3,779383","3,781999","0,197466","77,711317",
24/01/2007 2.00,,,"0,182564","76,514275",
24/01/2007 3.00,"3,714536","4,56851",,"74,821617",
24/01/2007 4.00,"3,421419","4,462084","0,251873",,
24/01/2007 5.00,"2,785902","3,779404","0,283199","79,211677",
24/01/2007 6.00,"2,075158","2,717744","0,308215","78,618559",
24/01/2007 7.00,"5,831198","5,50817","0,353214","81,362003",
24/01/2007 8.00,"22,279426","16,392122","0,459805","77,594849",
24/01/2007 9.00,"56,740034","33,861481","0,667374","68,457288",
24/01/2007 10.00,"65,357111","37,858918","0,854467","65,594681",
24/01/2007 11.00,"38,138835","25,401951","0,633274","73,221068",
24/01/2007 12.00,"37,430668","24,483045","0,629064","73,665214",
24/01/2007 13.00,"27,822696","20,381766","0,517932","77,371448",
24/01/2007 14.00,"36,512413","24,026191","0,617175","75,24412",
24/01/2007 15.00,"44,854543","29,804332","0,619073","71,00979",
24/01/2007 16.00,"26,118473","19,553718","0,529491","78,414092",
24/01/2007 17.00,"21,029131","15,77693","0,557479","80,60642",
24/01/2007 18.00,"27,067858","18,71531","0,604955","78,380242",
24/01/2007 19.00,"27,322058","20,085846","0,671337","74,935369",
24/01/2007 20.00,"46,255295","30,762147","0,786681","61,79774",
24/01/2007 21.00,"28,276625","20,389548","0,591249","72,591405",
24/01/2007 22.00,"24,15485","17,370715","0,582249","73,435009",
24/01/2007 23.00,"12,430204","10,569865","0,446926","79,278031",
25/01/2007 0.00,"6,254012","6,045488","0,433798","80,64161",
25/01/2007 1.00,"7,613242","6,904679","0,42909","79,078968",
25/01/2007 2.00,"4,077688","4,262211","0,390615","79,092514",
25/01/2007 3.00,"1,748321","2,097361","0,330426","84,850224",
25/01/2007 4.00,"1,520053","2,315403","0,317216","84,250326",
25/01/2007 5.00,"1,395544","2,053234","0,300042","81,923957",
25/01/2007 6.00,"3,395479","3,701532","0,331086","80,740461",
25/01/2007 7.00,"3,880547","3,740466","0,353627","83,169751",
25/01/2007 8.00,"23,451883","17,645862","0,480529","71,827679",
25/01/2007 9.00,"56,753016","33,690148","0,843734","63,373948",
25/01/2007 10.00,"79,574569","47,587766","1,01613","54,209299",
25/01/2007 11.00,"49,785668","37,160655","0,93472","58,333921",
25/01/2007 12.00,"55,528667","37,363136","0,799314","61,104436",
25/01/2007 13.00,"50,371889","33,487686","0,595459","68,385531",
25/01/2007 14.00,"71,263565","44,322318","0,859586","64,114634",
25/01/2007 15.00,"51,964563","35,932866","0,718318","69,215588",
25/01/2007 16.00,"22,136753","18,834717","0,614697","78,447951",
25/01/2007 17.00,"31,840706","25,773127","0,847614","71,028763",
25/01/2007 18.00,"65,901841","46,365178","1,116115","54,585736",
25/01/2007 19.00,"82,37085","55,922709","1,375701","47,876088",
25/01/2007 20.00,"103,978439","60,174539","1,373967","44,656002",
25/01/2007 21.00,"59,232802","43,733078","1,176553","50,145581",
25/01/2007 22.00,"75,463161","58,570351","1,691513","45,30192",
25/01/2007 23.00,"82,858507","61,295891","2,049928","39,839411",
26/01/2007 0.00,"52,968421","45,155551","1,614561","38,459572",
26/01/2007 1.00,"26,676166","25,472027","0,911354","45,507745",
26/01/2007 2.00,,,"0,622789","49,888307",
26/01/2007 3.00,"16,730973","17,183819",,"47,069033",
26/01/2007 4.00,"14,162964","14,673734","0,473698",,
26/01/2007 5.00,"14,165556","14,528378","0,443021","44,455603",
26/01/2007 6.00,"21,918861","19,860038","0,540953","43,904464",
26/01/2007 7.00,"37,173886","29,425335","0,596903","42,200992",
26/01/2007 8.00,"89,304454","52,036877","0,959783","36,408092",
26/01/2007 9.00,"163,335766","74,669161","1,424335","32,900921",
26/01/2007 10.00,"230,972647","87,948992","3,297095","33,093219",
26/01/2007 11.00,"213,51284","86,526524","2,056902","35,90164",
26/01/2007 12.00,"175,296458","77,797043","1,69768","33,671409",
26/01/2007 13.00,"178,666032","84,231896","1,779067","34,248264",
26/01/2007 14.00,"225,203957","98,739498","1,977426","34,483894",
26/01/2007 15.00,"195,82722","91,372794","1,996712","35,984254",
26/01/2007 16.00,"104,922623","64,408186","1,245597","43,354702",
26/01/2007 17.00,"97,918985","58,913002","1,284836","42,037146",
26/01/2007 18.00,"121,544654","66,334219","1,4876","41,972146",
26/01/2007 19.00,"161,875363","77,874896","2,093481","36,653178",
26/01/2007 20.00,"182,930483","82,433051","2,426017","34,608464",
26/01/2007 21.00,"219,214618","87,860738","2,766618","36,788596",
26/01/2007 22.00,"268,351683","87,876303","4,489071","49,788098",
26/01/2007 23.00,"150,277824","59,821506","2,831628","36,079037",
27/01/2007 0.00,"137,842443","45,518963","2,920249","32,750617",
27/01/2007 1.00,"70,773311","37,887465","1,93137","29,515626",
27/01/2007 2.00,"32,286873","29,11125","1,016147","29,087739",
27/01/2007 3.00,"25,38178","24,960662","0,788942","31,247544",
27/01/2007 4.00,"23,685338","22,775055","0,746959","30,992983",
27/01/2007 5.00,"17,882687","18,097525","0,612615","34,100673",
27/01/2007 6.00,"19,758111","19,410967","0,631486","33,778402",
27/01/2007 7.00,"36,660285","26,562229","0,814381","33,313926",
27/01/2007 8.00,"82,176305","47,338577","1,225811","30,705903",
27/01/2007 9.00,"149,678647","62,129116","2,082922","33,188001",
27/01/2007 10.00,"212,625868","84,429176","3,465774","36,978162",
27/01/2007 11.00,"78,620006","47,419052","1,29606","45,675644",
27/01/2007 12.00,"81,470742","50,282158","1,036099","51,12732",
27/01/2007 13.00,"60,898136","39,961469","0,852457","57,581048",
27/01/2007 14.00,"88,466634","51,743557","1,234457","53,811176",
27/01/2007 15.00,"82,653598","51,489163","1,020137","51,27627",
27/01/2007 16.00,"48,799936","34,788149","0,768076","59,916872",
27/01/2007 17.00,"63,41687","38,045797","0,89552","55,043428",
27/01/2007 18.00,"57,07205","37,734312","0,954627","51,430641",
27/01/2007 19.00,"69,08983","44,984236","1,281344","48,493563",
27/01/2007 20.00,"65,717697","41,420286","1,1677","48,299926",
27/01/2007 21.00,"74,560449","47,816194","1,161881","48,381163",
27/01/2007 22.00,"59,761967","42,453377","1,066692","47,901827",
27/01/2007 23.00,"35,054606","27,533048","0,749786","50,358191",
28/01/2007 0.00,"25,897981","21,562828","0,683195","49,77591",
28/01/2007 1.00,"23,527102","19,953478","0,641961","49,74341",
28/01/2007 2.00,,,"0,566392","60,148431",
28/01/2007 3.00,"19,789238","16,965785",,"63,651534",
28/01/2007 4.00,"10,48215","10,517946","0,402772",,
28/01/2007 5.00,"9,364157","10,016977","0,360734","56,436794",
28/01/2007 6.00,"7,390161","8,280425","0,335547","59,616264",
28/01/2007 7.00,"10,720792","10,777523","0,385757","59,357635",
28/01/2007 8.00,"35,495591","20,135175","0,526882","59,52284",
28/01/2007 9.00,"46,024438","31,886099","0,717467","54,377198",
28/01/2007 10.00,"40,735371","26,852949","0,918895","62,514062",
28/01/2007 11.00,"48,561319","27,896462","1,011059","67,089638",
28/01/2007 12.00,"70,399764","37,290443","1,007389","65,921027",
28/01/2007 13.00,"114,906744","58,944146","1,351443","55,250607",
28/01/2007 14.00,"124,187877","62,881891","1,233005","54,574902",
28/01/2007 15.00,"35,99879","27,901643","0,730979","74,015935",
28/01/2007 16.00,"39,407275","25,863987","0,73248","74,817569",
28/01/2007 17.00,"46,820768","31,561649","0,832234","68,507402",
28/01/2007 18.00,"89,563854","55,413926","1,280881","54,702181",
28/01/2007 19.00,"176,175845","89,618054","1,967571","40,867196",
28/01/2007 20.00,"259,770819","108,045166","3,480488","58,47746",
28/01/2007 21.00,"240,168225","90,087892","3,246115","45,547007",
28/01/2007 22.00,"232,464399","91,5986","3,097316","44,083215",
28/01/2007 23.00,"86,809082","54,29516","1,259112","39,311315",
29/01/2007 0.00,"109,609891","64,210906","1,41308","40,096708",
29/01/2007 1.00,"79,571973","50,087456","1,053931","41,146137",
29/01/2007 2.00,"58,752949","42,110748","1,241763","36,921305",
29/01/2007 3.00,"18,93583","17,918417","0,726975","45,093386",
