,Regione Puglia,,
24/01/2007 13.00,"1,38525468","25,0307568",
24/01/2007 14.00,"1,34371532","35,46304944",
24/01/2007 15.00,"1,35635765","39,92642224",
24/01/2007 16.00,"1,3617752","21,67575128",
24/01/2007 17.00,"1,35274526","18,4544328",
24/01/2007 18.00,"1,35635765","20,37528536",
24/01/2007 19.00,"1,34371532","20,52323592",
24/01/2007 20.00,"1,34552151","17,21497498",
24/01/2007 21.00,"1,37802992","11,79245694",
24/01/2007 22.00,"1,39428463","15,90282674",
24/01/2007 23.00,"1,43040643","17,47714459",
25/01/2007 0.00,"1,36719378","12,36871462",
25/01/2007 1.00,"1,33829674","8,16231844",
25/01/2007 2.00,"1,34552151","14,23245956",
25/01/2007 3.00,"1,34552151","18,78020892",
25/01/2007 4.00,"1,34190913","22,79582",
25/01/2007 5.00,"1,37080616","42,5208724",
25/01/2007 6.00,"1,39067224","67,763192",
25/01/2007 7.00,"1,48278193","85,35194768",
25/01/2007 8.00,"1,62184956","112,38529504",
25/01/2007 9.00,"2,10768165","137,59520624",
25/01/2007 10.00,"2,34788891","134,27652872",
25/01/2007 11.00,"1,48097574","70,09416856",
25/01/2007 12.00,"1,44846734","45,81746632",
25/01/2007 13.00,"1,47736437","24,46876264",
25/01/2007 14.00,"1,3292668","22,4648528",
25/01/2007 15.00,"1,39247843","38,86476512",
25/01/2007 16.00,"1,40150939","41,3514932",
25/01/2007 17.00,"1,37261236","53,33346184",
25/01/2007 18.00,"1,49542426","103,21192056",
25/01/2007 19.00,"2,01918434","122,62680832",
25/01/2007 20.00,"1,81509889","122,27119544",
25/01/2007 21.00,"1,44304876","86,62646776",
25/01/2007 22.00,"1,48278193","63,1583312",
25/01/2007 23.00,"1,39789701","38,92187656",
26/01/2007 0.00,"1,44846734","42,99849",
26/01/2007 1.00,,"34,16128336",
26/01/2007 2.00,"1,35635765",,
26/01/2007 3.00,"1,36899997","27,84453248",
26/01/2007 4.00,"1,38525468","23,03072832",
26/01/2007 5.00,"1,47736437","34,64150128",
26/01/2007 6.00,"1,42679405","46,18736184",
26/01/2007 7.00,"1,80787412","80,69257576",
26/01/2007 8.00,"2,4941803","112,27239144",
26/01/2007 9.00,"2,70549052","122,41004488",
26/01/2007 10.00,"2,55197437","129,19009248",
26/01/2007 11.00,"2,31899188","128,899392",
26/01/2007 12.00,"2,22688219","129,03181712",
26/01/2007 13.00,"1,85663825","82,78218144",
26/01/2007 14.00,"1,80245656","72,46669288",
26/01/2007 15.00,"1,56405549","63,38935816",
26/01/2007 16.00,"1,44124257","43,78631048",
26/01/2007 17.00,"1,48278193","49,28279424",
26/01/2007 18.00,"1,57850401","75,47904888",
26/01/2007 19.00,"1,89637142","130,16739216",
26/01/2007 20.00,"2,08600938","143,38500992",
26/01/2007 21.00,"1,78258946","100,36703664",
26/01/2007 22.00,"1,52973987","72,76389416",
26/01/2007 23.00,"1,49361908","49,69941904",
27/01/2007 0.00,"1,52070993","69,61135032",
27/01/2007 1.00,"1,47555818","92,49804768",
27/01/2007 2.00,"1,4601608","61,12975656",
27/01/2007 3.00,"1,43040643","40,97899736",
27/01/2007 4.00,"1,41776411","32,10414344",
27/01/2007 5.00,"1,4195703","28,03013032",
27/01/2007 6.00,"1,41595791","31,7381484",
27/01/2007 7.00,"1,38706088","25,39675184",
27/01/2007 8.00,"1,44846734","32,9594384",
27/01/2007 9.00,"1,51890374","43,97578968",
27/01/2007 10.00,"1,51348516","38,07176312",
27/01/2007 11.00,"1,51890374","27,34875088",
27/01/2007 12.00,"1,47555818","27,94057224",
27/01/2007 13.00,"1,47375199","24,21309",
27/01/2007 14.00,"1,43401882","20,36360304",
27/01/2007 15.00,"1,36538759","16,43235514",
27/01/2007 16.00,"1,42318166","13,49137983",
27/01/2007 17.00,"1,42679405","14,19222917",
27/01/2007 18.00,"1,42318166","13,96769727",
27/01/2007 19.00,"1,40150939","18,87884326",
27/01/2007 20.00,"1,43221262","27,64985264",
27/01/2007 21.00,"1,4520787","25,62517848",
27/01/2007 22.00,"1,43401882","25,40323352",
27/01/2007 23.00,"1,43221262","24,6206328",
28/01/2007 0.00,"1,44846734","21,11117592",
28/01/2007 1.00,,"16,8463777",
28/01/2007 2.00,"1,36899997",,
28/01/2007 3.00,"1,3816423","15,91839998",
28/01/2007 4.00,"1,40692695","10,76065761",
28/01/2007 5.00,"1,37622372","8,91248782",
28/01/2007 6.00,"1,39428463","10,45175871",
28/01/2007 7.00,"1,44846734","7,5042979",
28/01/2007 8.00,"1,45388489","8,66070036",
28/01/2007 9.00,"1,44304876","10,99427533",
28/01/2007 10.00,"1,51529135","12,91122932",
28/01/2007 11.00,"1,49542426","13,03971954",
28/01/2007 12.00,"1,53335226","13,23958473",
28/01/2007 13.00,"1,59114633","10,35052787",
28/01/2007 14.00,"1,62907331","13,12927189",
28/01/2007 15.00,"1,51890374","11,11627431",
28/01/2007 16.00,"1,54418839","10,47382128",
28/01/2007 17.00,"1,5983711","14,78665085",
28/01/2007 18.00,"1,51529135","22,72184472",
28/01/2007 19.00,"1,56586168","44,57151152",
28/01/2007 20.00,"1,50084284","35,4669308",
28/01/2007 21.00,"1,46833341","15,92489122",
28/01/2007 22.00,"1,50264903","16,86844027",
28/01/2007 23.00,"1,55321935","41,29180056",
29/01/2007 0.00,"1,44846734","33,2384948",
29/01/2007 1.00,"1,50626141","18,23899438",
29/01/2007 2.00,"1,43040643","19,6822236",
29/01/2007 3.00,"1,5423822","23,82373032",
29/01/2007 4.00,"1,50626141","25,82894032",
29/01/2007 5.00,"1,60740104","61,99675296",
29/01/2007 6.00,"1,60017628","65,8592224",
29/01/2007 7.00,"1,95597169","97,41307312",
29/01/2007 8.00,"2,63505412","130,46463168",
29/01/2007 9.00,"2,56100533","150,86331992",
29/01/2007 10.00,"2,44361099","134,45166792",
29/01/2007 11.00,"1,97945117","95,71804688",
29/01/2007 12.00,"1,66519512","34,35726336",
29/01/2007 13.00,"1,65255279","30,73878424",
29/01/2007 14.00,"1,80606894","34,7167576",
29/01/2007 15.00,"1,59475872","38,89981208",
29/01/2007 16.00,"1,53877083","48,603996",
29/01/2007 17.00,"1,65977654","90,03338408",
29/01/2007 18.00,"1,78800804","148,88531768",
29/01/2007 19.00,"2,35330749","155,17608448",
29/01/2007 20.00,"2,46528326","153,09045576",
29/01/2007 21.00,"2,56642289","152,44546168",
29/01/2007 22.00,"1,89817762","105,76740416",
29/01/2007 23.00,"1,48097574","59,208904",
30/01/2007 0.00,"1,44304876","32,06391496",
30/01/2007 1.00,,"32,06001448",
30/01/2007 2.00,"1,3617752",,
30/01/2007 3.00,"1,46472205","33,20344784",
30/01/2007 4.00,"1,49723045","32,53245056",
30/01/2007 5.00,"1,48278193","33,68884728",
30/01/2007 6.00,"1,71757062","68,06559392",
30/01/2007 7.00,"2,15102721","92,48246488",
30/01/2007 8.00,"2,63505412","124,17902728",
30/01/2007 9.00,"2,52488353","124,1569628",
30/01/2007 10.00,"2,30996193","129,29261392",
30/01/2007 11.00,"2,03002048","72,75091168",
30/01/2007 12.00,"2,02460292","57,59437296",
30/01/2007 13.00,"1,88192291","49,89149856",
30/01/2007 14.00,"1,71215306","35,21904",
30/01/2007 15.00,"1,61823718","33,69922944",
30/01/2007 16.00,"1,55683072","34,80371536",
30/01/2007 17.00,"1,57127924","42,03807328",
30/01/2007 18.00,"1,71757062","97,0860064",
30/01/2007 19.00,"1,99931827","141,52639296",
30/01/2007 20.00,"2,29551341","159,47603864",
30/01/2007 21.00,"2,1004579","135,59255832",
30/01/2007 22.00,"2,34427653","115,05368224",
30/01/2007 23.00,"1,83315979","81,84250992",
31/01/2007 0.00,"1,87469915","78,91841184",
31/01/2007 1.00,"1,68867358","62,76767136",
31/01/2007 2.00,"1,5080676","43,03483712",
31/01/2007 3.00,"1,46652722","40,78691784",
31/01/2007 4.00,"1,42498786","30,52205904",
31/01/2007 5.00,"1,51348516","42,10944824",
31/01/2007 6.00,"1,5983711","67,371232",
31/01/2007 7.00,"1,9920935","84,10729304",
31/01/2007 8.00,"2,65130883","124,79941392",
31/01/2007 9.00,"2,56642289","135,72488784",
31/01/2007 10.00,"2,26481018","127,12002744",
31/01/2007 11.00,"1,76272237","80,67183056",
31/01/2007 12.00,"1,6706137","62,27579024",
31/01/2007 13.00,"1,73202016","47,02837416",
31/01/2007 14.00,"1,58211639","34,55712472",
31/01/2007 15.00,"1,48097574","32,88806344",
31/01/2007 16.00,"1,55683072","35,7459872",
31/01/2007 17.00,"1,65255279","48,763648",
31/01/2007 18.00,"1,56947305","59,92663056",
31/01/2007 19.00,"1,86025064","104,88224376",
31/01/2007 20.00,"2,09323313","144,41672512",
31/01/2007 21.00,"1,95416652","126,97599648",
31/01/2007 22.00,"1,96500265","111,723418",
31/01/2007 23.00,"1,78439566","113,29638216",
01/02/2007 0.00,"1,76994714","112,85899304",
01/02/2007 1.00,,"84,40735446","56,04801178"
01/02/2007 2.00,"1,65689504",,
01/02/2007 3.00,"1,96944904","95,43659796","72,47524261"
01/02/2007 4.00,"1,73148203","78,52753656","48,40319061"
01/02/2007 5.00,"1,57520401","54,48867633","32,45285034"
01/02/2007 6.00,"1,59473896","60,9060276","45,5128212"
01/02/2007 7.00,"1,72792995","95,46594156","74,3420105"
01/02/2007 8.00,"2,64250708","153,6752547","186,63600159"
01/02/2007 9.00,"2,52707505","141,34362561","158,38340759"
01/02/2007 10.00,"1,914397","100,34087283","79,33792877"
01/02/2007 11.00,"1,76522303","72,67198356","55,28897095"
01/02/2007 12.00,"1,63025606","42,83505369","30,60643005"
01/02/2007 13.00,"1,50239301","38,7262161","29,84465981"
01/02/2007 14.00,"1,58763504","43,42111686","30,22451973"
01/02/2007 15.00,"1,46687603","43,70840199","30,55487061"
01/02/2007 16.00,"1,52903104","41,9489334","28,49884033"
01/02/2007 17.00,"1,58230805","44,49876057","29,66625977"
01/02/2007 18.00,"1,69773996","77,29155027","54,54076004"
01/02/2007 19.00,"1,71727502","98,01322938","74,91654968"
01/02/2007 20.00,"1,68353295","84,82358214","57,37144089"
01/02/2007 21.00,"1,48108304","61,25077728","41,6008606"
01/02/2007 22.00,"1,52015197","23,27658498","16,6246109"
01/02/2007 23.00,"1,50061703","11,70851774","9,95523071"
02/02/2007 0.00,"1,43846202","12,38268319","10,51416969"
02/02/2007 1.00,"1,45089304","9,48556323","8,44322395"
02/02/2007 2.00,"1,43668604","10,87730196","9,23755264"
02/02/2007 3.00,"1,46510005","10,06013725","8,73151588"
02/02/2007 4.00,"1,47575498","8,16404599","7,8116951"
02/02/2007 5.00,"1,41182303","11,61403135","10,30659962"
02/02/2007 6.00,"1,40827203","15,56582425","12,66312981"
02/02/2007 7.00,"1,40116799","22,67009415","17,6923008"
02/02/2007 8.00,"1,39406502","40,46397795","30,77194023"
02/02/2007 9.00,"1,50239301","36,5275152","28,19223976"
02/02/2007 10.00,"1,50594497","32,86046808","24,53737068"
02/02/2007 11.00,"1,54856598","28,52562834","22,47388077"
02/02/2007 12.00,"1,45799601","27,07131438","21,1891098"
02/02/2007 13.00,"1,41892695","25,46123481","19,3576107"
02/02/2007 14.00,"1,52548003","27,08664453","21,62528038"
02/02/2007 15.00,"1,55389404","24,93263619","20,00678062"
02/02/2007 16.00,"1,45799601","23,49874989","18,29738045"
02/02/2007 17.00,"1,48463404","34,29817281","25,02507973"
02/02/2007 18.00,"1,53791106","43,31130408","32,88291168"
02/02/2007 19.00,"1,41004801","34,65057816","24,67642975"
02/02/2007 20.00,"1,41359901","28,46050812","20,74006081"
02/02/2007 21.00,"1,370978","19,48823217","14,72595024"
02/02/2007 22.00,"1,47930706","32,45825385","22,85033989"
02/02/2007 23.00,"1,42425501","25,02967698","17,62854004"
03/02/2007 0.00,"1,454445","24,41297232","17,07909012"
03/02/2007 1.00,,"13,81656385","9,9145298"
03/02/2007 2.00,"1,40116799",,
03/02/2007 3.00,"1,45089304","10,12780435","7,53629112"
03/02/2007 4.00,"1,43135798","10,22483949","7,56478119"
03/02/2007 5.00,"1,46154797","9,74092967","7,47524118"
03/02/2007 6.00,"1,42070305","12,91001778","9,79446507"
03/02/2007 7.00,"1,40649605","16,4493845","11,8064003"
03/02/2007 8.00,"1,44201303","23,18466051","16,64698982"
03/02/2007 9.00,"1,47575498","25,51869936","17,81508064"
03/02/2007 10.00,"1,51837599","30,32851041","22,52408028"
03/02/2007 11.00,"1,49706602","30,18805614","23,87260056"
03/02/2007 12.00,"1,50594497","23,20506936","18,86786079"
03/02/2007 13.00,"1,43491006","22,36366044","18,2010498"
03/02/2007 14.00,"1,429582","21,55541355","17,39248085"
03/02/2007 15.00,"1,52903104","18,15140171","13,71794033"
03/02/2007 16.00,"1,488186","16,96650338","12,66312981"
03/02/2007 17.00,"1,51304901","21,67160292","15,15058994"
03/02/2007 18.00,"1,48285902","33,56016246","22,61837006"
03/02/2007 19.00,"1,54323804","46,70129871","31,12467003"
03/02/2007 20.00,"1,41004801","26,78914557","18,57073975"
03/02/2007 21.00,"1,45799601","16,79540574","12,87681007"
03/02/2007 22.00,"1,488186","26,03836323","18,62026024"
03/02/2007 23.00,"1,48463404","14,51498667","11,40956974"
04/02/2007 0.00,"1,46154797","10,19930304","9,05101109"
04/02/2007 1.00,"1,39761603","13,59056922","10,39953041"
04/02/2007 2.00,"1,44911695","9,08719376","7,94939709"
04/02/2007 3.00,"1,43668604","7,34304404","6,95767212"
04/02/2007 4.00,"1,42070305","5,38566603","5,84520388"
04/02/2007 5.00,"1,42247903","4,66681179","5,15533876"
04/02/2007 6.00,"1,43491006","4,98091057","5,41649723"
04/02/2007 7.00,"1,44201303","5,20307924","5,5548768"
04/02/2007 8.00,"1,45799601","5,90150583","5,79907799"
04/02/2007 9.00,"1,53791106","6,94850429","6,59544182"
04/02/2007 10.00,"1,48996198","9,50344025","8,30009556"
04/02/2007 11.00,"1,52370405","9,92990246","8,91941547"
04/02/2007 12.00,"1,54323804","10,25037783","9,29724598"
04/02/2007 13.00,"1,41359901","9,48301071","8,94790459"
04/02/2007 14.00,"1,53080702","10,34231171","9,18464279"
04/02/2007 15.00,"1,76877499","9,91074823","8,96554089"
04/02/2007 16.00,"1,39939201","5,74573082","6,52150297"
04/02/2007 17.00,"1,45089304","6,20155919","6,49436998"
04/02/2007 18.00,"1,49706602","7,76312213","7,29209089"
04/02/2007 19.00,"1,43313396","8,86757949","7,90937519"
04/02/2007 20.00,"1,54146302","9,2391353","7,98467016"
04/02/2007 21.00,"1,55567002","9,28254878","7,84629011"
04/02/2007 22.00,"1,66932595","9,53408363","7,99348783"
04/02/2007 23.00,"1,61072195","9,65665899","8,15289688"
05/02/2007 0.00,"1,70484304","7,78738326","7,024827"
05/02/2007 1.00,,"7,35453695","6,64835215"
05/02/2007 2.00,"1,74391305",,
05/02/2007 3.00,"1,72615397","5,62060105","5,49993181"
05/02/2007 4.00,"1,74568903","5,16860428","5,22792101"
05/02/2007 5.00,"1,70484304","6,63695802","6,16673517"
05/02/2007 6.00,"1,83093095","10,87985448","8,64401054"
05/02/2007 7.00,"1,92860401","21,18130146","16,53507042"
05/02/2007 8.00,"2,03160501","35,78568642","26,18029976"
05/02/2007 9.00,"1,94813895","50,39516889","40,74277115"
05/02/2007 10.00,"1,84691405","49,15662444","41,88237"
05/02/2007 11.00,"1,94636297","36,79820991","30,89133072"
05/02/2007 12.00,"1,74036098","31,93986906","26,10906982"
05/02/2007 13.00,"1,74391305","34,02875718","28,74508095"
05/02/2007 14.00,"1,65689504","31,28230908","25,69597054"
05/02/2007 15.00,"1,64091206","27,63185238","22,99687958"
05/02/2007 16.00,"1,61604905","32,9613273","24,24567986"
05/02/2007 17.00,"1,49706602","40,04773146","27,86322975"
05/02/2007 18.00,"1,55211794","77,21239779","50,40903091"
05/02/2007 19.00,"1,75989604","122,40703431","84,20429993"
05/02/2007 20.00,"2,25181389","129,29800257","111,18910217"
05/02/2007 21.00,"1,87177598","111,83743197","74,21788025"
05/02/2007 22.00,"1,67998099","82,88026461","52,45149994"
05/02/2007 23.00,"1,60716999","53,42892093","34,44512177"
06/02/2007 0.00,"1,44911695","35,7384357","21,71075058"
06/02/2007 1.00,"1,40471995","24,46530174","14,68525028"
06/02/2007 2.00,"1,46154797","25,1305362","15,40293026"
06/02/2007 3.00,"1,42780602","20,66035851","12,61769009"
06/02/2007 4.00,"1,42603004","18,70426523","11,5153904"
06/02/2007 5.00,"1,42780602","18,09139217","11,30510998"
06/02/2007 6.00,"1,47042704","31,50063675","21,9976902"
06/02/2007 7.00,"1,77055097","67,21994268","52,28802109"
06/02/2007 8.00,"1,87","87,26231745","76,45162964"
06/02/2007 9.00,"1,61427402","83,70892035","61,67073059"
06/02/2007 10.00,"1,63025606","78,88761639","53,96620178"
06/02/2007 11.00,"1,74036098","50,3760015","37,32735062"
06/02/2007 12.00,"1,63203204","33,92406072","24,71644974"
06/02/2007 13.00,"1,70129204","24,54063579","18,93976021"
06/02/2007 14.00,"1,82205105","27,44160804","19,78495979"
06/02/2007 15.00,"2,05824304","23,35191903","17,62515068"
06/02/2007 16.00,"2,11684704","20,65654008","14,72595024"
06/02/2007 17.00,"1,89308596","27,48883995","19,00148964"
06/02/2007 18.00,"1,90906894","43,45303743","31,84572983"
06/02/2007 19.00,"1,60716999","53,95624047","37,12792969"
06/02/2007 20.00,"1,60006702","40,45632228","26,79417992"
06/02/2007 21.00,"1,62315297","33,57293445","22,5478096"
06/02/2007 22.00,"1,46510005","20,39478012","15,30185032"
06/02/2007 23.00,"1,48108304","30,19573062","20,79161072"
07/02/2007 0.00,"1,44911695","30,41150013","21,04327011"
07/02/2007 1.00,,"24,22016982","15,79024982"
07/02/2007 2.00,"1,43135798",,
07/02/2007 3.00,"1,42780602","15,05125789","10,56097984"
07/02/2007 4.00,"1,40471995","11,47485428","8,65893364"
07/02/2007 5.00,"1,43668604","11,52976255","9,03133965"
07/02/2007 6.00,"1,49173796","26,54271576","18,54631996"
07/02/2007 7.00,"1,61782503","26,97299451","19,86297035"
07/02/2007 8.00,"1,90551805","49,51286703","34,52381134"
07/02/2007 9.00,"1,77232695","43,85779101","34,00284958"
07/02/2007 10.00,"1,85046506","41,50716174","29,63232994"
07/02/2007 11.00,"1,84336197","39,35952999","28,84818077"
07/02/2007 12.00,"1,99608696","55,91872539","55,82416153"
07/02/2007 13.00,"1,82915497","74,77622064","56,06362152"
07/02/2007 14.00,"1,80784404","30,18040047","25,01831055"
07/02/2007 15.00,"1,76522303","26,61932889","21,6415596"
07/02/2007 16.00,"1,66222203","31,82112153","27,21136093"
07/02/2007 17.00,"1,62670505","37,29360888","25,36833"
07/02/2007 18.00,"1,58408403","46,39356711","32,95550156"
07/02/2007 19.00,"1,65511894","43,1900172","28,99403"
07/02/2007 20.00,"1,52370405","36,48921804","26,56422997"
07/02/2007 21.00,"1,51660001","29,58028623","22,9134407"
07/02/2007 22.00,"1,52015197","25,35525927","18,30009079"
07/02/2007 23.00,"1,48108304","27,53097435","20,62405968"
08/02/2007 0.00,"1,49351394","23,28168249","17,67873955"
08/02/2007 1.00,"1,38873696","16,60260136","12,56680965"
08/02/2007 2.00,"1,45266902","17,87943168","13,68470955"
08/02/2007 3.00,"1,43313396","21,48391674","15,26589966"
08/02/2007 4.00,"1,51304901","12,49505037","10,56437016"
08/02/2007 5.00,"1,454445","35,02085301","24,4240799"
08/02/2007 6.00,"1,62315297","77,94275247","59,28570175"
08/02/2007 7.00,"1,914397","96,6865977","95,59625244"
08/02/2007 8.00,"2,51819611","128,57662026","156,76960754"
08/02/2007 9.00,"2,56436801","123,36211206","159,4519043"
08/02/2007 10.00,"2,10086393","100,66519485","87,51933289"
08/02/2007 11.00,"1,86289704","72,55197576","48,98791122"
08/02/2007 12.00,"1,83981001","42,71376681","36,72975159"
08/02/2007 13.00,"1,60184205","27,80804565","21,09686089"
08/02/2007 14.00,"1,56632495","38,99691081","30,95644951"
08/02/2007 15.00,"1,58941102","56,81889675","39,17921066"
08/02/2007 16.00,"1,59651506","59,04312282","38,08235168"
08/02/2007 17.00,"1,76699901","81,54212121","57,48744965"
08/02/2007 18.00,"1,99431205","131,4239652","103,73280334"
08/02/2007 19.00,"2,33350396","126,51457401","116,15579987"
08/02/2007 20.00,"2,00496697","103,48186068","74,63098145"
08/02/2007 21.00,"1,57875597","46,99751859","30,56505013"
08/02/2007 22.00,"1,55744505","35,54691228","24,15275955"
08/02/2007 23.00,"1,48108304","40,4907822","29,25926018"
09/02/2007 0.00,"1,40294397","24,14609604","17,17134094"
09/02/2007 1.00,,"18,00329177","13,21461964"
09/02/2007 2.00,"1,440238",,
09/02/2007 3.00,"1,395841","20,95531812","14,92401981"
09/02/2007 4.00,"1,47753096","17,77856306","13,14136028"
09/02/2007 5.00,"1,43491006","26,23500297","18,41267967"
09/02/2007 6.00,"1,44556499","42,02298837","31,68157959"
09/02/2007 7.00,"1,708395","62,23647771","45,99375153"
09/02/2007 8.00,"1,76699901","99,51605433","82,35720062"
09/02/2007 9.00,"1,73503304","103,47164685","86,25424194"
09/02/2007 10.00,"1,73680902","91,08386991","72,15100098"
09/02/2007 11.00,"1,51660001","56,9542347","38,75864029"
09/02/2007 12.00,"1,59829104","48,3522336","36,46112061"
09/02/2007 13.00,"1,56277299","46,89791964","35,70003128"
09/02/2007 14.00,"1,73503304","30,30680367","21,22912979"
09/02/2007 15.00,"1,58230805","44,90095599","29,84939957"
09/02/2007 16.00,"1,42070305","44,47577475","27,91683006"
09/02/2007 17.00,"1,591187","49,81420323","30,84519958"
09/02/2007 18.00,"1,811396","71,25856254","46,40143967"
09/02/2007 19.00,"1,74746394","101,99562615","68,47646332"
09/02/2007 20.00,"1,64801502","104,80717566","70,33374023"
09/02/2007 21.00,"1,68708503","114,06297474","72,32465363"
09/02/2007 22.00,"1,76167095","113,09510619","73,93366241"
09/02/2007 23.00,"1,63025606","81,08629848","47,99959183"
10/02/2007 0.00,"1,47042704","33,38778762","21,41229057"
10/02/2007 1.00,"1,45799601","29,99909088","19,85687065"
10/02/2007 2.00,"1,42780602","30,81497463","20,25774956"
10/02/2007 3.00,"1,48108304","40,05666621","25,52569962"
10/02/2007 4.00,"1,36742604","26,30777886","17,59325981"
