Stat,Arnesano,,,,,  ,
Parm,SO2,NO2,NOX,PM10,,,
Unit,ug/m3 293K,ug/m3 293K,ug/m3 293K,ug/m3,,,
Field,Aver,Aver,Aver,Aver,,,
19/01/2014 8.00,"2,1",,,"59,3",,,
19/01/2014 9.00,"2,2",,,"59,3",,,
19/01/2014 10.00,"2,3",,,"59,3",,,
19/01/2014 11.00,"2,6",,,"59,3",,,
19/01/2014 12.00,"2,7",,,"59,3",,,
19/01/2014 13.00,"2,4",,,"59,3",,,
19/01/2014 14.00,"2,2",,,"59,3",,,
19/01/2014 15.00,"2,5",,,"59,3",,,
19/01/2014 16.00,"2,0",,,"59,3",,,
19/01/2014 17.00,"2,4",,,"59,3",,,
19/01/2014 18.00,"2,1",,,"59,3",,,
19/01/2014 19.00,"2,5",,,"59,3",,,
19/01/2014 20.00,,,,"59,3",,,
19/01/2014 21.00,,,,"59,3",,,
19/01/2014 22.00,,,,"59,3",,,
19/01/2014 23.00,,,,"59,3",,,
20/01/2014 0.00,,,,"59,3",,,
20/01/2014 1.00,,,,,,,
20/01/2014 2.00,,,,,,,
20/01/2014 3.00,,,,,,,
20/01/2014 4.00,,,,,,,
20/01/2014 5.00,,,,,,,
20/01/2014 6.00,,,,,,,
20/01/2014 7.00,,,,,,,
20/01/2014 8.00,,,,,,,
20/01/2014 9.00,,,,,,,
20/01/2014 10.00,,,,,,,
20/01/2014 11.00,,,,,,,
20/01/2014 12.00,,,,,,,
20/01/2014 13.00,,,,,,,
20/01/2014 14.00,,,,,,,
20/01/2014 15.00,,,,,,,
20/01/2014 16.00,"0,4",,,,,,
20/01/2014 17.00,"0,5",,,,,,
20/01/2014 18.00,"1,0",,,,,,
20/01/2014 19.00,"1,2",,,,,,
20/01/2014 20.00,"0,9",,,,,,
20/01/2014 21.00,"1,0",,,,,,
20/01/2014 22.00,"0,9",,,,,,
20/01/2014 23.00,"1,0",,,,,,
21/01/2014 0.00,"0,6",,,,,,
21/01/2014 1.00,"0,7",,,"20,8",,,
21/01/2014 2.00,"0,7",,,"20,8",,,
21/01/2014 3.00,"0,9",,,"20,8",,,
21/01/2014 4.00,"0,9",,,"20,8",,,
21/01/2014 5.00,"1,5",,,"20,8",,,
21/01/2014 6.00,"1,3",,,"20,8",,,
21/01/2014 7.00,"4,0",,,"20,8",,,
21/01/2014 8.00,"3,5",,,"20,8",,,
21/01/2014 9.00,"3,0",,,"20,8",,,
21/01/2014 10.00,"2,3",,,"20,8",,,
21/01/2014 11.00,"3,1",,,"20,8",,,
21/01/2014 12.00,"2,5",,,"20,8",,,
21/01/2014 13.00,"2,5",,,"20,8",,,
21/01/2014 14.00,"2,0",,,"20,8",,,
21/01/2014 15.00,"1,8",,,"20,8",,,
21/01/2014 16.00,"1,9",,,"20,8",,,
21/01/2014 17.00,"2,0","9,6","15,5","20,8",,,
21/01/2014 18.00,"2,0","11,1","16,6","20,8",,,
21/01/2014 19.00,"1,8","8,2","12,4","20,8",,,
21/01/2014 20.00,"2,6","7,6","11,5","20,8",,,
21/01/2014 21.00,"1,9","7,6","11,1","20,8",,,
21/01/2014 22.00,"2,2","6,8","10,0","20,8",,,
21/01/2014 23.00,"2,2","5,8","9,3","20,8",,,
22/01/2014 0.00,"1,9","5,7","10,4","20,8",,,
22/01/2014 1.00,,"4,7","9,8","27,8",,,
22/01/2014 2.00,,,,"27,8",,,
22/01/2014 3.00,,"5,3","13,1","27,8",,,
22/01/2014 4.00,,"5,5","13,7","27,8",,,
22/01/2014 5.00,,"4,9","12,8","27,8",,,
22/01/2014 6.00,,"6,0","14,0","27,8",,,
22/01/2014 7.00,,"9,3","17,3","27,8",,,
22/01/2014 8.00,,"11,5","18,8","27,8",,,
22/01/2014 9.00,,"11,7","18,3","27,8",,,
22/01/2014 10.00,,"7,8","13,8","27,8",,,
22/01/2014 11.00,,"5,9","11,2","27,8",,,
22/01/2014 12.00,,"5,9","10,9","27,8",,,
22/01/2014 13.00,,"6,4","11,3","27,8",,,
22/01/2014 14.00,,"5,4","11,2","27,8",,,
22/01/2014 15.00,,"5,4","10,6","27,8",,,
22/01/2014 16.00,,,,"27,8",,,
22/01/2014 17.00,"7,6","5,9","6,0","27,8",,,
22/01/2014 18.00,"6,1","6,9","6,9","27,8",,,
22/01/2014 19.00,"5,4","9,4","9,4","27,8",,,
22/01/2014 20.00,"5,1","14,2","14,2","27,8",,,
22/01/2014 21.00,"5,2","12,9","12,9","27,8",,,
22/01/2014 22.00,"5,0","14,0","14,0","27,8",,,
22/01/2014 23.00,"4,3","7,8","7,8","27,8",,,
23/01/2014 0.00,"3,7","5,2","5,2","27,8",,,
23/01/2014 1.00,"3,6","4,6","4,5",,,,
23/01/2014 2.00,"4,1","4,7","4,7",,,,
23/01/2014 3.00,"4,0","3,7","3,7",,,,
23/01/2014 4.00,"3,5","5,0","4,9",,,,
23/01/2014 5.00,"3,6","5,4","5,6",,,,
23/01/2014 6.00,"3,7","5,0","5,2",,,,
23/01/2014 7.00,"3,4","6,5","7,4",,,,
23/01/2014 8.00,"3,4","8,2","17,4",,,,
23/01/2014 9.00,"4,1","9,6","37,5",,,,
23/01/2014 10.00,"4,1","11,0","34,1",,,,
23/01/2014 11.00,"3,5","14,8","19,4",,,,
23/01/2014 12.00,"3,5","13,2","14,4",,,,
23/01/2014 13.00,"3,3","10,9","10,9",,,,
23/01/2014 14.00,"3,5","15,3","15,4",,,,
23/01/2014 15.00,"3,9","11,1","11,2",,,,
23/01/2014 16.00,"3,0","10,4","10,4",,,,
23/01/2014 17.00,,"15,1","15,8",,,,
23/01/2014 18.00,"1,7","21,4","25,4",,,,
23/01/2014 19.00,"2,2","25,6","46,4",,,,
23/01/2014 20.00,"1,6","29,9","47,1",,,,
23/01/2014 21.00,"2,0","24,6","28,6",,,,
23/01/2014 22.00,"1,4","16,8","16,8",,,,
23/01/2014 23.00,"1,1","12,5","12,5",,,,
24/01/2014 0.00,"1,3","10,5","10,4",,,,
24/01/2014 1.00,,"6,9","6,9",,,,
24/01/2014 2.00,,,,,,,
24/01/2014 3.00,,,,,,,
24/01/2014 4.00,,,,,,,
24/01/2014 5.00,,,,,,,
24/01/2014 6.00,,,,,,,
24/01/2014 7.00,,,,,,,
24/01/2014 8.00,,,,,,,
24/01/2014 9.00,,,,,,,
24/01/2014 10.00,,,,,,,
24/01/2014 11.00,,,,,,,
24/01/2014 12.00,,,,,,,
24/01/2014 13.00,,,,,,,
24/01/2014 14.00,,,,,,,
24/01/2014 15.00,,,,,,,
24/01/2014 16.00,,,,,,,
24/01/2014 17.00,,,,,,,
24/01/2014 18.00,,,,,,,
24/01/2014 19.00,,,,,,,
24/01/2014 20.00,,,,,,,
24/01/2014 21.00,,,,,,,
24/01/2014 22.00,,,,,,,
24/01/2014 23.00,,,,,,,
25/01/2014 0.00,,,,,,,
25/01/2014 1.00,,,,,,,
25/01/2014 2.00,,,,,,,
25/01/2014 3.00,,,,,,,
25/01/2014 4.00,,,,,,,
25/01/2014 5.00,,,,,,,
25/01/2014 6.00,,,,,,,
25/01/2014 7.00,,,,,,,
25/01/2014 8.00,,,,,,,
25/01/2014 9.00,,,,,,,
25/01/2014 10.00,,,,,,,
25/01/2014 11.00,,,,,,,
25/01/2014 12.00,,,,,,,
25/01/2014 13.00,,,,,,,
25/01/2014 14.00,,,,,,,
25/01/2014 15.00,,,,,,,
25/01/2014 16.00,,,,,,,
25/01/2014 17.00,,,,,,,
25/01/2014 18.00,,,,,,,
25/01/2014 19.00,,,,,,,
25/01/2014 20.00,,,,,,,
25/01/2014 21.00,,,,,,,
25/01/2014 22.00,,,,,,,
25/01/2014 23.00,,,,,,,
26/01/2014 0.00,,,,,,,
26/01/2014 1.00,,,,"11,0",,,
26/01/2014 2.00,,,,"11,0",,,
26/01/2014 3.00,,,,"11,0",,,
26/01/2014 4.00,,,,"11,0",,,
26/01/2014 5.00,,,,"11,0",,,
26/01/2014 6.00,,,,"11,0",,,
26/01/2014 7.00,,,,"11,0",,,
26/01/2014 8.00,,,,"11,0",,,
26/01/2014 9.00,,,,"11,0",,,
26/01/2014 10.00,,,,"11,0",,,
26/01/2014 11.00,,,,"11,0",,,
26/01/2014 12.00,,,,"11,0",,,
26/01/2014 13.00,,,,"11,0",,,
26/01/2014 14.00,,,,"11,0",,,
26/01/2014 15.00,,,,"11,0",,,
26/01/2014 16.00,,,,"11,0",,,
26/01/2014 17.00,,,,"11,0",,,
26/01/2014 18.00,,,,"11,0",,,
26/01/2014 19.00,,,,"11,0",,,
26/01/2014 20.00,,,,"11,0",,,
26/01/2014 21.00,,,,"11,0",,,
26/01/2014 22.00,,,,"11,0",,,
26/01/2014 23.00,,,,"11,0",,,
27/01/2014 0.00,,,,"11,0",,,
27/01/2014 1.00,,,,,,,
27/01/2014 2.00,,,,,,,
27/01/2014 3.00,,,,,,,
27/01/2014 4.00,,,,,,,
27/01/2014 5.00,,,,,,,
27/01/2014 6.00,,,,,,,
27/01/2014 7.00,,,,,,,
27/01/2014 8.00,,,,,,,
27/01/2014 9.00,,,,,,,
27/01/2014 10.00,,,,,,,
27/01/2014 11.00,,,,,,,
27/01/2014 12.00,,,,,,,
27/01/2014 13.00,,,,,,,
27/01/2014 14.00,,,,,,,
27/01/2014 15.00,,,,,,,
27/01/2014 16.00,,,,,,,
27/01/2014 17.00,,,,,,,
27/01/2014 18.00,,,,,,,
27/01/2014 19.00,,,,,,,
27/01/2014 20.00,,,,,,,
27/01/2014 21.00,,,,,,,
27/01/2014 22.00,,,,,,,
27/01/2014 23.00,,,,,,,
28/01/2014 0.00,,,,,,,
28/01/2014 1.00,,,,,,,
28/01/2014 2.00,,,,,,,
28/01/2014 3.00,,,,,,,
28/01/2014 4.00,,,,,,,
28/01/2014 5.00,,,,,,,
28/01/2014 6.00,,,,,,,
28/01/2014 7.00,,,,,,,
28/01/2014 8.00,,,,,,,
28/01/2014 9.00,,,,,,,
28/01/2014 10.00,,,,,,,
28/01/2014 11.00,,,,,,,
28/01/2014 12.00,,,,,,,
28/01/2014 13.00,,,,,,,
28/01/2014 14.00,,,,,,,
28/01/2014 15.00,,,,,,,
28/01/2014 16.00,,,,,,,
28/01/2014 17.00,,,,,,,
28/01/2014 18.00,,,,,,,
28/01/2014 19.00,,,,,,,
28/01/2014 20.00,,,,,,,
28/01/2014 21.00,,,,,,,
28/01/2014 22.00,,,,,,,
28/01/2014 23.00,,,,,,,
29/01/2014 0.00,,,,,,,
29/01/2014 1.00,,,,"35,9",,,
29/01/2014 2.00,,,,"35,9",,,
29/01/2014 3.00,,,,"35,9",,,
29/01/2014 4.00,,,,"35,9",,,
29/01/2014 5.00,,,,"35,9",,,
29/01/2014 6.00,,,,"35,9",,,
29/01/2014 7.00,,,,"35,9",,,
29/01/2014 8.00,,,,"35,9",,,
29/01/2014 9.00,,,,"35,9",,,
29/01/2014 10.00,,,,"35,9",,,
29/01/2014 11.00,,,,"35,9",,,
29/01/2014 12.00,,,,"35,9",,,
29/01/2014 13.00,,,,"35,9",,,
29/01/2014 14.00,,,,"35,9",,,
29/01/2014 15.00,,,,"35,9",,,
29/01/2014 16.00,,,,"35,9",,,
29/01/2014 17.00,,,,"35,9",,,
29/01/2014 18.00,,,,"35,9",,,
29/01/2014 19.00,,,,"35,9",,,
29/01/2014 20.00,,,,"35,9",,,
29/01/2014 21.00,,,,"35,9",,,
29/01/2014 22.00,,,,"35,9",,,
29/01/2014 23.00,,,,"35,9",,,
30/01/2014 0.00,,,,"35,9",,,
30/01/2014 1.00,,,,"15,8",,,
30/01/2014 2.00,,,,"15,8",,,
30/01/2014 3.00,,,,"15,8",,,
30/01/2014 4.00,,,,"15,8",,,
30/01/2014 5.00,,,,"15,8",,,
30/01/2014 6.00,,,,"15,8",,,
30/01/2014 7.00,,,,"15,8",,,
30/01/2014 8.00,,,,"15,8",,,
30/01/2014 9.00,,,,"15,8",,,
30/01/2014 10.00,,,,"15,8",,,
30/01/2014 11.00,,,,"15,8",,,
30/01/2014 12.00,,,,"15,8",,,
30/01/2014 13.00,,,,"15,8",,,
30/01/2014 14.00,,,,"15,8",,,
30/01/2014 15.00,,,,"15,8",,,
30/01/2014 16.00,"1,5","6,4","7,3","15,8",,,
30/01/2014 17.00,"1,1","5,5","5,7","15,8",,,
30/01/2014 18.00,"1,5","6,0","6,0","15,8",,,
30/01/2014 19.00,"1,0","7,2","7,2","15,8",,,
30/01/2014 20.00,"1,0","4,9","4,9","15,8",,,
30/01/2014 21.00,"0,9","4,8","4,7","15,8",,,
30/01/2014 22.00,"0,6","4,5","4,5","15,8",,,
30/01/2014 23.00,"0,7","2,6","2,6","15,8",,,
31/01/2014 0.00,"0,7","2,7","2,7","15,8",,,
31/01/2014 1.00,"0,8","3,5","3,5","15,6",,,
31/01/2014 2.00,"0,5","3,7","4,2","15,6",,,
31/01/2014 3.00,"1,0","3,5","4,5","15,6",,,
31/01/2014 4.00,"0,9","3,6","4,9","15,6",,,
31/01/2014 5.00,"0,7","3,6","5,0","15,6",,,
31/01/2014 6.00,"1,0","3,7","5,1","15,6",,,
31/01/2014 7.00,"0,6","4,3","5,0","15,6",,,
31/01/2014 8.00,"1,1","5,4","6,0","15,6",,,
31/01/2014 9.00,"1,0","5,6","6,2","15,6",,,
31/01/2014 10.00,"0,8","5,4","6,1","15,6",,,
31/01/2014 11.00,"1,1","4,8","5,6","15,6",,,
31/01/2014 12.00,"0,9","4,6","5,6","15,6",,,
31/01/2014 13.00,"0,6","4,8","6,0","15,6",,,
31/01/2014 14.00,"0,9","4,6","5,4","15,6",,,
31/01/2014 15.00,"1,0","4,5","5,7","15,6",,,
31/01/2014 16.00,"0,8","4,4","5,7","15,6",,,
31/01/2014 17.00,"1,3","4,6","4,9","15,6",,,
31/01/2014 18.00,"1,1","4,4","4,4","15,6",,,
31/01/2014 19.00,"0,9","4,3","4,3","15,6",,,
31/01/2014 20.00,"0,8","3,4","3,4","15,6",,,
31/01/2014 21.00,"0,4","3,3","3,3","15,6",,,
31/01/2014 22.00,"0,7","3,4","3,4","15,6",,,
31/01/2014 23.00,"0,9","2,5","2,5","15,6",,,
01/02/2014 0.00,"0,6","2,8","2,8","15,6",,,
01/02/2014 1.00,,"3,7","3,8","16,4",,,
01/02/2014 2.00,"0,6",,,"16,4",,,
01/02/2014 3.00,"0,6","3,6","4,7","16,4",,,
01/02/2014 4.00,"0,6","3,4","4,6","16,4",,,
01/02/2014 5.00,"0,3","3,6","5,0","16,4",,,
01/02/2014 6.00,"0,5","3,5","4,8","16,4",,,
01/02/2014 7.00,"0,5","3,8","4,8","16,4",,,
01/02/2014 8.00,"0,5","4,7","6,1","16,4",,,
01/02/2014 9.00,"0,4","5,8","6,8","16,4",,,
01/02/2014 10.00,"0,5","5,4","6,3","16,4",,,
01/02/2014 11.00,"0,6","5,4","5,9","16,4",,,
01/02/2014 12.00,"0,5","5,2","5,5","16,4",,,
01/02/2014 13.00,"0,6","4,7","4,7","16,4",,,
01/02/2014 14.00,"0,6","5,0","5,1","16,4",,,
01/02/2014 15.00,"0,5","4,5","5,0","16,4",,,
01/02/2014 16.00,"0,6","4,4","5,3","16,4",,,
01/02/2014 17.00,"0,6","4,8","5,6","16,4",,,
01/02/2014 18.00,"0,5","4,3","4,4","16,4",,,
01/02/2014 19.00,"0,6","4,6","4,6","16,4",,,
01/02/2014 20.00,"0,5","3,5","3,5","16,4",,,
01/02/2014 21.00,"0,3","4,1","4,2","16,4",,,
01/02/2014 22.00,"0,4","4,8","4,8","16,4",,,
01/02/2014 23.00,"0,4","4,5","4,5","16,4",,,
02/02/2014 0.00,"0,6","5,0","5,1","16,4",,,
02/02/2014 1.00,"0,4","5,9","6,2","9,4",,,
02/02/2014 2.00,"0,4","10,0","11,1","9,4",,,
02/02/2014 3.00,"0,5","8,5","10,0","9,4",,,
02/02/2014 4.00,"0,6","9,9","10,9","9,4",,,
02/02/2014 5.00,"0,8","5,7","6,8","9,4",,,
02/02/2014 6.00,"0,4","3,5","5,0","9,4",,,
02/02/2014 7.00,"0,4","3,1","4,3","9,4",,,
02/02/2014 8.00,"0,5","3,6","4,8","9,4",,,
02/02/2014 9.00,"0,3","3,5","4,7","9,4",,,
02/02/2014 10.00,"0,4","4,1","5,6","9,4",,,
02/02/2014 11.00,"0,5","3,6","4,6","9,4",,,
02/02/2014 12.00,"0,4","3,7","4,2","9,4",,,
02/02/2014 13.00,"0,5","3,5","4,1","9,4",,,
02/02/2014 14.00,"1,1","3,5","3,7","9,4",,,
02/02/2014 15.00,"0,4","3,7","4,5","9,4",,,
02/02/2014 16.00,"0,6","3,7","5,0","9,4",,,
02/02/2014 17.00,"0,7","3,7","5,1","9,4",,,
02/02/2014 18.00,"0,3","4,2","4,9","9,4",,,
02/02/2014 19.00,"0,4","4,7","4,8","9,4",,,
02/02/2014 20.00,"0,3","4,3","4,3","9,4",,,
02/02/2014 21.00,"0,5","4,2","4,2","9,4",,,
02/02/2014 22.00,"0,4","5,5","5,5","9,4",,,
02/02/2014 23.00,"0,5","6,4","6,4","9,4",,,
03/02/2014 0.00,"0,3","4,1","4,2","9,4",,,
03/02/2014 1.00,,"3,8","4,1","9,8",,,
03/02/2014 2.00,"0,5",,,"9,8",,,
03/02/2014 3.00,"0,4","3,5","4,7","9,8",,,
03/02/2014 4.00,"0,5","3,9","5,1","9,8",,,
03/02/2014 5.00,"0,4","3,7","4,8","9,8",,,
03/02/2014 6.00,"0,6","4,1","5,5","9,8",,,
03/02/2014 7.00,"0,3","5,6","6,9","9,8",,,
03/02/2014 8.00,"0,6","10,1","11,6","9,8",,,
03/02/2014 9.00,"0,7","14,7","16,5","9,8",,,
03/02/2014 10.00,"0,7","14,7","16,5","9,8",,,
03/02/2014 11.00,"0,6","10,4","11,2","9,8",,,
03/02/2014 12.00,"0,3","8,8","9,6","9,8",,,
03/02/2014 13.00,"0,6","8,2","9,5","9,8",,,
03/02/2014 14.00,"0,6","6,3","7,1","9,8",,,
03/02/2014 15.00,"0,4","6,4","7,1","9,8",,,
03/02/2014 16.00,"0,5","5,0","5,4","9,8",,,
03/02/2014 17.00,"0,4","4,5","4,7","9,8",,,
03/02/2014 18.00,"0,5","9,0","9,1","9,8",,,
03/02/2014 19.00,"0,5","12,2","12,2","9,8",,,
03/02/2014 20.00,"0,5","13,6","13,8","9,8",,,
03/02/2014 21.00,"0,4","10,9","10,9","9,8",,,
03/02/2014 22.00,"0,4","5,2","5,2","9,8",,,
03/02/2014 23.00,"0,5","3,1","3,1","9,8",,,
04/02/2014 0.00,"0,5","3,6","3,6","9,8",,,
04/02/2014 1.00,"0,4","3,1","3,5","10,2",,,
04/02/2014 2.00,"0,4","3,2","4,3","10,2",,,
04/02/2014 3.00,"0,5","2,9","4,3","10,2",,,
04/02/2014 4.00,"0,4","2,8","4,3","10,2",,,
04/02/2014 5.00,"0,4","3,0","4,5","10,2",,,
04/02/2014 6.00,"0,6","3,1","4,6","10,2",,,
04/02/2014 7.00,"0,4","3,8","5,0","10,2",,,
04/02/2014 8.00,"0,5","6,4","7,7","10,2",,,
04/02/2014 9.00,"0,7","6,3","7,2","10,2",,,
04/02/2014 10.00,"0,4","7,3","7,8","10,2",,,
04/02/2014 11.00,"0,6","7,7","8,2","10,2",,,
04/02/2014 12.00,"0,3","8,2","9,7","10,2",,,
04/02/2014 13.00,"0,5","6,1","6,9","10,2",,,
04/02/2014 14.00,"0,6","5,2","5,8","10,2",,,
04/02/2014 15.00,"0,5","4,9","5,7","10,2",,,
04/02/2014 16.00,"0,7","4,8","5,5","10,2",,,
04/02/2014 17.00,"0,4","6,4","7,2","10,2",,,
04/02/2014 18.00,"0,5","8,9","10,1","10,2",,,
04/02/2014 19.00,"0,5","9,0","9,2","10,2",,,
04/02/2014 20.00,"0,5","12,4","12,5","10,2",,,
04/02/2014 21.00,"0,4","9,7","9,7","10,2",,,
04/02/2014 22.00,"0,3","7,4","7,4","10,2",,,
04/02/2014 23.00,"0,6","7,8","7,8","10,2",,,
05/02/2014 0.00,"0,7","8,0","8,5","10,2",,,
05/02/2014 1.00,,"6,5","7,7","19,7",,,
05/02/2014 2.00,"1,0",,,"19,7",,,
05/02/2014 3.00,"0,6","5,0","7,3","19,7",,,
05/02/2014 4.00,"0,8","3,9","6,3","19,7",,,
05/02/2014 5.00,"0,9","3,2","5,6","19,7",,,
05/02/2014 6.00,"0,9","4,6","7,1","19,7",,,
05/02/2014 7.00,"0,7","4,7","6,7","19,7",,,
05/02/2014 8.00,"1,1","8,5","10,5","19,7",,,
05/02/2014 9.00,"0,6","14,9","20,7","19,7",,,
05/02/2014 10.00,"0,5","9,0","11,6","19,7",,,
05/02/2014 11.00,"0,8","6,4","8,8","19,7",,,
05/02/2014 12.00,"0,8","6,7","8,8","19,7",,,
05/02/2014 13.00,"0,9","7,0","8,8","19,7",,,
05/02/2014 14.00,"0,7","6,1","7,3","19,7",,,
05/02/2014 15.00,"0,8","5,3","7,1","19,7",,,
05/02/2014 16.00,"0,9","5,1","6,9","19,7",,,
05/02/2014 17.00,"1,0","6,9","8,5","19,7",,,
05/02/2014 18.00,"0,9","13,0","13,7","19,7",,,
05/02/2014 19.00,"0,9","16,5","16,8","19,7",,,
05/02/2014 20.00,"0,7","18,1","18,1","19,7",,,
05/02/2014 21.00,"0,6","16,7","16,7","19,7",,,
05/02/2014 22.00,"1,0","15,2","15,3","19,7",,,
05/02/2014 23.00,"0,9","10,5","10,5","19,7",,,
06/02/2014 0.00,"0,8","7,8","7,9","19,7",,,
06/02/2014 1.00,"0,7","5,6","6,3","27,1",,,
06/02/2014 2.00,"0,8","4,6","6,0","27,1",,,
06/02/2014 3.00,"0,7","4,0","5,6","27,1",,,
06/02/2014 4.00,"0,5","3,3","4,4","27,1",,,
06/02/2014 5.00,"0,9","4,8","5,9","27,1",,,
06/02/2014 6.00,"0,7","6,0","7,1","27,1",,,
06/02/2014 7.00,"0,8","7,2","8,1","27,1",,,
06/02/2014 8.00,"0,8","10,1","11,4","27,1",,,
06/02/2014 9.00,"0,8","10,1","11,5","27,1",,,
06/02/2014 10.00,"0,6","7,5","8,4","27,1",,,
06/02/2014 11.00,"1,0","7,6","8,0","27,1",,,
06/02/2014 12.00,"0,8","10,8","13,0","27,1",,,
06/02/2014 13.00,"1,0","5,3","7,4","27,1",,,
06/02/2014 14.00,"1,0","6,0","8,2","27,1",,,
06/02/2014 15.00,"0,9","6,1","7,2","27,1",,,
06/02/2014 16.00,"0,6","7,2","7,6","27,1",,,
06/02/2014 17.00,"0,7","7,1","7,6","27,1",,,
06/02/2014 18.00,"0,5","5,3","5,3","27,1",,,
06/02/2014 19.00,"0,6","8,0","8,0","27,1",,,
06/02/2014 20.00,"0,9","19,4","20,6","27,1",,,
06/02/2014 21.00,"0,9","17,8","18,3","27,1",,,
06/02/2014 22.00,"1,2","18,3","19,1","27,1",,,
06/02/2014 23.00,"1,6","14,0","14,9","27,1",,,
07/02/2014 0.00,"0,9","10,7","11,7","27,1",,,
07/02/2014 1.00,,"7,2","8,5","19,0",,,
07/02/2014 2.00,"0,7",,,"19,0",,,
07/02/2014 3.00,"1,0","5,5","7,5","19,0",,,
07/02/2014 4.00,"1,0","4,9","7,0","19,0",,,
07/02/2014 5.00,"0,7","4,5","6,6","19,0",,,
07/02/2014 6.00,"1,1","4,9","6,9","19,0",,,
07/02/2014 7.00,"0,9","7,7","9,7","19,0",,,
07/02/2014 8.00,"0,6","13,6","17,3","19,0",,,
07/02/2014 9.00,"0,6","10,1","14,2","19,0",,,
07/02/2014 10.00,"0,6","10,2","14,8","19,0",,,
07/02/2014 11.00,"0,6","10,0","14,5","19,0",,,
07/02/2014 12.00,"1,4","8,3","11,4","19,0",,,
07/02/2014 13.00,"1,0","5,9","8,2","19,0",,,
07/02/2014 14.00,"1,2","4,9","7,0","19,0",,,
07/02/2014 15.00,"0,7","4,5","6,7","19,0",,,
07/02/2014 16.00,"0,6","6,3","8,8","19,0",,,
07/02/2014 17.00,"1,0","8,2","10,2","19,0",,,
07/02/2014 18.00,"1,2","11,9","12,7","19,0",,,
07/02/2014 19.00,"0,5","15,8","16,0","19,0",,,
07/02/2014 20.00,"1,1","15,8","15,8","19,0",,,
07/02/2014 21.00,"0,9","13,8","13,8","19,0",,,
07/02/2014 22.00,"1,0","8,5","8,5","19,0",,,
07/02/2014 23.00,"0,8","9,2","9,2","19,0",,,
08/02/2014 0.00,"0,9","8,5","8,7","19,0",,,
08/02/2014 1.00,"1,1","6,9","7,6","31,8",,,
08/02/2014 2.00,"1,0","5,7","6,8","31,8",,,
08/02/2014 3.00,"0,8","5,2","6,7","31,8",,,
08/02/2014 4.00,"0,9","3,7","5,5","31,8",,,
08/02/2014 5.00,"0,7","3,0","4,9","31,8",,,
08/02/2014 6.00,"0,8","3,0","4,5","31,8",,,
08/02/2014 7.00,"0,7","3,8","5,2","31,8",,,
08/02/2014 8.00,"0,7","5,4","6,8","31,8",,,
08/02/2014 9.00,"0,8","6,1","7,3","31,8",,,
08/02/2014 10.00,"1,0","5,9","6,8","31,8",,,
08/02/2014 11.00,"1,3","6,4","7,4","31,8",,,
08/02/2014 12.00,"0,8","7,5","8,3","31,8",,,
08/02/2014 13.00,"1,1","7,4","8,6","31,8",,,
08/02/2014 14.00,"0,8","7,1","8,3","31,8",,,
08/02/2014 15.00,"0,9","7,1","8,4","31,8",,,
08/02/2014 16.00,"0,9","7,2","8,7","31,8",,,
08/02/2014 17.00,"1,0","9,1","11,2","31,8",,,
08/02/2014 18.00,"1,0","12,5","14,1","31,8",,,
08/02/2014 19.00,"1,3","13,6","14,6","31,8",,,
08/02/2014 20.00,"0,7","17,2","17,7","31,8",,,
08/02/2014 21.00,"1,4","20,7","23,1","31,8",,,
08/02/2014 22.00,"1,2","17,0","18,3","31,8",,,
08/02/2014 23.00,"1,4","16,2","16,8","31,8",,,
09/02/2014 0.00,"1,1","11,6","11,9","31,8",,,
09/02/2014 1.00,,"12,1","13,2","31,1",,,
09/02/2014 2.00,"0,2",,,"31,1",,,
09/02/2014 3.00,"0,4","9,0","11,0","31,1",,,
09/02/2014 4.00,"0,2","6,0","8,4","31,1",,,
09/02/2014 5.00,"0,3","7,7","10,8","31,1",,,
09/02/2014 6.00,"0,3","5,5","8,3","31,1",,,
09/02/2014 7.00,"0,2","5,4","7,6","31,1",,,
09/02/2014 8.00,"0,2","6,6","9,2","31,1",,,
09/02/2014 9.00,"0,4","7,8","10,6","31,1",,,
09/02/2014 10.00,"0,3","8,6","11,1","31,1",,,
09/02/2014 11.00,"0,3","6,8","8,7","31,1",,,
09/02/2014 12.00,"0,3","6,3","8,0","31,1",,,
09/02/2014 13.00,"0,3","9,4","11,7","31,1",,,
09/02/2014 14.00,"0,3","8,4","9,9","31,1",,,
09/02/2014 15.00,"0,4","7,1","9,1","31,1",,,
09/02/2014 16.00,"0,3","5,7","7,2","31,1",,,
09/02/2014 17.00,"0,2","7,4","9,2","31,1",,,
09/02/2014 18.00,"0,3","10,9","12,9","31,1",,,
09/02/2014 19.00,"0,2","11,3","13,1","31,1",,,
09/02/2014 20.00,"0,4","12,3","14,0","31,1",,,
09/02/2014 21.00,"0,6","14,9","16,5","31,1",,,
09/02/2014 22.00,"0,6","16,0","16,5","31,1",,,
09/02/2014 23.00,"0,6","12,3","12,9","31,1",,,
10/02/2014 0.00,"0,4","11,7","13,6","31,1",,,
10/02/2014 1.00,"0,3","13,2","15,4","21,0",,,
10/02/2014 2.00,"0,3","10,4","13,1","21,0",,,
10/02/2014 3.00,"0,4","8,1","10,7","21,0",,,
10/02/2014 4.00,"0,3","9,8","13,0","21,0",,,
10/02/2014 5.00,"0,2","9,4","12,5","21,0",,,
10/02/2014 6.00,"0,3","7,4","10,6","21,0",,,
