,TARANTO,,,
,TA V.Archimede,,,
Parm,SO2,NO2,CO,PM10



18/03/2010 21.00,"1,271473","35,228142","0,309305",
18/03/2010 22.00,"1,253412","27,631688","0,309305","25,39682"
18/03/2010 23.00,"1,00598","21,86523","0,352937",
19/03/2010 0.00,"1,141435","20,589429","0,371658","27,35042"
19/03/2010 1.00,"1,20826","17,022889","0,463995",
19/03/2010 2.00,"1,219096",,"0,479256","25,88522"
19/03/2010 3.00,,"13,673079",,
19/03/2010 4.00,"1,260636","14,492032","0,644012","40,537231"
19/03/2010 5.00,"1,186587","23,822429","0,485869",
19/03/2010 6.00,"1,307593","27,382497","0,577346","43,46764"
19/03/2010 7.00,"1,508068","32,464956","0,632611",
19/03/2010 8.00,"1,302175","34,114554","0,667006","36,630032"
19/03/2010 9.00,"1,499037","38,818036","0,777538",
19/03/2010 10.00,"1,670614","27,639469","0,604592","36,630032"
19/03/2010 11.00,"1,293145","28,262457","0,466352",
19/03/2010 12.00,"1,294951","15,159144","0,324557","39,56044"
19/03/2010 13.00,"1,264248","20,062482","0,320499",
19/03/2010 14.00,"1,134211","15,077372","0,348865","43,956032"
19/03/2010 15.00,"1,146854","17,300631","0,332093",
19/03/2010 16.00,"1,06558","9,718466","0,255611","24,42001"
19/03/2010 17.00,"1,14866","11,124055","0,312344",
19/03/2010 18.00,"1,27689","9,827489","0,387358","26,86202"
19/03/2010 19.00,"1,26786","14,296052","0,477522",
19/03/2010 20.00,"1,08906","31,103499","0,441193","23,44322"
19/03/2010 21.00,"1,228126","40,36511","0,395551",
19/03/2010 22.00,"1,257023","21,252645","0,430178","38,09523"
19/03/2010 23.00,"1,459303","31,389036","0,539936",
20/03/2010 0.00,"1,388867","33,966601","0,691972","43,46764"
20/03/2010 1.00,"1,59837","34,842662","0,777615",
20/03/2010 2.00,"1,52974","23,965198","0,779083","57,142841"
20/03/2010 3.00,"1,430406","20,149458","0,673035",
20/03/2010 4.00,"1,096283","9,648382","0,436362","76,678871"
20/03/2010 5.00,"1,161302","6,207723","0,322199",
20/03/2010 6.00,"1,126986","17,397966","0,284596","71,306473"
20/03/2010 7.00,"1,271473","25,322756","0,307359",
20/03/2010 8.00,"1,121569","15,957329","0,373213","47,863232"
20/03/2010 9.00,"1,051131","12,436204","0,446835",
20/03/2010 10.00,"1,119763","17,678312","0,443164","30,76923"
20/03/2010 11.00,"1,132405","12,928102","0,375957",
20/03/2010 12.00,"1,070999","11,208421","0,366372","21,97802"
20/03/2010 13.00,"0,962634","11,984542","0,353542",
20/03/2010 14.00,"1,00598","10,066296","0,333755","22,46641"
20/03/2010 15.00,"1,038489","5,615892","0,285214",
20/03/2010 16.00,"0,890392","4,049362","0,263611","27,83882"
20/03/2010 17.00,"0,884973","4,913744","0,276094",
20/03/2010 18.00,"0,982501","6,438742","0,333484","22,46641"
20/03/2010 19.00,"1,007786","7,371913","0,311571",
20/03/2010 20.00,"1,025847","16,032609","0,266237","29,30402"
20/03/2010 21.00,"0,89581","33,211229","0,306625",
20/03/2010 22.00,"1,159496","43,337238","0,41727","23,44322"
20/03/2010 23.00,"0,966247","34,326115","0,393734",
21/03/2010 0.00,"0,917482","26,56873","0,36243","31,746031"
21/03/2010 1.00,"0,689919","18,392141","0,287959",
21/03/2010 2.00,"0,897616",,"0,226162","25,88522"
21/03/2010 3.00,,"3,997445",,
21/03/2010 4.00,"0,973471","2,943574","0,241187","21,97802"
21/03/2010 5.00,"0,843434","2,168743","0,202321",
21/03/2010 6.00,"0,769385","2,922807","0,187677","21,97802"
21/03/2010 7.00,"0,782027","3,540596","0,215016",
21/03/2010 8.00,"0,787446","3,619766","0,230321","19,53602"
21/03/2010 9.00,"0,877749","4,537361","0,267631",
21/03/2010 10.00,"0,91387","4,976041","0,345016","28,81562"
21/03/2010 11.00,"0,780221","5,536724","0,325971",
21/03/2010 12.00,"1,085447","6,321934","0,406549","27,35042"
21/03/2010 13.00,"0,774803","5,098042","0,407094",
21/03/2010 14.00,"0,910259","4,729447","0,381002","15,62881"
21/03/2010 15.00,"0,915676","3,139552","0,360398",
21/03/2010 16.00,"0,915676","2,947468","0,339408","24,42001"
21/03/2010 17.00,"0,921095","4,323212","0,365696",
21/03/2010 18.00,"0,782027","4,922828","0,353427","27,83882"
21/03/2010 19.00,"33,37795","6,029915","0,931834",
21/03/2010 20.00,"16,884925","7,173338","0,478871","21,001221"
21/03/2010 21.00,"0,745906","6,142829","0,398253",
21/03/2010 22.00,"0,709785","5,37968","0,378236","29,79241"
21/03/2010 23.00,"0,881362","3,968893","0,424658",
22/03/2010 0.00,"0,664633","2,562","0,414806","27,83882"
22/03/2010 1.00,"0,798282","1,745639","0,391282",
22/03/2010 2.00,"0,827179","1,473085","0,351013","28,327221"
22/03/2010 3.00,"0,61587","1,740446","0,340381",
22/03/2010 4.00,"0,828985","0,77483","0,344081","22,954821"
22/03/2010 5.00,"0,96444","0,696956","0,323284",
22/03/2010 6.00,"0,75313","1,977956","0,3301","24,908421"
22/03/2010 7.00,"0,722427","8,258359","0,348793",
22/03/2010 8.00,"0,933737","9,214891","0,39915","30,28083"
22/03/2010 9.00,"0,821761","9,104573","0,41687",
22/03/2010 10.00,"0,771191","9,43034","0,42571","27,83882"
22/03/2010 11.00,"0,91387","11,769103","0,481907",
22/03/2010 12.00,"0,865107","8,4167","0,464109","23,93162"
22/03/2010 13.00,"0,901228","8,905998","0,473612",
22/03/2010 14.00,"0,780221","12,481631","0,467576","33,211231"
22/03/2010 15.00,"16,852422","10,990378","0,480162",
22/03/2010 16.00,"0,81273","13,961208","0,415","33,699631"
22/03/2010 17.00,"0,825373","19,251335","0,460137",
22/03/2010 18.00,"0,838016","32,985401","0,404913","21,97802"
22/03/2010 19.00,"0,767579","29,338378","0,427619",
22/03/2010 20.00,"0,995144","49,820102","0,478013","22,46641"
22/03/2010 21.00,"0,922901","50,093959","0,491333",
22/03/2010 22.00,"0,942768","47,735715","0,462903","35,653221"
22/03/2010 23.00,"0,782027","44,284672","0,410327",
23/03/2010 0.00,"0,794671","15,753564","0,380183","40,04884"
23/03/2010 1.00,"0,763967","16,319435","0,59555",
23/03/2010 2.00,"0,946379",,"0,546596","37,118431"
23/03/2010 3.00,,"20,930777",,
23/03/2010 4.00,"1,087253","20,342838","0,772376","58,119652"
23/03/2010 5.00,"1,101702","7,538041","0,364836",
23/03/2010 6.00,"0,818149","5,979296","0,235534","68,864471"
23/03/2010 7.00,"0,796476","13,540692","0,239592",
23/03/2010 8.00,"1,074611","13,59261","0,250916","50,305241"
23/03/2010 9.00,"1,296757","15,150061","0,309653",
23/03/2010 10.00,"1,751886","28,81145","0,417972","32,234421"
23/03/2010 11.00,"2,165476","34,429937","0,469098",
23/03/2010 12.00,"1,887341","26,048284","0,30691","24,42001"
23/03/2010 13.00,"2,006542","22,345447","0,273908",
23/03/2010 14.00,"1,569473","25,048919","0,330715","24,908421"
23/03/2010 15.00,"1,314818","19,277281","0,247553",
23/03/2010 16.00,"1,305787","12,425828","0,189549","27,35042"
23/03/2010 17.00,"1,594759","13,348607","0,232829",
23/03/2010 18.00,"1,390672","22,331184","0,311663","24,908421"
23/03/2010 19.00,"1,95236","36,05877","0,363098",
23/03/2010 20.00,"2,488762","46,340511","0,248017","19,53602"
23/03/2010 21.00,"1,397897","30,162544","0,201644",
23/03/2010 22.00,"1,101702","28,536313","0,202803","26,86202"
23/03/2010 23.00,"0,948186","18,606288","0,21231",
24/03/2010 0.00,"0,991531","9,312234","0,160085","26,86202"
24/03/2010 1.00,"1,042102","7,680808","0,21231",
24/03/2010 2.00,"1,316623","14,841162","0,195499","24,908421"
24/03/2010 3.00,"1,284115","11,833989","0,177453",
24/03/2010 4.00,"1,228126","15,747075","0,188554","21,48962"
24/03/2010 5.00,"1,370806","16,115671","0,175327",
24/03/2010 6.00,"1,224515","16,977462","0,186109","33,211231"
24/03/2010 7.00,"1,201035","27,625188","0,201759",
24/03/2010 8.00,"1,412345","26,584295","0,318542","28,81562"
24/03/2010 9.00,"1,085447","12,697081","0,295471",
24/03/2010 10.00,"1,143241","10,397247","0,15044","26,37361"
24/03/2010 11.00,"1,986675","23,035929","0,291683",
24/03/2010 12.00,"1,760917","21,433042","0,289017","29,30402"
24/03/2010 13.00,"1,950554","23,452534","0,381377",
24/03/2010 14.00,"1,843996","20,64394","0,305364","37,118431"
24/03/2010 15.00,"1,535158","23,459015","0,182129",
24/03/2010 16.00,"1,397897","20,521934","0,185491","26,37361"
24/03/2010 17.00,"1,52071","18,21044","0,180467",
24/03/2010 18.00,"1,592952","32,8712","0,270082","23,44322"
24/03/2010 19.00,"1,381642","35,242404","0,275918",
24/03/2010 20.00,"1,468333","31,11258","0,226492","18,07081"
24/03/2010 21.00,"1,52071","43,729198","0,281289",
24/03/2010 22.00,"1,343715","25,34614","0,245891","23,93162"
24/03/2010 23.00,"1,354551","24,638796","0,26046",
25/03/2010 0.00,"1,533352","20,089746","0,253544","24,908421"
25/03/2010 1.00,"1,399703","16,122163","0,176795",
25/03/2010 2.00,"1,204648",,"0,185723","26,37361"
25/03/2010 3.00,,"15,908014","0,219846",
25/03/2010 4.00,"1,253412","7,506892","0,163193","25,39682"
25/03/2010 5.00,"1,275084","5,588638","0,17869",
25/03/2010 6.00,"1,226321","8,952722","0,229545","17,582411"
25/03/2010 7.00,"1,594759","16,893096","0,275531",
25/03/2010 8.00,"1,84219","20,398649","0,282642","22,954821"
25/03/2010 9.00,"1,605595","16,459613","0,337747",
25/03/2010 10.00,"1,522516","9,950788","0,238162","21,97802"
25/03/2010 11.00,"1,616431","12,14419","0,235032",
25/03/2010 12.00,"1,453885","10,135083","0,181665","32,722832"
25/03/2010 13.00,"1,558637","11,643206","0,250258",
25/03/2010 14.00,"1,634492","9,192828","0,190205","26,37361"
25/03/2010 15.00,"1,443049","11,548466","0,234955",
25/03/2010 16.00,"1,414152","10,436185","0,295548","20,51281"
25/03/2010 17.00,"1,491813","12,490715","0,251224",
25/03/2010 18.00,"1,533352","10,532227","0,229235","17,094"
25/03/2010 19.00,"1,849414","13,173397","0,22112",
25/03/2010 20.00,"1,343715","18,91648","0,140973","21,48962"
25/03/2010 21.00,"1,757305","38,98807","0,232791",
25/03/2010 22.00,"2,044469","41,709704","0,265446","23,93162"
25/03/2010 23.00,"1,896371","40,384573","0,36758",
26/03/2010 0.00,"2,172701","37,446193","0,319547","27,35042"
26/03/2010 1.00,"2,044469","31,500637","0,175869",
26/03/2010 2.00,"1,936105","20,132575","0,140161","35,164822"
26/03/2010 3.00,"1,491813","8,170104","0,095803",
26/03/2010 4.00,"1,486394","2,887764","0,046389","35,164822"
26/03/2010 5.00,"1,444855","2,28166","0,060854",
26/03/2010 6.00,"1,526127","3,658702","0,083372","30,76923"
26/03/2010 7.00,"1,58031","5,091553","0,124755",
26/03/2010 8.00,"1,845802","8,341425","0,125168","32,722832"
26/03/2010 9.00,"1,829547","15,230519","0,202378",
26/03/2010 10.00,"2,141997","18,388246","0,266527","33,211231"
26/03/2010 11.00,"2,241331","15,457657","0,289597",
26/03/2010 12.00,"2,203404","13,736674","0,232327","32,234421"
26/03/2010 13.00,"2,060724","10,80348","0,149887",
26/03/2010 14.00,"1,831353","7,795019","0,124095","43,46764"
26/03/2010 15.00,"1,381642","5,987084","0,083597",
26/03/2010 16.00,"1,175751","6,222","0,108025","42,97924"
26/03/2010 17.00,"1,372612","6,212914","0,088708",
26/03/2010 18.00,"1,396091","5,900128","0,119332","27,35042"
26/03/2010 19.00,"1,177557","7,765169","0,122404",
26/03/2010 20.00,"1,394285","8,855382","0,108358","38,58363"
26/03/2010 21.00,"1,070999","7,035764","0,047133",
26/03/2010 22.00,"1,20826","6,055871","0,04904","33,211231"
26/03/2010 23.00,"1,262442","3,697638","0,063804",
27/03/2010 0.00,"1,166721","3,261553","0,079471",
27/03/2010 1.00,"1,347327","2,607425","0,082187",
27/03/2010 2.00,"1,30037",,"0,073925",
27/03/2010 3.00,,"1,823511","0,037921",
27/03/2010 4.00,"1,303981","2,406254","0,046125",
27/03/2010 5.00,"1,051131","1,26283","0,047338",
27/03/2010 6.00,"1,119763","1,67166","0,041329",
27/03/2010 7.00,"1,343715","4,98902","0,096511",
27/03/2010 8.00,"1,490007","9,438127","0,108353",
27/03/2010 9.00,"1,493619","9,978041","0,119217",
27/03/2010 10.00,"1,329267","7,792422","0,125129",
27/03/2010 11.00,"1,69048","9,440721","0,208871",
27/03/2010 12.00,"1,627268","11,683436","0,244925",
27/03/2010 13.00,"1,778977","10,91121","0,210648",
27/03/2010 14.00,"1,686868","7,823573","0,136413",
27/03/2010 15.00,"1,358164","6,523105","0,111411",
27/03/2010 16.00,"1,439436","4,380319","0,120888",
27/03/2010 17.00,"1,152272","5,857297","0,174361",
27/03/2010 18.00,"1,506261","13,051396","0,132433",
27/03/2010 19.00,"1,748274","25,911998","0,607792",
27/03/2010 20.00,"1,943329","15,893733","0,337626",
27/03/2010 21.00,"2,024603","14,999508","0,382104",
27/03/2010 22.00,"2,190761","15,198083","0,341844",
27/03/2010 23.00,"2,505016","24,528474","0,555776",
28/03/2010 0.00,"2,179924","23,597903","0,850514",
28/03/2010 1.00,"3,082959","24,285765","0,786906",
28/03/2010 2.00,"3,695215","28,222208","0,930623",
28/03/2010 3.00,"3,409857","14,777567","0,302652",
28/03/2010 4.00,"3,557955","20,951543","0,856813",
28/03/2010 5.00,"3,987799","23,154032","1,972385",
28/03/2010 6.00,"4,300249","28,42469","0,870068",
28/03/2010 7.00,"4,19911","22,712762","0,648135",
28/03/2010 8.00,"4,029339","26,27541","1,260796",
28/03/2010 9.00,"3,740367","16,673761","0,840002",
28/03/2010 10.00,"3,971545","17,095567","0,649952",
28/03/2010 11.00,"4,405","19,656258","0,454337",
28/03/2010 12.00,"5,103948","21,243562","0,632485",
28/03/2010 13.00,"5,873334","20,386966","0,513578",
28/03/2010 14.00,"5,253852","16,424572","0,329052",
28/03/2010 15.00,"7,610772","13,828819","0,504612",
28/03/2010 16.00,"3,435142","4,337488","0,186798",
28/03/2010 17.00,"2,347889","2,581468","0,044962",
28/03/2010 18.00,"1,571279","3,602892","0,055688",
28/03/2010 19.00,"1,605595","18,497267","0,10364",
28/03/2010 20.00,"1,728408","30,554486","0,138847",
28/03/2010 21.00,"1,426794","25,076167","0,092382",
28/03/2010 22.00,"1,349133","17,166952","0,09376",
28/03/2010 23.00,"1,363581","9,955977","0,078971",
29/03/2010 0.00,"1,85122","19,691306","0,089582",
29/03/2010 1.00,"1,813293","18,270141","0,150943",
29/03/2010 2.00,"1,798844",,"0,208487",
29/03/2010 3.00,,"15,853504","0,20369",
29/03/2010 4.00,"1,950554","12,628287","0,171966",
29/03/2010 5.00,"1,710347","22,643967","0,137053",
29/03/2010 6.00,"1,876505","30,499974","0,133129",
29/03/2010 7.00,"2,871649","38,335236","0,244384",
29/03/2010 8.00,"2,974595","31,800441","0,229312",
29/03/2010 9.00,"2,093233","23,795183","0,225216",
29/03/2010 10.00,"2,837333","38,904991","0,776241",
29/03/2010 11.00,"3,566985","36,843992","0,322213",
29/03/2010 12.00,"2,743418","19,347375","0,229274",
29/03/2010 13.00,"1,934299","7,992295","0,085085",
29/03/2010 14.00,"2,192566","11,165589","0,163888",
29/03/2010 15.00,"1,921657","9,547147","0,115783",
29/03/2010 16.00,"1,722989","6,145424","0,123233",
29/03/2010 17.00,"1,499037","6,001361","0,089299",
29/03/2010 18.00,"1,732019","8,506252","0,157977",
29/03/2010 19.00,"1,667001","8,454338","0,112431",
29/03/2010 20.00,"1,614625","6,848872","0,082836",
29/03/2010 21.00,"1,255218","10,308997","0,078021",
29/03/2010 22.00,"1,284115","10,915095","0,08498",
29/03/2010 23.00,"1,61282","7,264191","0,103363",
30/03/2010 0.00,"1,654359","3,713211","0,118366",
30/03/2010 1.00,"1,417764","1,69502","0,103826",
30/03/2010 2.00,"1,345521","1,109681","0,094077",
30/03/2010 3.00,"1,332878","1,004553","0,047184",
30/03/2010 4.00,"1,41957","1,444531","0,083712",
30/03/2010 5.00,"1,235351","2,002617","0,065742",
30/03/2010 6.00,"1,27689","4,530872","0,109233",
30/03/2010 7.00,"1,527934","5,626276","0,123197",
30/03/2010 8.00,"1,825935","9,438127","0,200368",
30/03/2010 9.00,"2,008348","9,752213","0,246547",
30/03/2010 10.00,"1,934299","14,46348","0,257948",
30/03/2010 11.00,"1,871087","15,182507","0,330676",
30/03/2010 12.00,"1,979451","11,671758","0,249958",
30/03/2010 13.00,"1,742856","3,919575",,
30/03/2010 14.00,"1,341909","3,726192","0,627629",
30/03/2010 15.00,"1,011398","3,081148","0,64002",
30/03/2010 16.00,"1,224515","2,26219","0,631037",
30/03/2010 17.00,"1,237157","2,616511","0,606994",
30/03/2010 18.00,"1,175751","3,591212","0,628133",
30/03/2010 19.00,"1,166721","3,33683","0,556081",
30/03/2010 20.00,"1,130599","3,499063","0,541215",
30/03/2010 21.00,"1,099896","3,365382","0,549616",
30/03/2010 22.00,"1,096283","2,00651","0,550779",
30/03/2010 23.00,"0,949992","1,108383","0,544467",
31/03/2010 0.00,"0,838016","0,803382","0,551862",
31/03/2010 1.00,"1,016817","0,961723","0,55616",
31/03/2010 2.00,"0,852465",,"0,53684",
31/03/2010 3.00,,"1,140829",,
31/03/2010 4.00,"0,897616","0,859192","0,175435",
31/03/2010 5.00,"0,944573","2,530851","0,155469",
31/03/2010 6.00,"1,186587","20,573866","0,205306",
31/03/2010 7.00,"1,298564","25,546002","0,220358",
31/03/2010 8.00,"1,517097","17,164359","0,23835","79,609283"
31/03/2010 9.00,"1,448467","14,98782","0,271162",
31/03/2010 10.00,"1,860251","15,630272","0,265784","56,654442"
31/03/2010 11.00,"2,040858","18,612779","0,305793",
31/03/2010 12.00,"1,515291","11,61076","0,222486","49,328442"
31/03/2010 13.00,"1,269666","5,644446","0,227439",
31/03/2010 14.00,"1,146854","7,260296","0,197219","38,58363"
31/03/2010 15.00,"1,08906","9,060446","0,237422",
31/03/2010 16.00,"1,139629","8,03383","0,221906","27,83882"
31/03/2010 17.00,"1,128793","11,735352","0,199039",
31/03/2010 18.00,"1,181169","27,980799","0,167193","31,25762"
31/03/2010 19.00,"1,3094","21,073548","0,208518",
31/03/2010 20.00,"1,52071","24,497328","0,192809","33,211231"
31/03/2010 21.00,"1,350939","18,058585","0,165705",
31/03/2010 22.00,"1,981257","24,080703","0,471748","33,211231"
31/03/2010 23.00,"1,564055","13,632839","0,501774",
01/04/2010 0.00,"1,522516","14,6984","0,297164","41,025631"
01/04/2010 1.00,"3,036001","24,976245","0,921286",
01/04/2010 2.00,"4,031145","12,07799","0,406159","42,490841"
01/04/2010 3.00,"2,21424","14,499826","0,125083",
01/04/2010 4.00,"1,683256","17,991097","0,138327","57,142841"
01/04/2010 5.00,"1,907208","27,318903","0,125791",
01/04/2010 6.00,"1,806069","33,154116","0,20047","44,444431"
01/04/2010 7.00,"2,497792","35,579851","0,326378",
01/04/2010 8.00,"3,341226","38,427374","0,365342","42,97924"
01/04/2010 9.00,"2,143803","19,239633","0,153689",
01/04/2010 10.00,"2,561005","35,334542","0,23394","47,37484"
01/04/2010 11.00,"2,486956","20,534917","0,197296",
01/04/2010 12.00,"1,923463","10,517946","0,176982","37,118431"
01/04/2010 13.00,"1,732019","5,096744","0,146067",
01/04/2010 14.00,"1,573085","4,663255","0,166032","31,746031"
01/04/2010 15.00,"1,569473","4,268702","0,184837",
01/04/2010 16.00,"1,479171","4,894276","0,143978","16,60561"
01/04/2010 17.00,"1,513485","3,011063","0,110323",
01/04/2010 18.00,"1,688674","3,672979","0,147963","18,55921"
01/04/2010 19.00,"1,540576","4,106467","0,097849",
01/04/2010 20.00,"1,486394","6,064958","0,056871","22,954821"
01/04/2010 21.00,"1,686868","12,441401","0,077153",
01/04/2010 22.00,"1,495424","8,395936","0,058122","15,62881"
01/04/2010 23.00,"1,383448","5,412126","0,06255",
02/04/2010 0.00,"1,435824","6,015638","0,055408","22,46641"
02/04/2010 1.00,"1,430406","11,544569","0,078116",
02/04/2010 2.00,"1,43763",,"0,06853","25,39682"
02/04/2010 3.00,,"10,016977",,
02/04/2010 4.00,"1,452079","10,084465","0,304883","22,46641"
02/04/2010 5.00,"1,332878","21,578411","0,275129",
02/04/2010 6.00,"1,670614","28,769921","0,254005","16,60561"
02/04/2010 7.00,"2,093233","34,714176","0,425443",
02/04/2010 8.00,"2,309961","41,251553","0,470556","17,582411"
02/04/2010 9.00,"1,984869","27,159272","0,449391",
02/04/2010 10.00,"2,160058","25,98079","0,550105","28,81562"
02/04/2010 11.00,"2,606157","33,074961","0,438443",
02/04/2010 12.00,"2,165476","16,640012","0,362184","34,67643"
02/04/2010 13.00,"2,512241","22,950252","0,315406",
02/04/2010 14.00,"2,362337","16,250654","0,381259","34,18803"
02/04/2010 15.00,"2,701878","12,896946","0,531688",
02/04/2010 16.00,"2,33344","17,579676","0,310918","31,25762"
02/04/2010 17.00,"2,190761","18,848989","0,260117",
02/04/2010 18.00,"1,634492","14,283073","0,2299","17,094"
02/04/2010 19.00,"1,759111","13,671776","0,243751",
02/04/2010 20.00,"1,847608","9,146105","0,188463","20,02442"
02/04/2010 21.00,"1,862057","9,824892","0,201269",
02/04/2010 22.00,"1,692286","8,107807","0,189276","21,48962"
02/04/2010 23.00,"1,834966","21,843165","0,240308",
03/04/2010 0.00,"1,977645","35,934165","0,323105","22,46641"
03/04/2010 1.00,"1,601982","11,839187","0,239496",
03/04/2010 2.00,"2,127549","15,113717","0,261781","31,25762"
03/04/2010 3.00,"1,531546","5,762553","0,235781",
03/04/2010 4.00,"1,522516","4,376424","0,198483","31,746031"
03/04/2010 5.00,"1,748274","8,634743","0,232143",
03/04/2010 6.00,"2,36595","35,66293","0,328174","28,81562"
03/04/2010 7.00,"2,382205","36,757033","0,419097",
03/04/2010 8.00,"2,58629","31,700499","0,5171","34,67643"
03/04/2010 9.00,"2,43458","30,827042","0,478217",
03/04/2010 10.00,"2,700072","33,21903","0,418943","37,606831"
03/04/2010 11.00,"2,757866","26,045684","0,502322",
03/04/2010 12.00,"3,415275","23,923669","0,506113","45,421242"
